fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,tp,sl,protected_stop,timeout
2024H1,61,10.997352205857505,-9.002647794142499,-38.474921373642374,0.45901639344262296,0.6528340790619912,-0.2402587058370207,-0.2643154381649593,15,33,13,0
2024H2,69,5.309446994458541,-14.690553005541465,-38.48727577375309,0.37681159420289856,0.5424945907957598,-0.34768585683191366,-0.383434248802191,14,42,11,2
