fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,tp,sl,protected_stop,timeout
2024H1,87,12.08853824595766,-7.911461754042345,-39.105474889631324,0.3793103448275862,0.7339797154011262,-0.43218449533382153,-0.4524139360885855,18,53,16,0
2024H2,107,1.1783429560672802,-18.821657043932724,-39.41351795667013,0.2897196261682243,0.5009408062589181,-0.5478028029107844,-0.5640628351638008,22,74,9,2
