bar,setup_id,match_status,matched_control_count,candidate_net_return,control_mean_net_return,paired_excess_return
15m,a24c257ea60d3b1c,matched_exact,3,1.734723475976807e-18,-0.005722598576814414,0.005722598576814415
15m,b75026e99475ac56,matched_exact,3,-0.0038474921373642373,-0.003929892803108291,8.240066574405347e-05
15m,2a7d0898d99580aa,matched_exact,3,0.01683633046651023,-0.005388023461872317,0.022224353928382547
15m,c24cb9cde4dd904f,matched_exact,3,1.734723475976807e-18,-0.0008815572533608079,0.0008815572533608096
15m,3de696638f6ac809,matched_exact,3,-0.004012930559754045,-0.00397050457005606,-4.2425989697984605e-05
15m,e4c9dacd4bea77ff,matched_exact,3,-0.007285556739025754,-0.007356101356644697,7.054461761894261e-05
15m,b5497194abc2e10c,matched_exact,3,-0.0048621151901413456,0.0009692722713550537,-0.0058313874614964
15m,456bbd5f724053d0,matched_exact,3,0.004346813402178242,-0.0024938896068863073,0.0068407030090645495
15m,8144b9892c96dad8,matched_exact,3,-0.0037628834271454786,-0.00020147746879761556,-0.003561405958347863
15m,6a83e5d995a1f9f9,matched_exact,3,1.734723475976807e-18,-0.0009139966113641153,0.000913996611364117
15m,ab699336d7dfd25a,matched_exact,3,-0.004078611848782774,0.00029427488617946664,-0.004372886734962241
15m,5d838e03dccc1f4b,matched_exact,3,-0.003981103677759166,-0.00025529555254806834,-0.0037258081252110977
15m,d644d16366672856,matched_exact,3,-0.004509580334610684,-0.002958189908777607,-0.0015513904258330768
15m,7d234f45a2239ace,matched_exact,3,0.004184462552348391,-0.0016994975015384515,0.005883960053886843
15m,10f3519103801c74,matched_exact,3,-0.004307790386331776,-0.0027939323967806798,-0.0015138579895510964
15m,05396f806e80cc6b,matched_exact,3,1.734723475976807e-18,-0.001500073823530788,0.0015000738235307898
15m,e58744a6f4c787d1,matched_exact,3,-0.0055537575731865445,-0.005173086679728303,-0.0003806708934582419
15m,6dd1017971738fa5,matched_exact,3,-0.004625800230047881,-0.0030904650487310783,-0.0015353351813168028
15m,0c0959e1a72cf638,matched_exact,3,-0.0045409373235461,-0.001195779938536514,-0.0033451573850095855
15m,e790b107f666541e,matched_exact,3,1.734723475976807e-18,-0.003135574829998709,0.0031355748299987107
15m,fd63b1f948acf090,matched_exact,3,-0.0053729443858249164,-0.003466387866427018,-0.0019065565193978986
15m,ccd215204e2caa1d,matched_exact,3,-0.005905750501370209,-0.005649517721331004,-0.00025623278003920457
15m,762875264f1a9fe9,matched_exact,3,-0.00490964431577323,-0.00478576225905162,-0.00012388205672160969
15m,bdafe70b69e70adc,matched_exact,3,1.734723475976807e-18,-0.00990439005048708,0.009904390050487082
15m,54b8234bc97c8b0a,matched_exact,3,0.010523394648299213,-0.006189710169793747,0.01671310481809296
15m,4d46edfee004bc4f,matched_exact,3,0.005933727099809662,-0.0010850522670760386,0.007018779366885701
15m,4e7ff70a6a361500,matched_exact,3,-0.004823595358211861,0.0021757190269100887,-0.0069993143851219495
15m,a64afe1cc9a1685b,matched_exact,3,-0.005910825120497119,-0.0018583921499036114,-0.004052432970593507
15m,41e14d7d667affa7,matched_exact,3,-0.004716586068924665,-0.0029229020272042053,-0.0017936840417204594
15m,a9c1d30dde112fad,matched_exact,3,-0.004083107425564501,-0.001102753265519376,-0.002980354160045125
15m,377acd2eb3d70871,matched_exact,3,-0.004130408273772533,-0.0009563801957921005,-0.003174028077980432
15m,6683818564f6d4b3,matched_exact,3,0.005406628299830409,-0.005179803761405846,0.010586432061236255
15m,fbbe73d331d9896f,matched_exact,3,0.002903162539838135,-0.003482107724279258,0.006385270264117393
15m,394765279504c399,matched_exact,3,0.0043771539976404945,0.0014925424033872183,0.0028846115942532764
15m,290ed9b0286507f7,matched_exact,3,-0.003938273445653893,-0.0013017423248741205,-0.0026365311207797726
15m,5b72725c9809c3f0,matched_exact,3,-0.00713471772404861,0.0004610633833942463,-0.007595781107442856
15m,c3cee239914eaa20,matched_exact,3,-0.004187358684926366,0.00013080651617366294,-0.004318165201100029
15m,e2f69faa94d68834,matched_exact,3,1.734723475976807e-18,0.0016517898174374854,-0.0016517898174374837
15m,9302137f63032873,matched_exact,3,0.011404729130782611,-0.006827173329572831,0.018231902460355442
15m,62e5e7ed8ca71fd5,matched_exact,3,1.734723475976807e-18,-0.0007693437256239815,0.0007693437256239832
15m,28fb5df58acae233,matched_exact,3,1.734723475976807e-18,2.8615796523136575e-05,-2.861579652313484e-05
15m,ff497d70a3d67266,matched_exact,3,-0.0046676548032702474,-0.004230211192610317,-0.00043744361065993064
15m,7fcc59ed4b9d34d3,matched_exact,3,-0.004723091415654078,-0.004451123829845765,-0.00027196758580831214
15m,ed67963b6581ffb8,matched_exact,3,-0.004137259558299798,-0.002565274234175739,-0.0015719853241240589
15m,3f57bb09b464444c,matched_exact,3,0.002943696786597229,-0.002379259485261111,0.00532295627185834
15m,5706f2198da48391,matched_exact,3,1.734723475976807e-18,-0.003878180769003072,0.0038781807690030736
15m,fa61e0f5e1d21e45,matched_exact,3,-0.007208708986512489,0.005850562464696879,-0.01305927145120937
15m,1c6a2530ff4b40ec,matched_exact,3,1.734723475976807e-18,-0.00383249634953242,0.0038324963495324216
15m,987bb93f14b7ffe9,matched_exact,3,1.734723475976807e-18,-0.002877186056401006,0.002877186056401008
15m,cc878b4cb079d4a1,matched_exact,3,0.0031765799706549042,-0.001230021961287629,0.004406601931942533
15m,18c5b7b8608a758c,matched_exact,3,-0.0036844429153047847,-0.0016901400394747246,-0.0019943028758300603
15m,54b6aa0d8d84b614,matched_exact,3,-0.004105312611027976,0.00015349239540973954,-0.004258805006437716
15m,c0a34c52059d175a,matched_exact,3,0.006904146880900354,0.0031912648458152612,0.003712882035085093
15m,a32541c24158330f,matched_exact,3,-0.00648857831480276,0.006797360475783759,-0.01328593879058652
15m,4424956113dea961,matched_exact,3,-0.00396546695690758,-0.0026946640392978174,-0.0012708029176097626
15m,56eb2da2b076ad14,matched_exact,3,0.004376420644904623,-0.0005206678130690664,0.00489708845797369
15m,cdb7971d95fd3275,matched_exact,3,0.017124453008229734,0.005354744337938995,0.01176970867029074
15m,b0aa89c556f2d4db,matched_exact,3,-0.004646111366774062,-0.004594722960690114,-5.138840608394802e-05
15m,7b80f6f351771a30,matched_exact,3,1.734723475976807e-18,-0.0016584460867737148,0.0016584460867737165
15m,70d3df788cb84c87,matched_exact,3,0.0028263146731060135,-0.0021916968563033064,0.0050180115294093195
15m,6b24f1bdcdb14a09,matched_exact,3,-0.004075767985082022,0.00030361557581485833,-0.004379383560896881
15m,e8f1f16d1c10e764,matched_exact,3,-0.0038802733554768026,-0.0001258740378989858,-0.0037543993175778168
15m,134392a50d877716,matched_exact,3,1.734723475976807e-18,0.0018421673489774654,-0.0018421673489774637
15m,f46f012819ac4641,matched_exact,3,1.734723475976807e-18,-0.006986817522719455,0.0069868175227194565
15m,ca108fc7f5954b9b,matched_exact,3,0.00393721306909023,-0.0036958659724965278,0.0076330790415867576
15m,36d6f98898879b69,matched_exact,3,0.02548285803154049,-0.011833482285089104,0.037316340316629594
15m,de1309b90289d0b8,matched_exact,3,0.008985249268687602,0.0004113187080464874,0.008573930560641116
15m,df01674562b40141,matched_exact,3,-0.012434767216480845,-0.008674734489978388,-0.003760032726502457
15m,bc9200e6b2965966,matched_exact,3,-0.006409056075163398,-0.006119856865282489,-0.00028919920988090906
15m,d43cf4f74a0a46e8,matched_exact,3,-0.0061474007281772085,-0.008825943851696287,0.002678543123519079
15m,b1cf754683c8fbac,matched_exact,3,-0.005547469702825046,-0.006094982187783073,0.0005475124849580269
15m,9d32c0c6c851ca77,matched_exact,3,-0.0050686770921525275,-0.0049460078448638,-0.00012266924728872742
15m,8aa0976add947473,matched_exact,3,-0.004582258937194659,-0.004496422539123892,-8.583639807076705e-05
15m,966b0234d620602d,matched_exact,3,-0.005344402277039915,0.0014344438502930119,-0.006778846127332927
15m,55af859e86c0a213,matched_exact,3,1.734723475976807e-18,-0.0027425194708006547,0.0027425194708006564
15m,844da6bbb3033e95,matched_exact,3,0.00332972073840976,-0.0014438094125815224,0.004773530150991283
15m,cef78ed4eab0269c,matched_exact,3,-0.005746425937165343,0.0009228675506794606,-0.006669293487844803
15m,b5fdd53a55c6acf4,matched_exact,3,1.734723475976807e-18,-0.002722187448187713,0.002722187448187715
15m,0bea9acaaed7b731,matched_exact,3,-0.0065285760683588805,-0.00012554707395129143,-0.006403028994407589
15m,2127543eae711a86,matched_exact,3,-0.0060892168660717765,0.0013941608983683406,-0.007483377764440117
15m,12cd2d8bf436a587,matched_exact,3,-0.0038487275773753087,2.952358199045183e-05,-0.0038782511593657607
15m,c01efd8d7ecb7eff,matched_exact,3,1.734723475976807e-18,-0.0036674742799812257,0.0036674742799812274
15m,347f010a719bb1dc,matched_exact,3,-0.005092851124375073,0.002881515173083143,-0.007974366297458216
15m,bc149517c6b9a3b5,matched_exact,3,0.003931900158217873,-0.003134749476184823,0.0070666496344026965
15m,5459574f359a0b87,matched_exact,3,-0.003803332667959845,0.0024639570203521086,-0.006267289688311953
15m,0c476bad077c0bcf,matched_exact,3,0.005084160794776251,-0.0012066508942006875,0.006290811688976938
15m,66fd3534e15adfed,matched_exact,3,-0.004137619440525929,-0.003187310198351869,-0.0009503092421740598
15m,a7fd248c46de87d6,matched_exact,3,-0.003941351795667012,-0.002902259263711458,-0.0010390925319555544
15m,e54f8e0686b0dc8c,matched_exact,3,-0.010098960831863788,-0.007380144452163097,-0.0027188163797006917
15m,22399d86b8e82e0e,matched_exact,3,0.005727414579435599,-0.001052323618614883,0.006779738198050482
15m,c7a291d61f3a72fd,matched_exact,3,-0.0009051887083920667,-0.005240152354145505,0.004334963645753438
15m,ee71d01852bcf590,matched_exact,3,0.003375025126184818,-0.0028594935611120716,0.006234518687296889
15m,15e8db19346bf909,matched_exact,3,-0.005350998983014497,0.005869117228857193,-0.011220116211871689
15m,75b07ab1ebffc473,matched_exact,3,0.005437085382095421,-0.0008908066676617237,0.0063278920497571445
15m,6007acfe32dd9ebb,matched_exact,3,1.734723475976807e-18,-0.004127936238126534,0.0041279362381265354
15m,79a739f6d33e5cf3,matched_exact,3,0.00420996826422715,-0.0024331529271404122,0.0066431211913675625
15m,3032827a0086a868,matched_exact,3,-0.005164582587669829,-0.004563368976320739,-0.00060121361134909
15m,cddbccea5c6cbda6,matched_exact,3,-0.004420350703877583,-0.0013331508530806467,-0.003087199850796936
15m,cb7f04f22e06809d,matched_exact,3,0.003846950007862839,0.0012117454733618933,0.0026352045345009456
15m,4693778d982d6aaf,matched_exact,3,-0.003807659319868149,-0.003811594453616302,3.9351337481527936e-06
15m,00565a6e421d980a,matched_exact,3,-0.003892070370178023,-0.003992937826118202,0.00010086745594017898
15m,f33bb36c35ca3b52,matched_exact,3,1.734723475976807e-18,-0.0015239961797122524,0.001523996179712254
15m,26aaca4249fd9d72,matched_exact,3,-0.005508249350477555,0.008096481120429232,-0.013604730470906786
15m,89a24ba3abd3875d,matched_exact,3,-0.0057588282824940756,-0.006467412122857616,0.0007085838403635405
15m,dd96a2ba64e443c6,matched_exact,3,-0.0038765525631405656,-0.0010566729252865486,-0.002819879637854017
15m,27291fcbcd9f9720,matched_exact,3,1.734723475976807e-18,-0.0035256791249899462,0.003525679124989948
15m,324673e88da1af7a,matched_exact,3,0.019911287016847856,0.0007066592578837515,0.019204627758964105
