candidate_id,side,signal_i,signal_time,features_available_at,earliest_entry_time,candidate_policy,pre_cross_path_efficiency_32,feature_contract,training_eligible
pine-v9|long|55938|2023-08-09T08:00:00+00:00,long,55938,2023-08-09 08:00:00+00:00,2023-08-09 08:15:00+00:00,2023-08-09 08:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.14151386929948556,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|56164|2023-08-11T16:30:00+00:00,short,56164,2023-08-11 16:30:00+00:00,2023-08-11 16:45:00+00:00,2023-08-11 16:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.10851063829787198,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|57076|2023-08-21T04:30:00+00:00,short,57076,2023-08-21 04:30:00+00:00,2023-08-21 04:45:00+00:00,2023-08-21 04:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.16966993755575652,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|57156|2023-08-22T00:30:00+00:00,short,57156,2023-08-22 00:30:00+00:00,2023-08-22 00:45:00+00:00,2023-08-22 00:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.10406469461587682,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|57505|2023-08-25T15:45:00+00:00,short,57505,2023-08-25 15:45:00+00:00,2023-08-25 16:00:00+00:00,2023-08-25 16:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.015284728797512576,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|57575|2023-08-26T09:15:00+00:00,short,57575,2023-08-26 09:15:00+00:00,2023-08-26 09:30:00+00:00,2023-08-26 09:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.14618281410475784,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|58372|2023-09-03T16:30:00+00:00,short,58372,2023-09-03 16:30:00+00:00,2023-09-03 16:45:00+00:00,2023-09-03 16:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.02374821173104874,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|58445|2023-09-04T10:45:00+00:00,short,58445,2023-09-04 10:45:00+00:00,2023-09-04 11:00:00+00:00,2023-09-04 11:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.03205331640749033,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|59076|2023-09-11T00:30:00+00:00,short,59076,2023-09-11 00:30:00+00:00,2023-09-11 00:45:00+00:00,2023-09-11 00:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.00794590025359298,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|59107|2023-09-11T08:15:00+00:00,short,59107,2023-09-11 08:15:00+00:00,2023-09-11 08:30:00+00:00,2023-09-11 08:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.20625000000000135,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|59251|2023-09-12T20:15:00+00:00,long,59251,2023-09-12 20:15:00+00:00,2023-09-12 20:30:00+00:00,2023-09-12 20:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.130434782608695,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|59544|2023-09-15T21:30:00+00:00,long,59544,2023-09-15 21:30:00+00:00,2023-09-15 21:45:00+00:00,2023-09-15 21:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.12604754574996116,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|60198|2023-09-22T17:00:00+00:00,short,60198,2023-09-22 17:00:00+00:00,2023-09-22 17:15:00+00:00,2023-09-22 17:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.16029751218260996,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|60239|2023-09-23T03:15:00+00:00,short,60239,2023-09-23 03:15:00+00:00,2023-09-23 03:30:00+00:00,2023-09-23 03:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.12266603639801742,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|60715|2023-09-28T02:15:00+00:00,long,60715,2023-09-28 02:15:00+00:00,2023-09-28 02:30:00+00:00,2023-09-28 02:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.3291449586270364,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|60829|2023-09-29T06:45:00+00:00,long,60829,2023-09-29 06:45:00+00:00,2023-09-29 07:00:00+00:00,2023-09-29 07:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.14474807856532984,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|60902|2023-09-30T01:00:00+00:00,long,60902,2023-09-30 01:00:00+00:00,2023-09-30 01:15:00+00:00,2023-09-30 01:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.08714918759231553,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|61084|2023-10-01T22:30:00+00:00,long,61084,2023-10-01 22:30:00+00:00,2023-10-01 22:45:00+00:00,2023-10-01 22:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.3844034753125646,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|61225|2023-10-03T09:45:00+00:00,short,61225,2023-10-03 09:45:00+00:00,2023-10-03 10:00:00+00:00,2023-10-03 10:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.11509657075285917,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|61402|2023-10-05T06:00:00+00:00,short,61402,2023-10-05 06:00:00+00:00,2023-10-05 06:15:00+00:00,2023-10-05 06:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.07139457401237587,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|61631|2023-10-07T15:15:00+00:00,long,61631,2023-10-07 15:15:00+00:00,2023-10-07 15:30:00+00:00,2023-10-07 15:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.06546854942233356,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|61767|2023-10-09T01:15:00+00:00,short,61767,2023-10-09 01:15:00+00:00,2023-10-09 01:30:00+00:00,2023-10-09 01:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.195652173913043,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|61787|2023-10-09T06:15:00+00:00,short,61787,2023-10-09 06:15:00+00:00,2023-10-09 06:30:00+00:00,2023-10-09 06:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.022680412371130734,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|61908|2023-10-10T12:30:00+00:00,short,61908,2023-10-10 12:30:00+00:00,2023-10-10 12:45:00+00:00,2023-10-10 12:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.04645849200304476,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|61966|2023-10-11T03:00:00+00:00,short,61966,2023-10-11 03:00:00+00:00,2023-10-11 03:15:00+00:00,2023-10-11 03:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.09501221791001609,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|62020|2023-10-11T16:30:00+00:00,short,62020,2023-10-11 16:30:00+00:00,2023-10-11 16:45:00+00:00,2023-10-11 16:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.03506237688771963,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|62053|2023-10-12T00:45:00+00:00,short,62053,2023-10-12 00:45:00+00:00,2023-10-12 01:00:00+00:00,2023-10-12 01:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.1469009272816019,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|62084|2023-10-12T08:30:00+00:00,short,62084,2023-10-12 08:30:00+00:00,2023-10-12 08:45:00+00:00,2023-10-12 08:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.12499999999999829,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|62209|2023-10-13T15:45:00+00:00,short,62209,2023-10-13 15:45:00+00:00,2023-10-13 16:00:00+00:00,2023-10-13 16:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.2169720347155231,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|62270|2023-10-14T07:00:00+00:00,short,62270,2023-10-14 07:00:00+00:00,2023-10-14 07:15:00+00:00,2023-10-14 07:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.07126893469084022,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|62410|2023-10-15T18:00:00+00:00,long,62410,2023-10-15 18:00:00+00:00,2023-10-15 18:15:00+00:00,2023-10-15 18:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.0060862662079919465,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|62440|2023-10-16T01:30:00+00:00,long,62440,2023-10-16 01:30:00+00:00,2023-10-16 01:45:00+00:00,2023-10-16 01:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.10197059743509503,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|62510|2023-10-16T19:00:00+00:00,long,62510,2023-10-16 19:00:00+00:00,2023-10-16 19:15:00+00:00,2023-10-16 19:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.0275203194068152,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|62947|2023-10-21T08:15:00+00:00,long,62947,2023-10-21 08:15:00+00:00,2023-10-21 08:30:00+00:00,2023-10-21 08:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.01841506310780255,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|63404|2023-10-26T02:30:00+00:00,long,63404,2023-10-26 02:30:00+00:00,2023-10-26 02:45:00+00:00,2023-10-26 02:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.06748466257668574,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|63649|2023-10-28T15:45:00+00:00,long,63649,2023-10-28 15:45:00+00:00,2023-10-28 16:00:00+00:00,2023-10-28 16:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.05673128223368404,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|63813|2023-10-30T08:45:00+00:00,long,63813,2023-10-30 08:45:00+00:00,2023-10-30 09:00:00+00:00,2023-10-30 09:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.24500760263558197,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|63921|2023-10-31T11:45:00+00:00,long,63921,2023-10-31 11:45:00+00:00,2023-10-31 12:00:00+00:00,2023-10-31 12:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.170449352627567,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|64044|2023-11-01T18:30:00+00:00,long,64044,2023-11-01 18:30:00+00:00,2023-11-01 18:45:00+00:00,2023-11-01 18:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.13215334550361188,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|64424|2023-11-05T17:30:00+00:00,long,64424,2023-11-05 17:30:00+00:00,2023-11-05 17:45:00+00:00,2023-11-05 17:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.11702239512143989,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|64452|2023-11-06T00:30:00+00:00,long,64452,2023-11-06 00:30:00+00:00,2023-11-06 00:45:00+00:00,2023-11-06 00:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.1154529307282402,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|64491|2023-11-06T10:15:00+00:00,long,64491,2023-11-06 10:15:00+00:00,2023-11-06 10:30:00+00:00,2023-11-06 10:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.005778954972306739,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|64545|2023-11-06T23:45:00+00:00,long,64545,2023-11-06 23:45:00+00:00,2023-11-07 00:00:00+00:00,2023-11-07 00:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.10243183492999257,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|65112|2023-11-12T21:30:00+00:00,long,65112,2023-11-12 21:30:00+00:00,2023-11-12 21:45:00+00:00,2023-11-12 21:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.19683456852154765,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|65129|2023-11-13T01:45:00+00:00,long,65129,2023-11-13 01:45:00+00:00,2023-11-13 02:00:00+00:00,2023-11-13 02:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.12905495192683641,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|65458|2023-11-16T12:00:00+00:00,long,65458,2023-11-16 12:00:00+00:00,2023-11-16 12:15:00+00:00,2023-11-16 12:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.12403037478566152,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|65548|2023-11-17T10:30:00+00:00,short,65548,2023-11-17 10:30:00+00:00,2023-11-17 10:45:00+00:00,2023-11-17 10:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.29569338553472074,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|65622|2023-11-18T05:00:00+00:00,short,65622,2023-11-18 05:00:00+00:00,2023-11-18 05:15:00+00:00,2023-11-18 05:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.054123423725032545,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|66117|2023-11-23T08:45:00+00:00,long,66117,2023-11-23 08:45:00+00:00,2023-11-23 09:00:00+00:00,2023-11-23 09:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.2474797390788705,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|66305|2023-11-25T07:45:00+00:00,long,66305,2023-11-25 07:45:00+00:00,2023-11-25 08:00:00+00:00,2023-11-25 08:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.17877525836803693,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|66586|2023-11-28T06:00:00+00:00,short,66586,2023-11-28 06:00:00+00:00,2023-11-28 06:15:00+00:00,2023-11-28 06:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.1788146792721356,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|66790|2023-11-30T09:00:00+00:00,short,66790,2023-11-30 09:00:00+00:00,2023-11-30 09:15:00+00:00,2023-11-30 09:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.003303560504098639,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|66938|2023-12-01T22:00:00+00:00,long,66938,2023-12-01 22:00:00+00:00,2023-12-01 22:15:00+00:00,2023-12-01 22:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.08969973394146821,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|66952|2023-12-02T01:30:00+00:00,long,66952,2023-12-02 01:30:00+00:00,2023-12-02 01:45:00+00:00,2023-12-02 01:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.029490616621982685,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|67121|2023-12-03T19:45:00+00:00,long,67121,2023-12-03 19:45:00+00:00,2023-12-03 20:00:00+00:00,2023-12-03 20:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.08668076109936418,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|67299|2023-12-05T16:15:00+00:00,long,67299,2023-12-05 16:15:00+00:00,2023-12-05 16:30:00+00:00,2023-12-05 16:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.14120549876630484,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|67447|2023-12-07T05:15:00+00:00,long,67447,2023-12-07 05:15:00+00:00,2023-12-07 05:30:00+00:00,2023-12-07 05:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.04666553538096059,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|67608|2023-12-08T21:30:00+00:00,long,67608,2023-12-08 21:30:00+00:00,2023-12-08 21:45:00+00:00,2023-12-08 21:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.09847687232400021,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|67636|2023-12-09T04:30:00+00:00,long,67636,2023-12-09 04:30:00+00:00,2023-12-09 04:45:00+00:00,2023-12-09 04:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.08013608013607554,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|67815|2023-12-11T01:15:00+00:00,short,67815,2023-12-11 01:15:00+00:00,2023-12-11 01:30:00+00:00,2023-12-11 01:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.1183344305464084,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|67952|2023-12-12T11:30:00+00:00,short,67952,2023-12-12 11:30:00+00:00,2023-12-12 11:45:00+00:00,2023-12-12 11:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.14375211649170197,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|68009|2023-12-13T01:45:00+00:00,short,68009,2023-12-13 01:45:00+00:00,2023-12-13 02:00:00+00:00,2023-12-13 02:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.0772187976403498,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|68481|2023-12-17T23:45:00+00:00,short,68481,2023-12-17 23:45:00+00:00,2023-12-18 00:00:00+00:00,2023-12-18 00:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.1070962692408036,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|68857|2023-12-21T21:45:00+00:00,long,68857,2023-12-21 21:45:00+00:00,2023-12-21 22:00:00+00:00,2023-12-21 22:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.013150783642587233,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|68962|2023-12-23T00:00:00+00:00,long,68962,2023-12-23 00:00:00+00:00,2023-12-23 00:15:00+00:00,2023-12-23 00:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.03180592991913483,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|69357|2023-12-27T02:45:00+00:00,short,69357,2023-12-27 02:45:00+00:00,2023-12-27 03:00:00+00:00,2023-12-27 03:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.20386866887248767,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|69485|2023-12-28T10:45:00+00:00,long,69485,2023-12-28 10:45:00+00:00,2023-12-28 11:00:00+00:00,2023-12-28 11:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.082677874512159,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|69579|2023-12-29T10:15:00+00:00,long,69579,2023-12-29 10:15:00+00:00,2023-12-29 10:30:00+00:00,2023-12-29 10:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.2025150968063245,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|69667|2023-12-30T08:15:00+00:00,short,69667,2023-12-30 08:15:00+00:00,2023-12-30 08:30:00+00:00,2023-12-30 08:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.0548848786558797,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|69807|2023-12-31T19:15:00+00:00,short,69807,2023-12-31 19:15:00+00:00,2023-12-31 19:30:00+00:00,2023-12-31 19:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.14436785950335548,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|69841|2024-01-01T03:45:00+00:00,short,69841,2024-01-01 03:45:00+00:00,2024-01-01 04:00:00+00:00,2024-01-01 04:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.13719057560393802,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|70218|2024-01-05T02:00:00+00:00,short,70218,2024-01-05 02:00:00+00:00,2024-01-05 02:15:00+00:00,2024-01-05 02:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.22107953508184838,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|70331|2024-01-06T06:15:00+00:00,short,70331,2024-01-06 06:15:00+00:00,2024-01-06 06:30:00+00:00,2024-01-06 06:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.10073274820839245,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|70466|2024-01-07T16:00:00+00:00,short,70466,2024-01-07 16:00:00+00:00,2024-01-07 16:15:00+00:00,2024-01-07 16:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.17714398499950332,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|70491|2024-01-07T22:15:00+00:00,short,70491,2024-01-07 22:15:00+00:00,2024-01-07 22:30:00+00:00,2024-01-07 22:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.15503362060801185,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|70682|2024-01-09T22:00:00+00:00,long,70682,2024-01-09 22:00:00+00:00,2024-01-09 22:15:00+00:00,2024-01-09 22:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.1619823907109081,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|70909|2024-01-12T06:45:00+00:00,long,70909,2024-01-12 06:45:00+00:00,2024-01-12 07:00:00+00:00,2024-01-12 07:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.09272581934452531,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|70925|2024-01-12T10:45:00+00:00,long,70925,2024-01-12 10:45:00+00:00,2024-01-12 11:00:00+00:00,2024-01-12 11:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.062431544359255735,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|71505|2024-01-18T11:45:00+00:00,short,71505,2024-01-18 11:45:00+00:00,2024-01-18 12:00:00+00:00,2024-01-18 12:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.13219248880211482,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|71620|2024-01-19T16:30:00+00:00,short,71620,2024-01-19 16:30:00+00:00,2024-01-19 16:45:00+00:00,2024-01-19 16:45:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.1370829927929261,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|71811|2024-01-21T16:15:00+00:00,short,71811,2024-01-21 16:15:00+00:00,2024-01-21 16:30:00+00:00,2024-01-21 16:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.16663708961845947,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|71971|2024-01-23T08:15:00+00:00,short,71971,2024-01-23 08:15:00+00:00,2024-01-23 08:30:00+00:00,2024-01-23 08:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.09087547379125377,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|72107|2024-01-24T18:15:00+00:00,short,72107,2024-01-24 18:15:00+00:00,2024-01-24 18:30:00+00:00,2024-01-24 18:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.12364741641337611,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|72139|2024-01-25T02:15:00+00:00,short,72139,2024-01-25 02:15:00+00:00,2024-01-25 02:30:00+00:00,2024-01-25 02:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.05319784817692777,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|72257|2024-01-26T07:45:00+00:00,short,72257,2024-01-26 07:45:00+00:00,2024-01-26 08:00:00+00:00,2024-01-26 08:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.1561433447098936,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|72382|2024-01-27T15:00:00+00:00,long,72382,2024-01-27 15:00:00+00:00,2024-01-27 15:15:00+00:00,2024-01-27 15:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.06653809064609337,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|72582|2024-01-29T17:00:00+00:00,long,72582,2024-01-29 17:00:00+00:00,2024-01-29 17:15:00+00:00,2024-01-29 17:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.2577693973042831,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|72658|2024-01-30T12:00:00+00:00,long,72658,2024-01-30 12:00:00+00:00,2024-01-30 12:15:00+00:00,2024-01-30 12:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.041432225063942556,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|72673|2024-01-30T15:45:00+00:00,long,72673,2024-01-30 15:45:00+00:00,2024-01-30 16:00:00+00:00,2024-01-30 16:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.1679202231048715,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|72775|2024-01-31T17:15:00+00:00,long,72775,2024-01-31 17:15:00+00:00,2024-01-31 17:30:00+00:00,2024-01-31 17:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.07758041872672876,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|short|73167|2024-02-04T19:15:00+00:00,short,73167,2024-02-04 19:15:00+00:00,2024-02-04 19:30:00+00:00,2024-02-04 19:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.3390103567318706,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|73291|2024-02-06T02:15:00+00:00,long,73291,2024-02-06 02:15:00+00:00,2024-02-06 02:30:00+00:00,2024-02-06 02:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.17634173055859667,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|73535|2024-02-08T15:15:00+00:00,long,73535,2024-02-08 15:15:00+00:00,2024-02-08 15:30:00+00:00,2024-02-08 15:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.18189020939445216,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|73581|2024-02-09T02:45:00+00:00,long,73581,2024-02-09 02:45:00+00:00,2024-02-09 03:00:00+00:00,2024-02-09 03:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.18896207131501702,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|73919|2024-02-12T15:15:00+00:00,long,73919,2024-02-12 15:15:00+00:00,2024-02-12 15:30:00+00:00,2024-02-12 15:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.29324657841597307,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|74065|2024-02-14T03:45:00+00:00,long,74065,2024-02-14 03:45:00+00:00,2024-02-14 04:00:00+00:00,2024-02-14 04:00:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.05890666152759051,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|74183|2024-02-15T09:15:00+00:00,long,74183,2024-02-15 09:15:00+00:00,2024-02-15 09:30:00+00:00,2024-02-15 09:30:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.12692054761762434,pine_pre_cross_path_efficiency_32_v1,False
pine-v9|long|74186|2024-02-15T10:00:00+00:00,long,74186,2024-02-15 10:00:00+00:00,2024-02-15 10:15:00+00:00,2024-02-15 10:15:00+00:00,pine_eth_15m_v9_raw_guarded_signal_v1,0.08382342521079797,pine_pre_cross_path_efficiency_32_v1,False
