profile,arm,kind,time_utc,price,quantity,total_quantity,common_stop,net_at_stop,committed_floor,equity_after_exit_fee,entry_notional,entry_fees,funding_paid,margin,maintenance_ratio,rate,payment,frozen_high,pullback_low,raised,prior_stop,deferred,reason,exit_window_end,risk_quantity_cap,retained_target,floor_before
previous_adjusted_base,none,stop_update,2026-08-20T17:00:00+00:00,0.1616,0.0,19000.0,0.15360000000000001,248.16128000000037,248.16128000000037,500.0092800000004,2663.7999999999997,2.6637999999999997,0.8565200000000001,,,,,,,,0.1517,False,,,,,
previous_adjusted_base,none,funding,2026-08-20T20:00:00+00:00,0.1613,0.0,19000.0,0.15360000000000001,248.00804500000035,248.16128000000037,494.1617450000001,2663.7999999999997,2.6637999999999997,1.0097550000000002,,,5e-05,0.153235,,,,,,,,,,
previous_adjusted_base,none,funding,2026-08-21T00:00:00+00:00,0.1641,0.0,19000.0,0.15360000000000001,247.85215000000036,248.16128000000037,547.1526500000003,2663.7999999999997,2.6637999999999997,1.1656500000000003,,,5e-05,0.155895,,,,,,,,,,
previous_adjusted_base,none,funding,2026-08-21T04:00:00+00:00,0.1657,0.0,19000.0,0.15360000000000001,247.69473500000035,248.16128000000037,577.3648350000001,2663.7999999999997,2.6637999999999997,1.3230650000000004,,,5e-05,0.157415,,,,,,,,,,
previous_adjusted_base,none,structure,2026-08-21T05:00:00+00:00,0.1669,0.0,19000.0,0.1582,335.00733500000047,248.16128000000037,600.1420350000002,2663.7999999999997,2.6637999999999997,1.3230650000000004,,,,,0.1659,0.1583,True,,,,,,,
previous_adjusted_base,none,stop_update,2026-08-21T05:00:00+00:00,0.1669,0.0,19000.0,0.1582,335.00733500000047,335.00733500000047,600.1420350000002,2663.7999999999997,2.6637999999999997,1.3230650000000004,,,,,,,,0.15360000000000001,False,,,,,
previous_adjusted_base,none,structure,2026-08-21T08:00:00+00:00,0.1753,0.0,19000.0,0.167,502.0401350000003,335.00733500000047,759.5824350000005,2663.7999999999997,2.6637999999999997,1.3230650000000004,,,,,0.1705,0.1671,True,,,,,,,
previous_adjusted_base,none,stop_update,2026-08-21T08:00:00+00:00,0.1753,0.0,19000.0,0.167,502.0401350000003,502.0401350000003,759.5824350000005,2663.7999999999997,2.6637999999999997,1.3230650000000004,,,,,,,,0.1582,False,,,,,
previous_adjusted_base,none,funding,2026-08-21T08:00:00+00:00,0.1753,0.0,19000.0,0.167,501.8736000000003,502.0401350000003,759.4159000000005,2663.7999999999997,2.6637999999999997,1.4896000000000005,,,5e-05,0.16653500000000002,,,,,,,,,,
previous_adjusted_base,none,funding,2026-08-21T12:00:00+00:00,0.1849,0.0,19000.0,0.167,501.6979450000003,502.0401350000003,941.4578450000006,2663.7999999999997,2.6637999999999997,1.6652550000000006,,,5e-05,0.17565500000000003,,,,,,,,,,
previous_adjusted_base,none,funding,2026-08-21T16:00:00+00:00,0.1836,0.0,19000.0,0.167,501.5235250000003,502.0401350000003,916.6081250000003,2663.7999999999997,2.6637999999999997,1.8396750000000006,,,5e-05,0.17442000000000002,,,,,,,,,,
previous_adjusted_base,none,funding,2026-08-21T20:00:00+00:00,0.1871,0.0,19000.0,0.167,501.3457800000003,502.0401350000003,982.8638799999999,2663.7999999999997,2.6637999999999997,2.0174200000000004,,,5e-05,0.177745,,,,,,,,,,
previous_adjusted_base,none,structure,2026-08-21T21:00:00+00:00,0.1925,0.0,19000.0,0.18080000000000002,763.2835800000005,502.0401350000003,1085.36128,2663.7999999999997,2.6637999999999997,2.0174200000000004,,,,,0.1896,0.1809,True,,,,,,,
previous_adjusted_base,none,stop_update,2026-08-21T21:00:00+00:00,0.1925,0.0,19000.0,0.18080000000000002,763.2835800000005,763.2835800000005,1085.36128,2663.7999999999997,2.6637999999999997,2.0174200000000004,,,,,,,,0.167,False,,,,,
previous_adjusted_base,none,funding,2026-08-22T00:00:00+00:00,0.1992,0.0,19000.0,0.18080000000000002,763.0943400000004,763.2835800000005,1212.34474,2663.7999999999997,2.6637999999999997,2.2066600000000003,,,5e-05,0.18924,,,,,,,,,,
previous_adjusted_base,none,structure,2026-08-22T01:00:00+00:00,0.207,0.0,19000.0,0.1967,1064.8922400000004,763.2835800000005,1360.3965400000002,2663.7999999999997,2.6637999999999997,2.2066600000000003,,,,,0.204,0.1968,True,,,,,,,
previous_adjusted_base,none,stop_update,2026-08-22T01:00:00+00:00,0.207,0.0,19000.0,0.1967,1064.8922400000004,1064.8922400000004,1360.3965400000002,2663.7999999999997,2.6637999999999997,2.2066600000000003,,,,,,,,0.18080000000000002,False,,,,,
previous_adjusted_base,none,funding,2026-08-22T04:00:00+00:00,0.2176,0.0,19000.0,0.1967,1064.6855200000005,1064.8922400000004,1561.38842,2663.7999999999997,2.6637999999999997,2.41338,,,5e-05,0.20672,,,,,,,,,,
previous_adjusted_base,none,exit,2026-08-22T05:00:00+00:00,0.1967,19000.0,19000.0,0.1967,1064.6855200000005,1064.8922400000004,1164.6855200000005,2663.7999999999997,2.6637999999999997,2.41338,,,,,,,,,,intrabar_stop,2026-08-22T06:00:00+00:00,,,
previous_adjusted_base,two,entry,2026-08-19T18:00:00+00:00,0.1402,19000.0,19000.0,0.1362,-81.2516,-81.2516,94.6724,2663.7999999999997,2.6637999999999997,0.0,88.73,0.01,,,,,,,,,,,,
previous_adjusted_base,two,funding,2026-08-19T20:00:00+00:00,0.1417,0.0,19000.0,0.1362,-81.38621499999999,-81.2516,123.009285,2663.7999999999997,2.6637999999999997,0.13461499999999998,,,5e-05,0.13461499999999998,,,,,,,,,,
previous_adjusted_base,two,funding,2026-08-20T00:00:00+00:00,0.1465,0.0,19000.0,0.1362,-81.52539,-81.2516,213.97891000000027,2663.7999999999997,2.6637999999999997,0.27379,,,5e-05,0.139175,,,,,,,,,,
previous_adjusted_base,two,funding,2026-08-20T04:00:00+00:00,0.1454,0.0,19000.0,0.1362,-81.66351999999999,-81.2516,192.96168000000017,2663.7999999999997,2.6637999999999997,0.41191999999999995,,,5e-05,0.13813,,,,,,,,,,
previous_adjusted_base,two,structure,2026-08-20T08:00:00+00:00,0.1503,0.0,19000.0,0.14450000000000002,75.87878000000073,-81.2516,285.9685800000001,2663.7999999999997,2.6637999999999997,0.41191999999999995,,,,,0.1485,0.1446,True,,,,,,,
previous_adjusted_base,two,stop_update,2026-08-20T08:00:00+00:00,0.1503,0.0,19000.0,0.14450000000000002,75.87878000000073,-81.2516,285.9685800000001,2663.7999999999997,2.6637999999999997,0.41191999999999995,,,,,,,,0.1362,True,,,,,
previous_adjusted_base,two,funding,2026-08-20T08:00:00+00:00,0.1503,0.0,19000.0,0.14450000000000002,75.73599500000073,-81.2516,285.8257950000001,2663.7999999999997,2.6637999999999997,0.554705,,,5e-05,0.142785,,,,,,,,,,
previous_adjusted_base,two,add,2026-08-20T08:00:00+00:00,0.1503,6213.0,25213.0,0.14450000000000002,37.869002600000975,37.869002600000975,283.9581672000005,3597.6138999999994,3.5976139,0.554705,126.31712999999999,0.01,,,,,,,,,,6213.0,37.867997500000364,-81.2516
previous_adjusted_base,two,structure,2026-08-20T11:00:00+00:00,0.1565,0.0,25213.0,0.1517,219.2210690000007,37.869002600000975,440.12244660000056,3597.6138999999994,3.5976139,0.554705,,,,,0.1543,0.1518,True,,,,,,,
previous_adjusted_base,two,stop_update,2026-08-20T11:00:00+00:00,0.1565,0.0,25213.0,0.1517,219.2210690000007,37.869002600000975,440.12244660000056,3597.6138999999994,3.5976139,0.554705,,,,,,,,0.14450000000000002,True,,,,,
previous_adjusted_base,two,add,2026-08-20T11:00:00+00:00,0.1564,21886.0,47099.0,0.1517,109.61379240000075,109.61379240000075,430.75772710000115,7020.5842999999995,7.0205842999999994,0.554705,245.5427866666667,0.01,,,,,,,,,,21886.0,109.61053450000036,37.869002600000975
previous_adjusted_base,two,funding,2026-08-20T12:00:00+00:00,0.1588,0.0,47099.0,0.1517,109.23982634000075,109.61379240000075,543.3083234399999,7020.5842999999995,7.0205842999999994,0.92867106,,,5e-05,0.37396606,,,,,,,,,,
previous_adjusted_base,two,funding,2026-08-20T16:00:00+00:00,0.1589,0.0,47099.0,0.1517,108.86562478500075,109.61379240000075,547.6393119850015,7020.5842999999995,7.0205842999999994,1.302872615,,,5e-05,0.3742015550000001,,,,,,,,,,
previous_adjusted_base,two,structure,2026-08-20T17:00:00+00:00,0.1616,0.0,47099.0,0.15360000000000001,198.2642366850012,109.61379240000075,674.6794446849998,7020.5842999999995,7.0205842999999994,1.302872615,,,,,0.159,0.1537,True,,,,,,,
previous_adjusted_base,two,stop_update,2026-08-20T17:00:00+00:00,0.1616,0.0,47099.0,0.15360000000000001,198.2642366850012,198.2642366850012,674.6794446849998,7020.5842999999995,7.0205842999999994,1.302872615,,,,,,,,0.1517,False,,,,,
previous_adjusted_base,two,funding,2026-08-20T20:00:00+00:00,0.1613,0.0,47099.0,0.15360000000000001,197.8843832500012,198.2642366850012,660.1840209500002,7020.5842999999995,7.0205842999999994,1.68272605,,,5e-05,0.379853435,,,,,,,,,,
previous_adjusted_base,two,funding,2026-08-21T00:00:00+00:00,0.1641,0.0,47099.0,0.15360000000000001,197.49793595500122,198.2642366850012,791.5428964550002,7020.5842999999995,7.0205842999999994,2.0691733450000003,,,5e-05,0.386447295,,,,,,,,,,
previous_adjusted_base,two,funding,2026-08-21T04:00:00+00:00,0.1657,0.0,47099.0,0.15360000000000001,197.1077207400012,198.2642366850012,866.4357228400003,7020.5842999999995,7.0205842999999994,2.4593885600000003,,,5e-05,0.390215215,,,,,,,,,,
previous_adjusted_base,two,structure,2026-08-21T05:00:00+00:00,0.1669,0.0,47099.0,0.1582,413.5464653400009,198.2642366850012,922.8980040400002,7020.5842999999995,7.0205842999999994,2.4593885600000003,,,,,0.1659,0.1583,True,,,,,,,
previous_adjusted_base,two,stop_update,2026-08-21T05:00:00+00:00,0.1669,0.0,47099.0,0.1582,413.5464653400009,413.5464653400009,922.8980040400002,7020.5842999999995,7.0205842999999994,2.4593885600000003,,,,,,,,0.15360000000000001,False,,,,,
previous_adjusted_base,two,structure,2026-08-21T08:00:00+00:00,0.1753,0.0,47099.0,0.167,827.6031941400008,413.5464653400009,1318.1339724400007,7020.5842999999995,7.0205842999999994,2.4593885600000003,,,,,0.1705,0.1671,True,,,,,,,
previous_adjusted_base,two,stop_update,2026-08-21T08:00:00+00:00,0.1753,0.0,47099.0,0.167,827.6031941400008,827.6031941400008,1318.1339724400007,7020.5842999999995,7.0205842999999994,2.4593885600000003,,,,,,,,0.1582,False,,,,,
previous_adjusted_base,two,funding,2026-08-21T08:00:00+00:00,0.1753,0.0,47099.0,0.167,827.1903714050007,827.6031941400008,1317.7211497050007,7020.5842999999995,7.0205842999999994,2.8722112950000005,,,5e-05,0.41282273500000005,,,,,,,,,,
previous_adjusted_base,two,funding,2026-08-21T12:00:00+00:00,0.1849,0.0,47099.0,0.167,826.7549411500008,827.6031941400008,1768.983969050001,7020.5842999999995,7.0205842999999994,3.3076415500000005,,,5e-05,0.43543025500000004,,,,,,,,,,
previous_adjusted_base,two,funding,2026-08-21T16:00:00+00:00,0.1836,0.0,47099.0,0.167,826.3225723300008,827.6031941400008,1707.3841289300015,7020.5842999999995,7.0205842999999994,3.7400103700000007,,,5e-05,0.4323688200000001,,,,,,,,,,
previous_adjusted_base,two,funding,2026-08-21T20:00:00+00:00,0.1871,0.0,47099.0,0.167,825.8819611850008,827.6031941400008,1871.6251712849992,7020.5842999999995,7.0205842999999994,4.180621515,,,5e-05,0.440611145,,,,,,,,,,
previous_adjusted_base,two,structure,2026-08-21T21:00:00+00:00,0.1925,0.0,47099.0,0.18080000000000002,1475.1981949850006,827.6031941400008,2125.705436685001,7020.5842999999995,7.0205842999999994,4.180621515,,,,,0.1896,0.1809,True,,,,,,,
previous_adjusted_base,two,stop_update,2026-08-21T21:00:00+00:00,0.1925,0.0,47099.0,0.18080000000000002,1475.1981949850006,1475.1981949850006,2125.705436685001,7020.5842999999995,7.0205842999999994,4.180621515,,,,,,,,0.167,False,,,,,
previous_adjusted_base,two,funding,2026-08-22T00:00:00+00:00,0.1992,0.0,47099.0,0.18080000000000002,1474.7290889450005,1475.1981949850006,2440.4840673449994,7020.5842999999995,7.0205842999999994,4.649727555,,,5e-05,0.46910603999999995,,,,,,,,,,
previous_adjusted_base,two,structure,2026-08-22T01:00:00+00:00,0.207,0.0,47099.0,0.1967,2222.8543148450017,1475.1981949850006,2807.488895145001,7020.5842999999995,7.0205842999999994,4.649727555,,,,,0.204,0.1968,True,,,,,,,
previous_adjusted_base,two,stop_update,2026-08-22T01:00:00+00:00,0.207,0.0,47099.0,0.1967,2222.8543148450017,2222.8543148450017,2807.488895145001,7020.5842999999995,7.0205842999999994,4.649727555,,,,,,,,0.18080000000000002,False,,,,,
previous_adjusted_base,two,funding,2026-08-22T04:00:00+00:00,0.2176,0.0,47099.0,0.1967,2222.3418777250017,2222.8543148450017,3305.7266086249997,7020.5842999999995,7.0205842999999994,5.162164675,,,5e-05,0.51243712,,,,,,,,,,
previous_adjusted_base,two,exit,2026-08-22T05:00:00+00:00,0.1967,47099.0,47099.0,0.1967,2222.3418777250017,2222.8543148450017,2322.3418777250017,7020.5842999999995,7.0205842999999994,5.162164675,,,,,,,,,,intrabar_stop,2026-08-22T06:00:00+00:00,,,
previous_adjusted_base,continuous,entry,2026-08-19T18:00:00+00:00,0.1402,19000.0,19000.0,0.1362,-81.2516,-81.2516,94.6724,2663.7999999999997,2.6637999999999997,0.0,88.73,0.01,,,,,,,,,,,,
previous_adjusted_base,continuous,funding,2026-08-19T20:00:00+00:00,0.1417,0.0,19000.0,0.1362,-81.38621499999999,-81.2516,123.009285,2663.7999999999997,2.6637999999999997,0.13461499999999998,,,5e-05,0.13461499999999998,,,,,,,,,,
previous_adjusted_base,continuous,funding,2026-08-20T00:00:00+00:00,0.1465,0.0,19000.0,0.1362,-81.52539,-81.2516,213.97891000000027,2663.7999999999997,2.6637999999999997,0.27379,,,5e-05,0.139175,,,,,,,,,,
previous_adjusted_base,continuous,funding,2026-08-20T04:00:00+00:00,0.1454,0.0,19000.0,0.1362,-81.66351999999999,-81.2516,192.96168000000017,2663.7999999999997,2.6637999999999997,0.41191999999999995,,,5e-05,0.13813,,,,,,,,,,
previous_adjusted_base,continuous,structure,2026-08-20T08:00:00+00:00,0.1503,0.0,19000.0,0.14450000000000002,75.87878000000073,-81.2516,285.9685800000001,2663.7999999999997,2.6637999999999997,0.41191999999999995,,,,,0.1485,0.1446,True,,,,,,,
previous_adjusted_base,continuous,stop_update,2026-08-20T08:00:00+00:00,0.1503,0.0,19000.0,0.14450000000000002,75.87878000000073,-81.2516,285.9685800000001,2663.7999999999997,2.6637999999999997,0.41191999999999995,,,,,,,,0.1362,True,,,,,
previous_adjusted_base,continuous,funding,2026-08-20T08:00:00+00:00,0.1503,0.0,19000.0,0.14450000000000002,75.73599500000073,-81.2516,285.8257950000001,2663.7999999999997,2.6637999999999997,0.554705,,,5e-05,0.142785,,,,,,,,,,
previous_adjusted_base,continuous,add,2026-08-20T08:00:00+00:00,0.1503,6213.0,25213.0,0.14450000000000002,37.869002600000975,37.869002600000975,283.9581672000005,3597.6138999999994,3.5976139,0.554705,126.31712999999999,0.01,,,,,,,,,,6213.0,37.867997500000364,-81.2516
previous_adjusted_base,continuous,structure,2026-08-20T11:00:00+00:00,0.1565,0.0,25213.0,0.1517,219.2210690000007,37.869002600000975,440.12244660000056,3597.6138999999994,3.5976139,0.554705,,,,,0.1543,0.1518,True,,,,,,,
previous_adjusted_base,continuous,stop_update,2026-08-20T11:00:00+00:00,0.1565,0.0,25213.0,0.1517,219.2210690000007,37.869002600000975,440.12244660000056,3597.6138999999994,3.5976139,0.554705,,,,,,,,0.14450000000000002,True,,,,,
previous_adjusted_base,continuous,add,2026-08-20T11:00:00+00:00,0.1564,21886.0,47099.0,0.1517,109.61379240000075,109.61379240000075,430.75772710000115,7020.5842999999995,7.0205842999999994,0.554705,245.5427866666667,0.01,,,,,,,,,,21886.0,109.61053450000036,37.869002600000975
previous_adjusted_base,continuous,funding,2026-08-20T12:00:00+00:00,0.1588,0.0,47099.0,0.1517,109.23982634000075,109.61379240000075,543.3083234399999,7020.5842999999995,7.0205842999999994,0.92867106,,,5e-05,0.37396606,,,,,,,,,,
previous_adjusted_base,continuous,funding,2026-08-20T16:00:00+00:00,0.1589,0.0,47099.0,0.1517,108.86562478500075,109.61379240000075,547.6393119850015,7020.5842999999995,7.0205842999999994,1.302872615,,,5e-05,0.3742015550000001,,,,,,,,,,
previous_adjusted_base,continuous,structure,2026-08-20T17:00:00+00:00,0.1616,0.0,47099.0,0.15360000000000001,198.2642366850012,109.61379240000075,674.6794446849998,7020.5842999999995,7.0205842999999994,1.302872615,,,,,0.159,0.1537,True,,,,,,,
previous_adjusted_base,continuous,stop_update,2026-08-20T17:00:00+00:00,0.1616,0.0,47099.0,0.15360000000000001,198.2642366850012,109.61379240000075,674.6794446849998,7020.5842999999995,7.0205842999999994,1.302872615,,,,,,,,0.1517,True,,,,,
previous_adjusted_base,continuous,add,2026-08-20T17:00:00+00:00,0.1615,10791.0,57890.0,0.15360000000000001,109.61509258500072,109.61509258500072,666.4887615850009,8763.3308,8.7633308,1.302872615,311.64116666666666,0.01,,,,,,,,,,10791.0,109.61379240000075,109.61379240000075
previous_adjusted_base,continuous,funding,2026-08-20T20:00:00+00:00,0.1613,0.0,57890.0,0.15360000000000001,109.14820973500072,109.61509258500072,654.4554567349995,8763.3308,8.7633308,1.769755465,,,5e-05,0.46688284999999996,,,,,,,,,,
previous_adjusted_base,continuous,funding,2026-08-21T00:00:00+00:00,0.1641,0.0,57890.0,0.15360000000000001,108.67322228500072,109.61509258500072,815.9103772850002,8763.3308,8.7633308,2.2447429150000002,,,5e-05,0.47498745000000003,,,,,,,,,,
previous_adjusted_base,continuous,funding,2026-08-21T04:00:00+00:00,0.1657,0.0,57890.0,0.15360000000000001,108.19360363500073,109.61509258500072,907.962134635,8763.3308,8.7633308,2.724361565,,,5e-05,0.47961865,,,,,,,,,,
previous_adjusted_base,continuous,structure,2026-08-21T05:00:00+00:00,0.1669,0.0,57890.0,0.1582,374.2213096350006,109.61509258500072,977.3606666350007,8763.3308,8.7633308,2.724361565,,,,,0.1659,0.1583,True,,,,,,,
previous_adjusted_base,continuous,stop_update,2026-08-21T05:00:00+00:00,0.1669,0.0,57890.0,0.1582,374.2213096350006,109.61509258500072,977.3606666350007,8763.3308,8.7633308,2.724361565,,,,,,,,0.15360000000000001,True,,,,,
previous_adjusted_base,continuous,add,2026-08-21T05:00:00+00:00,0.1669,20732.0,78622.0,0.1582,187.11293643500122,187.11293643500122,970.4403250350007,12223.5016,12.2235016,2.724361565,437.40039333333334,0.015,,,,,,,,,,20732.0,187.1106548175003,109.61509258500072
previous_adjusted_base,continuous,structure,2026-08-21T08:00:00+00:00,0.1753,0.0,78622.0,0.167,878.2946628350021,187.11293643500122,1630.2047002350014,12223.5016,12.2235016,2.724361565,,,,,0.1705,0.1671,True,,,,,,,
previous_adjusted_base,continuous,stop_update,2026-08-21T08:00:00+00:00,0.1753,0.0,78622.0,0.167,878.2946628350021,187.11293643500122,1630.2047002350014,12223.5016,12.2235016,2.724361565,,,,,,,,0.1582,True,,,,,
previous_adjusted_base,continuous,funding,2026-08-21T08:00:00+00:00,0.1753,0.0,78622.0,0.167,877.6055410050021,187.11293643500122,1629.5155784050014,12223.5016,12.2235016,3.413483395,,,5e-05,0.68912183,,,,,,,,,,
previous_adjusted_base,continuous,add,2026-08-21T08:00:00+00:00,0.1753,50773.0,129395.0,0.167,438.8100431050002,438.8100431050002,1611.7145646050014,21124.0085,21.124008500000002,3.413483395,1134.147175,0.03,,,,,,,,,,50773.0,438.80277050250106,187.11293643500122
previous_adjusted_base,continuous,funding,2026-08-21T12:00:00+00:00,0.1849,0.0,129395.0,0.167,437.6137863300002,438.8100431050002,2851.4681158300004,21124.0085,21.124008500000002,4.60974017,,,5e-05,1.1962567750000002,,,,,,,,,,
previous_adjusted_base,continuous,funding,2026-08-21T16:00:00+00:00,0.1836,0.0,129395.0,0.167,436.4259402300002,438.8100431050002,2682.2349832300024,21124.0085,21.124008500000002,5.79758627,,,5e-05,1.1878461000000002,,,,,,,,,,
previous_adjusted_base,continuous,funding,2026-08-21T20:00:00+00:00,0.1871,0.0,129395.0,0.167,435.2154500050002,438.8100431050002,3133.454110504999,21124.0085,21.124008500000002,7.008076495,,,5e-05,1.210490225,,,,,,,,,,
previous_adjusted_base,continuous,structure,2026-08-21T21:00:00+00:00,0.1925,0.0,129395.0,0.18080000000000002,2219.080799005002,438.8100431050002,3831.4883775050025,21124.0085,21.124008500000002,7.008076495,,,,,0.1896,0.1809,True,,,,,,,
previous_adjusted_base,continuous,stop_update,2026-08-21T21:00:00+00:00,0.1925,0.0,129395.0,0.18080000000000002,2219.080799005002,438.8100431050002,3831.4883775050025,21124.0085,21.124008500000002,7.008076495,,,,,,,,0.167,True,,,,,
previous_adjusted_base,continuous,add,2026-08-21T21:00:00+00:00,0.1925,91900.0,221295.0,0.18080000000000002,1109.5445290050095,1109.5445290050095,3796.106877505002,38814.758499999996,38.8147585,7.008076495,2343.195132013201,0.035,,,,,,,,,,91900.0,1109.540399502501,438.8100431050002
previous_adjusted_base,continuous,funding,2026-08-22T00:00:00+00:00,0.1992,0.0,221295.0,0.18080000000000002,1107.3404308050096,1109.5445290050095,5275.096602805004,38814.758499999996,38.8147585,9.212174695,,,5e-05,2.2040982000000002,,,,,,,,,,
previous_adjusted_base,continuous,structure,2026-08-22T01:00:00+00:00,0.207,0.0,221295.0,0.1967,4622.412340305009,1109.5445290050095,6999.471501804999,38814.758499999996,38.8147585,9.212174695,,,,,0.204,0.1968,True,,,,,,,
previous_adjusted_base,continuous,stop_update,2026-08-22T01:00:00+00:00,0.207,0.0,221295.0,0.1967,4622.412340305009,1109.5445290050095,6999.471501804999,38814.758499999996,38.8147585,9.212174695,,,,,,,,0.18080000000000002,True,,,,,
previous_adjusted_base,continuous,add,2026-08-22T01:00:00+00:00,0.207,215925.0,437220.0,0.1967,2311.215917804997,2311.215917804997,6910.078551804992,83511.2335,83.5112335,9.212174695,4978.247524752475,0.035,,,,,,,,,,215925.0,2311.2061701525045,1109.5445290050095
previous_adjusted_base,continuous,funding,2026-08-22T04:00:00+00:00,0.2176,0.0,437220.0,0.1967,2306.4589642049973,2311.215917804997,11535.219066204998,83511.2335,83.5112335,13.969128295,,,5e-05,4.7569536,,,,,,,,,,
previous_adjusted_base,continuous,exit,2026-08-22T05:00:00+00:00,0.2253,437220.0,437220.0,0.1967,2306.4589642049973,2311.215917804997,14898.446472204996,83511.2335,83.5112335,13.969128295,,,,,,,,,,stop_and_maintenance_same_hour,2026-08-22T06:00:00+00:00,,,
