conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,event_conf_max,event_decision_first,event_decision_last,event_id,predicted_core_bars,raw_detection_count,symbol,window_len,window_lengths_seen,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.35224270820617676,372,2025-08-15T00:15:00+00:00,370.5,2025-08-14T23:45:00+00:00,369,2025-08-14T23:30:00+00:00,3,375,2025-08-15T01:00:00+00:00,0.35224270820617676,2025-08-15T01:00:00+00:00,2025-08-15T01:15:00+00:00,c0e844ecda78c2ae,4,2,RAY_USDT_SWAP,12,[12],364,2025-08-14T22:15:00+00:00,0.43423381447792053,0.747810959815979,0.10803587734699249,0.7779158353805542
0.4007303714752197,384,2025-08-15T03:15:00+00:00,381.0,2025-08-15T02:30:00+00:00,378,2025-08-15T01:45:00+00:00,4,388,2025-08-15T04:15:00+00:00,0.5838077664375305,2025-08-15T04:15:00+00:00,2025-08-15T05:00:00+00:00,2ec1753a9c856e6b,7,5,HUMA_USDT_SWAP,16,"[16, 17, 18, 19]",373,2025-08-15T00:30:00+00:00,0.3171922266483307,0.7486478090286255,0.470632940530777,0.7308706641197205
0.2582094371318817,388,2025-08-15T04:15:00+00:00,385.0,2025-08-15T03:30:00+00:00,382,2025-08-15T02:45:00+00:00,4,392,2025-08-15T05:15:00+00:00,0.8164395689964294,2025-08-15T05:15:00+00:00,2025-08-15T05:45:00+00:00,2b0a492714eafc43,7,6,BERA_USDT_SWAP,17,"[12, 13, 17, 18, 19]",376,2025-08-15T01:15:00+00:00,0.3556016981601715,0.7612640261650085,0.25849950313568115,0.6768234968185425
0.2536601722240448,395,2025-08-15T06:00:00+00:00,392.0,2025-08-15T05:15:00+00:00,389,2025-08-15T04:30:00+00:00,4,399,2025-08-15T07:00:00+00:00,0.2536601722240448,2025-08-15T07:00:00+00:00,2025-08-15T07:00:00+00:00,d3341369d934288c,7,1,BERA_USDT_SWAP,16,[16],384,2025-08-15T03:15:00+00:00,0.31993207335472107,0.7462402582168579,0.5141205191612244,0.807127058506012
0.2612784504890442,400,2025-08-15T07:15:00+00:00,397.5,2025-08-15T06:45:00+00:00,395,2025-08-15T06:00:00+00:00,2,402,2025-08-15T07:45:00+00:00,0.37723997235298157,2025-08-15T07:45:00+00:00,2025-08-15T08:15:00+00:00,7d9031595cbc1f89,6,3,BERA_USDT_SWAP,13,"[12, 13, 18]",390,2025-08-15T04:45:00+00:00,0.3891000747680664,0.8047716021537781,0.3159864842891693,0.6157918572425842
0.5373802185058594,402,2025-08-15T07:45:00+00:00,399.0,2025-08-15T07:00:00+00:00,396,2025-08-15T06:15:00+00:00,6,408,2025-08-15T09:15:00+00:00,0.5373802185058594,2025-08-15T09:15:00+00:00,2025-08-15T09:15:00+00:00,2dba8f0266bc489a,7,4,RAY_USDT_SWAP,19,"[15, 16, 17, 19]",390,2025-08-15T04:45:00+00:00,0.32356905937194824,0.6753037571907043,0.19421237707138062,0.5158978700637817
0.4175947904586792,406,2025-08-15T08:45:00+00:00,404.5,2025-08-15T08:15:00+00:00,403,2025-08-15T08:00:00+00:00,3,409,2025-08-15T09:30:00+00:00,0.5858412384986877,2025-08-15T09:30:00+00:00,2025-08-15T11:00:00+00:00,553501f97f889d58,4,22,RAY_USDT_SWAP,12,"[12, 13, 14, 15, 16, 17, 18, 19]",398,2025-08-15T06:45:00+00:00,0.4336448609828949,0.7452101707458496,0.3430817127227783,0.6025979518890381
0.2672449052333832,407,2025-08-15T09:00:00+00:00,404.0,2025-08-15T08:15:00+00:00,401,2025-08-15T07:30:00+00:00,5,412,2025-08-15T10:15:00+00:00,0.2672449052333832,2025-08-15T10:15:00+00:00,2025-08-15T10:15:00+00:00,b0c902c34c410580,7,1,ARB_USDT_SWAP,19,[19],394,2025-08-15T05:45:00+00:00,0.37893638014793396,0.7385738492012024,0.5113365054130554,0.7231415510177612
0.45593738555908203,409,2025-08-15T09:30:00+00:00,407.5,2025-08-15T09:15:00+00:00,406,2025-08-15T08:45:00+00:00,3,412,2025-08-15T10:15:00+00:00,0.45593738555908203,2025-08-15T10:15:00+00:00,2025-08-15T10:30:00+00:00,210581aac2fe7d88,4,4,SPK_USDT_SWAP,12,"[12, 13, 14]",401,2025-08-15T07:30:00+00:00,0.43302202224731445,0.747682511806488,0.38564375042915344,0.6610408425331116
0.265140563249588,415,2025-08-15T11:00:00+00:00,412.0,2025-08-15T10:15:00+00:00,409,2025-08-15T09:30:00+00:00,4,419,2025-08-15T12:00:00+00:00,0.265140563249588,2025-08-15T12:00:00+00:00,2025-08-15T12:00:00+00:00,eae2dbddb6a2b723,7,1,PUMP_USDT_SWAP,17,[17],403,2025-08-15T08:00:00+00:00,0.3563917875289917,0.7665650844573975,0.46987223625183105,0.7221784591674805
0.4401926100254059,415,2025-08-15T11:00:00+00:00,412.0,2025-08-15T10:15:00+00:00,409,2025-08-15T09:30:00+00:00,4,419,2025-08-15T12:00:00+00:00,0.4401926100254059,2025-08-15T12:00:00+00:00,2025-08-15T12:00:00+00:00,8a3370989685d6c4,7,1,RAY_USDT_SWAP,18,[18],402,2025-08-15T07:45:00+00:00,0.39900121092796326,0.7764825224876404,0.5581299066543579,0.8643656969070435
0.441920667886734,414,2025-08-15T10:45:00+00:00,411.0,2025-08-15T10:00:00+00:00,408,2025-08-15T09:15:00+00:00,5,419,2025-08-15T12:00:00+00:00,0.441920667886734,2025-08-15T12:00:00+00:00,2025-08-15T12:00:00+00:00,432aab70a58b72c8,7,2,SYRUP_USDT_SWAP,18,"[18, 19]",402,2025-08-15T07:45:00+00:00,0.33978232741355896,0.7132076621055603,0.4754379391670227,0.6063283085823059
