conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,predicted_core_bars,symbol,window_len,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.2672449052333832,407,2025-08-15T09:00:00+00:00,404.0,2025-08-15T08:15:00+00:00,401,2025-08-15T07:30:00+00:00,5,412,2025-08-15T10:15:00+00:00,7,ARB_USDT_SWAP,19,394,2025-08-15T05:45:00+00:00,0.37893638014793396,0.7385738492012024,0.5113365054130554,0.7231415510177612
0.2582094371318817,388,2025-08-15T04:15:00+00:00,385.0,2025-08-15T03:30:00+00:00,382,2025-08-15T02:45:00+00:00,4,392,2025-08-15T05:15:00+00:00,7,BERA_USDT_SWAP,17,376,2025-08-15T01:15:00+00:00,0.3556016981601715,0.7612640261650085,0.25849950313568115,0.6768234968185425
0.8164395689964294,390,2025-08-15T04:45:00+00:00,388.5,2025-08-15T04:15:00+00:00,387,2025-08-15T04:00:00+00:00,3,393,2025-08-15T05:30:00+00:00,4,BERA_USDT_SWAP,12,382,2025-08-15T02:45:00+00:00,0.4275765120983124,0.7475326657295227,0.43391865491867065,0.7969791889190674
0.37882909178733826,388,2025-08-15T04:15:00+00:00,385.0,2025-08-15T03:30:00+00:00,382,2025-08-15T02:45:00+00:00,5,393,2025-08-15T05:30:00+00:00,7,BERA_USDT_SWAP,19,375,2025-08-15T01:00:00+00:00,0.3729139268398285,0.7410417795181274,0.2435963898897171,0.648236095905304
0.2975367307662964,388,2025-08-15T04:15:00+00:00,385.0,2025-08-15T03:30:00+00:00,382,2025-08-15T02:45:00+00:00,5,393,2025-08-15T05:30:00+00:00,7,BERA_USDT_SWAP,18,376,2025-08-15T01:15:00+00:00,0.34485340118408203,0.7135985493659973,0.26063162088394165,0.6772167682647705
0.25070008635520935,390,2025-08-15T04:45:00+00:00,388.0,2025-08-15T04:15:00+00:00,386,2025-08-15T03:45:00+00:00,3,393,2025-08-15T05:30:00+00:00,5,BERA_USDT_SWAP,13,381,2025-08-15T02:30:00+00:00,0.3913407027721405,0.7719029784202576,0.3660292625427246,0.87471604347229
0.40675240755081177,391,2025-08-15T05:00:00+00:00,389.0,2025-08-15T04:30:00+00:00,387,2025-08-15T04:00:00+00:00,3,394,2025-08-15T05:45:00+00:00,5,BERA_USDT_SWAP,13,382,2025-08-15T02:45:00+00:00,0.3909582197666168,0.7722185254096985,0.43252134323120117,0.7976929545402527
0.2536601722240448,395,2025-08-15T06:00:00+00:00,392.0,2025-08-15T05:15:00+00:00,389,2025-08-15T04:30:00+00:00,4,399,2025-08-15T07:00:00+00:00,7,BERA_USDT_SWAP,16,384,2025-08-15T03:15:00+00:00,0.31993207335472107,0.7462402582168579,0.5141205191612244,0.807127058506012
0.2612784504890442,400,2025-08-15T07:15:00+00:00,397.5,2025-08-15T06:45:00+00:00,395,2025-08-15T06:00:00+00:00,2,402,2025-08-15T07:45:00+00:00,6,BERA_USDT_SWAP,13,390,2025-08-15T04:45:00+00:00,0.3891000747680664,0.8047716021537781,0.3159864842891693,0.6157918572425842
0.37723997235298157,400,2025-08-15T07:15:00+00:00,398.5,2025-08-15T06:45:00+00:00,397,2025-08-15T06:30:00+00:00,3,403,2025-08-15T08:00:00+00:00,4,BERA_USDT_SWAP,12,392,2025-08-15T05:15:00+00:00,0.4234467148780823,0.7546653747558594,0.37252941727638245,0.6334866881370544
0.2659381628036499,399,2025-08-15T07:00:00+00:00,396.0,2025-08-15T06:15:00+00:00,393,2025-08-15T05:30:00+00:00,5,404,2025-08-15T08:15:00+00:00,7,BERA_USDT_SWAP,18,387,2025-08-15T04:00:00+00:00,0.33674198389053345,0.72292560338974,0.3226205110549927,0.6263295412063599
0.4007303714752197,384,2025-08-15T03:15:00+00:00,381.0,2025-08-15T02:30:00+00:00,378,2025-08-15T01:45:00+00:00,4,388,2025-08-15T04:15:00+00:00,7,HUMA_USDT_SWAP,16,373,2025-08-15T00:30:00+00:00,0.3171922266483307,0.7486478090286255,0.470632940530777,0.7308706641197205
0.5838077664375305,384,2025-08-15T03:15:00+00:00,381.0,2025-08-15T02:30:00+00:00,378,2025-08-15T01:45:00+00:00,5,389,2025-08-15T04:30:00+00:00,7,HUMA_USDT_SWAP,17,373,2025-08-15T00:30:00+00:00,0.29384398460388184,0.7075640559196472,0.46814844012260437,0.726926863193512
