signal_i,signal_bar_open,entry_i,entry_time,side,entry_price,initial_stop,initial_risk,initial_risk_frac,protection,mfe_r,trail_armed,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,exit_time_precision,cost_r,protection_armed,be_armed,protection_trigger_i,trigger_i,activation_timing,cost_protection,activation_price,target_price,net_take_profit_r,exit_at_open,full_initial_stop,ambiguous_stop_tp,ambiguous_stop_tp_count,entry_side_source,side_override,final_protection,mfe_precision,mfe_r_strategy_usable,arm,trade_no,carry_in,signal_id,direction,signal_open_bj,signal_confirm_bj,entry_bj,exit_bar_open_bj,exit_bj_from,exit_bj_to,status,price_risk_1u_quantity_eth,be_trigger_bar_bj,favorable_r_lower,favorable_r_upper
543232,2026-09-05 04:48:00+00:00,543233,2026-09-05 04:51:00+00:00,-1,2448.6,2450.81,2.2100000000000364,0.0009025565629339363,2443.7000000000003,1.9909502262443524,False,543238,2026-09-05 05:06:00+00:00,2443.7000000000003,cost_be,0.002001143510577341,1.1435105773411475e-06,2.2171945701355456,0.001266968325645922,False,bar_open_or_intrabar_window,2.215927601809918,True,True,543238.0,543238.0,olhc,2443.7000000000003,2443.69,2441.4900000000002,1.0,False,False,False,0,raw_v6_signal,,2443.7000000000003,legacy_excludes_stopped_exit_bar,False,olhc,14,False,2026-09-05 12:51:00,空,2026-09-05 12:48:00,2026-09-05 12:51:00,2026-09-05 12:51:00,2026-09-05 13:06:00,2026-09-05 13:06:00,2026-09-05 13:09:00,已平仓,0.452488687782798,2026-09-05 13:06:00,2.2171945701355456,2.257918552036063
544594,2026-09-08 00:54:00+00:00,544595,2026-09-08 00:57:00+00:00,1,2492.72,2487.06,5.6599999999998545,0.0022706120222086134,2497.71,0.7226148409894436,False,544601,2026-09-08 01:15:00+00:00,2497.71,cost_be,0.0020018293270003262,1.8293270003261891e-06,0.8816254416961775,0.0008056537102920874,False,bar_open_or_intrabar_window,0.8808197879858883,True,True,544601.0,544601.0,olhc,2497.71,2497.73,2503.37,1.0,False,False,False,0,raw_v6_signal,,2497.71,legacy_excludes_stopped_exit_bar,False,olhc,15,False,2026-09-08 08:57:00,多,2026-09-08 08:54:00,2026-09-08 08:57:00,2026-09-08 08:57:00,2026-09-08 09:15:00,2026-09-08 09:15:00,2026-09-08 09:18:00,已平仓,0.1766784452296865,2026-09-08 09:15:00,0.8816254416961775,1.065371024735045
545072,2026-09-09 00:48:00+00:00,545073,2026-09-09 00:51:00+00:00,1,2495.55,2486.51,9.039999999999964,0.0036224479573640934,2486.51,0.38163716814157433,False,545119,2026-09-09 03:09:00+00:00,2486.51,initial_stop,-0.0036224479573641055,-0.0056224479573641056,-1.0,-1.5521128318584128,False,bar_open_or_intrabar_window,0.5521128318584093,False,False,,,olhc,2500.55,2500.57,2509.59,1.0,False,True,False,0,raw_v6_signal,,2486.51,legacy_excludes_stopped_exit_bar,False,olhc,16,False,2026-09-09 08:51:00,多,2026-09-09 08:48:00,2026-09-09 08:51:00,2026-09-09 08:51:00,2026-09-09 11:09:00,2026-09-09 11:09:00,2026-09-09 11:12:00,已平仓,0.11061946902654912,,0.38163716814157433,0.38163716814157433
545120,2026-09-09 03:12:00+00:00,545121,2026-09-09 03:15:00+00:00,-1,2486.46,2493.13,6.670000000000073,0.002682528574760934,2493.13,0.1904047976011946,False,545136,2026-09-09 04:00:00+00:00,2493.13,initial_stop,-0.002682528574760923,-0.004682528574760923,-1.0,-1.7455652173912921,False,bar_open_or_intrabar_window,0.7455652173912963,False,False,,,olhc,2481.48,2481.46,2474.81,1.0,False,True,False,0,raw_v6_signal,,2493.13,legacy_excludes_stopped_exit_bar,False,olhc,17,False,2026-09-09 11:15:00,空,2026-09-09 11:12:00,2026-09-09 11:15:00,2026-09-09 11:15:00,2026-09-09 12:00:00,2026-09-09 12:00:00,2026-09-09 12:03:00,已平仓,0.14992503748125774,,0.1904047976011946,0.1904047976011946
545137,2026-09-09 04:03:00+00:00,545138,2026-09-09 04:06:00+00:00,1,2500.5,2484.58,15.920000000000073,0.0063667266546690955,2505.51,0.8128140703517585,False,545151,2026-09-09 04:45:00+00:00,2505.51,cost_be,0.0020035992801441527,3.5992801441526306e-06,0.31469849246232384,0.0005653266331943223,False,bar_open_or_intrabar_window,0.3141331658291443,True,True,545150.0,545150.0,olhc,2505.51,2505.53,2521.43,1.0,False,False,False,0,raw_v6_signal,,2505.51,legacy_excludes_stopped_exit_bar,False,olhc,18,False,2026-09-09 12:06:00,多,2026-09-09 12:03:00,2026-09-09 12:06:00,2026-09-09 12:06:00,2026-09-09 12:45:00,2026-09-09 12:45:00,2026-09-09 12:48:00,已平仓,0.06281407035175851,2026-09-09 12:42:00,0.8128140703517585,0.8128140703517585
545730,2026-09-10 09:42:00+00:00,545731,2026-09-10 09:45:00+00:00,-1,2466.77,2476.48,9.710000000000036,0.003936321586528147,2461.83,0.2564366632337562,False,545747,2026-09-10 10:33:00+00:00,2461.83,cost_be,0.0020026188092120423,2.6188092120422307e-06,0.508753861997944,0.0006652935118423676,False,bar_open_or_intrabar_window,0.5080885684860948,True,True,545747.0,545747.0,olhc,2461.83,2461.81,2452.12,1.0,False,False,False,0,raw_v6_signal,,2461.83,legacy_excludes_stopped_exit_bar,False,olhc,19,False,2026-09-10 17:45:00,空,2026-09-10 17:42:00,2026-09-10 17:45:00,2026-09-10 17:45:00,2026-09-10 18:33:00,2026-09-10 18:33:00,2026-09-10 18:36:00,已平仓,0.10298661174047335,2026-09-10 18:33:00,0.508753861997944,0.5108135942327515
546659,2026-09-12 08:09:00+00:00,546660,2026-09-12 08:12:00+00:00,1,2525.14,2521.54,3.599999999999909,0.0014256635275667524,2530.2000000000003,1.0500000000000822,False,546668,2026-09-12 08:36:00+00:00,2530.2000000000003,cost_be,0.0020038492915246398,3.849291524639711e-06,1.4055555555557022,0.002700000000146935,False,bar_open_or_intrabar_window,1.402855555555591,True,True,546668.0,546668.0,olhc,2530.2000000000003,2530.2200000000003,2533.8,1.0,False,False,False,0,raw_v6_signal,,2530.2000000000003,legacy_excludes_stopped_exit_bar,False,olhc,20,False,2026-09-12 16:12:00,多,2026-09-12 16:09:00,2026-09-12 16:12:00,2026-09-12 16:12:00,2026-09-12 16:36:00,2026-09-12 16:36:00,2026-09-12 16:39:00,已平仓,0.2777777777777848,2026-09-12 16:36:00,1.4055555555557022,1.8500000000001326
546844,2026-09-12 17:24:00+00:00,546845,2026-09-12 17:27:00+00:00,-1,2526.26,2533.0,6.739999999999782,0.0026679755844607367,2521.2000000000003,0.7388724035608575,False,546868,2026-09-12 18:36:00+00:00,2521.2000000000003,cost_be,0.0020029608987198744,2.9608987198743303e-06,0.7507418397626275,0.00110979228487685,False,bar_open_or_intrabar_window,0.7496320474777692,True,True,546868.0,546868.0,olhc,2521.2000000000003,2521.19,2514.46,1.0,False,False,False,0,raw_v6_signal,,2521.2000000000003,legacy_excludes_stopped_exit_bar,False,olhc,21,False,2026-09-13 01:27:00,空,2026-09-13 01:24:00,2026-09-13 01:27:00,2026-09-13 01:27:00,2026-09-13 02:36:00,2026-09-13 02:36:00,2026-09-13 02:39:00,已平仓,0.14836795252226,2026-09-13 02:36:00,0.7507418397626275,0.8456973293769224
547092,2026-09-13 05:48:00+00:00,547093,2026-09-13 05:51:00+00:00,1,2522.76,2521.34,1.4200000000000728,0.0005628755807132159,2521.34,0.21830985915487996,False,547101,2026-09-13 06:15:00+00:00,2521.34,initial_stop,-0.000562875580713218,-0.002562875580713218,-1.0,-4.553183098591371,False,bar_open_or_intrabar_window,3.5531830985913677,False,False,,,olhc,2527.81,2527.82,2529.23,1.0,False,True,False,0,raw_v6_signal,,2521.34,legacy_excludes_stopped_exit_bar,False,olhc,22,False,2026-09-13 13:51:00,多,2026-09-13 13:48:00,2026-09-13 13:51:00,2026-09-13 13:51:00,2026-09-13 14:15:00,2026-09-13 14:15:00,2026-09-13 14:18:00,已平仓,0.7042253521126399,,0.21830985915487996,0.21830985915487996
547677,2026-09-14 11:03:00+00:00,547678,2026-09-14 11:06:00+00:00,-1,2508.71,2518.57,9.860000000000127,0.003930306811070282,2503.69,0.502028397565898,False,547714,2026-09-14 12:54:00+00:00,2503.69,cost_be,0.002001028416995232,1.0284169952318872e-06,0.5091277890466447,0.0002616632860150258,False,bar_open_or_intrabar_window,0.5088661257606426,True,True,547714.0,547714.0,olhc,2503.69,2503.67,2493.83,1.0,False,False,False,0,raw_v6_signal,,2503.69,legacy_excludes_stopped_exit_bar,False,olhc,23,False,2026-09-14 19:06:00,空,2026-09-14 19:03:00,2026-09-14 19:06:00,2026-09-14 19:06:00,2026-09-14 20:54:00,2026-09-14 20:54:00,2026-09-14 20:57:00,已平仓,0.10141987829614474,2026-09-14 20:54:00,0.5091277890466447,0.6744421906693717
547693,2026-09-14 11:51:00+00:00,547694,2026-09-14 11:54:00+00:00,-1,2505.37,2513.93,8.559999999999945,0.003416661012145889,2513.93,0.010514018691552727,False,547702,2026-09-14 12:18:00+00:00,2513.93,initial_stop,-0.003416661012145994,-0.005416661012145994,-1.0,-1.5853668224299409,False,bar_open_or_intrabar_window,0.5853668224299102,False,False,,,olhc,2500.35,2500.33,2491.79,1.0,False,True,False,0,raw_v6_signal,,2513.93,legacy_excludes_stopped_exit_bar,False,olhc,24,False,2026-09-14 19:54:00,空,2026-09-14 19:51:00,2026-09-14 19:54:00,2026-09-14 19:54:00,2026-09-14 20:18:00,2026-09-14 20:18:00,2026-09-14 20:21:00,已平仓,0.1168224299065428,,0.010514018691552727,0.010514018691552727
547714,2026-09-14 12:54:00+00:00,547715,2026-09-14 12:57:00+00:00,-1,2503.11,2513.96,10.849999999999909,0.004334607747961499,2498.1,0.022119815668224744,False,547716,2026-09-14 13:00:00+00:00,2498.1,cost_be,0.0020015101214090336,1.510121409033574e-06,0.4617511520737567,0.00034838709678949875,False,bar_open_or_intrabar_window,0.4614027649769625,True,True,547716.0,547716.0,olhc,2498.1,2498.08,2487.25,1.0,False,False,False,0,raw_v6_signal,,2498.1,legacy_excludes_stopped_exit_bar,False,olhc,25,False,2026-09-14 20:57:00,空,2026-09-14 20:54:00,2026-09-14 20:57:00,2026-09-14 20:57:00,2026-09-14 21:00:00,2026-09-14 21:00:00,2026-09-14 21:03:00,已平仓,0.09216589861751229,2026-09-14 21:00:00,0.4617511520737567,0.5419354838709823
