symbol,decision_i,decision_time,window_start_i,window_start_time,window_len,conf,x1n,y1n,x2n,y2n,core_start_i,core_end_i,core_mid_i,core_start_time,core_end_time,core_mid_time,predicted_core_bars,decision_delay_bars,event_id,raw_detection_count,event_conf_max,event_decision_first,event_decision_last,window_lengths_seen
ATOM_USDT_SWAP,372,2026-05-03T00:15:00+00:00,354,2026-05-02T19:45:00+00:00,19,0.8216135501861572,0.3620510697364807,0.34671616554260254,0.7450248003005981,0.4672534763813019,360,367,363.5,2026-05-02T21:15:00+00:00,2026-05-02T23:00:00+00:00,2026-05-02T22:15:00+00:00,8,5,9cf9176596f0dc46,26,0.851496696472168,2026-05-03T00:15:00+00:00,2026-05-03T00:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
AXS_USDT_SWAP,372,2026-05-03T00:15:00+00:00,354,2026-05-02T19:45:00+00:00,19,0.8289527297019958,0.3653506934642792,0.29701611399650574,0.745448112487793,0.41493847966194153,361,368,364.5,2026-05-02T21:30:00+00:00,2026-05-02T23:15:00+00:00,2026-05-02T22:15:00+00:00,8,4,edfac558aef0f09f,39,0.8800827264785767,2026-05-03T00:15:00+00:00,2026-05-03T01:00:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
GLM_USDT_SWAP,372,2026-05-03T00:15:00+00:00,355,2026-05-02T20:00:00+00:00,18,0.48543375730514526,0.3412245512008667,0.41691213846206665,0.7166635394096375,0.5626126527786255,361,367,364.0,2026-05-02T21:30:00+00:00,2026-05-02T23:00:00+00:00,2026-05-02T22:15:00+00:00,7,5,dd99083a0059b209,17,0.6212080717086792,2026-05-03T00:15:00+00:00,2026-05-03T00:45:00+00:00,"[13, 14, 15, 16, 17, 18, 19]"
GMX_USDT_SWAP,372,2026-05-03T00:15:00+00:00,356,2026-05-02T20:15:00+00:00,17,0.8213571906089783,0.36296555399894714,0.444659024477005,0.7616810202598572,0.5595977306365967,362,368,365.0,2026-05-02T21:45:00+00:00,2026-05-02T23:15:00+00:00,2026-05-02T22:30:00+00:00,7,4,e20811ae64a73f88,39,0.8213571906089783,2026-05-03T00:15:00+00:00,2026-05-03T01:00:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
HOME_USDT_SWAP,372,2026-05-03T00:15:00+00:00,354,2026-05-02T19:45:00+00:00,19,0.8284028172492981,0.3646766245365143,0.4001230299472809,0.7432910799980164,0.5922829508781433,361,367,364.0,2026-05-02T21:30:00+00:00,2026-05-02T23:00:00+00:00,2026-05-02T22:15:00+00:00,7,5,b78adac30e718fa7,23,0.8889002203941345,2026-05-03T00:15:00+00:00,2026-05-03T00:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
NG_USDT_SWAP,372,2026-05-03T00:15:00+00:00,356,2026-05-02T20:15:00+00:00,17,0.6795964241027832,0.36298879981040955,0.47476229071617126,0.780754029750824,0.516333281993866,362,369,365.5,2026-05-02T21:45:00+00:00,2026-05-02T23:30:00+00:00,2026-05-02T22:45:00+00:00,8,3,7441658d7e23b2c4,15,0.6795964241027832,2026-05-03T00:15:00+00:00,2026-05-03T01:00:00+00:00,"[14, 15, 16, 17, 18, 19]"
OFC_USDT_SWAP,372,2026-05-03T00:15:00+00:00,355,2026-05-02T20:00:00+00:00,18,0.48076164722442627,0.38805198669433594,0.1054576188325882,0.7765101790428162,0.3791508078575134,362,368,365.0,2026-05-02T21:45:00+00:00,2026-05-02T23:15:00+00:00,2026-05-02T22:30:00+00:00,7,4,5f30bec7157cd36a,46,0.8544735908508301,2026-05-03T00:15:00+00:00,2026-05-03T01:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
PIPPIN_USDT_SWAP,372,2026-05-03T00:15:00+00:00,358,2026-05-02T20:45:00+00:00,15,0.6987427473068237,0.3813401162624359,0.3443247973918915,0.7964563369750977,0.8908607363700867,363,369,366.0,2026-05-02T22:00:00+00:00,2026-05-02T23:30:00+00:00,2026-05-02T22:45:00+00:00,7,3,a7334a5d612f5605,78,0.7563531994819641,2026-05-03T00:15:00+00:00,2026-05-03T02:30:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
PUMP_USDT_SWAP,372,2026-05-03T00:15:00+00:00,355,2026-05-02T20:00:00+00:00,18,0.6866639256477356,0.33251485228538513,0.33819496631622314,0.7237551808357239,0.5225854516029358,361,367,364.0,2026-05-02T21:30:00+00:00,2026-05-02T23:00:00+00:00,2026-05-02T22:15:00+00:00,7,5,15ea1249298bae74,20,0.7772544622421265,2026-05-03T00:15:00+00:00,2026-05-03T00:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
RAVE_USDT_SWAP,372,2026-05-03T00:15:00+00:00,355,2026-05-02T20:00:00+00:00,18,0.6847009062767029,0.3430701196193695,0.23211275041103363,0.7111379504203796,0.41315487027168274,361,367,364.0,2026-05-02T21:30:00+00:00,2026-05-02T23:00:00+00:00,2026-05-02T22:15:00+00:00,7,5,47e974c5de5d65ad,15,0.6847009062767029,2026-05-03T00:15:00+00:00,2026-05-03T01:00:00+00:00,"[12, 13, 14, 15, 17, 18, 19]"
DOGE_USDT_SWAP,373,2026-05-03T00:30:00+00:00,359,2026-05-02T21:00:00+00:00,15,0.467180073261261,0.37851399183273315,0.4068523943424225,0.8038799166679382,0.5394469499588013,364,370,367.0,2026-05-02T22:15:00+00:00,2026-05-02T23:45:00+00:00,2026-05-02T23:00:00+00:00,7,3,5198b7dfca8b792a,48,0.8142601251602173,2026-05-03T00:30:00+00:00,2026-05-03T01:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
KMNO_USDT_SWAP,373,2026-05-03T00:30:00+00:00,357,2026-05-02T20:30:00+00:00,17,0.34194326400756836,0.36011752486228943,0.33921343088150024,0.7652961611747742,0.4647412598133087,363,369,366.0,2026-05-02T22:00:00+00:00,2026-05-02T23:30:00+00:00,2026-05-02T22:45:00+00:00,7,4,09795d4ad927b537,41,0.9119023680686951,2026-05-03T00:30:00+00:00,2026-05-03T01:30:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
MOODENG_USDT_SWAP,373,2026-05-03T00:30:00+00:00,356,2026-05-02T20:15:00+00:00,18,0.567552924156189,0.3397539258003235,0.26512274146080017,0.7140111923217773,0.616189181804657,362,368,365.0,2026-05-02T21:45:00+00:00,2026-05-02T23:15:00+00:00,2026-05-02T22:30:00+00:00,7,5,cc003bf99673e0e5,27,0.8503644466400146,2026-05-03T00:30:00+00:00,2026-05-03T01:00:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
XLM_USDT_SWAP,373,2026-05-03T00:30:00+00:00,362,2026-05-02T21:45:00+00:00,12,0.3427014946937561,0.4252179265022278,0.4712477922439575,0.7615920901298523,0.5406960248947144,367,370,368.5,2026-05-02T23:00:00+00:00,2026-05-02T23:45:00+00:00,2026-05-02T23:15:00+00:00,4,3,f93041465711d5f7,57,0.8467130661010742,2026-05-03T00:30:00+00:00,2026-05-03T02:00:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
ATOM_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.8188251256942749,0.42770645022392273,0.43306103348731995,0.7480737566947937,0.6298490166664124,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,4b00a7cda2271b8e,70,0.9519327282905579,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
BLUR_USDT_SWAP,374,2026-05-03T00:45:00+00:00,362,2026-05-02T21:45:00+00:00,13,0.5375577807426453,0.3941064774990082,0.4416297376155853,0.7693836092948914,0.7468215227127075,367,371,369.0,2026-05-02T23:00:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:30:00+00:00,5,3,9911cde5d9c9bb3d,30,0.8145266771316528,2026-05-03T00:45:00+00:00,2026-05-03T02:00:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
HOME_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.5861353278160095,0.43059054017066956,0.3943166434764862,0.7454056143760681,0.5615698099136353,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,03c3c14bfeb70922,70,0.8336806297302246,2026-05-03T00:45:00+00:00,2026-05-03T02:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
NMR_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.47103312611579895,0.4277676045894623,0.4537835121154785,0.7519700527191162,0.5488079786300659,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,0b1c7b455dc6f6f3,57,0.8651495575904846,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
PUMP_USDT_SWAP,374,2026-05-03T00:45:00+00:00,363,2026-05-02T22:00:00+00:00,12,0.7207909226417542,0.4220612645149231,0.4521552622318268,0.7475890517234802,0.6077914834022522,368,371,369.5,2026-05-02T23:15:00+00:00,2026-05-03T00:00:00+00:00,2026-05-02T23:45:00+00:00,4,3,5f7d26b9131790f3,72,0.9144142866134644,2026-05-03T00:45:00+00:00,2026-05-03T02:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
