setup_id,match_status,matched_control_count,candidate_net_return,control_mean_net_return,paired_excess_return
0116cd2ec095d1ac,matched_exact,3,-0.00413870592793497,-0.004623873131558208,0.00048516720362323795
026df83769235588,matched_exact,3,-0.003602200612889959,-0.0033972727634895912,-0.0002049278494003679
038178a14b9e5ce7,matched_exact,3,-0.0041414306681744045,-0.003917653597926543,-0.00022377707024786187
055b09bcbce6f22d,matched_exact,3,0.008136786087362237,-0.005670959405901674,0.013807745493263912
057124db31a06b88,matched_exact,3,0.003131132285936424,-0.0011695177944907396,0.004300650080427164
0704d1d80cd16a72,matched_exact,3,1.734723475976807e-18,-0.0008918817080644589,0.0008918817080644607
085b286c43071c67,matched_exact,3,-0.005064449756157384,-0.0015448942776431108,-0.003519555478514273
0ad3ebb1e9336921,matched_exact,3,1.734723475976807e-18,1.734723475976807e-18,0.0
0b3c9d3ae2c430d5,matched_exact,3,-0.012700862838960767,-0.0050560421323465965,-0.007644820706614171
0d043fd0c37ce960,matched_exact,3,1.734723475976807e-18,-0.00410636514764236,0.004106365147642362
13fd5b711b85e159,matched_exact,3,-0.0054616645950662495,0.0038111401204657222,-0.009272804715531971
157efca5bd131e84,matched_exact,3,-0.0038467165139766096,-0.0025845988093919155,-0.001262117704584694
173d94d1d8805a93,matched_exact,3,-0.0077675883145882346,-0.007344838910877817,-0.00042274940371041757
18d56f7fde35017c,matched_exact,3,0.01092304656947385,-0.0001337800924647841,0.011056826661938635
19a4ff81652ec980,matched_exact,3,1.734723475976807e-18,-0.000902422727155496,0.0009024227271554978
1bd3b04752c5686d,matched_exact,3,-0.005195387915623904,-0.0006134473407421256,-0.004581940574881778
1c58de9fadaec1a6,matched_exact,3,-0.0047588454123332884,0.0033806585236719404,-0.00813950393600523
1e9fe70dd632c8a3,matched_exact,3,0.006169188625097856,0.002333011830946587,0.0038361767941512692
23b1e6fe51329039,matched_exact,3,1.734723475976807e-18,-0.0034924845890686247,0.0034924845890686265
29ac53251ef5beab,matched_exact,3,0.0052971799191535735,0.002570053660816975,0.0027271262583365985
2b873aab6d56f01b,matched_exact,3,-0.006383127970463141,0.0015376070226299516,-0.007920734993093093
32319dfd054fed3b,matched_exact,3,1.734723475976807e-18,-0.005360548801676132,0.005360548801676134
32367de4d7574f75,matched_exact,3,-0.004865353051255903,0.0023677272782045215,-0.007233080329460425
3388b100b0c5fd21,matched_exact,3,-0.005766423536547658,-0.00176832153955153,-0.0039981019969961284
339f0250fd7d00b7,matched_exact,3,0.011430457546096175,0.0027196565410360835,0.008710801005060092
345efb879d508e5e,matched_exact,3,-0.003813711516533645,-0.0015354033177166937,-0.0022783081988169513
379b8579ff78e825,matched_exact,3,-0.006194009746872784,-0.0041147061071548805,-0.002079303639717904
390d5832dee64419,matched_exact,3,-0.0036645792275248317,-0.002471774530545921,-0.0011928046969789108
39b89f5e75eb40ad,matched_exact,3,-0.0037500444347220423,1.734723475976807e-18,-0.003750044434722044
3aadf487eec0050c,matched_exact,3,0.013599974321029997,-0.0008625160977919008,0.014462490418821897
3e2076f6732b7b19,matched_exact,3,-0.006503693590665381,-0.0007255395177963383,-0.005778154072869042
3ee025451ec5e4b6,matched_exact,3,-0.006834158043849568,-0.0005917138729131226,-0.006242444170936445
42696d9615b0ff88,matched_exact,3,0.003517612261360494,0.001124101161115056,0.002393511100245438
42afbe1a5b8da419,matched_exact,3,-0.008868253341272501,-0.0037042001513764764,-0.005164053189896024
45e6175aec61d5f5,matched_exact,3,0.004534077638155722,-0.0030506316673220364,0.007584709305477758
46d739c9d5f320e5,matched_exact,3,-0.005996221753977958,0.003389969206377094,-0.009386190960355052
4c3bb065f443cb67,matched_exact,3,0.005520348267431531,-0.0013504577204704125,0.006870805987901944
4e1c7a9b7563d011,matched_exact,3,-0.00407801080280956,-0.0027549824368337324,-0.0013230283659758277
51acb04a45c0209e,matched_exact,3,-0.00566288611587362,-0.005858110430328058,0.00019522431445443723
538dd848a03e0436,matched_exact,3,-0.006838265068486614,-0.0007963919934971236,-0.00604187307498949
561d9869a360bae2,matched_exact,3,0.003375025126184818,0.0069579195720979045,-0.0035828944459130865
58c88523c4b44336,matched_exact,3,0.006723912116110455,-0.0009870242299097776,0.007710936346020232
5eddda96fa100d29,matched_exact,3,-0.004444609186003421,0.0018088425014746556,-0.006253451687478077
64854ab13cbc8bf0,matched_exact,3,-0.005183925301483148,-0.00528836260155089,0.00010443730006774211
64fd937b026003f5,matched_exact,3,-0.007539663994198474,-0.005567071222559725,-0.001972592771638749
65fde4358f097e99,matched_exact,3,-0.005569796475239917,-0.0005662868558055813,-0.005003509619434336
6aea144334acaa64,matched_exact,3,-0.005262661762956864,-0.0007710784777985204,-0.004491583285158344
6ecc0117b63318e8,matched_exact,3,-0.004241894688434165,-0.002693794300756112,-0.001548100387678053
7066cd9547fa4b82,matched_exact,3,-0.0069120060743403915,-0.005904410657362948,-0.001007595416977444
784e87cf25abbc39,matched_exact,3,-0.005638485171592487,-0.0036486275709836815,-0.0019898576006088056
7a17662fbfce4486,matched_exact,3,0.0028339920066089447,0.0007163161637467533,0.0021176758428621914
7b7d2f89677dd989,matched_exact,3,0.006843676179321136,-0.0005767375896900481,0.007420413769011184
7c9feb071450a7fb,matched_exact,3,-0.0036330003494064993,0.0008536644739739122,-0.004486664823380411
844309b79b497fb9,matched_exact,3,1.734723475976807e-18,-0.0002689945244253756,0.00026899452442537736
87bbaae2801fc2f4,matched_exact,3,0.005208779174858071,-0.0037013270169064696,0.008910106191764541
8d23f71a58024170,matched_exact,3,-0.0057724792147383335,-0.00600141463713155,0.0002289354223932163
8d829c7a981599e7,matched_exact,3,0.006626293446537536,0.007009688177425757,-0.00038339473088822105
905bcab0c65c9321,matched_exact,3,0.003267591868061361,-0.00030071485955633,0.0035683067276176907
91564be577184e48,matched_exact,3,-0.008549950845487373,7.785001367211057e-05,-0.008627800859159485
922f8b5e5b15d734,matched_exact,3,-0.010838828388345155,-0.0036718491815880996,-0.007166979206757055
9cb3ae70ced3ee15,matched_exact,3,-0.004402872399189904,-0.0036986756685509752,-0.0007041967306389285
9f58e9ffe778e970,matched_exact,3,-0.006228167650202841,-0.0006356748353673782,-0.005592492814835463
a12a5a888daf7a75,matched_exact,3,-0.00411829743996006,-0.0010180978728843513,-0.003100199567075708
a3074efd8cf246cb,matched_exact,3,-0.004599090318388564,-0.004826170361227454,0.00022708004283888972
a34e08958820b8a8,matched_exact,3,0.01197307471447684,-0.000571576613486093,0.012544651327962933
a581c496753d64e7,matched_exact,3,-0.006533773054015922,-0.006361125706249912,-0.0001726473477660093
a76d9f3ca5e9d332,matched_exact,3,-0.004052565015169594,-0.0014190375771947837,-0.00263352743797481
a7ea8a5f14795d89,matched_exact,3,0.017799006274132223,-0.009197886274963797,0.02699689254909602
a803d604673fab5a,matched_exact,3,-0.0040588376623136285,-0.0026630143102073216,-0.0013958233521063068
a82fe0bb1315d634,matched_exact,3,1.734723475976807e-18,-0.0036617010939600588,0.0036617010939600605
ac3d120f2237e4cc,matched_exact,3,-0.0038695471541337883,1.734723475976807e-18,-0.00386954715413379
ac7d4a95acb2f6f9,matched_exact,3,-0.004957461573670828,-0.005957029565831548,0.0009995679921607206
accf4565740d1c00,matched_exact,3,0.004782442098687946,0.004630405824490593,0.00015203627419735355
ae8aa2ea1497e0cf,matched_exact,3,-0.003776103336921464,0.003314723519526924,-0.007090826856448388
b0e8d50faae1f57a,matched_exact,3,-0.004001890260692418,0.0011336237421029828,-0.005135514002795401
b365cd7dc4477e33,matched_exact,3,-0.005769048213839721,0.004794966385353522,-0.010564014599193244
b40e4071d5e8368f,matched_exact,3,-0.0036378560896064265,-0.0036751060876561606,3.724999804973405e-05
b6aa818c7026dd7b,matched_exact,3,0.003369958988380219,-0.0006668115309386881,0.004036770519318907
b7ebf7b29be0f6a5,matched_exact,3,-0.004097191828749123,-0.0014169384986274867,-0.0026802533301216363
bfe9d99067961803,matched_exact,3,0.006505950059192857,-0.0009295604527661891,0.0074355105119590465
c0d0a4018f8596a3,matched_exact,3,0.016169286911351666,-0.005764909610407799,0.021934196521759465
c2adb1fdc85acf10,matched_exact,3,-0.004957050799777594,-0.005183737447053654,0.00022668664727606026
c4493438317b77a9,matched_exact,3,-0.0062869314329074815,0.004456565292244476,-0.010743496725151958
c897cb5f20b39639,matched_exact,3,-0.004687733581067997,-0.0031725785876288697,-0.0015151549934391273
cb6c4cde9e2403a6,matched_exact,3,-0.004082656046814013,-0.004179753950612651,9.709790379863747e-05
cc528f4f7b9276cc,matched_exact,3,1.734723475976807e-18,-0.004374045967291849,0.004374045967291851
cc6411b2dc5d50a9,matched_exact,3,-0.005576545667175246,0.004413385469929385,-0.00998993113710463
cecbd4d541bc8dca,matched_exact,3,0.007674731665877179,-0.0006492269736538808,0.00832395863953106
e27874d55bfa6538,matched_exact,3,-0.005794730772224142,0.0009260369903424399,-0.006720767762566582
e6b43690f8bb62ce,matched_exact,3,-0.004398992795851651,-0.001525020141932082,-0.0028739726539195693
e6ca7b776d6af604,matched_exact,3,-0.004615890010950306,-0.0014315399435561576,-0.0031843500673941483
e9404beefe4f682a,matched_exact,3,-0.0039926272790674604,-0.0013256729963794956,-0.002666954282687965
ec57b3ef9bb7714a,matched_exact,3,1.734723475976807e-18,-0.002806567687043088,0.00280656768704309
ee9f2bec3b59178f,matched_exact,3,-0.008774839004333066,-0.00701561520913422,-0.0017592237951988467
f020ac87aaedc2bb,matched_exact,3,0.005254020878428191,-0.004570129297489565,0.009824150175917756
f511efbfab145c01,matched_exact,3,1.734723475976807e-18,0.0018114838663128036,-0.001811483866312802
f667ca23941a0626,matched_exact,3,-0.004796141296637855,-0.00526607238461507,0.00046993108797721474
f7cf6d9d5c2a5618,matched_exact,3,1.734723475976807e-18,-2.0090965543634435e-05,2.009096554363617e-05
fe3e8eeb30505a48,matched_exact,3,-0.005544026173504911,-0.0054118262441590695,-0.0001321999293458411
febc122eede7771d,matched_exact,3,-0.004428430334847298,-0.0026832898463052053,-0.0017451404885420927
