signal_i,signal_bar_open,symbol,asset,timeframe,source,box_entry_i,bars_after_v9,trade_key,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,arm,status,baseline_risk_frac,net_r_on_baseline_risk,signal_close,period,month,matched,reason,control_signal_i,control_parent_i,control_signal_bar_open,control_net_r,control_net_return,control_baseline_risk_frac,control_net_r_on_baseline_risk,control_exit_time,vol_bin,fold,net_bp,gross_bp,hold_h,cohort,review_id,v9_status,v9_censored,v9_entry,v9_stop,v9_exit_time,v9_net_r,v9_mfe_r,parent_exit_before_joint,entry_premium_pct,cost_r,boundary_close_time,risk_atr,stop_anchor,stop_above_prior20_low,signal_atr,signal_rv,above_all_ma,momentum_ok,signal_body_atr,signal_ma_distance_atr,held_bars,max_close_r,trail_ever_armed,trail_arm_i,active_stop_at_exit,exit_stop_r,exit_bar_open,exit_bar_high,exit_bar_low,mfe_lower_r,mfe_upper_r,exit_stop_5m_time,exit_5m_complete,stop_5m_order_ambiguous,below_break_line,confirm_not_rising,lines_json,h12_complete,h12_close_r,h12_close_return,h12_max_r,h12_min_r,h12_first_touch,h24_complete,h24_close_r,h24_close_return,h24_max_r,h24_min_r,h24_first_touch,h48_complete,h48_close_r,h48_close_return,h48_max_r,h48_min_r,h48_first_touch,post_exit48_complete,post_exit48_max_r,post_exit48_min_r,category,exit_explanation,observations,research_questions
1852,2024-09-13 16:00:00+00:00,FILUSDT,FIL,15m,htf,1848.0,4.0,binance_um:FILUSDT:15m:box_any:1852,1853,2024-09-13 16:15:00+00:00,3.739,3.689,0.0499999999999998,0.0133725595078897,1906,2024-09-14 05:30:00+00:00,3.689,initial_stop,-0.0133725595078897,-0.0153725595078897,-0.999999999999998,-1.1495599999999988,False,0.6000000000000071,baseline,closed,0.0133725595078897,-1.1495599999999988,2024-09-13 16:15:00+00:00,earlier,2024-09,True,matched,2617.0,2613.0,2024-09-21 15:15:00+00:00,-1.1811347517730526,-0.013041503523884,0.0110415035238839,-1.1811347517730526,2024-09-22 02:00:00+00:00,1.0,earlier,-153.725595078897,-133.725595078897,13.25,earlier,T005,closed,False,3.71,3.6353,2024-09-14 11:00:00+00:00,-1.0993306559571634,0.7898259705488644,False,0.781671159029651,0.14956000000000053,,2.0391541554198236,近5根低点减0.2ATR,True,0.024519970629540637,1.1684671092366596,True,True,-0.1223492493251945,2.013301602980673,53,0.4000000000000018,False,,3.689,-1.0,3.695,3.703,3.687,0.6000000000000071,0.6000000000000071,2024-09-14 05:30:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2024-08-29 15:00:00+00:00"", ""b_time"": ""2024-09-10 20:00:00+00:00"", ""c_time"": ""2024-09-12 02:00:00+00:00"", ""ap"": 3.797, ""bp"": 3.691, ""cp"": 3.681, ""born_time"": ""2024-09-12 11:00:00+00:00"", ""break_time"": ""2024-09-13 15:00:00+00:00"", ""line_at_signal"": 3.6663993174061433, ""confirm_two_bar_change_pct"": 2.045268611944384, ""confirm_last_bar_change_pct"": 1.2445887445887482}]",True,0.02000000000000675,0.00026745119015791907,0.6000000000000071,-0.3200000000000014,neither,True,0.08000000000000035,0.0010698047606312322,0.6000000000000071,-0.41999999999999965,neither,True,-0.5,-0.006686279753944868,0.6000000000000071,-0.6600000000000007,neither,True,-0.8200000000000014,-2.100000000000007,推进不足后止损,持仓第54根K，最低价3.687触及当时已生效保护价3.689；按初始止损在3.689退出，扣费后净-1.15R。,距V9 4根，较父V9独立模拟入场价+0.78%；初始风险1.34%（2.04个信号ATR），往返成本0.150R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.17倍。 原账本最大浮盈0.60R；5分钟审计得到实际止损前浮盈范围0.60–0.60R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.40R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.82R，最低到-2.10R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
2285,2024-09-18 04:15:00+00:00,FILUSDT,FIL,15m,chart,2283.0,2.0,binance_um:FILUSDT:15m:box_any:2285,2286,2024-09-18 04:30:00+00:00,3.497,3.4686000000000003,0.0283999999999995,0.0081212467829566,2287,2024-09-18 04:45:00+00:00,3.4686000000000003,initial_stop,-0.0081212467829566,-0.0101212467829566,-0.999999999999998,-1.246267605633805,False,0.0,baseline,closed,0.0081212467829566,-1.246267605633805,2024-09-18 04:30:00+00:00,earlier,2024-09,True,matched,1742.0,1740.0,2024-09-12 12:30:00+00:00,1.6971739130434642,0.0130880134115674,0.0077116512992456,1.6971739130434642,2024-09-13 12:15:00+00:00,0.0,earlier,-101.212467829566,-81.212467829566,0.25,earlier,T014,closed,False,3.493,3.4653,2024-09-18 05:00:00+00:00,-1.2522021660649838,0.18050541516246812,False,0.1145147437732641,0.24626760563380684,,2.07949078454427,信号收盘减2ATR,True,0.013657189640406861,0.6189424195355409,True,True,0.0,1.5768771827824282,1,-0.4929577464788739,False,,3.4686000000000003,-1.0,3.483,3.486,3.467,0.0,0.0,2024-09-18 04:50:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2024-09-13 21:30:00+00:00"", ""b_time"": ""2024-09-15 03:00:00+00:00"", ""c_time"": ""2024-09-17 15:15:00+00:00"", ""ap"": 3.762, ""bp"": 3.684, ""cp"": 3.531, ""born_time"": ""2024-09-17 17:30:00+00:00"", ""break_time"": ""2024-09-18 04:15:00+00:00"", ""line_at_signal"": 3.4903220338983054, ""confirm_two_bar_change_pct"": 0.05724098454493731, ""confirm_last_bar_change_pct"": 0.0}]",True,0.0,0.0,0.07042253521127663,-1.1619718309859315,down_first,True,-3.4154929577465336,-0.027738061195310304,0.07042253521127663,-4.33098591549302,down_first,True,-3.76760563380287,-0.03059765513297108,0.07042253521127663,-4.82394366197191,down_first,True,0.07042253521127663,-4.82394366197191,前三根止损,持仓第2根K，最低价3.467触及当时已生效保护价3.4686；按初始止损在3.4686退出，扣费后净-1.25R。,距V9 2根，较父V9独立模拟入场价+0.11%；初始风险0.81%（2.08个信号ATR），往返成本0.246R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量0.62倍。 原账本最大浮盈0.00R；5分钟审计得到实际止损前浮盈范围0.00–0.00R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘-0.49R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.07R，最低到-4.82R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
8373,2024-11-20 14:15:00+00:00,FILUSDT,FIL,15m,chart,8373.0,0.0,binance_um:FILUSDT:15m:box_any:8373,8374,2024-11-20 14:30:00+00:00,4.493,4.3419,0.1511000000000004,0.0336300912530604,8381,2024-11-20 16:15:00+00:00,4.3419,initial_stop,-0.0336300912530603,-0.0356300912530603,-0.999999999999999,-1.0594705493050949,False,0.019854401058902,baseline,closed,0.0336300912530604,-1.0594705493050949,2024-11-20 14:30:00+00:00,earlier,2024-11,True,matched,8047.0,8047.0,2024-11-17 04:45:00+00:00,-1.067961452928097,-0.0314284467713785,0.0294284467713785,-1.067961452928097,2024-11-17 11:00:00+00:00,2.0,earlier,-356.300912530603,-336.300912530603,1.75,earlier,T035,closed,False,4.493,4.3419,2024-11-20 16:15:00+00:00,-1.0594705493050949,0.019854401058902082,False,0.0,0.05947054930509579,,3.3278268311789914,近5根低点减0.2ATR,True,0.04540500683037896,1.6998264729314243,True,True,-0.28631203709679964,1.8398244203919336,7,-0.35737921906022574,False,,4.3419,-1.0,4.377,4.381,4.305,0.019854401058902082,0.019854401058902082,2024-11-20 16:20:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2024-11-18 06:00:00+00:00"", ""b_time"": ""2024-11-19 01:15:00+00:00"", ""c_time"": ""2024-11-19 19:15:00+00:00"", ""ap"": 4.656, ""bp"": 4.591, ""cp"": 4.539, ""born_time"": ""2024-11-19 21:30:00+00:00"", ""break_time"": ""2024-11-20 14:15:00+00:00"", ""line_at_signal"": 4.466064935064936, ""confirm_two_bar_change_pct"": 0.6272401433691677, ""confirm_last_bar_change_pct"": -0.2885682574916726}]",True,-1.3236267372600898,-0.04451368795904742,0.019854401058902082,-1.5287888815354074,down_first,True,-1.7736598279285234,-0.05964834186512369,0.019854401058902082,-2.4818001323626664,down_first,True,-2.53474520185307,-0.0852437124415758,0.019854401058902082,-2.5479814692256753,down_first,True,-0.9728656518861668,-2.746525479814684,推进不足后止损,持仓第8根K，最低价4.305触及当时已生效保护价4.3419；按初始止损在4.3419退出，扣费后净-1.06R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险3.36%（3.33个信号ATR），往返成本0.059R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.70倍。 原账本最大浮盈0.02R；5分钟审计得到实际止损前浮盈范围0.02–0.02R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘-0.36R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.97R，最低到-2.75R。,当前事实不足以提出特定改法；先保留原规则作为对照。
9225,2024-11-29 11:15:00+00:00,FILUSDT,FIL,15m,chart,9225.0,0.0,binance_um:FILUSDT:15m:box_any:9225,9226,2024-11-29 11:30:00+00:00,5.851,5.7495,0.1014999999999997,0.0173474619723123,9375,2024-12-01 00:45:00+00:00,6.915100000000001,trailing_stop,0.1818663476328834,0.1798663476328834,10.483743842364571,10.368453201970484,False,14.571428571428616,baseline,closed,0.0173474619723123,10.368453201970484,2024-11-29 11:30:00+00:00,earlier,2024-11,True,matched,7385.0,7385.0,2024-11-10 07:15:00+00:00,1.2049679487179534,0.0183166869671134,0.0152009744214373,1.2049679487179534,2024-11-10 20:45:00+00:00,1.0,earlier,1798.663476328834,1818.663476328834,37.25,earlier,T039,closed,False,5.851,5.7495,2024-12-01 00:45:00+00:00,10.368453201970484,14.571428571428616,False,0.0,0.11529064039408901,,2.408143238157437,近5根低点减0.2ATR,True,0.042148655608069754,2.5322585633432952,True,True,-0.0474510982888114,2.2874335862329174,149,14.482758620689696,True,9240.0,6.915100000000001,10.48374384236457,6.943,6.983,6.893,14.571428571428616,14.571428571428616,2024-12-01 00:55:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2024-11-24 04:00:00+00:00"", ""b_time"": ""2024-11-28 01:30:00+00:00"", ""c_time"": ""2024-11-29 02:00:00+00:00"", ""ap"": 6.115, ""bp"": 5.902176819741986, ""cp"": 5.859, ""born_time"": ""2024-11-29 04:15:00+00:00"", ""break_time"": ""2024-11-29 11:15:00+00:00"", ""line_at_signal"": 5.825355618311955, ""confirm_two_bar_change_pct"": 0.6883496816382673, ""confirm_last_bar_change_pct"": -0.0341705108491297}]",True,1.4187192118226655,0.024611177576482568,1.4679802955665069,-0.33497536945812717,up_first,True,1.2512315270935976,0.021705691334814592,2.758620689655183,-0.33497536945812717,up_first,True,2.4236453201970556,0.04204409502649131,3.192118226600993,-0.33497536945812717,up_first,True,10.955665024630575,7.911330049261107,盈利保护退出,持仓第150根K，最低价6.893触及当时已生效保护价6.9151；按追踪止损在6.9151退出，扣费后净+10.37R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险1.73%（2.41个信号ATR），往返成本0.115R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量2.53倍。 原账本最大浮盈14.57R；5分钟审计得到实际止损前浮盈范围14.57–14.57R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+10.48R，激活不保证保本。 退出下一根起48根内，最高回到原入场+10.96R，最低到+7.91R。,作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
11569,2024-12-23 21:15:00+00:00,FILUSDT,FIL,15m,chart,11567.0,2.0,binance_um:FILUSDT:15m:box_any:11569,11570,2024-12-23 21:30:00+00:00,5.235,4.9743,0.2606999999999999,0.0497994269340974,11738,2024-12-25 15:30:00+00:00,5.296,opposite_v6_next_open,0.0116523400191022,0.0096523400191022,0.2339854238588417,0.193824319140775,False,1.2850019179133103,baseline,closed,0.0497994269340974,0.193824319140775,2024-12-23 21:30:00+00:00,earlier,2024-12,True,matched,10201.0,10199.0,2024-12-09 15:15:00+00:00,-1.0843786982248511,-0.0257026647966338,0.0237026647966338,-1.0843786982248511,2024-12-09 20:00:00+00:00,2.0,earlier,96.523400191022,116.523400191022,42.0,earlier,T053,closed,False,5.152,4.9285000000000005,2024-12-25 15:30:00+00:00,0.598192393736019,1.8702460850111897,False,1.61102484472051,0.040161104718066755,,4.491418086211513,近5根低点减0.2ATR,True,0.058044028633259345,1.7319272330194777,True,True,0.4651641286064882,3.622531068771819,168,1.1545838128116583,False,,4.9743,-1.0,5.296,5.312,5.278,1.2850019179133105,1.2850019179133105,,False,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2024-12-16 17:15:00+00:00"", ""b_time"": ""2024-12-17 11:15:00+00:00"", ""c_time"": ""2024-12-17 17:30:00+00:00"", ""ap"": 6.832, ""bp"": 6.659, ""cp"": 6.604, ""born_time"": ""2024-12-17 19:45:00+00:00"", ""break_time"": ""2024-12-23 21:15:00+00:00"", ""line_at_signal"": 5.178888888888888, ""confirm_two_bar_change_pct"": 1.650165016501659, ""confirm_last_bar_change_pct"": 0.518333653292391}]",True,-0.26850786344457345,-0.013371537726838634,0.06520905255082265,-0.36440352896049355,neither,True,-0.3145377828922162,-0.01566380133715395,0.06520905255082265,-0.7594936708860777,neither,True,-0.11891062523974143,-0.00592168099331436,0.1419255849635594,-0.7594936708860777,neither,True,0.4871499808208662,-0.1304181051016521,反向确认盈利退出,上一根出现原始反向信号，下一根开盘5.296退出；这笔不是价格触及止损退出，扣费后净+0.19R。,距V9 2根，较父V9独立模拟入场价+1.61%；初始风险4.98%（4.49个信号ATR），往返成本0.040R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.73倍。 截至退出前/数据末端，原账本最大浮盈1.29R。 退出前最高收盘1.15R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.49R，最低到-0.13R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价；作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
12024,2024-12-28 15:00:00+00:00,FILUSDT,FIL,15m,htf,12021.0,3.0,binance_um:FILUSDT:15m:box_any:12024,12025,2024-12-28 15:15:00+00:00,5.056,4.992,0.064,0.0126582278481012,12103,2024-12-29 10:45:00+00:00,5.1266,trailing_stop,0.0139636075949367,0.0119636075949367,1.1031250000000026,0.9451250000000028,False,3.5468750000000018,baseline,closed,0.0126582278481012,0.9451250000000028,2024-12-28 15:15:00+00:00,earlier,2024-12,True,matched,11861.0,11858.0,2024-12-26 22:15:00+00:00,-0.1677988826815737,-0.0029982032341786,0.0178678378917947,-0.1677988826815737,2024-12-27 15:00:00+00:00,1.0,earlier,119.636075949367,139.636075949367,19.5,earlier,T063,closed,False,5.068,4.9968,2024-12-29 10:45:00+00:00,0.6806741573033813,3.019662921348356,False,-0.23677979479083122,0.15799999999999986,,1.9718984919017788,信号收盘减2ATR,True,0.03245603171909517,1.416888907301058,True,True,0.5545964508473957,1.016688898073909,78,3.1562499999999964,True,12032.0,5.1266,1.1031249999999955,5.151,5.155,5.125,3.5468750000000018,3.5468750000000018,2024-12-29 10:50:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2024-12-06 20:00:00+00:00"", ""b_time"": ""2024-12-25 10:00:00+00:00"", ""c_time"": ""2024-12-27 09:00:00+00:00"", ""ap"": 8.308, ""bp"": 5.499, ""cp"": 5.201, ""born_time"": ""2024-12-27 18:00:00+00:00"", ""break_time"": ""2024-12-28 14:00:00+00:00"", ""line_at_signal"": 5.014038116591928, ""confirm_two_bar_change_pct"": 1.4288589253370843, ""confirm_last_bar_change_pct"": -0.03966679888932623}]",True,2.062499999999993,0.02610759493670889,3.1562499999999964,-0.28124999999999656,up_first,True,2.0781249999999982,0.026305379746835333,3.1562499999999964,-0.28124999999999656,up_first,True,1.7187500000000036,0.021756329113924222,3.5468750000000018,-0.28124999999999656,up_first,True,1.8124999999999931,-2.25,盈利保护退出,持仓第79根K，最低价5.125触及当时已生效保护价5.1266；按追踪止损在5.1266退出，扣费后净+0.95R。,距V9 3根，较父V9独立模拟入场价-0.24%；初始风险1.27%（1.97个信号ATR），往返成本0.158R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.42倍。 原账本最大浮盈3.55R；5分钟审计得到实际止损前浮盈范围3.55–3.55R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+1.10R，激活不保证保本。 退出下一根起48根内，最高回到原入场+1.81R，最低到-2.25R。,作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
13503,2025-01-13 00:45:00+00:00,FILUSDT,FIL,15m,chart,13503.0,0.0,binance_um:FILUSDT:15m:box_any:13503,13504,2025-01-13 01:00:00+00:00,5.18,5.0654,0.1145999999999993,0.022123552123552,13510,2025-01-13 02:30:00+00:00,5.0654,initial_stop,-0.0221235521235519,-0.0241235521235519,-0.9999999999999996,-1.0904013961605583,False,0.1832460732984295,baseline,closed,0.022123552123552,-1.0904013961605583,2025-01-13 01:00:00+00:00,earlier,2025-01,True,matched,13084.0,13084.0,2025-01-08 16:00:00+00:00,-1.105127161749746,-0.0210245790594153,0.0190245790594153,-1.105127161749746,2025-01-08 16:45:00+00:00,1.0,earlier,-241.235521235519,-221.235521235519,1.5,earlier,T079,closed,False,5.18,5.0654,2025-01-13 02:30:00+00:00,-1.0904013961605585,0.1832460732984295,False,0.0,0.09040139616055896,,3.4997144282438666,近5根低点减0.2ATR,True,0.032745528913770514,3.04747428485865,True,True,-0.9466941298042103,0.6364736609247802,6,-0.13961605584642323,False,,5.0654,-1.0,5.09,5.09,5.038,0.1832460732984295,0.1832460732984295,2025-01-13 02:30:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-01-06 02:45:00+00:00"", ""b_time"": ""2025-01-07 07:00:00+00:00"", ""c_time"": ""2025-01-07 14:30:00+00:00"", ""ap"": 6.295, ""bp"": 6.100546587305287, ""cp"": 6.041, ""born_time"": ""2025-01-07 16:45:00+00:00"", ""break_time"": ""2025-01-13 00:45:00+00:00"", ""line_at_signal"": 5.152371097085933, ""confirm_two_bar_change_pct"": 0.4265219077161486, ""confirm_last_bar_change_pct"": -0.5948954135482798}]",True,-1.6143106457242637,-0.03571428571428559,0.1832460732984295,-1.945898778359521,down_first,True,-2.3211169284467843,-0.05135135135135138,0.1832460732984295,-2.4956369982548092,down_first,True,-4.20593368237349,-0.09305019305019291,0.1832460732984295,-4.6160558464223636,down_first,True,-0.8551483420593403,-5.061082024432838,推进不足后止损,持仓第7根K，最低价5.038触及当时已生效保护价5.0654；按初始止损在5.0654退出，扣费后净-1.09R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险2.21%（3.50个信号ATR），往返成本0.090R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量3.05倍。 原账本最大浮盈0.18R；5分钟审计得到实际止损前浮盈范围0.18–0.18R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘-0.14R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.86R，最低到-5.06R。,当前事实不足以提出特定改法；先保留原规则作为对照。
14600,2025-01-24 11:00:00+00:00,FILUSDT,FIL,15m,htf,14580.0,20.0,binance_um:FILUSDT:15m:box_any:14600,14601,2025-01-24 11:15:00+00:00,5.153,5.0891,0.0638999999999994,0.0124005433727924,14618,2025-01-24 15:30:00+00:00,5.0891,initial_stop,-0.0124005433727923,-0.0144005433727923,-0.9999999999999968,-1.1612832550860706,False,0.7511737089201955,baseline,closed,0.0124005433727924,-1.1612832550860706,2025-01-24 11:15:00+00:00,earlier,2025-01,True,matched,12700.0,12680.0,2025-01-04 16:00:00+00:00,-0.88881012658227,-0.0125206847360911,0.0140870185449357,-0.88881012658227,2025-01-05 14:15:00+00:00,1.0,earlier,-144.005433727923,-124.005433727923,4.25,earlier,T086,closed,False,5.13,5.018400000000001,2025-01-24 21:00:00+00:00,-1.050716845878144,0.63620071684588,False,0.44834307992203115,0.1612832550860735,,2.033272956966958,信号收盘减2ATR,True,0.031427162684207095,1.768450285282701,True,True,-0.3818352970829866,1.2123270682385552,17,0.6729264475743435,False,,5.0891,-1.0,5.12,5.134,5.088,0.7511737089201955,0.7511737089201955,2025-01-24 15:40:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2025-01-19 01:00:00+00:00"", ""b_time"": ""2025-01-21 18:00:00+00:00"", ""c_time"": ""2025-01-23 16:00:00+00:00"", ""ap"": 5.617, ""bp"": 5.349, ""cp"": 5.146, ""born_time"": ""2025-01-24 01:00:00+00:00"", ""break_time"": ""2025-01-24 10:00:00+00:00"", ""line_at_signal"": 5.081, ""confirm_two_bar_change_pct"": 1.0371819960861117, ""confirm_last_bar_change_pct"": 0.9384164222873803}]",True,0.10954616588420386,0.0013584319813702006,0.6416275430360056,-0.5633802816901397,neither,True,-0.8450704225352095,-0.01047933242771193,0.7511737089201955,-1.2519561815336453,down_first,True,-2.2222222222222348,-0.027556763050650024,0.7511737089201955,-2.5039123630673044,down_first,True,0.17214397496087988,-3.59937402190926,推进不足后止损,持仓第18根K，最低价5.088触及当时已生效保护价5.0891；按初始止损在5.0891退出，扣费后净-1.16R。,距V9 20根，较父V9独立模拟入场价+0.45%；初始风险1.24%（2.03个信号ATR），往返成本0.161R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.77倍。 原账本最大浮盈0.75R；5分钟审计得到实际止损前浮盈范围0.75–0.75R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.67R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.17R，最低到-3.60R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
16917,2025-02-17 14:15:00+00:00,FILUSDT,FIL,15m,chart,16916.0,1.0,binance_um:FILUSDT:15m:box_any:16917,16918,2025-02-17 14:30:00+00:00,3.489,3.4158,0.0731999999999999,0.0209802235597592,16923,2025-02-17 15:45:00+00:00,3.4158,initial_stop,-0.0209802235597592,-0.0229802235597592,-1.0000000000000016,-1.0953278688524608,False,0.3005464480874352,baseline,closed,0.0209802235597592,-1.0953278688524608,2025-02-17 14:30:00+00:00,earlier,2025-02,True,matched,16245.0,16244.0,2025-02-10 14:15:00+00:00,-1.114606365159129,-0.0194510377082723,0.0174510377082723,-1.114606365159129,2025-02-11 13:45:00+00:00,1.0,earlier,-229.802235597592,-209.802235597592,1.25,earlier,T102,closed,False,3.498,3.4159,2025-02-17 15:45:00+00:00,-1.0852131546894055,0.17052375152253083,False,-0.2572898799313994,0.0953278688524591,,2.8552395286696215,近5根低点减0.2ATR,True,0.025637078523533523,3.4486085390711407,True,True,-0.351054040410213,1.9657440819096115,5,0.06830601092896642,False,,3.4158,-1.0,3.432,3.439,3.387,0.30054644808743525,0.30054644808743525,2025-02-17 15:45:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-02-15 02:45:00+00:00"", ""b_time"": ""2025-02-17 02:00:00+00:00"", ""c_time"": ""2025-02-17 10:15:00+00:00"", ""ap"": 3.568, ""bp"": 3.474, ""cp"": 3.464, ""born_time"": ""2025-02-17 12:30:00+00:00"", ""break_time"": ""2025-02-17 14:15:00+00:00"", ""line_at_signal"": 3.44962962962963, ""confirm_two_bar_change_pct"": 1.1011301072152868, ""confirm_last_bar_change_pct"": -0.2857959416976308}]",True,-1.639344262295079,-0.0343938091143593,0.30054644808743525,-2.0081967213114744,down_first,True,-1.1475409836065595,-0.024075666380051652,0.30054644808743525,-2.4590163934426212,down_first,True,-1.21584699453552,-0.025508741759816544,0.30054644808743525,-2.4590163934426212,down_first,True,-0.3825136612021865,-2.4590163934426212,推进不足后止损,持仓第6根K，最低价3.387触及当时已生效保护价3.4158；按初始止损在3.4158退出，扣费后净-1.10R。,距V9 1根，较父V9独立模拟入场价-0.26%；初始风险2.10%（2.86个信号ATR），往返成本0.095R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量3.45倍。 原账本最大浮盈0.30R；5分钟审计得到实际止损前浮盈范围0.30–0.30R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.07R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.38R，最低到-2.46R。,当前事实不足以提出特定改法；先保留原规则作为对照。
19404,2025-03-15 12:00:00+00:00,FILUSDT,FIL,15m,chart,19293.0,111.0,binance_um:FILUSDT:15m:box_any:19404,19405,2025-03-15 12:15:00+00:00,2.915,2.8856,0.0293999999999998,0.0100857632933104,19492,2025-03-16 10:00:00+00:00,2.903,opposite_v6_next_open,-0.0041166380789022,-0.0061166380789022,-0.4081632653061292,-0.6064625850340212,False,2.176870748299331,baseline,closed,0.0100857632933104,-0.6064625850340212,2025-03-15 12:15:00+00:00,earlier,2025-03,True,matched,20132.0,20021.0,2025-03-23 02:00:00+00:00,-1.2158992805755438,-0.0112635788070641,0.0092635788070641,-1.2158992805755438,2025-03-23 16:30:00+00:00,0.0,earlier,-61.166380789022,-41.16638078902199,21.75,earlier,T118,closed,False,2.836,2.7787,2025-03-16 02:00:00+00:00,1.2797207678883147,2.495636998254817,False,2.7856135401974624,0.19829931972789203,,2.480208383961705,近5根低点减0.2ATR,True,0.011853842681169574,1.7085287521453143,True,True,0.08436082938644363,1.5420585863534773,87,1.80272108843538,False,,2.8856,-1.0,2.903,2.915,2.898,2.176870748299331,2.176870748299331,,False,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-03-10 09:15:00+00:00"", ""b_time"": ""2025-03-14 22:45:00+00:00"", ""c_time"": ""2025-03-15 04:45:00+00:00"", ""ap"": 2.974, ""bp"": 2.916, ""cp"": 2.912, ""born_time"": ""2025-03-15 07:00:00+00:00"", ""break_time"": ""2025-03-15 12:00:00+00:00"", ""line_at_signal"": 2.9089817351598173, ""confirm_two_bar_change_pct"": 0.30970406056434197, ""confirm_last_bar_change_pct"": 0.034317089910773646}]",True,0.6462585034013677,0.0065180102915951554,1.0544217687074924,-0.10204081632653493,up_first,True,1.2925170068027203,0.013036020583190311,2.176870748299331,-0.10204081632653493,up_first,True,0.8843537414965957,0.008919382504288142,2.176870748299331,-0.10204081632653493,up_first,True,0.03401360544217327,-3.50340136054424,反向确认亏损退出,上一根出现原始反向信号，下一根开盘2.903退出；这笔不是价格触及止损退出，扣费后净-0.61R。,距V9 111根，较父V9独立模拟入场价+2.79%；初始风险1.01%（2.48个信号ATR），往返成本0.198R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.71倍。 截至退出前/数据末端，原账本最大浮盈2.18R。 退出前最高收盘1.80R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.03R，最低到-3.50R。,等待超过48根，需检验突破时原启动结构是否已失效；已比V9入场更贵，需评估确认收益能否覆盖追价代价；盘中高点与收盘触发存在差异；此前全池最高价激活试验未通过，不能凭此单直接修改
