raw_x0_px,raw_y0_px,raw_x1_px,raw_y1_px,global_x0_bar,global_x1_bar,price_high,price_low,context_x0_px,context_y0_px,context_x1_px,context_y1_px,event_order,symbol,rank,class_id,class_name,confidence,daily_return,window_len,window_start_i,window_end_i,window_end_time,core_start_i,core_end_i,core_length_bars,confirmation_bars,context_start_i,context_end_i,context_start_time,context_end_time,context_bars,model_input_pixel_sha256,after_board_midnight,boxes_per_document,canvas_width,canvas_height,image_path,image_sha256,image_size_bytes
651,373,894,664,627.6664012738853,631.3423566878981,0.021364072423398328,0.020501610027855156,1028,524,1091,650,11,MERL_USDT_SWAP,5,0,dense_long,0.9609341025352478,0.1040076335877864,20,618,637,2026-08-27T15:15:00+00:00,628,631,4,6,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,37bcd9b88502a31ed46213d23079bc604fec0e44986afdd8ac6ad94fa331e8a9,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/11_MERL_USDT_SWAP_LONG_20260827T1515Z.png,45b7bb1716e39ca7d5c4daf3d46f1fbb9f0897685f3e13effab3fbeff70ad08c,205268
792,199,1060,662,634.6624203821656,639.3566878980891,0.02238500012539731,0.020592670629280628,1147,375,1227,637,12,MERL_USDT_SWAP,5,0,dense_long,0.8696771860122681,0.1040076335877864,23,621,643,2026-08-27T16:45:00+00:00,635,639,5,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,81c56eee4b89ef493f3aa5d0f437fea37c41c540ee13b3b19b6a6c0d47da7c96,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/12_MERL_USDT_SWAP_LONG_20260827T1645Z.png,56d2fc0f19d7818cf8d34df205c550c0daecf76347c2f79a18572465860dea61,206372
684,291,943,679,606.6305732484077,610.3423566878981,0.020517566072423398,0.019332875621169917,670,445,733,674,13,MUBARAK_USDT_SWAP,6,0,dense_long,0.9701087474822998,0.0972863302054272,19,597,615,2026-08-27T09:45:00+00:00,607,610,4,5,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,88699ec12e741865255baed2e80b801d8f4f0dbf2dd55d8ad89e5e4783f4974d,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/13_MUBARAK_USDT_SWAP_LONG_20260827T0945Z.png,346945d97341ee73cf3c9dc0932f536140092e8e875f9d8346069e2b0bed072e,215705
757,325,958,661,627.6425159235669,631.3232484076433,0.03906987789693594,0.034504639345403904,1028,334,1090,602,14,CHIP_USDT_SWAP,7,0,dense_long,0.6835741996765137,0.0969833662249788,24,614,637,2026-08-27T15:15:00+00:00,628,631,4,6,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,aa708c7dc4beef0b9710409547dae61b39e2a38e4d52c3340e37f3c0eb93ccf8,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/14_CHIP_USDT_SWAP_LONG_20260827T1515Z.png,7215d907ec5bcb2ca3d6a3e173f88747069a8c2acc3051316e6a8b0288f2fd1e,211883
684,233,1011,479,645.6305732484077,650.3168789808917,0.06115548189415042,0.05900657938718663,1334,436,1414,564,15,EDEN_USDT_SWAP,8,0,dense_long,0.6368836760520935,-0.096300733862513,19,636,654,2026-08-27T19:30:00+00:00,646,650,5,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,76070624563004fb837eff6c03dfdfe9692ed2f42e1bab90c95e98dbd61dac7f,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/15_EDEN_USDT_SWAP_LONG_20260827T1930Z.png,105aafe6fb8a8135c3e83af7252aee9769435c1aa49c9c739dcdd71708d093a3,212353
812,389,1068,628,665.6496815286624,670.3375796178344,0.06055319554317549,0.059002291922005574,1675,472,1755,564,16,EDEN_USDT_SWAP,8,0,dense_long,0.9635453224182128,-0.096300733862513,24,651,674,2026-08-28T00:30:00+00:00,666,670,5,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,0674e8df5bca0e73a630229dccdd8d51ddcdc0ca50ab2e3e628bb979339eaba4,True,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/16_EDEN_USDT_SWAP_LONG_20260828T0030Z.png,6d9d6df7fb06fda026ba95be7f1b78ed80ab4498946185720950acac7e4d36df,221871
725,497,973,594,602.624203821656,607.3630573248407,2.2620008356545958,2.2400610027855152,602,678,682,703,17,TRUMP_USDT_SWAP,9,0,dense_long,0.8952288031578064,0.0955660783469651,25,589,613,2026-08-27T09:15:00+00:00,603,607,5,6,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,bf9740fe40a700c88294e3d10cb63e6894e564556d714f891c8cc65e01c97962,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/17_TRUMP_USDT_SWAP_LONG_20260827T0915Z.png,3fea2b5f5ec85b3e2c6adfc1234cb05453f150d798b39e394f17b218668db69c,205571
790,405,1059,674,625.6273885350319,630.3391719745223,2.4058196211699165,2.2569699572887654,993,519,1073,684,18,TRUMP_USDT_SWAP,9,0,dense_long,0.9192301034927368,0.0955660783469651,23,612,634,2026-08-27T14:30:00+00:00,626,630,5,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,8be89de2cdb4589a1e2238593322a574a32c30afb961b5464ff021b1d6c3c413,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/18_TRUMP_USDT_SWAP_LONG_20260827T1430Z.png,db36edfe6518eedb8b3654bec8d15ee6cea1cc189c6dea91aad14655987f5c4a,204849
754,211,1011,691,634.6337579617834,638.3168789808917,2.6835535770659242,2.2606303458681527,1147,212,1209,680,19,TRUMP_USDT_SWAP,9,0,dense_long,0.8037692308425903,0.0955660783469651,19,624,642,2026-08-27T16:30:00+00:00,635,638,4,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,fbc1f5b6855a29f51afb988dd99b2f6330f40e04384b18a2dcc1db5e004ec8a5,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/19_TRUMP_USDT_SWAP_LONG_20260827T1630Z.png,8c172d032d9cb71e9eba2d86a0d342d7313d28aba3fa12720be189446b198400,203855
724,317,999,433,667.6369426751593,671.359076433121,2.5616031281337044,2.494842704735376,1709,347,1772,421,20,TRUMP_USDT_SWAP,9,0,dense_long,0.5545032024383545,0.0955660783469651,18,658,675,2026-08-28T00:45:00+00:00,668,671,4,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,a655e38d5c67e0f6ec34524690f04ac4526e8914f352de72e1527ebc47a9fb0f,True,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/20_TRUMP_USDT_SWAP_LONG_20260828T0045Z.png,945c447daf6e8552d226fd3c6dc69f05f245320031d6aea3bc85825c0582a849,209630
806,385,1038,538,577.6433121019109,581.3375796178344,0.2173639164345404,0.21423743175487467,176,606,239,668,21,JUP_USDT_SWAP,10,0,dense_long,0.441647857427597,0.08937528499772,21,565,585,2026-08-27T02:15:00+00:00,578,581,4,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,3c9c0262abf03265257a21db863f6c26457db62006d60b023176a380cc2ad4d9,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/21_JUP_USDT_SWAP_LONG_20260827T0215Z.png,e3d6ab3ca52580e3912d9b04028b4ffa93f0e7acfb1b99ddf55e071a8fa71522,212495
792,475,1059,563,602.6624203821656,607.3391719745223,0.21687323119777158,0.2146082729805014,602,615,682,661,22,JUP_USDT_SWAP,10,0,dense_long,0.8128330707550049,0.08937528499772,23,589,611,2026-08-27T08:45:00+00:00,603,607,5,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,7bdb6de3f87fd10167efd45303690533ef4726e1f520b0468bab6c3cca4a4cd3,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/22_JUP_USDT_SWAP_LONG_20260827T0845Z.png,36d18f2bb2ea0586fa6af5b5a8bfc32a66100fcdd645baac82672aa7afef5067,211271
724,40,997,242,612.6369426751593,616.3320063694267,0.22903015598885795,0.22458728133704736,772,372,835,461,23,JUP_USDT_SWAP,10,1,dense_short,0.5736718773841858,0.08937528499772,18,603,620,2026-08-27T11:00:00+00:00,613,616,4,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,bc574f46ce68803e4f0a4a099d9e9c4c48e001edc92066baa31b6907585e1204,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/23_JUP_USDT_SWAP_SHORT_20260827T1100Z.png,4a0113b38e3cde94b1cdc78b85be509cc9e27ef0d8aafd027669c502d5420875,214382
728,159,997,603,628.6910828025477,632.3320063694267,0.23027607604456823,0.2195420771587743,1045,347,1107,562,24,JUP_USDT_SWAP,10,0,dense_long,0.87149578332901,0.08937528499772,18,619,636,2026-08-27T15:00:00+00:00,629,632,4,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,c3aca8bfd642a1821b55bdf25df01751b548ff68341ba3dd73715375d81005ff,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/24_JUP_USDT_SWAP_LONG_20260827T1500Z.png,1a27b246f3cfcca4d45703adf3617b919625deb9dfbcd858dcce834599b0a42a,215707
742,218,1038,414,629.624203821656,634.3375796178344,0.028408985649953578,0.02719110316155989,1061,322,1142,442,25,KMNO_USDT_SWAP,11,0,dense_long,0.7282461524009705,0.0874906924795235,21,618,638,2026-08-27T15:30:00+00:00,630,634,5,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,de496df43e3670998f3d2148167daf0fa92d87dbb91dfd1544d31d211beda618,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/25_KMNO_USDT_SWAP_LONG_20260827T1530Z.png,87136ab8e532ee28e59811d2dd7a7497c3a4749813bcfd34ca256d1f4b4fad71,217591
685,136,1011,247,661.6449044585987,666.3168789808917,0.030340004805013927,0.02966520519498607,1607,132,1686,198,26,KMNO_USDT_SWAP,11,1,dense_short,0.691102921962738,0.0874906924795235,19,652,670,2026-08-27T23:30:00+00:00,662,666,5,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,05d97d404ef47bc42fd6d5a34d38928fac54cd1a7b7031a6fbf70e4547a0b776,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/26_KMNO_USDT_SWAP_SHORT_20260827T2330Z.png,f91b8f0c1522804304f88ace4bd34fb9c2d501625ce74a2c6687b8170a53214f,219173
831,244,1077,524,572.6496815286624,577.3503184713376,235.64329247910865,229.48485236768803,91,587,171,715,27,TAO_USDT_SWAP,12,0,dense_long,0.956634759902954,0.0823027718550106,25,557,581,2026-08-27T01:15:00+00:00,573,577,5,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,a08857ac1bfedcae34646eba76b95171d131b4c7047d6adc95db59925b36ef42,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/27_TAO_USDT_SWAP_LONG_20260827T0115Z.png,535802de1c319a3686ca21b5c99e5aad2a3a4187809b45e75d16b213fcac7182,225148
683,283,1012,642,577.6162420382166,582.3312101910828,240.31257743732593,230.29697743732592,176,489,256,698,28,TAO_USDT_SWAP,12,0,dense_long,0.3080177307128906,0.0823027718550106,19,568,586,2026-08-27T02:30:00+00:00,578,582,5,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,6e1a7f3c37dc38961fa5710d058b2a958bd24fd8b00e681051763e44f64ff2d3,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/28_TAO_USDT_SWAP_LONG_20260827T0230Z.png,9b5314eb16a3c0b019011e7b6da4acf75cf9ecb48033e2cdc49a3cdfcf022f60,222678
685,318,943,680,602.6449044585987,606.3423566878981,249.14677409470752,232.70236109563604,602,305,665,648,29,TAO_USDT_SWAP,12,0,dense_long,0.8720396161079407,0.0823027718550106,19,593,611,2026-08-27T08:45:00+00:00,603,606,4,5,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,47e4773486ed1ab4fb88cd6c51da0e64187ee2019c322df3360827975462be92,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/29_TAO_USDT_SWAP_LONG_20260827T0845Z.png,2eb3e25f5a3aaf3fed535853c13ef68aea247fcee04b0725891a2fefb26c9e15,223090
790,308,1059,512,601.6273885350319,606.3391719745223,3.390122270752089,3.32577396545961,585,593,665,680,30,LIT_USDT_SWAP,13,0,dense_long,0.9810804724693298,0.0740119206064464,23,588,610,2026-08-27T08:30:00+00:00,602,606,5,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,481cb0bbb1be04b6acfdaf0b74ad6f2e7a9e010f848328c153639d9aecf91cc2,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/30_LIT_USDT_SWAP_LONG_20260827T0830Z.png,2c3ebc7a3ebc4ce83df532351742ee551e9d29277f063ffd68ab143d1bd31035,221429
702,28,959,301,611.6353503184713,616.3415605095541,3.527191671309192,3.433717688022284,755,409,835,535,31,LIT_USDT_SWAP,13,0,dense_long,0.4923470914363861,0.0740119206064464,24,599,622,2026-08-27T11:30:00+00:00,612,616,5,6,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,5695b6b24e408e8bac4931a07cc32a064b909e9ebe671af6c217109b43cafc51,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/31_LIT_USDT_SWAP_LONG_20260827T1130Z.png,67822c2efa3a96fb0a3a28182b2f82ee1e51010f55c85483f69d533aba230aff,223687
683,345,943,695,630.6162420382166,634.3423566878981,3.5164765576601673,3.3478273840297126,1078,424,1142,650,32,LIT_USDT_SWAP,13,0,dense_long,0.9449031352996826,0.0740119206064464,19,621,639,2026-08-27T15:45:00+00:00,631,634,4,5,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,17df48db3e6edb847db7063c02fa506808755c27610166238e8830b5343471af,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/32_LIT_USDT_SWAP_LONG_20260827T1545Z.png,3cba84c8a1ba5b1209c3aee315d8601ce74868b229681038ea93ecfe9fbe9cca,217124
650,249,923,585,580.6353503184713,584.3304140127389,0.22817598752089138,0.22108146451253485,227,169,290,297,33,APR_USDT_SWAP,14,0,dense_long,0.849474310874939,-0.0700406687754179,18,572,589,2026-08-27T03:15:00+00:00,581,584,4,5,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,fada172e0c8e09b8d5424ae4d78059659ef2a87a25f6660aa81312a15ea95d9b,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/33_APR_USDT_SWAP_LONG_20260827T0315Z.png,e1eaf41ae83c318f986da2d32ba191cda47ee728e0e94d681d32d6ade3a8bde0,216440
725,43,997,248,616.6504777070064,620.3320063694267,0.2350331364902507,0.22313742618384402,840,44,903,260,34,APR_USDT_SWAP,14,0,dense_long,0.970073103904724,-0.0700406687754179,18,607,624,2026-08-27T12:00:00+00:00,617,620,4,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,37dde2b31f511610f1cc1a454f73c4d1b42195f1cb0d91cb710f196c206d52e8,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/34_APR_USDT_SWAP_LONG_20260827T1200Z.png,629a9a38cc20135e1e92a7315be5f8c67dfa481d83b582b2bc629636498da6ac,210377
734,177,945,467,643.6464968152866,647.3423566878981,0.22379184401114205,0.21483496378830083,1300,248,1363,411,35,APR_USDT_SWAP,14,1,dense_short,0.8680358529090881,-0.0700406687754179,23,631,653,2026-08-27T19:15:00+00:00,644,647,4,6,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,49cdfde57f75c597aba222780a528424f21f184d4cefdd7b16f49d89432c2f3f,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/35_APR_USDT_SWAP_SHORT_20260827T1915Z.png,94b9164beb2d8831067330a6b2c5d8e72b478af1c823d4e619359ebd83a3e85d,219680
726,304,973,579,601.6433121019109,606.3630573248407,4.409302338272981,4.296522218495822,585,553,665,685,36,UNI_USDT_SWAP,15,0,dense_long,0.739578127861023,0.0691780821917809,25,588,612,2026-08-27T09:00:00+00:00,602,606,5,6,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,75ec8fd3c65d817e0b6896698e0e17c0d907ae7b1c01a6d1b9e2be629eb76fa7,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/36_UNI_USDT_SWAP_LONG_20260827T0900Z.png,59cb609dbc9e2dd92431ae29a8fd77571217b612f9d62fabadd0dc79c2c939e6,208130
724,313,997,409,603.6369426751593,607.3320063694267,102.09237305013929,100.97430731197773,619,466,682,520,37,SOL_USDT_SWAP,16,0,dense_long,0.7012939453125,0.0690973243163775,18,594,611,2026-08-27T08:45:00+00:00,604,607,4,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,6385a9e9894ab67ef3fda44b160e23148661f1ce4bd8a8920098076fc024d755,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/37_SOL_USDT_SWAP_LONG_20260827T0845Z.png,5f384158ce7f229e32da926634c55ab2cce008d0644c5bed38246a2281ee2dc3,218246
756,203,1013,527,575.624203821656,580.3304140127389,0.025867608593314762,0.022633908091922006,142,412,222,628,38,BICO_USDT_SWAP,17,0,dense_long,0.7836012244224548,0.065929565929566,24,562,585,2026-08-27T02:15:00+00:00,576,580,5,5,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,9edef24b297f665b0a8e8e82fb6077b323c85a87ffedd1608ff1c49441043837,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/38_BICO_USDT_SWAP_LONG_20260827T0215Z.png,22e364cfcaa5e80e58c1f1c75035985e2493fc70dcf29bda8a27620f54a214f7,223908
684,293,943,568,583.6305732484077,587.3423566878981,0.027528733286908084,0.0232980229805014,278,301,341,584,39,BICO_USDT_SWAP,17,0,dense_long,0.6559789776802063,0.065929565929566,19,574,592,2026-08-27T04:00:00+00:00,584,587,4,5,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,cb0495cf87e44de4cfc840497fb2ced95bc66477b265e25399e4356982d9eba6,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/39_BICO_USDT_SWAP_LONG_20260827T0400Z.png,0f087a82075bf0946400a5a682f007f702c5b23b2e04075109415dad032fed7b,221158
725,189,997,301,588.6504777070064,592.3320063694267,0.01508013991643454,0.014808207660167131,364,201,426,292,40,ICX_USDT_SWAP,18,1,dense_short,0.9681927561759948,-0.0651315789473684,18,579,596,2026-08-27T05:00:00+00:00,589,592,4,4,568,677,2026-08-26T22:00:00+00:00,2026-08-28T01:15:00+00:00,110,2d5281fe4809ccfd835be0cc91dcf297cce75c09827f3a84ac33ddbf6ed24967,False,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-yolo-20260827-fullcontext-v3/results/charts/40_ICX_USDT_SWAP_SHORT_20260827T0500Z.png,f4cdb0388f41352fbf5b571e7a8a360aeae4cd677c4912d34ad66c8c87ec3067,215549
