open_time,open,high,low,close,volume
2026-02-25 03:15:00+00:00,0.08881,0.08885,0.08821,0.08844,9301
2026-02-25 03:30:00+00:00,0.08843,0.08923,0.08794,0.0891,32607
2026-02-25 03:45:00+00:00,0.08908,0.08908,0.08865,0.08867,3777
2026-02-25 04:00:00+00:00,0.08866,0.08899,0.08804,0.08896,8170
2026-02-25 04:15:00+00:00,0.08898,0.08945,0.08849,0.08862,11074
2026-02-25 04:30:00+00:00,0.08862,0.08887,0.08855,0.08884,1650
2026-02-25 04:45:00+00:00,0.08886,0.08933,0.08865,0.08865,4865
2026-02-25 05:00:00+00:00,0.08869,0.08887,0.08862,0.08862,4429
2026-02-25 05:15:00+00:00,0.08862,0.08883,0.08833,0.0885,4046
2026-02-25 05:30:00+00:00,0.08851,0.08863,0.08777,0.08808,23413
2026-02-25 05:45:00+00:00,0.08806,0.08862,0.08805,0.08862,3444
2026-02-25 06:00:00+00:00,0.08864,0.08908,0.08862,0.0887,3645
2026-02-25 06:15:00+00:00,0.08873,0.08896,0.08869,0.08885,1555
2026-02-25 06:30:00+00:00,0.08885,0.08894,0.08866,0.08878,2201
2026-02-25 06:45:00+00:00,0.08879,0.08895,0.08859,0.0886,12457
2026-02-25 07:00:00+00:00,0.08864,0.08895,0.0886,0.08894,2236
2026-02-25 07:15:00+00:00,0.08895,0.08976,0.08892,0.08937,6458
2026-02-25 07:30:00+00:00,0.08938,0.08961,0.08923,0.08935,4750
2026-02-25 07:45:00+00:00,0.08933,0.08941,0.0892,0.08927,774
2026-02-25 08:00:00+00:00,0.08928,0.08941,0.08887,0.089,4786
2026-02-25 08:15:00+00:00,0.08898,0.08951,0.08879,0.08938,5562
2026-02-25 08:30:00+00:00,0.08936,0.09009,0.0893,0.08986,26257
2026-02-25 08:45:00+00:00,0.08986,0.08992,0.08922,0.08937,9389
2026-02-25 09:00:00+00:00,0.08936,0.09075,0.08927,0.09063,24691
2026-02-25 09:15:00+00:00,0.09064,0.09089,0.09006,0.09012,5391
2026-02-25 09:30:00+00:00,0.09011,0.0902,0.08938,0.08942,10176
2026-02-25 09:45:00+00:00,0.08944,0.09085,0.08942,0.09073,11722
2026-02-25 10:00:00+00:00,0.09081,0.09105,0.09001,0.09005,10528
2026-02-25 10:15:00+00:00,0.09011,0.09011,0.08965,0.08965,3008
2026-02-25 10:30:00+00:00,0.08967,0.08983,0.08951,0.08982,4195
2026-02-25 10:45:00+00:00,0.08984,0.09007,0.08964,0.08984,5072
2026-02-25 11:00:00+00:00,0.08986,0.08989,0.08937,0.08938,4191
2026-02-25 11:15:00+00:00,0.08936,0.08945,0.08907,0.08935,5049
2026-02-25 11:30:00+00:00,0.08935,0.08935,0.08903,0.08906,2397
2026-02-25 11:45:00+00:00,0.08909,0.08921,0.08885,0.0891,6111
2026-02-25 12:00:00+00:00,0.08908,0.08928,0.08872,0.08908,9199
2026-02-25 12:15:00+00:00,0.08906,0.08942,0.08893,0.08939,9547
2026-02-25 12:30:00+00:00,0.0894,0.08947,0.0886,0.08887,8143
2026-02-25 12:45:00+00:00,0.08886,0.08965,0.08886,0.0892,12524
2026-02-25 13:00:00+00:00,0.08919,0.08952,0.08886,0.0889,10399
2026-02-25 13:15:00+00:00,0.08892,0.08941,0.08876,0.08941,4734
2026-02-25 13:30:00+00:00,0.08937,0.08949,0.08906,0.08926,8167
2026-02-25 13:45:00+00:00,0.08926,0.08968,0.08902,0.08902,4582
2026-02-25 14:00:00+00:00,0.08901,0.08901,0.08834,0.0888,15324
2026-02-25 14:15:00+00:00,0.08879,0.08893,0.08866,0.08873,9250
2026-02-25 14:30:00+00:00,0.08874,0.08881,0.08828,0.0884,12543
2026-02-25 14:45:00+00:00,0.08844,0.08955,0.08836,0.08954,20209
2026-02-25 15:00:00+00:00,0.08951,0.09085,0.08909,0.0898,52136
2026-02-25 15:15:00+00:00,0.08978,0.09015,0.08936,0.08951,12043
2026-02-25 15:30:00+00:00,0.08952,0.08985,0.08926,0.08985,8017
2026-02-25 15:45:00+00:00,0.0898,0.0898,0.08914,0.08929,5102
2026-02-25 16:00:00+00:00,0.0893,0.08983,0.08906,0.08955,13092
2026-02-25 16:15:00+00:00,0.08959,0.09034,0.08942,0.08978,13753
2026-02-25 16:30:00+00:00,0.08978,0.08978,0.08932,0.08966,7156
2026-02-25 16:45:00+00:00,0.08962,0.09064,0.08959,0.09053,5551
2026-02-25 17:00:00+00:00,0.09058,0.09134,0.09045,0.09108,11761
2026-02-25 17:15:00+00:00,0.09106,0.0922,0.09081,0.09181,30805
2026-02-25 17:30:00+00:00,0.09174,0.09174,0.09117,0.09143,13390
2026-02-25 17:45:00+00:00,0.09144,0.09172,0.09095,0.09172,14205
2026-02-25 18:00:00+00:00,0.09173,0.09185,0.09107,0.09151,19611
2026-02-25 18:15:00+00:00,0.09148,0.09162,0.09093,0.0914,11005
2026-02-25 18:30:00+00:00,0.09142,0.09198,0.09133,0.0917,4133
2026-02-25 18:45:00+00:00,0.09166,0.09168,0.09146,0.09167,1173
2026-02-25 19:00:00+00:00,0.09162,0.09173,0.09069,0.09115,8420
2026-02-25 19:15:00+00:00,0.09116,0.09159,0.09112,0.09127,3891
2026-02-25 19:30:00+00:00,0.09128,0.09263,0.09128,0.09262,7757
