trade_id,candidate_signal_i,candidate_entry_time,candidate_project_net_return,direction,holding_bars,control_rank,control_signal_i,control_signal_time,stratum_month,stratum_hk_6h,stratum_atr_quintile,control_entry_i,control_exit_i,control_entry_price,control_exit_price,control_exit_reason,control_take_profit_price,control_intrabar_barrier_collision,control_gross_return,control_project_net_return,control_pine_net_return,variant,period,stage
v13d_dense_l0|2023H1|35914|35915|long,35914,2023-01-12 18:15:00+00:00,0.14037269095479155,long,2390,0,37547,2023-01-29 18:15:00+00:00,2023-01,0,4,37548,37603,1618.5,1620.1184999999998,stop,,False,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|35914|35915|long,35914,2023-01-12 18:15:00+00:00,0.14037269095479155,long,2390,1,37549,2023-01-29 18:45:00+00:00,2023-01,0,4,37550,37557,1629.44,1631.06944,stop,,False,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|35914|35915|long,35914,2023-01-12 18:15:00+00:00,0.14037269095479155,long,2390,2,36962,2023-01-23 16:00:00+00:00,2023-01,0,4,36963,37083,1621.3,1577.6399999999999,stop,,False,-0.02692900758650474,-0.02892900758650474,-0.028902078578918234,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|38304|38305|short,38304,2023-02-06 15:45:00+00:00,-0.017451086923119474,short,1,0,38591,2023-02-09 15:15:00+00:00,2023-02,3,3,38592,38593,1633.64,1632.64,copied_horizon,,False,0.0006121299674346492,-0.0013878700325653508,-0.0013872579025979164,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|38304|38305|short,38304,2023-02-06 15:45:00+00:00,-0.017451086923119474,short,1,1,40320,2023-02-27 15:30:00+00:00,2023-02,3,3,40321,40322,1643.98,1637.55,copied_horizon,,False,0.0039112397961046375,0.0019112397961046374,0.0019151510359007424,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|38304|38305|short,38304,2023-02-06 15:45:00+00:00,-0.017451086923119474,short,1,2,38497,2023-02-08 15:45:00+00:00,2023-02,3,3,38498,38499,1653.81,1638.97,copied_horizon,,False,0.00897321941456386,0.00697321941456386,0.0069821926339784235,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|40648|40649|short,40648,2023-03-03 01:45:00+00:00,-0.012738599871547905,short,388,0,42097,2023-03-18 03:45:00+00:00,2023-03,1,4,42098,42238,1810.5,1808.6895,stop,,False,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|40648|40649|short,40648,2023-03-03 01:45:00+00:00,-0.012738599871547905,short,388,1,41608,2023-03-13 01:30:00+00:00,2023-03,1,4,41609,41654,1603.53,1601.9264699999999,stop,,False,0.001000000000000112,-0.0009999999999998881,-0.000998999999999888,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|40648|40649|short,40648,2023-03-03 01:45:00+00:00,-0.012738599871547905,short,388,2,42079,2023-03-17 23:15:00+00:00,2023-03,1,4,42080,42133,1783.4,1836.9,stop,,False,-0.02999887854659633,-0.03199887854659633,-0.032028877425142925,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|41036|41037|long,41036,2023-03-07 02:45:00+00:00,-0.010845283786188207,long,47,0,41019,2023-03-06 22:15:00+00:00,2023-03,1,0,41020,41067,1569.35,1569.66,copied_horizon,,False,0.0001975340108963941,-0.001802465989103606,-0.0018026635231145022,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|41036|41037|long,41036,2023-03-07 02:45:00+00:00,-0.010845283786188207,long,47,1,41231,2023-03-09 03:15:00+00:00,2023-03,1,0,41232,41253,1540.83,1522.86,stop,,False,-0.011662545511185507,-0.013662545511185507,-0.013650882965674321,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|41036|41037|long,41036,2023-03-07 02:45:00+00:00,-0.010845283786188207,long,47,2,41041,2023-03-07 03:45:00+00:00,2023-03,1,0,41042,41084,1574.3,1559.96,stop,,False,-0.00910881026487953,-0.01110881026487953,-0.011099701454614651,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|41147|41148|short,41147,2023-03-08 06:30:00+00:00,0.025592064707509854,short,428,0,42980,2023-03-27 08:30:00+00:00,2023-03,2,0,42981,43089,1754.41,1752.65559,stop,,False,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|41147|41148|short,41147,2023-03-08 06:30:00+00:00,0.025592064707509854,short,428,1,40762,2023-03-04 06:00:00+00:00,2023-03,2,0,40763,40839,1568.0,1579.67,stop,,False,-0.007442602040816482,-0.009442602040816482,-0.009450044642857298,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|41147|41148|short,41147,2023-03-08 06:30:00+00:00,0.025592064707509854,short,428,2,40761,2023-03-04 05:45:00+00:00,2023-03,2,0,40762,40839,1567.0,1578.67,stop,,False,-0.00744735162731347,-0.00944735162731347,-0.009454798978940783,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|41575|41576|long,41575,2023-03-12 17:30:00+00:00,0.23525673145004933,long,2452,0,41973,2023-03-16 20:45:00+00:00,2023-03,0,4,41974,44426,1656.03,1919.12,copied_horizon,,False,0.15886789490528552,0.15686789490528552,0.15670902701038023,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|41575|41576|long,41575,2023-03-12 17:30:00+00:00,0.23525673145004933,long,2452,1,42444,2023-03-21 18:30:00+00:00,2023-03,0,4,42445,42535,1785.21,1786.9952099999998,stop,,False,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|41575|41576|long,41575,2023-03-12 17:30:00+00:00,0.23525673145004933,long,2452,2,42057,2023-03-17 17:45:00+00:00,2023-03,0,4,42058,42367,1725.51,1727.2355099999997,stop,,False,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|44027|44028|short,44027,2023-04-07 06:30:00+00:00,-0.0010000000000001102,short,64,0,43649,2023-04-03 07:45:00+00:00,2023-04,2,0,43650,43651,1794.68,1811.5,stop,,False,-0.009372144337709276,-0.011372144337709276,-0.011381516482046985,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|44027|44028|short,44027,2023-04-07 06:30:00+00:00,-0.0010000000000001102,short,64,1,43450,2023-04-01 06:00:00+00:00,2023-04,2,0,43451,43515,1824.68,1823.28,copied_horizon,,False,0.0007672578205494274,-0.0012327421794505727,-0.001231974921630023,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|44027|44028|short,44027,2023-04-07 06:30:00+00:00,-0.0010000000000001102,short,64,2,44512,2023-04-12 07:30:00+00:00,2023-04,2,0,44513,44532,1871.58,1890.58,stop,,False,-0.010151850308295574,-0.012151850308295574,-0.01216200215860387,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|46569|46570|long,46569,2023-05-03 18:00:00+00:00,-0.0010000000000001102,long,97,0,47341,2023-05-11 18:45:00+00:00,2023-05,0,3,47342,47385,1789.37,1752.9799999999998,stop,,False,-0.020336766571474985,-0.022336766571474986,-0.02231642980490351,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|46569|46570|long,46569,2023-05-03 18:00:00+00:00,-0.0010000000000001102,long,97,1,46384,2023-05-01 19:30:00+00:00,2023-05,0,3,46385,46482,1816.1,1868.6,copied_horizon,,False,0.02890809977424147,0.026908099774241467,0.02687919167446723,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|46569|46570|long,46569,2023-05-03 18:00:00+00:00,-0.0010000000000001102,long,97,2,47331,2023-05-11 16:15:00+00:00,2023-05,0,3,47332,47373,1805.1,1769.3999999999999,stop,,False,-0.019777297656639603,-0.021777297656639605,-0.021757520358982964,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|47659|47660|long,47659,2023-05-15 02:30:00+00:00,-0.018036064692687814,long,227,0,46597,2023-05-04 00:45:00+00:00,2023-05,1,3,46598,46825,1901.94,1936.11,copied_horizon,,False,0.017965866431117528,0.015965866431117526,0.01594790056468641,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|47659|47660|long,47659,2023-05-15 02:30:00+00:00,-0.018036064692687814,long,227,1,47273,2023-05-11 01:45:00+00:00,2023-05,1,3,47274,47298,1835.39,1804.69,stop,,False,-0.016726690240221442,-0.018726690240221444,-0.01870996354998122,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|47659|47660|long,47659,2023-05-15 02:30:00+00:00,-0.018036064692687814,long,227,2,46779,2023-05-05 22:15:00+00:00,2023-05,1,3,46780,46790,1987.32,1989.3073199999997,stop,,False,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,v13d_dense_l0,2023H1,profile_selection_2023_only
