trade_id,candidate_entry_time,direction,project_net_return,score,control_count,control_mean_project_net,excess_return,variant,period,stage
v13d_dense_l0|2023H1|35914|35915|long,2023-01-12 18:15:00+00:00,long,0.14037269095479155,0.50542100869824,3,-0.010309669195501654,0.1506823601502932,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|38304|38305|short,2023-02-06 15:45:00+00:00,short,-0.017451086923119474,0.8573170233582142,3,0.0024988630593677156,-0.01994994998248719,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|40648|40649|short,2023-03-03 01:45:00+00:00,short,-0.012738599871547905,0.8307825429460391,3,-0.011332959515532074,-0.001405640356015831,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|41036|41037|long,2023-03-07 02:45:00+00:00,long,-0.010845283786188207,0.8314735061683838,3,-0.008857940588389547,-0.00198734319779866,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|41147|41148|short,2023-03-08 06:30:00+00:00,short,0.025592064707509854,0.7360599248691024,3,-0.006629984556043317,0.03222204926355317,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|41575|41576|long,2023-03-12 17:30:00+00:00,long,0.23525673145004933,0.778175405538309,3,0.0516226316350951,0.18363409981495424,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|44027|44028|short,2023-04-07 06:30:00+00:00,short,-0.0010000000000001102,0.7586801746402448,3,-0.00825224560848514,0.007252245608485031,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|46569|46570|long,2023-05-03 18:00:00+00:00,long,-0.0010000000000001102,0.8138461235983018,3,-0.005735321484624374,0.004735321484624264,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|47659|47660|long,2023-05-15 02:30:00+00:00,long,-0.018036064692687814,0.8832797479021574,3,-0.0012536079363680095,-0.016782456756319807,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|47973|47974|long,2023-05-18 09:00:00+00:00,long,-0.010207492416693163,0.7142224408201748,3,-0.003048612841397604,-0.007158879575295559,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|49647|49648|long,2023-06-04 19:30:00+00:00,long,-0.008246915913362128,0.5606965047664142,3,-0.0036515116421928302,-0.004595404271169298,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|51174|51175|long,2023-06-20 17:15:00+00:00,long,0.07220613832079037,0.8668045485653381,3,-0.01110138103012818,0.08330751935091855,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H1|51723|51724|short,2023-06-26 10:30:00+00:00,short,-0.015134026651062669,0.5441966221886725,3,-0.0038034386530895544,-0.011330587997973115,v13d_dense_l0,2023H1,profile_selection_2023_only
v13d_dense_l0|2023H2|53016|53017|long,2023-07-09 21:45:00+00:00,long,-0.009330162280162034,0.8479090540005176,3,0.0005641244982904654,-0.009894286778452499,v13d_dense_l0,2023H2,profile_selection_2023_only
v13d_dense_l0|2023H2|53150|53151|long,2023-07-11 07:15:00+00:00,long,-0.009720921840922435,0.6878726659179861,3,-0.005152923435669049,-0.004567998405253386,v13d_dense_l0,2023H2,profile_selection_2023_only
v13d_dense_l0|2023H2|53823|53824|short,2023-07-18 07:30:00+00:00,short,-0.012055854169077172,0.6901831674313155,3,0.009857156455207608,-0.02191301062428478,v13d_dense_l0,2023H2,profile_selection_2023_only
v13d_dense_l0|2023H2|54113|54114|short,2023-07-21 08:00:00+00:00,short,-0.007801919503660713,0.6306904485016421,3,-0.00187054680836381,-0.005931372695296903,v13d_dense_l0,2023H2,profile_selection_2023_only
v13d_dense_l0|2023H2|55026|55027|short,2023-07-30 20:15:00+00:00,short,-0.010942006396392976,0.9734261807041158,3,-0.0050680904933193905,-0.005873915903073586,v13d_dense_l0,2023H2,profile_selection_2023_only
v13d_dense_l0|2023H2|55060|55061|short,2023-07-31 04:45:00+00:00,short,-0.0009999999999999992,0.45510223064700206,3,-0.0033739814675467477,0.0023739814675467485,v13d_dense_l0,2023H2,profile_selection_2023_only
v13d_dense_l0|2023H2|55348|55349|short,2023-08-03 04:45:00+00:00,short,-0.00834316178870642,0.4510079500471661,3,-0.0004026221361288478,-0.007940539652577572,v13d_dense_l0,2023H2,profile_selection_2023_only
v13d_dense_l0|2023H2|55712|55713|short,2023-08-06 23:45:00+00:00,short,-0.007033502027610437,0.8115065451233763,3,-0.0029180258762480445,-0.004115476151362393,v13d_dense_l0,2023H2,profile_selection_2023_only
