fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe,banked_events,banked_to_nonpositive_events,banked_to_nonpositive_share,runner_armed_events,runner_armed_to_nonpositive_events,runner_armed_to_nonpositive_share,actual_mfe_2atr_events,actual_mfe_2atr_to_nonpositive_share,median_giveback_atr,p95_net_bp,mean_banked_gross_bp,profit_floor_gap_breaches,policy
2023H1,46,1.7217726678789655,-18.278227332121038,-46.34241866415865,0.2826086956521739,0.6239344031220363,-0.016639760813204507,-0.15843254227022296,24.0,122.9076191811943,300.7794378659375,0.3281148617515271,25,12,0.48,21,8,0.38095238095238093,25,0.48,3.7354669014580772,181.64617245423648,17.918234182699972,0,hybrid_harvest_v8
2023H2,41,-0.5816135696764385,-20.58161356967644,-57.44115788464781,0.1951219512195122,0.5723630867734788,-0.1934994797901075,-0.23173314706097203,16.0,52.27646765522231,662.7972378515892,0.2792486567688652,18,10,0.5555555555555556,13,5,0.38461538461538464,18,0.5555555555555556,2.7691568708977887,119.28466496256353,15.810093184835598,0,hybrid_harvest_v8
2024H1,47,4.870644654608855,-15.12935534539115,-64.74457241193485,0.3617021276595745,0.746485978041196,-0.04878187045848892,-0.1413021118062625,22.0,170.19342665649435,579.4165601224939,0.3009735209294779,24,7,0.2916666666666667,22,5,0.22727272727272727,24,0.2916666666666667,3.0803230400314456,271.05478407176764,24.371572997054137,0,hybrid_harvest_v8
2024H2,48,-11.606359499565675,-31.60635949956568,-67.86471345493982,0.2916666666666667,0.5424058206000554,-0.1387018400749801,-0.14614496340366534,16.0,132.8172090962954,337.9112337396788,0.2866622443133703,23,9,0.391304347826087,21,7,0.3333333333333333,23,0.391304347826087,3.1856643836374374,274.4404326375635,18.041832254755096,0,hybrid_harvest_v8
