open_time,open,high,low,close,volume
2026-02-11 03:15:00+00:00,0.8966,0.8978,0.8905,0.8959,17187
2026-02-11 03:30:00+00:00,0.8958,0.9027,0.8958,0.9006,9031
2026-02-11 03:45:00+00:00,0.9006,0.9006,0.8972,0.8972,1573
2026-02-11 04:00:00+00:00,0.8971,0.8977,0.8932,0.8933,12071
2026-02-11 04:15:00+00:00,0.8931,0.894,0.8879,0.8903,10329
2026-02-11 04:30:00+00:00,0.8899,0.8902,0.8829,0.8852,27204
2026-02-11 04:45:00+00:00,0.8849,0.8869,0.8811,0.8845,4093
2026-02-11 05:00:00+00:00,0.8845,0.889,0.8844,0.8864,5825
2026-02-11 05:15:00+00:00,0.8866,0.888,0.8837,0.8837,2288
2026-02-11 05:30:00+00:00,0.8837,0.8847,0.8797,0.8804,5073
2026-02-11 05:45:00+00:00,0.8804,0.882,0.8795,0.88,2740
2026-02-11 06:00:00+00:00,0.8799,0.881,0.8715,0.8726,19700
2026-02-11 06:15:00+00:00,0.8722,0.8767,0.8685,0.8755,19069
2026-02-11 06:30:00+00:00,0.8754,0.8769,0.8735,0.8735,4446
2026-02-11 06:45:00+00:00,0.8734,0.8739,0.8695,0.8726,6820
2026-02-11 07:00:00+00:00,0.8731,0.8768,0.8721,0.874,12464
2026-02-11 07:15:00+00:00,0.8744,0.8753,0.8714,0.8735,7837
2026-02-11 07:30:00+00:00,0.8739,0.8768,0.8726,0.8751,4865
2026-02-11 07:45:00+00:00,0.8752,0.876,0.873,0.873,1125
2026-02-11 08:00:00+00:00,0.8731,0.8759,0.8721,0.8755,25612
2026-02-11 08:15:00+00:00,0.8752,0.8758,0.873,0.8744,9549
2026-02-11 08:30:00+00:00,0.8746,0.8766,0.8733,0.875,2140
2026-02-11 08:45:00+00:00,0.8748,0.8762,0.874,0.8759,1721
2026-02-11 09:00:00+00:00,0.8769,0.8777,0.8737,0.8756,6392
2026-02-11 09:15:00+00:00,0.8755,0.8765,0.8745,0.8765,4571
2026-02-11 09:30:00+00:00,0.8774,0.8787,0.8751,0.8765,5181
2026-02-11 09:45:00+00:00,0.8762,0.878,0.8752,0.8775,7829
2026-02-11 10:00:00+00:00,0.8774,0.8802,0.8757,0.8778,19643
2026-02-11 10:15:00+00:00,0.8778,0.8813,0.877,0.8805,8983
2026-02-11 10:30:00+00:00,0.8803,0.8803,0.8755,0.8762,7030
2026-02-11 10:45:00+00:00,0.876,0.877,0.874,0.8765,9080
2026-02-11 11:00:00+00:00,0.8761,0.8794,0.8759,0.8773,7299
2026-02-11 11:15:00+00:00,0.8774,0.8827,0.8764,0.8823,4423
2026-02-11 11:30:00+00:00,0.8812,0.8826,0.8797,0.88,4225
2026-02-11 11:45:00+00:00,0.8802,0.8837,0.8797,0.883,4258
2026-02-11 12:00:00+00:00,0.8832,0.8845,0.8791,0.8814,9130
2026-02-11 12:15:00+00:00,0.8815,0.8855,0.8815,0.8826,5411
2026-02-11 12:30:00+00:00,0.8827,0.883,0.8801,0.8805,2269
2026-02-11 12:45:00+00:00,0.8805,0.8811,0.8792,0.8806,1775
2026-02-11 13:00:00+00:00,0.8805,0.8814,0.8789,0.8802,3814
2026-02-11 13:15:00+00:00,0.8806,0.8815,0.879,0.8807,9074
2026-02-11 13:30:00+00:00,0.8806,0.8896,0.88,0.8851,65426
