方向,入场北京时间,入场价,初始止损,退出根北京时间,退出价,退出时间说明,退出原因,毛R,净R,审慎MFE_R,是否边界未平
空,2026-02-19 05:00:00+08:00,1938.49,1992.04,2026-02-19 22:00:00+08:00,1920.58,开盘成交,fanshen_arrows_next_open,0.3344537815126068,0.2620545284780589,0.5368814192343608,False
空,2026-02-23 09:00:00+08:00,1928.39,1963.08,2026-02-23 13:00:00+08:00,1858.68,开盘成交,fanshen_arrows_next_open,2.0095128279043064,1.8983343903142245,2.403286249639681,False
空,2026-04-05 16:00:00+08:00,2036.01,2061.4,2026-04-05 23:00:00+08:00,2061.4,该K线内止损，精确秒未知,initial_stop,-1.0,-1.1603788893265012,0.630169358014964,False
空,2026-04-07 23:00:00+08:00,2068.55,2134.37,2026-04-08 05:00:00+08:00,2134.37,该K线内止损，精确秒未知,initial_stop,-1.0,-1.0628547553934995,0.075508963840782,False
多,2026-04-22 14:00:00+08:00,2395.41,2307.14,2026-04-23 18:00:00+08:00,2307.14,该K线内止损，精确秒未知,initial_stop,-1.0,-1.0542746119859527,0.3101846607001259,False
空,2026-04-23 19:00:00+08:00,2313.35,2361.63,2026-04-27 01:00:00+08:00,2341.89,开盘成交,opposite_v6_next_open,-0.5911350455675196,-0.6869656172328027,0.6164043082021466,False
多,2026-04-27 01:00:00+08:00,2341.89,2321.29,2026-04-27 13:00:00+08:00,2333.37,该K线内止损，精确秒未知,trailing_stop,-0.4135922330097096,-0.6409601941747587,3.01504854368934,False
空,2026-04-27 15:00:00+08:00,2319.45,2403.71,2026-04-30 02:00:00+08:00,2282.8,开盘成交,fanshen_arrows_next_open,0.4349632091146397,0.3799086161879842,0.7494659387609717,False
