trade_key,arm,matched,reason,control_signal_i,control_signal_bar_open,control_net_r,control_net_return,control_exit_time,month,vol_bin,fold
binance_um:ETHUSDT:4h:v9_long:1846,v9_long,True,matched,1905,2024-11-16 12:00:00+00:00,3.2547704944964764,0.18909309680005615,2024-12-09 20:00:00+00:00,2024-11,3,earlier
binance_um:ETHUSDT:4h:v9_long:2941,v9_long,True,matched,2899,2025-05-01 04:00:00+00:00,6.165896623981385,0.29266663719650343,2025-05-18 20:00:00+00:00,2025-05,2,earlier
binance_um:ETHUSDT:4h:v9_long:3137,v9_long,True,matched,3247,2025-06-28 04:00:00+00:00,12.72571537539501,0.4804833885334594,2025-08-01 08:00:00+00:00,2025-06,2,earlier
binance_um:ETHUSDT:4h:v9_long:4376,v9_long,True,matched,4442,2026-01-13 08:00:00+00:00,0.7640588085539745,0.019160187310271803,2026-01-19 00:00:00+00:00,2026-01,2,later
binance_um:ETHUSDT:4h:v9_long:4444,v9_long,True,matched,4409,2026-01-07 20:00:00+00:00,-1.0594116102410218,-0.03566345385836922,2026-01-08 12:00:00+00:00,2026-01,2,later
binance_um:ETHUSDT:4h:v9_long:4811,v9_long,True,matched,4803,2026-03-14 12:00:00+00:00,1.0155421245421217,0.040111354922717,2026-03-18 20:00:00+00:00,2026-03,2,later
binance_um:ETHUSDT:4h:v9_long:4986,v9_long,True,matched,4929,2026-04-04 12:00:00+00:00,3.514093535075667,0.09944708927772061,2026-04-19 20:00:00+00:00,2026-04,2,later
binance_um:ETHUSDT:4h:joint:3141,v10_4,True,matched,3101,2025-06-03 20:00:00+00:00,-1.053629047274231,-0.03929322264057755,2025-06-05 20:00:00+00:00,2025-06,2,earlier
binance_um:ETHUSDT:4h:joint:4376,v10_4,True,matched,4400,2026-01-06 08:00:00+00:00,-1.0737968304640277,-0.02910143494543249,2026-01-07 12:00:00+00:00,2026-01,2,later
binance_um:ETHUSDT:4h:box_chart:1847,box_chart,True,matched,1916,2024-11-18 08:00:00+00:00,4.358779089159714,0.22220270946350262,2024-12-09 20:00:00+00:00,2024-11,3,earlier
binance_um:ETHUSDT:4h:box_chart:3141,box_chart,True,matched,3174,2025-06-16 00:00:00+00:00,-1.051480701754386,-0.0408495092693566,2025-06-17 16:00:00+00:00,2025-06,2,earlier
binance_um:ETHUSDT:4h:box_any:1847,box_any,True,matched,1907,2024-11-16 20:00:00+00:00,3.4918939990732176,0.19231143550759078,2024-12-09 20:00:00+00:00,2024-11,3,earlier
binance_um:ETHUSDT:4h:box_any:3141,box_any,True,matched,3248,2025-06-28 08:00:00+00:00,13.462013092913718,0.4831046466578188,2025-08-01 08:00:00+00:00,2025-06,2,earlier
