conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,predicted_core_bars,symbol,window_len,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.45578885078430176,383,2026-05-03T14:45:00+00:00,380.0,2026-05-03T14:00:00+00:00,377,2026-05-03T13:15:00+00:00,4,387,2026-05-03T15:45:00+00:00,7,0G_USDT_SWAP,17,371,2026-05-03T11:45:00+00:00,0.3501140773296356,0.773991048336029,0.40711838006973267,0.5259847044944763
0.4425141513347626,384,2026-05-03T15:00:00+00:00,381.0,2026-05-03T14:15:00+00:00,378,2026-05-03T13:30:00+00:00,3,387,2026-05-03T15:45:00+00:00,7,0G_USDT_SWAP,14,374,2026-05-03T12:30:00+00:00,0.34559714794158936,0.7851762175559998,0.45067131519317627,0.5414977669715881
0.3628554344177246,384,2026-05-03T15:00:00+00:00,381.0,2026-05-03T14:15:00+00:00,378,2026-05-03T13:30:00+00:00,3,387,2026-05-03T15:45:00+00:00,7,0G_USDT_SWAP,15,373,2026-05-03T12:15:00+00:00,0.34194326400756836,0.8029810190200806,0.44182419776916504,0.5416318774223328
0.3419404625892639,384,2026-05-03T15:00:00+00:00,382.0,2026-05-03T14:30:00+00:00,380,2026-05-03T14:00:00+00:00,3,387,2026-05-03T15:45:00+00:00,5,0G_USDT_SWAP,13,375,2026-05-03T12:45:00+00:00,0.3907219469547272,0.7738912105560303,0.4585210978984833,0.5401908755302429
0.3217361867427826,383,2026-05-03T14:45:00+00:00,380.0,2026-05-03T14:00:00+00:00,377,2026-05-03T13:15:00+00:00,4,387,2026-05-03T15:45:00+00:00,7,0G_USDT_SWAP,16,372,2026-05-03T12:00:00+00:00,0.31183555722236633,0.7536084055900574,0.42223161458969116,0.5207428932189941
0.3145942986011505,383,2026-05-03T14:45:00+00:00,379.5,2026-05-03T14:00:00+00:00,376,2026-05-03T13:00:00+00:00,4,387,2026-05-03T15:45:00+00:00,8,0G_USDT_SWAP,18,370,2026-05-03T11:30:00+00:00,0.38203978538513184,0.7809649705886841,0.40971270203590393,0.5224880576133728
0.5593149662017822,385,2026-05-03T15:15:00+00:00,382.0,2026-05-03T14:30:00+00:00,379,2026-05-03T13:45:00+00:00,3,388,2026-05-03T16:00:00+00:00,7,0G_USDT_SWAP,14,375,2026-05-03T12:45:00+00:00,0.33806169033050537,0.7805696129798889,0.4554510712623596,0.5448451638221741
0.5119878649711609,385,2026-05-03T15:15:00+00:00,382.0,2026-05-03T14:30:00+00:00,379,2026-05-03T13:45:00+00:00,3,388,2026-05-03T16:00:00+00:00,7,0G_USDT_SWAP,15,374,2026-05-03T12:30:00+00:00,0.3422420024871826,0.7992755770683289,0.44637590646743774,0.5451589822769165
0.49496620893478394,384,2026-05-03T15:00:00+00:00,381.0,2026-05-03T14:15:00+00:00,378,2026-05-03T13:30:00+00:00,4,388,2026-05-03T16:00:00+00:00,7,0G_USDT_SWAP,17,372,2026-05-03T12:00:00+00:00,0.35579773783683777,0.7660384178161621,0.44505104422569275,0.5428398847579956
0.33857476711273193,384,2026-05-03T15:00:00+00:00,381.0,2026-05-03T14:15:00+00:00,378,2026-05-03T13:30:00+00:00,4,388,2026-05-03T16:00:00+00:00,7,0G_USDT_SWAP,16,373,2026-05-03T12:15:00+00:00,0.3102843165397644,0.7544416189193726,0.4422694146633148,0.5426074862480164
