conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,event_conf_max,event_decision_first,event_decision_last,event_id,predicted_core_bars,raw_detection_count,symbol,window_len,window_lengths_seen,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.33490076661109924,368,2026-05-03T11:00:00+00:00,365.0,2026-05-03T10:15:00+00:00,362,2026-05-03T09:30:00+00:00,5,373,2026-05-03T12:15:00+00:00,0.33490076661109924,2026-05-03T12:15:00+00:00,2026-05-03T12:15:00+00:00,cbc20885c80691e6,7,2,COMP_USDT_SWAP,18,"[18, 19]",356,2026-05-03T08:00:00+00:00,0.3333306908607483,0.7176008224487305,0.493869423866272,0.63911372423172
0.6622384190559387,370,2026-05-03T11:30:00+00:00,368.0,2026-05-03T11:00:00+00:00,366,2026-05-03T10:30:00+00:00,3,373,2026-05-03T12:15:00+00:00,0.6622384190559387,2026-05-03T12:15:00+00:00,2026-05-03T14:15:00+00:00,b7404ea5fc9c0822,5,38,HUMA_USDT_SWAP,13,"[12, 13, 14, 15, 16, 17, 18, 19]",361,2026-05-03T09:15:00+00:00,0.39000412821769714,0.7797364592552185,0.41742822527885437,0.7138438820838928
0.6985141634941101,370,2026-05-03T11:30:00+00:00,368.5,2026-05-03T11:00:00+00:00,367,2026-05-03T10:45:00+00:00,3,373,2026-05-03T12:15:00+00:00,0.8855962157249451,2026-05-03T12:15:00+00:00,2026-05-03T13:15:00+00:00,44dd742aea52ae41,4,49,H_USDT_SWAP,12,"[12, 13, 14, 15, 16, 17, 18, 19]",362,2026-05-03T09:30:00+00:00,0.4264373779296875,0.7464447021484375,0.197573721408844,0.5756292343139648
0.5236729979515076,368,2026-05-03T11:00:00+00:00,365.0,2026-05-03T10:15:00+00:00,362,2026-05-03T09:30:00+00:00,5,373,2026-05-03T12:15:00+00:00,0.5236729979515076,2026-05-03T12:15:00+00:00,2026-05-03T12:30:00+00:00,c6aa5a0895e1f7f6,7,10,IOTA_USDT_SWAP,18,"[14, 15, 16, 17, 18, 19]",356,2026-05-03T08:00:00+00:00,0.3400019407272339,0.7153887152671814,0.4212327301502228,0.5296905040740967
0.47299936413764954,367,2026-05-03T10:45:00+00:00,364.0,2026-05-03T10:00:00+00:00,361,2026-05-03T09:15:00+00:00,6,373,2026-05-03T12:15:00+00:00,0.5749833583831787,2026-05-03T12:15:00+00:00,2026-05-03T13:15:00+00:00,65deef04e27ac231,7,11,JUP_USDT_SWAP,19,"[17, 18, 19]",355,2026-05-03T07:45:00+00:00,0.31529471278190613,0.6814224123954773,0.42988482117652893,0.5647683143615723
0.6996304392814636,370,2026-05-03T11:30:00+00:00,368.5,2026-05-03T11:00:00+00:00,367,2026-05-03T10:45:00+00:00,3,373,2026-05-03T12:15:00+00:00,0.7231358289718628,2026-05-03T12:15:00+00:00,2026-05-03T13:15:00+00:00,6c665736783b66b0,4,36,RESOLV_USDT_SWAP,12,"[12, 13, 14, 15, 16, 17, 18, 19]",362,2026-05-03T09:30:00+00:00,0.42563292384147644,0.7536032795906067,0.3951762616634369,0.6205527186393738
0.3040888011455536,367,2026-05-03T10:45:00+00:00,364.0,2026-05-03T10:00:00+00:00,361,2026-05-03T09:15:00+00:00,6,373,2026-05-03T12:15:00+00:00,0.45971423387527466,2026-05-03T12:15:00+00:00,2026-05-03T13:15:00+00:00,e7595eeb421d6c3d,7,7,TRB_USDT_SWAP,19,"[18, 19]",355,2026-05-03T07:45:00+00:00,0.3116539716720581,0.6879836916923523,0.5534196496009827,0.7387710809707642
0.26379624009132385,368,2026-05-03T11:00:00+00:00,365.0,2026-05-03T10:15:00+00:00,362,2026-05-03T09:30:00+00:00,6,374,2026-05-03T12:30:00+00:00,0.31000009179115295,2026-05-03T12:30:00+00:00,2026-05-03T13:15:00+00:00,0e0f5c35cefacbdc,7,3,ORDI_USDT_SWAP,15,"[15, 18, 19]",360,2026-05-03T09:00:00+00:00,0.1510695219039917,0.5970810055732727,0.5982168912887573,0.7581174969673157
0.2987554371356964,371,2026-05-03T11:45:00+00:00,368.0,2026-05-03T11:00:00+00:00,365,2026-05-03T10:15:00+00:00,3,374,2026-05-03T12:30:00+00:00,0.2987554371356964,2026-05-03T12:30:00+00:00,2026-05-03T12:30:00+00:00,3c4851148b4f4a29,7,1,YFI_USDT_SWAP,15,[15],360,2026-05-03T09:00:00+00:00,0.34308210015296936,0.8004439473152161,0.46286508440971375,0.5585664510726929
0.41871070861816406,370,2026-05-03T11:30:00+00:00,367.0,2026-05-03T10:45:00+00:00,364,2026-05-03T10:00:00+00:00,5,375,2026-05-03T12:45:00+00:00,0.41871070861816406,2026-05-03T12:45:00+00:00,2026-05-03T12:45:00+00:00,cbeff41d7aed3659,7,1,API3_USDT_SWAP,19,[19],357,2026-05-03T08:15:00+00:00,0.381539911031723,0.7300254702568054,0.40327852964401245,0.6166578531265259
0.27691540122032166,371,2026-05-03T11:45:00+00:00,368.0,2026-05-03T11:00:00+00:00,365,2026-05-03T10:15:00+00:00,4,375,2026-05-03T12:45:00+00:00,0.3640976846218109,2026-05-03T12:45:00+00:00,2026-05-03T13:30:00+00:00,aea8d66a1a7ec22f,7,6,HBAR_USDT_SWAP,17,"[16, 17, 18, 19]",359,2026-05-03T08:45:00+00:00,0.3548876643180847,0.7586118578910828,0.4463708996772766,0.5745562314987183
0.34387922286987305,371,2026-05-03T11:45:00+00:00,368.0,2026-05-03T11:00:00+00:00,365,2026-05-03T10:15:00+00:00,4,375,2026-05-03T12:45:00+00:00,0.346455454826355,2026-05-03T12:45:00+00:00,2026-05-03T13:15:00+00:00,cd8d13c9865b2cb2,7,4,MOVE_USDT_SWAP,16,"[16, 18, 19]",360,2026-05-03T09:00:00+00:00,0.31235772371292114,0.7429862022399902,0.4413312077522278,0.5721035003662109
0.3024085760116577,371,2026-05-03T11:45:00+00:00,367.5,2026-05-03T11:00:00+00:00,364,2026-05-03T10:00:00+00:00,4,375,2026-05-03T12:45:00+00:00,0.5577876567840576,2026-05-03T12:45:00+00:00,2026-05-03T13:15:00+00:00,d067353c15332d95,8,6,SOL_USDT_SWAP,18,"[18, 19]",358,2026-05-03T08:30:00+00:00,0.3806408643722534,0.7746978402137756,0.470069020986557,0.5441204905509949
