signal_i,entry_i,entry_time,exit_i,exit_time,side,entry_price,initial_stop,initial_risk,exit_price,exit_reason,exit_at_open,gross_r,net_r,cost_r,mfe_r,winner,peak_known_gross_r,peak_known_net_r,peak_possible_upper_r,peak_exit_bar_uncertain,peak_bar_open,peak_is_intrabar,minutes_to_peak_lower,holding_minutes_lower,peak_to_exit_minutes_lower,max_closed_bar_r,giveback_r,gross_capture,net_capture,arm_bar_open,pre_peak_pullback_known_r,pre_peak_pullback_possible_r,peak_bar_close_r,peak_bar_4atr_r,peak_bar_protection_next_r,hit1_minutes_lower,hit2_minutes_lower,hit3_minutes_lower,hit4_minutes_lower,hit5_minutes_lower,hit6_minutes_lower,hit8_minutes_lower,hit10_minutes_lower,hit15_minutes_lower,hit20_minutes_lower
85980,85981,2024-06-17 06:45:00+00:00,86133,2024-06-18 20:45:00+00:00,-1,3561.71,3598.36,36.65000000000009,3449.71,trailing_stop,False,3.055934515688942,2.8615710777626147,0.1943634379263296,5.885675306957695,True,5.885675306957695,5.691311869031365,5.885675306957695,False,2024-06-18 01:30:00+00:00,True,1125.0,2280.0,1155.0,5.097135061391527,2.829740791268753,0.519215613555236,0.5027963927497161,2024-06-18 00:30:00+00:00,0.8578444747612548,1.08103683492496,5.097135061391527,2.8733893302150544,2.2237380627557926,180.0,420.0,1080.0,1125.0,1125.0,,,,,
150212,150213,2026-04-17 08:45:00+00:00,150307,2026-04-18 08:15:00+00:00,1,2347.7,2327.64,20.059999999999945,2393.76,trailing_stop,False,2.2961116650050113,2.062043868394843,0.2340677966101701,5.846959122632118,True,5.846959122632118,5.6128913260219475,5.846959122632118,False,2026-04-17 16:30:00+00:00,True,465.0,1410.0,945.0,5.501994017946194,3.5508474576271065,0.3927018501151029,0.367376410591631,2026-04-17 13:00:00+00:00,1.8918245264207338,1.8918245264207338,5.501994017946194,3.2057034050658384,2.2961116650050113,30.0,255.0,255.0,300.0,345.0,,,,,
69888,69889,2024-01-01 15:45:00+00:00,69968,2024-01-02 11:30:00+00:00,1,2318.67,2298.82,19.84999999999991,2389.13,trailing_stop,False,3.5496221662468694,3.316003022670038,0.2336191435768272,5.747607052896759,True,5.747607052896759,5.513987909319932,5.747607052896759,False,2024-01-02 08:30:00+00:00,True,1005.0,1185.0,180.0,5.528463476070543,2.19798488664989,0.6175826102200013,0.6013801765987219,2024-01-02 00:00:00+00:00,1.4458438287153856,1.487153652392953,5.528463476070543,1.978710459497461,3.5496221662468694,240.0,495.0,510.0,555.0,990.0,,,,,
147343,147344,2026-03-18 11:30:00+00:00,147522,2026-03-20 08:00:00+00:00,-1,2294.4,2332.35,37.94999999999982,2163.45,trailing_stop,False,3.4505928853755177,3.329675889328086,0.1209169960474314,5.238998682476973,True,5.238998682476973,5.118081686429542,5.238998682476973,False,2026-03-19 15:45:00+00:00,True,1695.0,2670.0,975.0,5.0121212121212375,1.7884057971014555,0.6586359521174939,0.6505710720007915,2026-03-18 14:15:00+00:00,2.1451910408432333,2.1451910408432333,4.650065876152862,1.8088764920502545,3.408695652173933,30.0,165.0,210.0,1185.0,1620.0,,,,,
146183,146184,2026-03-06 09:30:00+00:00,146375,2026-03-08 09:15:00+00:00,-1,2056.12,2083.4,27.2800000000002,1967.68,trailing_stop,False,3.2419354838709378,3.0911935483870705,0.1507419354838698,4.682184750733096,True,4.682184750733096,4.531442815249226,4.682184750733096,False,2026-03-08 04:45:00+00:00,True,2595.0,2865.0,270.0,4.357038123167119,1.4402492668621578,0.6923980270883894,0.6821654105364799,2026-03-06 14:30:00+00:00,1.5029325513196374,1.5029325513196374,4.357038123167119,1.1150506329060654,3.2419354838709378,255.0,270.0,315.0,2055.0,,,,,,
100404,100405,2024-11-14 12:45:00+00:00,100487,2024-11-15 09:15:00+00:00,-1,3185.08,3223.24,38.16000000000031,3106.31,trailing_stop,False,2.0642033542976765,1.89727044025156,0.1669329140461202,4.4585953878406315,True,4.4585953878406315,4.291662473794512,4.4585953878406315,False,2024-11-15 04:45:00+00:00,True,960.0,1230.0,270.0,4.171121593291373,2.394392033542955,0.46297167038909154,0.44208286458605667,2024-11-14 15:15:00+00:00,3.375262054507315,3.375262054507315,4.171121593291373,2.299072938003076,1.8718553459119303,105.0,120.0,165.0,645.0,,,,,,
126330,126331,2025-08-11 14:15:00+00:00,126526,2025-08-13 15:00:00+00:00,1,4273.27,4164.55,108.72000000000024,4633.56,trailing_stop,False,3.313925680647527,3.235315121412799,0.0786105592347312,4.269591611479015,True,4.269591611479016,4.190981052244285,4.269591611479016,False,2025-08-13 13:30:00+00:00,True,2835.0,2925.0,90.0,4.126839587932286,0.955665930831489,0.7761692410435387,0.7719708299994046,2025-08-12 17:45:00+00:00,0.7336276674025024,0.9235651214128002,3.7388704930095558,1.0134876558130184,3.3139256806475275,1335.0,1605.0,1800.0,2610.0,,,,,,
132667,132668,2025-10-16 14:30:00+00:00,132751,2025-10-17 11:15:00+00:00,-1,3993.8,4073.26,79.46000000000004,3806.12,trailing_stop,False,2.3619431160332267,2.2614195821797134,0.1005235338535111,4.053989428643342,True,4.053989428643342,3.9534658947898307,4.053989428643342,False,2025-10-17 10:15:00+00:00,True,1185.0,1245.0,60.0,3.886735464384596,1.692046312610115,0.5826219228261889,0.5720093817326157,2025-10-17 06:30:00+00:00,0.9103951673798152,0.9103951673798152,3.886735464384596,1.524689362206694,2.3619431160332267,75.0,360.0,1035.0,1185.0,,,,,,
91287,91288,2024-08-11 13:30:00+00:00,91363,2024-08-12 08:15:00+00:00,-1,2626.58,2656.6,30.019999999999985,2597.31,trailing_stop,False,0.975016655562958,0.8000279813457675,0.1749886742171886,4.049966688874084,True,4.0499666888740835,3.874978014656895,4.0499666888740835,False,2024-08-12 00:30:00+00:00,True,660.0,1125.0,465.0,2.977348434377087,3.0749500333111257,0.24074683336075015,0.2064600052747925,2024-08-11 20:15:00+00:00,1.8830779480346358,1.8830779480346358,2.934377081945376,2.763738708524009,0.17055296469020298,90.0,390.0,660.0,660.0,,,,,,
96635,96636,2024-10-06 06:30:00+00:00,96697,2024-10-06 21:45:00+00:00,1,2420.01,2410.41,9.600000000000364,2427.4700000000003,trailing_stop,False,0.7770833333333077,0.2729145833333153,0.504168749999981,3.957291666666494,True,3.957291666666494,3.453122916666513,3.957291666666494,False,2024-10-06 14:45:00+00:00,True,495.0,915.0,420.0,3.445833333333195,3.1802083333331863,0.19636746512240272,0.07903413516388075,2024-10-06 14:30:00+00:00,0.0,0.0,3.445833333333195,2.6680692568339692,0.7770833333333077,300.0,465.0,480.0,,,,,,,
55741,55742,2023-08-07 07:00:00+00:00,55786,2023-08-07 18:00:00+00:00,-1,1832.81,1841.98,9.170000000000073,1827.94,trailing_stop,False,0.5310796074154691,0.1313391494001955,0.399740458015264,3.785169029443813,True,3.7851690294438125,3.3854285714285486,3.7851690294438125,False,2023-08-07 17:15:00+00:00,True,615.0,660.0,45.0,2.6815703380588576,3.2540894220283434,0.14030538749639543,0.038795427707037505,2023-08-07 16:00:00+00:00,1.8320610687022705,2.0174482006542913,2.6815703380588576,2.8749624024683906,0.5310796074154691,495.0,525.0,555.0,,,,,,,
125914,125915,2025-08-07 06:15:00+00:00,125957,2025-08-07 16:45:00+00:00,1,3699.97,3654.93,45.03999999999951,3782.16,trailing_stop,False,1.824822380106593,1.6605253108348357,0.1642970692717602,3.6563055062167424,True,3.6563055062167424,3.492008436944982,3.6563055062167424,False,2025-08-07 13:45:00+00:00,True,450.0,630.0,180.0,3.502220248667894,1.8314831261101494,0.4990891425795477,0.47552156325474476,2025-08-07 10:00:00+00:00,0.6132326820603948,0.8281527531083612,3.4662522202487134,1.6767680924879174,1.824822380106593,225.0,225.0,315.0,,,,,,,
136414,136415,2025-11-24 15:15:00+00:00,136481,2025-11-25 07:45:00+00:00,1,2831.76,2778.84,52.92000000000007,2901.26,trailing_stop,False,1.3133030990173828,1.2062826908541138,0.1070204081632651,2.9111866969009776,True,2.9111866969009776,2.8041662887377123,2.9111866969009776,False,2025-11-24 20:00:00+00:00,True,285.0,990.0,705.0,2.7431972789115537,1.5978835978835948,0.4511229391146308,0.4301751631844624,2025-11-24 17:45:00+00:00,0.4890400604686336,0.4890400604686336,2.700491307634158,1.6640694974709187,1.0362811791383146,120.0,150.0,,,,,,,,
135632,135633,2025-11-16 11:45:00+00:00,135836,2025-11-18 14:30:00+00:00,-1,3163.16,3241.07,77.91000000000031,3086.2000000000003,trailing_stop,False,0.9878064433320404,0.9066060839430026,0.0812003593890383,2.8244127839815025,True,2.8244127839815025,2.743212424592464,2.8244127839815025,False,2025-11-18 03:00:00+00:00,True,2355.0,3045.0,690.0,2.552945706584506,1.8366063406494622,0.34973869575096417,0.3304906597153844,2025-11-17 19:30:00+00:00,1.1680143755615409,1.1680143755615409,2.4369143883968545,1.6002179847350733,0.9287639584135462,270.0,675.0,,,,,,,,
135162,135163,2025-11-11 14:15:00+00:00,135236,2025-11-12 08:30:00+00:00,-1,3530.39,3576.09,45.70000000000027,3476.9300000000003,trailing_stop,False,1.1698030634573142,1.015300218818368,0.1545028446389487,2.7875273522975736,True,2.7875273522975736,2.633024507658625,2.7875273522975736,False,2025-11-11 22:00:00+00:00,True,465.0,1095.0,630.0,2.5175054704594975,1.6177242888402594,0.4196561739539966,0.38560226684756815,2025-11-11 20:30:00+00:00,0.48818380743982104,0.5980306345732989,2.354048140043748,1.735809056430698,0.785120350109397,60.0,345.0,,,,,,,,
145047,145048,2026-02-22 13:30:00+00:00,145084,2026-02-22 22:30:00+00:00,-1,1964.14,1975.7,11.559999999999944,1958.39,trailing_stop,False,0.4974048442906598,0.1575882352941195,0.3398166089965414,2.737024221453309,True,2.7370242214533094,2.397207612456768,2.7370242214533094,False,2026-02-22 17:30:00+00:00,True,240.0,540.0,300.0,2.2820069204152453,2.23961937716265,0.18173198482932934,0.06573825081950907,2026-02-22 17:30:00+00:00,,,2.2820069204152453,2.1538661729180704,0.12802768166090187,0.0,240.0,,,,,,,,
107034,107035,2025-01-22 14:15:00+00:00,107132,2025-01-23 14:30:00+00:00,-1,3283.79,3321.87,38.07999999999993,3247.87,trailing_stop,False,0.9432773109243736,0.7708093487395011,0.1724679621848742,2.6344537815126143,True,2.6344537815126143,2.46198581932774,2.6344537815126143,False,2025-01-23 04:30:00+00:00,True,855.0,1455.0,600.0,2.4193802521008476,1.6911764705882408,0.3580542264752793,0.31308439824806755,2025-01-23 04:30:00+00:00,,,2.197216386554628,1.7361914905051277,0.4608718487394895,270.0,720.0,,,,,,,,
143230,143231,2026-02-03 15:15:00+00:00,143251,2026-02-03 20:15:00+00:00,-1,2257.51,2319.71,62.19999999999982,2229.08,trailing_stop,False,0.4570739549839288,0.3844852090032198,0.0725887459807076,2.42411575562702,True,2.42411575562702,2.3515270096463126,2.42411575562702,False,2026-02-03 18:45:00+00:00,True,210.0,300.0,90.0,2.2226688102893957,1.9670418006430914,0.18855285846929465,0.16350448343821034,2026-02-03 18:30:00+00:00,0.0,0.0,2.2226688102893957,1.765580749460409,0.45707395498392883,150.0,180.0,,,,,,,,
80729,80730,2024-04-23 14:00:00+00:00,80827,2024-04-24 14:15:00+00:00,1,3207.87,3171.51,36.35999999999967,3233.36,trailing_stop,False,0.7010451045104639,0.5245946094609634,0.1764504950495065,2.365511551155143,True,2.365511551155143,2.1890610561056363,2.365511551155143,False,2024-04-24 12:00:00+00:00,True,1320.0,1455.0,135.0,2.0921342134213656,1.664466446644679,0.2963608882688079,0.2396436627465398,2024-04-24 11:15:00+00:00,0.4125412541254161,0.4125412541254161,2.0082508250825257,1.3584212366037407,0.7010451045104639,15.0,1275.0,,,,,,,,
81687,81688,2024-05-03 13:30:00+00:00,81964,2024-05-06 10:30:00+00:00,1,3045.2,2965.42,79.77999999999975,3163.51,trailing_stop,False,1.482953121082988,1.4066131862622302,0.0763399348207573,2.223489596390084,True,2.223489596390084,2.1471496615693266,2.223489596390084,False,2024-05-06 08:15:00+00:00,True,4005.0,4140.0,135.0,2.1596891451491693,0.7405364753070958,0.6669485314843012,0.6551071923110162,2024-05-06 08:15:00+00:00,,,2.1596891451491693,0.6766272046234459,1.482953121082988,435.0,4005.0,,,,,,,,
75827,75828,2024-03-03 12:30:00+00:00,75877,2024-03-04 00:45:00+00:00,1,3443.43,3400.9500000000003,42.47999999999956,3471.74,trailing_stop,False,0.6664312617702611,0.5043112052730915,0.1621200564971768,2.190913370998143,True,2.190913370998143,2.028793314500966,2.190913370998143,False,2024-03-04 00:15:00+00:00,True,705.0,735.0,30.0,2.1094632768361827,1.5244821092278817,0.30417964972601647,0.24857692583492164,2024-03-04 00:15:00+00:00,,,2.1094632768361827,1.442870892910168,0.6664312617702611,240.0,705.0,,,,,,,,
144655,144656,2026-02-18 11:30:00+00:00,144817,2026-02-20 03:45:00+00:00,-1,1982.01,2017.71,35.700000000000045,1953.85,opposite_v6_next_open,True,0.7887955182072842,0.6777585434173703,0.1110369747899158,2.1378151260504157,True,2.1378151260504157,2.0267781512605,2.1378151260504157,False,2026-02-19 16:00:00+00:00,True,1710.0,2415.0,705.0,1.9182072829131633,1.3490196078431316,0.3689727463312383,0.3344019388584077,,,,1.8131652661064408,1.6144847112932537,-1.0,420.0,1575.0,,,,,,,,
