sample_id,source_order,symbol,direction,source_path,image_path,image_sha256,label_path,core_start_i,core_end_i,window_start_i,window_end_i,core_bars,similarity_distance,label_w_norm,label_h_norm,candle_to_ma_span_ratio,candle_span_exceeds_ma_span,label_includes_full_wicks_and_six_mas,ma_envelope_atr,ma_spread_end_atr,candle_envelope_atr,max_body_atr,core_progress_atr,post1_progress_atr,post2_progress_atr,post3_progress_atr,post5_progress_atr,aligned_ma_slope_atr,ma_slope_std_atr,minimum_close_to_ma_atr,max_close_to_ma_envelope_atr,max_body_to_ma_envelope_atr
55c09c11a5a4bd6652b4aea6,1,BAND_USDT_SWAP,SHORT,data/kline_preholdout_archive15m_202109_202306/okx_BAND_USDT_SWAP_15m_64122.csv,images/train/pos_00001_55c09c11a5a4bd6652b4aea6.png,44cb0cb049b4af210b31ffb6087fdcac98556af5c63597de11440b98a448921d,labels/train/pos_00001_55c09c11a5a4bd6652b4aea6.txt,221,224,209,230,4,0.3051470061210784,0.1734375,0.3328840970350404,1.3318559418335334,True,True,1.132885234799904,1.0129087025257215,1.50883993138373,0.7907289479979136,-0.02555076532647465,0.5311869633659358,2.611557171788965,2.8307558427475557,3.0418858509714926,0.12987097367938275,0.09217680054288332,0.7717714218399102,1.189520283962202,1.0096360896321712
13577dd570ae1d441e75bdf3,2,MANA_USDT_SWAP,SHORT,data/kline_preholdout_archive15m_202109_202306/okx_MANA_USDT_SWAP_15m_64122.csv,images/train/pos_00002_13577dd570ae1d441e75bdf3.png,5f24a52917066707dd3e47be915ee57401ffb89bca5b3dfc41c1bf9cfb12b5ed,labels/train/pos_00002_13577dd570ae1d441e75bdf3.txt,221,224,210,229,4,0.398407848769752,0.190625,0.20215633423180593,1.7444598641152116,True,True,0.987758649374113,0.9732450382620048,1.72310531926579,0.8152326241687555,0.3890882978987261,0.7225925532404972,2.3901138299493323,2.278945744835422,3.1497624115611327,0.08770580841132136,0.07932736198716434,0.24920179079702928,0.9853204612798008,0.8000403194232636
c11de4dd4ed71b82d5151ac2,3,UMA_USDT_SWAP,LONG,data/kline_preholdout_archive15m_202109_202306/okx_UMA_USDT_SWAP_15m_64125.csv,images/train/pos_00003_c11de4dd4ed71b82d5151ac2.png,384818b0c5a88c0546d250eef478dcdb4a314ab00322200d0397da7d3340b351,labels/train/pos_00003_c11de4dd4ed71b82d5151ac2.txt,341,345,328,349,5,0.3404327495785464,0.21953125,0.2371967654986523,3.149277419322021,True,True,0.7534445800800467,0.41415658448983644,2.3728060027566533,0.6978841184578494,0.6839264360886755,0.6280957066120546,2.316975273280032,1.535345060607239,2.610086603032311,0.2060222708176932,0.21165888176398923,0.5860554527251577,1.2481990480725504,1.1812288377621158
19e4765617de8c157155633c,4,COMP_USDT_SWAP,LONG,data/kline_preholdout_archive15m_202109_202306/okx_COMP_USDT_SWAP_15m_64125.csv,images/train/pos_00004_19e4765617de8c157155633c.png,5b94d690707acf1427ce022452fa7b9bfb34e190c54555c0b12a405de799491d,labels/train/pos_00004_19e4765617de8c157155633c.txt,433,437,419,443,5,0.320284302505063,0.19375,0.2668463611859838,1.490559375194722,True,True,1.0698864384613918,0.9124135908420578,1.5947292612423185,0.9760383103924595,0.7946978592812916,1.066708535948036,2.061414245719569,1.4827248649677705,2.5734343429746307,0.18533166246983948,0.13306131763887016,0.06506922069283771,1.1421781648663485,1.0448410109611028
4a6558681a6529639c8530ef,5,LRC_USDT_SWAP,LONG,data/kline_preholdout_archive15m_202109_202306/okx_LRC_USDT_SWAP_15m_64121.csv,images/train/pos_00005_4a6558681a6529639c8530ef.png,5f63ad5bd9f26a3c0de4c2c78a8610e3979073b5081c110973dca64cc91cd2bf,labels/train/pos_00005_4a6558681a6529639c8530ef.txt,448,451,434,456,4,0.38410286656159376,0.16484375,0.1967654986522911,1.5017169019458587,True,True,1.0535716930048642,0.8617902909702849,1.582166418797118,0.8417318295124739,0.9719711383768649,3.448929845853459,4.21589466472155,5.5858192468507415,4.268955123888525,0.11042195873363626,0.10890606355825241,0.015154388716658281,0.10702535797886105,0.0
3d17da1f427ee042ed97fe02,6,XTZ_USDT_SWAP,LONG,data/kline_preholdout_archive15m_202109_202306/okx_XTZ_USDT_SWAP_15m_64126.csv,images/train/pos_00006_3d17da1f427ee042ed97fe02.png,40f550b7acf5a6a76501464ea1145188c391b16c3590b8e248b6246094d2ee1b,labels/train/pos_00006_3d17da1f427ee042ed97fe02.txt,468,472,455,476,5,0.41203360946639855,0.21953125,0.2668463611859838,1.773589190416729,True,True,1.2743313764192319,0.9187668290151781,2.260140354226021,1.0591694873837796,0.6279775376018605,0.3935711756398828,1.4469528516171815,3.640533374668839,1.9504924439799711,0.2671345845464843,0.21990693689480575,0.19803961362467165,1.2246285459662125,0.7437337657312484
413972f9c97057549b649960,7,IOTA_USDT_SWAP,LONG,data/kline_preholdout_archive15m_202109_202306/okx_IOTA_USDT_SWAP_15m_64117.csv,images/train/pos_00007_413972f9c97057549b649960.png,c72ce6889d1f3dc056b3e7697541c501d0e1b52ff96543b38efe11408fc0251b,labels/train/pos_00007_413972f9c97057549b649960.txt,544,547,533,552,4,0.3343768179591857,0.190625,0.1522911051212938,1.8284719198955262,True,True,0.8154593711812181,0.6218717926791664,1.4910445620205204,0.6958207956095712,0.8378250396115305,2.7643492832380265,4.1796582484575024,5.6470354364777,4.118123076056663,0.08107217655077885,0.08812620870749474,0.017270039254977502,0.2715436710304162,0.02540298142702497
faa2f5b83446251e74ea177b,8,IOTA_USDT_SWAP,SHORT,data/kline_preholdout_archive15m_202109_202306/okx_IOTA_USDT_SWAP_15m_64117.csv,images/train/pos_00008_faa2f5b83446251e74ea177b.png,86ad0f9dab681df671b9f700e91aba1f1ef4d8cd9f295fae59c5c985465a496f,labels/train/pos_00008_faa2f5b83446251e74ea177b.txt,630,634,617,638,5,0.4092032068095046,0.21953125,0.2722371967654987,1.6871480128253844,True,True,0.8825120495192325,0.685976952637295,1.4889284506408302,0.4409718407821257,0.22307987239566332,2.0492220836346005,2.5576366765363496,2.516133444462731,2.4746302123891235,0.17541982090298336,0.14043155127991278,0.6637518730030427,1.0135933852591712,0.8231843236394154
07fad5184218e0af9822be1b,9,XTZ_USDT_SWAP,SHORT,data/kline_preholdout_archive15m_202109_202306/okx_XTZ_USDT_SWAP_15m_64126.csv,images/train/pos_00009_07fad5184218e0af9822be1b.png,af866b409a82fea539abdba8010fc18d006d74b3356329f595f58390a73bd639,labels/train/pos_00009_07fad5184218e0af9822be1b.txt,636,639,624,643,4,0.42604255516061457,0.190625,0.2857142857142857,2.8599244002922406,True,True,0.6945869222212306,0.5078726695401713,1.9864660869843862,0.5681428603730108,0.40542891468146247,0.9966229173607712,2.9668176097760037,3.242075367904213,2.942410517922267,0.11750883833293285,0.12360259597086722,0.495724777422883,0.9983838852220218,0.7149904298092296
c675fbbc6033e6c601f0ff46,10,BAND_USDT_SWAP,SHORT,data/kline_preholdout_archive15m_202109_202306/okx_BAND_USDT_SWAP_15m_64122.csv,images/train/pos_00010_c675fbbc6033e6c601f0ff46.png,f7b1a0bb0e830623004fc0adbb1dcbf4496ce983c07b94ece70093dbbe0f8ea2,labels/train/pos_00010_c675fbbc6033e6c601f0ff46.txt,636,640,625,645,5,0.4023482732667749,0.23125,0.3328840970350404,2.465562158388489,True,True,0.8153293102696771,0.6829821114169502,2.010245094025903,1.1284027710112288,0.7624493132866283,1.7081530135976948,2.105204185484028,2.2773522460221614,2.2307056747795713,0.13905329059162974,0.1593488672826537,0.12117002196586055,1.4652220681133357,0.4287689892768895
