cycle_id,trades,net_pnl,finish_reason,recovered,balance_after
0,6,-10.911430075157341,loss_cap,False,989.0885699248427
1,6,-7.087185244096986,loss_cap,False,982.0013846807457
2,2,0.8523761159196965,reset_recovery,True,982.8537607966654
3,2,1.984028550292578,reset_recovery,True,984.837789346958
4,8,-7.132483165550411,loss_cap,False,977.7053061814075
5,6,-10.794651844320356,loss_cap,False,966.9106543370872
6,2,0.07878723940268628,reset_recovery,True,966.9894415764899
7,3,0.7046876390511443,reset_recovery,True,967.694129215541
8,6,-8.62492274497265,loss_cap,False,959.0692064705684
9,7,-7.653831233373353,loss_cap,False,951.415375237195
10,1,2.6677777777778147,reset_recovery,True,954.0831530149728
11,6,-6.951884602773703,loss_cap,False,947.1312684121991
12,7,-1.469778350027127,loss_cap,False,945.661490062172
13,1,2.6581824104234784,reset_recovery,True,948.3196724725955
14,7,-4.275907247511213,loss_cap,False,944.0437652250843
15,1,2.468526315789518,reset_recovery,True,946.5122915408738
16,6,-6.412162817515764,loss_cap,False,940.100128723358
17,2,1.1233118753460758,reset_recovery,True,941.2234405987041
18,8,-5.897514286844739,loss_cap,False,935.3259263118593
19,4,0.050320889275099034,reset_recovery,True,935.3762472011344
20,7,-3.6894568180108536,loss_cap,False,931.6867903831236
21,6,-7.426566097489172,loss_cap,False,924.2602242856344
22,1,2.420473457675712,reset_recovery,True,926.6806977433101
23,7,0.9922312993313653,reset_recovery,True,927.6729290426415
24,1,1.7876093294462407,reset_recovery,True,929.4605383720877
25,7,-2.821886135747036,loss_cap,False,926.6386522363407
26,1,0.20045807033363872,reset_recovery,True,926.8391103066743
27,7,-4.783729956778757,loss_cap,False,922.0553803498956
28,2,2.091426497815405,reset_recovery,True,924.146806847711
29,7,-7.597746989355187,loss_cap,False,916.5490598583558
30,3,0.8475598742086277,reset_recovery,True,917.3966197325644
31,6,-5.848600359521356,loss_cap,False,911.5480193730431
32,9,-6.830849909089238,loss_cap,False,904.7171694639538
33,6,-5.335725596139241,loss_cap,False,899.3814438678146
34,1,0.4620954335556462,reset_recovery,True,899.8435393013702
35,6,-8.210706376966982,loss_cap,False,891.6328329244033
36,1,2.0592625250500305,reset_recovery,True,893.6920954494533
37,7,-2.611705304131533,loss_cap,False,891.0803901453218
38,6,-10.394809904813883,loss_cap,False,880.6855802405079
39,6,-11.577536786967471,loss_cap,False,869.1080434535404
40,1,2.0278255319150276,reset_recovery,True,871.1358689854554
41,2,0.5370155622184711,reset_recovery,True,871.6728845476739
42,1,2.3061422087747587,reset_recovery,True,873.9790267564487
43,3,-5.056112930496511,unfinished,False,868.9229138259522
