cycle_id,trades,net_pnl,finish_reason,recovered,balance_after
0,6,-12.437362255046764,loss_cap,False,987.5626377449532
1,6,-13.192277920946822,loss_cap,False,974.3703598240064
2,7,-16.317560719148787,loss_cap,False,958.0527991048576
3,6,-15.139514421828608,loss_cap,False,942.913284683029
4,1,0.6308221574344088,reset_recovery,True,943.5441068404634
5,7,-9.64075169793557,loss_cap,False,933.9033551425279
6,6,-16.382082354474505,loss_cap,False,917.5212727880534
7,6,-8.404357378229292,loss_cap,False,909.1169154098241
8,6,-13.442448973910814,loss_cap,False,895.6744664359132
9,7,-9.143976874827786,loss_cap,False,886.5304895610855
10,7,-12.951776088271458,loss_cap,False,873.578713472814
11,1,0.06877281553397552,reset_recovery,True,873.647486288348
12,1,0.4276967509025553,reset_recovery,True,874.0751830392505
13,6,-12.259840026202255,loss_cap,False,861.8153430130483
14,1,0.30504347826092726,reset_recovery,True,862.1203864913092
15,6,-10.535942448415994,loss_cap,False,851.5844440428932
16,6,-12.415657352212406,loss_cap,False,839.1687866906808
17,6,-11.960905369553757,loss_cap,False,827.207881321127
18,1,0.0070699999999987995,reset_recovery,True,827.214951321127
19,9,-8.481860281884451,loss_cap,False,818.7330910392426
20,6,-6.598624982395336,loss_cap,False,812.1344660568473
21,2,0.38688183105239204,reset_recovery,True,812.5213478878997
22,10,-2.597890299437722,loss_cap,False,809.9234575884619
23,16,-6.165142057845969,loss_cap,False,803.758315530616
24,1,0.23894987468668205,reset_recovery,True,803.9972654053026
25,12,-3.249150264906575,loss_cap,False,800.7481151403961
26,12,-4.135996930619058,loss_cap,False,796.612118209777
27,1,0.8405378787879272,reset_recovery,True,797.4526560885649
28,1,0.48858137044965133,reset_recovery,True,797.9412374590146
29,8,-9.607897247821143,loss_cap,False,788.3333402111934
30,1,0.050479099678454986,reset_recovery,True,788.3838193108719
31,11,-8.994799860812918,loss_cap,False,779.389019450059
32,1,1.2437352472089742,reset_recovery,True,780.632754697268
33,10,-5.446419272624098,loss_cap,False,775.1863354246439
34,4,0.3847558872812442,reset_recovery,True,775.5710913119251
35,1,0.9615430183356466,reset_recovery,True,776.5326343302607
36,1,0.36610075187968505,reset_recovery,True,776.8987350821404
37,7,-6.250215890340087,loss_cap,False,770.6485191918003
38,1,1.197336814621508,reset_recovery,True,771.8458560064219
39,1,0.1541787842670601,reset_recovery,True,772.0000347906889
40,2,0.07743949886560131,reset_recovery,True,772.0774742895545
41,9,-4.621573696073369,loss_cap,False,767.4559005934811
42,1,0.6667073170731328,reset_recovery,True,768.1226079105543
43,8,0.7341987357021935,reset_recovery,True,768.8568066462565
44,8,-8.6539536717097,loss_cap,False,760.2028529745468
45,10,-6.119404544876602,loss_cap,False,754.0834484296702
46,6,-8.455468869421793,loss_cap,False,745.6279795602484
47,12,-8.789584232978655,loss_cap,False,736.8383953272697
48,6,-5.949827002138818,loss_cap,False,730.8885683251309
49,5,0.3565161324204382,reset_recovery,True,731.2450844575513
50,2,0.706734487399217,reset_recovery,True,731.9518189449506
51,7,-7.8844416943881015,loss_cap,False,724.0673772505625
52,7,-6.77975092331917,loss_cap,False,717.2876263272433
53,8,-9.74490624193345,loss_cap,False,707.5427200853098
