cycle_id,trades,net_pnl,finish_reason,recovered,balance_after
0,5,-30.82767288313039,capacity,False,969.1723271168696
1,5,-24.832727874169336,capacity,False,944.3395992427003
2,2,-0.3632544728156972,reset_net_win,False,943.9763447698846
3,4,-29.059502984251708,capacity,False,914.9168417856329
4,6,-39.328080417047204,loss_cap,False,875.5887613685857
5,1,0.6308221574344088,reset_net_win,True,876.2195835260201
6,2,-1.2808832342350343,reset_net_win,False,874.938700291785
7,6,-28.023908695857926,loss_cap,False,846.9147915959271
8,6,-55.255129179319624,loss_cap,False,791.6596624166075
9,5,-15.332181606429458,capacity,False,776.327480810178
10,6,-46.11251491158532,loss_cap,False,730.2149658985927
11,5,-6.442672217415975,reset_net_win,False,723.7722936811767
12,6,-38.17272699337093,reset_net_win,False,685.5995666878058
13,3,-0.4649448622357113,reset_net_win,False,685.1346218255701
14,1,0.4276967509025553,reset_net_win,True,685.5623185764726
15,6,-43.07642933158854,loss_cap,False,642.4858892448841
16,1,0.30504347826092726,reset_net_win,True,642.790932723145
17,6,-42.45594995400961,loss_cap,False,600.3349827691354
18,4,-17.64909879986817,capacity,False,582.6858839692673
19,6,-38.50198205980655,loss_cap,False,544.1839019094607
20,2,-0.03846103773582854,reset_net_win,False,544.1454408717249
21,2,-0.5159530303029669,reset_net_win,False,543.6294878414219
22,1,0.5607312500000035,reset_net_win,True,544.1902190914219
23,3,-0.7714472169569717,reset_net_win,False,543.4187718744649
24,6,-28.63575358665321,loss_cap,False,514.7830182878117
25,5,-1.9324893833057786,reset_net_win,False,512.850528904506
26,5,0.005453858269675038,reset_net_win,True,512.8559827627756
27,1,0.7577801608579193,reset_net_win,True,513.6137629236335
28,2,0.31896855072034214,reset_net_win,True,513.9327314743539
29,1,0.38236925795058596,reset_net_win,True,514.3151007323045
30,4,-5.79332326539668,reset_net_win,False,508.5217774669078
31,3,-3.391992446627569,reset_net_win,False,505.1297850202802
32,1,0.004335937500002274,reset_net_win,True,505.1341209577802
33,1,0.34856299212594877,reset_net_win,True,505.4826839499062
34,1,0.8428983050847592,reset_net_win,True,506.32558225499093
35,1,0.40244444444454075,reset_net_win,True,506.7280266994355
36,1,0.31930370370366745,reset_net_win,True,507.04733040313914
37,1,0.3255151515151624,reset_net_win,True,507.3728455546543
