cycle_id,trades,net_pnl,finish_reason,recovered,balance_after
0,6,-8.811430075157318,loss_cap,False,991.1885699248427
1,6,-4.286318907463283,loss_cap,False,986.9022510173794
2,4,0.7356019139187993,reset_recovery,True,987.6378529312982
3,9,-9.329853254940986,loss_cap,False,978.3079996763572
4,6,-9.908207188230108,loss_cap,False,968.3997924881271
5,1,0.5529771986970218,reset_recovery,True,968.9527696868241
6,1,0.23129852941178797,reset_recovery,True,969.1840682162359
7,7,-7.9154926258696605,loss_cap,False,961.2685755903663
8,8,-7.888927573471278,loss_cap,False,953.379648016895
9,1,1.2677777777777237,reset_recovery,True,954.6474257946727
10,8,-6.805707806846954,loss_cap,False,947.8417179878257
11,1,0.46725551102201734,reset_recovery,True,948.3089734988478
12,1,0.4447658371041143,reset_recovery,True,948.7537393359519
13,1,0.7738543731150003,reset_recovery,True,949.5275937090669
14,1,0.46015136476421503,reset_recovery,True,949.9877450738311
15,1,0.5169310954063349,reset_recovery,True,950.5046761692374
16,1,1.258182410423501,reset_recovery,True,951.7628585796609
17,9,-5.189537614640926,loss_cap,False,946.57332096502
18,9,-6.926873687801958,loss_cap,False,939.646447277218
19,1,0.05354330708667021,reset_recovery,True,939.6999905843047
20,10,-5.641013353723679,loss_cap,False,934.058977230581
21,1,0.9144090296496188,reset_recovery,True,934.9733862602307
22,10,-6.289128908726866,loss_cap,False,928.6842573515038
23,9,0.009515347595993262,reset_recovery,True,928.6937726990998
24,1,0.3876093294460361,reset_recovery,True,929.0813820285458
25,14,-5.42870463747181,loss_cap,False,923.652677391074
26,1,0.41489528795807473,reset_recovery,True,924.0675726790321
27,1,0.3633312597200984,reset_recovery,True,924.4309039387522
28,1,1.0280952380952613,reset_recovery,True,925.4589991768474
29,7,-8.297746989355232,loss_cap,False,917.1612521874922
30,3,0.14881932005243925,reset_recovery,True,917.3100715075446
31,7,-5.796023226271814,loss_cap,False,911.5140482812728
32,9,-7.805244802217544,loss_cap,False,903.7088034790553
33,1,0.3473025048169802,reset_recovery,True,904.0561059838723
34,2,0.1619481863947385,reset_recovery,True,904.218054170267
35,8,-6.818647108806431,loss_cap,False,897.3994070614606
36,12,-6.789772471000333,loss_cap,False,890.6096345904602
37,6,-12.419148194071795,loss_cap,False,878.1904863963885
38,10,-8.004557432936622,loss_cap,False,870.1859289634518
