setup_id,match_status,matched_control_count,candidate_net_return,control_mean_net_return,paired_excess_return
bf0b34e9d1a69a57,matched_exact,8,-0.002248013614590814,0.00031009239955676147,-0.0025581060141475756
47a04323e554aba2,matched_exact,8,-0.01066318464176108,-0.005448080439487966,-0.005215104202273113
7e49ed910c7026fe,matched_exact,8,-0.011241418450322891,-0.0059108110137816566,-0.005330607436541235
d4eb2e9eb3fbcea4,matched_exact,8,-0.011200958275256688,-0.0022396943706000775,-0.00896126390465661
2bcc4b83ec4c6f2c,matched_exact,8,-0.009458162832068016,0.008495292666278659,-0.017953455498346677
386a7b34bcf7af94,matched_exact,8,-0.011844321644694176,0.004037712455990745,-0.015882034100684922
a2cc0f2a85d8835f,matched_exact,8,-0.012554342862245436,-0.0010534430069369508,-0.011500899855308486
503af805f3575155,matched_exact,8,-0.014423358275318597,0.02492126316629835,-0.03934462144161695
84b3c3f648251cb5,matched_exact,8,-0.014686366670965565,0.014151770981019218,-0.028838137651984785
ddfa58a7c5546fa0,matched_exact,8,-0.006132391924914547,-0.006826953774415416,0.0006945618495008687
cb0f91766ddc04fc,matched_exact,8,-0.007852579232871635,-0.006978319612874982,-0.0008742596199966535
478f2d0da64d2f24,matched_exact,8,-0.01064693918352033,-0.006997224953480733,-0.003649714230039597
b4378c95cda04564,matched_exact,8,-0.008986897548421522,-0.0066540453260347365,-0.002332852222386786
7eb2bd872bad19a0,matched_exact,8,-0.008264901194711348,-0.0008199288339214279,-0.00744497236078992
75acf60314cdebc0,matched_exact,8,-0.011337160707664549,-0.005002055574118603,-0.006335105133545946
cf415efe5f137f6b,matched_exact,8,-0.011156040494080586,-0.0021026898598898846,-0.009053350634190702
e997fd2c91e8f2db,matched_exact,8,0.006997479282898291,-0.005130318637187254,0.012127797920085545
07174a3becaee836,matched_exact,8,-0.003750772534176104,-0.0011869567637819837,-0.00256381577039412
16edffd5436d5962,matched_exact,8,-0.011896155110055815,-0.00833445715300568,-0.003561697957050136
80d9856078a2af30,matched_exact,8,-0.011989373558024761,-0.0070747610625258705,-0.004914612495498891
fc27b6cf85630763,matched_exact,8,-0.013499305634913859,0.00943491540732333,-0.02293422104223719
020f21f061605a92,matched_exact,8,-0.012326703235771229,-0.003334207383455813,-0.008992495852315416
aa8d340746d4994e,matched_exact,8,-0.012657545957461823,-0.009760572450893802,-0.0028969735065680208
4a65f410fd1a2325,matched_exact,8,-0.012319346705308208,0.012563946461960615,-0.024883293167268825
e644007e807aab8f,matched_exact,8,-0.012597185118185859,-0.005058660580233019,-0.00753852453795284
075da4789684e776,matched_exact,8,-0.012126141599781757,-0.006603938231057203,-0.005522203368724554
a8bef4c6d19dd5f1,matched_exact,8,-0.012246378488757202,-0.011235302425842917,-0.0010110760629142845
f67ef49805d4b324,matched_exact,8,0.059981348383086,0.0024255176206679227,0.057555830762418075
16194fade9d1a1cd,matched_exact,8,0.052885442726631426,0.007417311139245473,0.045468131587385954
