n,wins,win_rate,sum_net_r,mean_net_r,mean_net_bp,pf_r,mean_win_r,mean_loss_r,gt5_final_net_r,gt10_final_net_r,event_ordered_max_drawdown_r,drawdown_basis,arm,period,matched_n,paired_target_win_rate,random_win_rate,random_mean_net_r,random_mean_net_bp,paired_excess_mean_r,paired_excess_mean_bp
18934,5430,0.2867856765606845,-1716.4686432230906,-0.09065536300956431,-19.79500792496605,0.8758169962508404,2.229396181887537,-1.0235552362909077,482,133,2318.7405955073964,exit_ordered_event_r_nonaccount,baseline,full,18911,0.28697583417058853,0.25635873301253237,-0.17227242727300748,-26.66789090792706,0.08230622586371882,6.999220702371896
10167,3292,0.3237926625356546,320.5971914064392,0.031533116101744786,-2.0702901108164493,1.0456015229672313,2.2329898388543548,-1.0226044157239413,286,76,1104.3692058146037,exit_ordered_event_r_nonaccount,baseline,earlier,10153,0.323943661971831,0.2631734462720378,-0.13788122292278407,-22.841969055962036,0.1700486637512025,20.875881746475805
8763,2136,0.2437521396781924,-2036.962565940114,-0.2324503669907696,-40.25154025040312,0.7000302316857056,2.2254667387940907,-1.0246807786335133,196,57,2064.563780219541,exit_ordered_event_r_nonaccount,baseline,later,8745,0.2439108061749571,0.24802744425385934,-0.21328590016405202,-31.254372399131945,-0.01856123463838427,-8.860262147955787
13669,3978,0.29102348379544957,-876.161448579306,-0.06409843065178916,-17.823795932509586,0.9125445610172606,2.2981936388510067,-1.0337814202794975,382,107,1634.7497958401218,exit_ordered_event_r_nonaccount,held_age_8,full,13653,0.2911448033399253,0.25657364681754924,-0.17759924195245907,-28.98174647068945,0.11422806308445173,11.221268295969255
7297,2424,0.33219131149787584,624.2624785281857,0.08555056578432037,8.565360316050945,1.123938682198811,2.3354488561495814,-1.033627241694726,233,66,762.5208619726258,exit_ordered_event_r_nonaccount,held_age_8,earlier,7282,0.3321889590771766,0.26132930513595165,-0.151234325913812,-23.426362564370677,0.2367055950499914,31.84059803113134
6369,1553,0.2438373371015858,-1499.515582243488,-0.23543972087352616,-47.91313461468815,0.6989030735557116,2.241249240608638,-1.0340896289262258,149,41,1536.8465304937213,exit_ordered_event_r_nonaccount,held_age_8,later,6356,0.24386406544996853,0.25,-0.2103258988998246,-35.80215943350604,-0.024403771494811953,-12.119307370774822
