trade_key,arm,matched,reason,control_signal_i,control_signal_bar_open,control_net_r,control_net_return,control_exit_time,month,vol_bin,fold
binance_um:FILUSDT:4h:v9_long:1847,v9_long,True,matched,1975,2024-11-28 04:00:00+00:00,2.2352588871715633,0.2042312444836718,2024-12-09 20:00:00+00:00,2024-11,3,earlier
binance_um:FILUSDT:4h:v9_long:3317,v9_long,True,matched,3320,2025-07-10 08:00:00+00:00,1.4306802030456867,0.057778597785977936,2025-07-23 20:00:00+00:00,2025-07,2,earlier
binance_um:FILUSDT:4h:v9_long:3732,v9_long,True,matched,3772,2025-09-23 16:00:00+00:00,-1.0449546827794558,-0.04648924731182791,2025-09-25 16:00:00+00:00,2025-09,3,later
binance_um:FILUSDT:4h:v9_long:4396,v9_long,True,matched,4422,2026-01-10 00:00:00+00:00,-1.033401360544218,-0.06187780040733204,2026-01-19 00:00:00+00:00,2026-01,3,later
binance_um:FILUSDT:4h:v9_long:4445,v9_long,True,matched,4493,2026-01-21 20:00:00+00:00,-1.0313124274099883,-0.0658724035608309,2026-01-25 16:00:00+00:00,2026-01,3,later
binance_um:FILUSDT:4h:box_chart:1858,box_chart,True,matched,1820,2024-11-02 08:00:00+00:00,-1.0491024734982333,-0.042731145653425506,2024-11-03 00:00:00+00:00,2024-11,3,earlier
binance_um:FILUSDT:4h:box_any:1858,box_any,True,matched,1859,2024-11-08 20:00:00+00:00,-0.04749797570850163,-0.002995914198161363,2024-11-13 04:00:00+00:00,2024-11,3,earlier
