fold,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2023H1,13,-42.17287329094235,-36.6747860886507,-548.2473527822506,0.0,False,0.0,13,0
2023H2,19,-19.301686868448645,-21.449465423347675,-366.7320505005242,0.15591792572593258,False,0.15789473684210525,16,0
2024H1,12,-5.612420370309035,-25.542136984986733,-67.34904444370842,0.8022556415543555,False,0.25,9,0
2024H2,11,-22.941872555320366,-26.390750414813073,-252.36059810852404,0.19226265826070632,False,0.18181818181818182,9,0
