primary_loss_reason,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
cost_flip,13,-11.705278487855724,-15.318581342890196,-152.16862034212443,0.0,False,0.0,13,0
early_reversal,30,-35.656248694388786,-30.919398108545366,-1069.6874608316637,0.0,False,0.0,30,0
giveback,1,-27.458430219804413,-27.458430219804413,-27.458430219804413,0.0,False,0.0,1,0
hard_stop,2,-53.7996364031673,-53.7996364031673,-107.5992728063346,0.0,False,0.0,2,0
other_loss,5,-40.59609132128282,-43.38653610046926,-202.9804566064141,0.0,False,0.0,5,0
