event_id,entry_time,fold,match_status,event_net_return,control_mean_return,excess
2023-01-02T02:00:00+00:00_L,2023-01-02 03:00:00+00:00,2023H1,matched,0.0008031467582965152,-0.0016464739312583836,0.002449620689554899
2023-01-23T20:00:00+00:00_L,2023-01-23 21:00:00+00:00,2023H1,matched,-0.007567063135359596,0.01228006630327035,-0.019847129438629946
2023-02-05T11:00:00+00:00_S,2023-02-05 12:00:00+00:00,2023H1,matched,0.016012270779190207,-0.001233845427261976,0.017246116206452184
2023-02-14T08:00:00+00:00_S,2023-02-14 09:00:00+00:00,2023H1,matched,-0.0034656876979024514,-0.0028716889319739054,-0.0005939987659285459
2023-02-23T11:00:00+00:00_S,2023-02-23 12:00:00+00:00,2023H1,matched,-0.015878374968458342,-0.003211503896532203,-0.012666871071926138
2023-02-28T19:00:00+00:00_S,2023-02-28 20:00:00+00:00,2023H1,matched,0.001309920303996794,-0.0004577144839916023,0.0017676347879883962
2023-03-07T01:00:00+00:00_L,2023-03-07 02:00:00+00:00,2023H1,matched,-0.0034055939079068436,-0.004641469791452337,0.0012358758835454937
2023-03-11T07:00:00+00:00_S,2023-03-11 08:00:00+00:00,2023H1,matched,-0.015457296251901063,-0.0041611044990873145,-0.01129619175281375
2023-03-19T14:00:00+00:00_L,2023-03-19 15:00:00+00:00,2023H1,matched,0.02516448711662722,-0.004600767838920197,0.029765254955547417
2023-03-20T18:00:00+00:00_L,2023-03-20 19:00:00+00:00,2023H1,matched,-0.01159236042114886,-0.007759827346808132,-0.003832533074340728
2023-04-03T14:00:00+00:00_S,2023-04-03 15:00:00+00:00,2023H1,matched,-0.005547061975352817,0.0014675479242828692,-0.007014609899635686
2023-04-09T18:00:00+00:00_L,2023-04-09 19:00:00+00:00,2023H1,matched,0.0086238762521762,-0.0060283118966380665,0.014652188148814266
2023-04-18T08:00:00+00:00_S,2023-04-18 09:00:00+00:00,2023H1,matched,-0.0024849529865020852,-0.003071874480859029,0.0005869214943569436
2023-05-01T01:00:00+00:00_S,2023-05-01 02:00:00+00:00,2023H1,matched,-0.005570664431201687,-0.003336510087564413,-0.0022341543436372735
2023-05-03T20:00:00+00:00_L,2023-05-03 21:00:00+00:00,2023H1,matched,0.014571466641420285,-0.0023330762371787457,0.016904542878599032
2023-05-05T13:00:00+00:00_L,2023-05-05 14:00:00+00:00,2023H1,matched,0.007590698599099889,-0.004594095825693699,0.012184794424793588
2023-05-15T01:00:00+00:00_L,2023-05-15 02:00:00+00:00,2023H1,matched,0.005776381263184362,-0.002492969181297894,0.008269350444482257
2023-06-12T08:00:00+00:00_L,2023-06-12 09:00:00+00:00,2023H1,matched,-0.0013599975325206941,-0.0033386723514825874,0.0019786748189618932
2023-06-18T14:00:00+00:00_L,2023-06-18 15:00:00+00:00,2023H1,matched,0.0004145763567395839,-0.0021074243242394544,0.0025220006809790383
2023-06-25T03:00:00+00:00_L,,,no_causal_vol_bucket,,,
2023-06-25T14:00:00+00:00_S,,,no_causal_vol_bucket,,,
2023-07-13T13:00:00+00:00_L,2023-07-13 14:00:00+00:00,2023H2,matched,-0.0071365674684060725,-0.003170130967944827,-0.003966436500461246
2023-07-17T22:00:00+00:00_S,2023-07-17 23:00:00+00:00,2023H2,matched,-0.0014619263038322377,-0.001451986691488603,-9.939612343634607e-06
2023-07-18T02:00:00+00:00_S,2023-07-18 03:00:00+00:00,2023H2,matched,0.00010123086319757842,-0.0012267717775706882,0.0013280026407682666
2023-07-19T14:00:00+00:00_S,2023-07-19 15:00:00+00:00,2023H2,matched,-0.006385847259851472,-0.0032191683015166564,-0.0031666789583348156
2023-07-23T04:00:00+00:00_L,2023-07-23 05:00:00+00:00,2023H2,matched,-0.0020501645396902007,-0.0019697753495474886,-8.038919014271206e-05
2023-07-26T12:00:00+00:00_L,2023-07-26 13:00:00+00:00,2023H2,matched,0.00021009596469312615,-0.002135656885969985,0.002345752850663111
2023-07-30T13:00:00+00:00_S,2023-07-30 14:00:00+00:00,2023H2,matched,-0.0029048197872136843,-0.00341444561733343,0.0005096258301197456
2023-08-11T15:00:00+00:00_S,2023-08-11 16:00:00+00:00,2023H2,matched,-0.00142853449712743,-0.0036930154258071686,0.0022644809286797387
2023-08-12T01:00:00+00:00_S,2023-08-12 02:00:00+00:00,2023H2,matched,-0.002455701712622103,-0.0022398762856702006,-0.00021582542695190244
2023-08-23T10:00:00+00:00_S,2023-08-23 11:00:00+00:00,2023H2,matched,-0.0028356020377908724,-0.0027082588740450202,-0.0001273431637458522
2023-08-29T06:00:00+00:00_S,2023-08-29 07:00:00+00:00,2023H2,matched,-0.000819825395666161,-0.0033119828282680915,0.0024921574326019305
2023-08-29T14:00:00+00:00_L,2023-08-29 15:00:00+00:00,2023H2,matched,0.013947849368488587,0.005058453347931759,0.008889396020556828
2023-09-03T17:00:00+00:00_L,2023-09-03 18:00:00+00:00,2023H2,matched,0.001719640318892603,0.0031197799786656763,-0.0014001396597730733
2023-09-06T07:00:00+00:00_S,2023-09-06 08:00:00+00:00,2023H2,matched,-0.0033525646257710467,-0.0024057001880601874,-0.0009468644377108593
2023-09-15T22:00:00+00:00_L,2023-09-15 23:00:00+00:00,2023H2,matched,-0.007564497757395315,-0.0032049676506404503,-0.004359530106754864
2023-09-17T16:00:00+00:00_S,2023-09-17 17:00:00+00:00,2023H2,matched,-0.0024753694488355276,-0.0021963822562693896,-0.000278987192566138
2023-09-27T03:00:00+00:00_L,2023-09-27 04:00:00+00:00,2023H2,matched,-0.0027954056759236217,-0.001953709507365285,-0.0008416961685583368
2023-10-06T09:00:00+00:00_L,2023-10-06 10:00:00+00:00,2023H2,matched,-0.0047880101119538426,-0.0028756055072230984,-0.0019124046047307441
2023-10-06T12:00:00+00:00_S,2023-10-06 13:00:00+00:00,2023H2,matched,-0.016305317072454972,-0.0042759577158165306,-0.012029359356638441
2023-10-08T15:00:00+00:00_S,2023-10-08 16:00:00+00:00,2023H2,matched,-0.0029784946236559567,-0.0019609096249504337,-0.001017584998705523
2023-10-30T08:00:00+00:00_L,2023-10-30 09:00:00+00:00,2023H2,matched,0.003760495966780521,-0.000966835313521114,0.004727331280301635
