event_id,entry_time,fold,match_status,event_net_return,control_mean_return,excess
2025-01-03T09:00:00+00:00_L,2025-01-03 10:00:00+00:00,2025H1,matched,-0.0017514653190564538,0.0034808888120179513,-0.005232354131074405
2025-01-11T20:00:00+00:00_L,2025-01-11 21:00:00+00:00,2025H1,matched,-0.001751602953705243,-0.0013363368877242748,-0.00041526606598096816
2025-02-09T13:00:00+00:00_S,2025-02-09 14:00:00+00:00,2025H1,matched,-0.006635534369176186,-0.003019204326304942,-0.0036163300428712444
2025-03-07T15:00:00+00:00_S,2025-03-07 16:00:00+00:00,2025H1,matched,0.0011309836261990131,-0.00418600519831728,0.005316988824516293
2025-03-12T18:00:00+00:00_L,2025-03-12 19:00:00+00:00,2025H1,matched,0.007968425855218843,-0.0001375514364114743,0.008105977291630317
2025-03-16T09:00:00+00:00_S,2025-03-16 10:00:00+00:00,2025H1,matched,0.008985710352455658,-0.0038156145475126304,0.012801324899968288
2025-03-17T10:00:00+00:00_S,2025-03-17 11:00:00+00:00,2025H1,matched,-0.004812787623734492,0.006197817747133609,-0.0110106053708681
2025-03-19T01:00:00+00:00_S,2025-03-19 02:00:00+00:00,2025H1,matched,-0.005347490048329682,-0.0022772748454004846,-0.0030702152029291976
2025-03-22T20:00:00+00:00_S,2025-03-22 21:00:00+00:00,2025H1,matched,-0.0028005670683399746,-0.002805643974319666,5.076905979691567e-06
2025-03-25T09:00:00+00:00_L,2025-03-25 10:00:00+00:00,2025H1,matched,-0.003803340708725565,-0.002648070354920908,-0.001155270353804657
2025-03-26T13:00:00+00:00_S,2025-03-26 14:00:00+00:00,2025H1,matched,-0.00017135171424253852,-0.003296146591099593,0.0031247948768570546
2025-03-31T14:00:00+00:00_L,2025-03-31 15:00:00+00:00,2025H1,matched,-0.004893427034381113,-0.003933397756014199,-0.000960029278366914
2025-04-14T02:00:00+00:00_L,2025-04-14 03:00:00+00:00,2025H1,matched,-0.007218208516886924,-0.0006214627803730038,-0.00659674573651392
2025-04-14T09:00:00+00:00_S,2025-04-14 10:00:00+00:00,2025H1,matched,-0.0028004310013085548,-0.0062228152966679025,0.0034223842953593478
2025-04-17T15:00:00+00:00_L,2025-04-17 16:00:00+00:00,2025H1,matched,0.004011213361406087,-0.004323757532730657,0.008334970894136744
2025-04-19T02:00:00+00:00_L,2025-04-19 03:00:00+00:00,2025H1,matched,0.0005145868446534436,0.0009062542092351447,-0.00039166736458170115
2025-04-26T22:00:00+00:00_L,2025-04-26 23:00:00+00:00,2025H1,matched,-0.0027537163281982063,-0.003938706858575519,0.0011849905303773127
2025-04-29T06:00:00+00:00_L,2025-04-29 07:00:00+00:00,2025H1,matched,-0.0012251384510792978,-0.002041477798961983,0.000816339347882685
2025-05-02T23:00:00+00:00_L,2025-05-03 00:00:00+00:00,2025H1,matched,-0.0035242123611969305,-0.0026749695990754257,-0.0008492427621215048
2025-05-10T21:00:00+00:00_L,2025-05-10 22:00:00+00:00,2025H1,matched,0.0014789416997638156,-0.003049885298123184,0.004528826997887
2025-05-12T06:00:00+00:00_L,2025-05-12 07:00:00+00:00,2025H1,matched,-0.001046313690909793,-0.0029252430681807958,0.0018789293772710027
2025-05-24T22:00:00+00:00_S,2025-05-24 23:00:00+00:00,2025H1,matched,0.0003719116793745609,-0.0015448273729836686,0.0019167390523582295
2025-05-27T07:00:00+00:00_L,2025-05-27 08:00:00+00:00,2025H1,matched,-0.0010263506416403594,0.0017657695515678213,-0.0027921201932081807
2025-05-29T13:00:00+00:00_S,2025-05-29 14:00:00+00:00,2025H1,matched,0.011103887471121678,-0.004095369303527568,0.015199256774649245
2025-06-01T09:00:00+00:00_S,2025-06-01 10:00:00+00:00,2025H1,matched,-0.0027738239608237052,-0.00260060931410962,-0.00017321464671408516
