event_id,entry_time,fold,match_status,event_net_return,available,control_mean_return,excess
2025-03-25T09:00:00+00:00_L,2025-03-25 10:00:00+00:00,2025H1,matched,0.0041231040847444795,,-0.0002768819736537551,0.004399986058398235
2025-03-26T13:00:00+00:00_S,2025-03-26 14:00:00+00:00,2025H1,matched,-0.007097875290332343,,-0.0013910215891131193,-0.005706853701219224
2025-03-31T14:00:00+00:00_L,2025-03-31 15:00:00+00:00,2025H1,matched,-0.013965326780008612,,0.00115500031715162,-0.015120327097160232
2025-04-04T07:00:00+00:00_L,2025-04-04 08:00:00+00:00,2025H1,matched,-0.01344266643174996,,-0.005158432756068123,-0.008284233675681835
2025-04-13T13:00:00+00:00_S,2025-04-13 14:00:00+00:00,2025H1,matched,-0.013508937639286287,,0.00020498534448461862,-0.013713922983770907
2025-04-14T02:00:00+00:00_L,2025-04-14 03:00:00+00:00,2025H1,matched,-0.010683700440528575,,-0.001798727637681406,-0.008884972802847169
2025-04-14T09:00:00+00:00_S,2025-04-14 10:00:00+00:00,2025H1,matched,-0.006139507071855286,,-0.007573891183591713,0.0014343841117364269
2025-04-14T14:00:00+00:00_L,2025-04-14 15:00:00+00:00,2025H1,matched,-0.01209306317032943,,0.025469494238042234,-0.037562557408371666
2025-04-16T17:00:00+00:00_S,2025-04-16 18:00:00+00:00,2025H1,matched,-0.014584136375970445,,-0.0025944185927186942,-0.01198971778325175
2025-04-17T15:00:00+00:00_L,2025-04-17 16:00:00+00:00,2025H1,matched,0.0003432140237988896,,-0.006962464450410671,0.007305678474209561
2025-04-19T02:00:00+00:00_L,2025-04-19 03:00:00+00:00,2025H1,matched,0.002734311254427359,,-0.004218021772807499,0.006952333027234858
2025-04-20T23:00:00+00:00_L,2025-04-21 00:00:00+00:00,2025H1,matched,0.02274378793587739,,-0.0020201167534022253,0.024763904689279616
2025-04-26T22:00:00+00:00_L,2025-04-26 23:00:00+00:00,2025H1,matched,-0.006546577346707492,,-0.003338971238482404,-0.003207606108225088
2025-04-29T06:00:00+00:00_L,2025-04-29 07:00:00+00:00,2025H1,matched,-0.0017181361940574718,,-0.0026316287772520544,0.0009134925831945826
2025-04-29T22:00:00+00:00_S,2025-04-29 23:00:00+00:00,2025H1,matched,-0.008300797456301632,,-0.0029605570153032504,-0.0053402404409983815
2025-04-30T12:00:00+00:00_S,2025-04-30 13:00:00+00:00,2025H1,matched,-0.0029088975675615174,,-0.006995590128434942,0.004086692560873424
2025-05-02T23:00:00+00:00_L,2025-05-03 00:00:00+00:00,2025H1,matched,-0.0028436866525053377,,-0.0027470186018792014,-9.666805062613637e-05
2025-05-10T21:00:00+00:00_L,2025-05-10 22:00:00+00:00,2025H1,matched,-0.0011167653556032314,,0.0044508177977359295,-0.005567583153339161
2025-05-12T06:00:00+00:00_L,2025-05-12 07:00:00+00:00,2025H1,matched,-0.0025079937123797507,,-0.005307184887528013,0.0027991911751482626
2025-05-12T11:00:00+00:00_S,2025-05-12 12:00:00+00:00,2025H1,matched,-0.005980145552997305,,-0.006101305046332252,0.0001211594933349467
2025-05-12T14:00:00+00:00_S,2025-05-12 15:00:00+00:00,2025H1,matched,-0.0020204358479805045,,-0.0004957681003725864,-0.0015246677476079182
2025-05-13T15:00:00+00:00_L,2025-05-13 16:00:00+00:00,2025H1,matched,0.0022419892295728622,,-0.004348960741873148,0.00659094997144601
2025-05-15T01:00:00+00:00_S,2025-05-15 02:00:00+00:00,2025H1,matched,0.002960772128791646,,-0.0030432925333720236,0.006004064662163669
2025-05-17T05:00:00+00:00_S,2025-05-17 06:00:00+00:00,2025H1,matched,-0.003436538213949401,,-0.005108841624152407,0.001672303410203006
2025-05-20T15:00:00+00:00_L,2025-05-20 16:00:00+00:00,2025H1,matched,0.008242982346170049,,0.002744259974099144,0.005498722372070905
2025-05-23T11:00:00+00:00_S,2025-05-23 12:00:00+00:00,2025H1,matched,0.006427071899704042,,-0.003373001150027734,0.009800073049731775
2025-05-24T22:00:00+00:00_S,2025-05-24 23:00:00+00:00,2025H1,matched,0.0023153430202589326,,-0.005815450230503447,0.00813079325076238
2025-05-25T22:00:00+00:00_L,2025-05-25 23:00:00+00:00,2025H1,matched,0.002712588899479453,,0.006647737324795217,-0.003935148425315764
2025-05-27T07:00:00+00:00_L,2025-05-27 08:00:00+00:00,2025H1,matched,-0.00852966159747903,,0.0008746115977472305,-0.009404273195226262
2025-05-27T21:00:00+00:00_S,2025-05-27 22:00:00+00:00,2025H1,matched,-0.0015417149595625661,,-0.0019344072343491947,0.0003926922747866286
2025-05-29T13:00:00+00:00_S,2025-05-29 14:00:00+00:00,2025H1,matched,0.012974410464516308,,-0.004692965285739628,0.017667375750255936
2025-06-01T09:00:00+00:00_S,2025-06-01 10:00:00+00:00,2025H1,matched,-0.00425024927911166,,-0.0030540460664560936,-0.0011962032126555666
2025-06-02T20:00:00+00:00_L,2025-06-02 21:00:00+00:00,2025H1,matched,0.0021934720727732077,,-0.00023212295685833285,0.0024255950296315407
2025-06-04T11:00:00+00:00_S,2025-06-04 12:00:00+00:00,2025H1,matched,-0.005019393798629588,,-0.003914864767452729,-0.0011045290311768596
2025-06-05T12:00:00+00:00_L,2025-06-05 13:00:00+00:00,2025H1,matched,-0.010116414192833488,,-0.00355686448017082,-0.006559549712662668
2025-06-05T13:00:00+00:00_S,2025-06-05 14:00:00+00:00,2025H1,matched,0.020333802967886117,,-0.0008714214280779436,0.021205224395964062
2025-06-09T08:00:00+00:00_L,2025-06-09 09:00:00+00:00,2025H1,matched,0.030754061201359928,,-0.006088762762735768,0.036842823964095696
2025-06-11T09:00:00+00:00_S,2025-06-11 10:00:00+00:00,2025H1,matched,-0.00519482966860396,,-0.0026470227092062464,-0.0025478069593977137
2025-06-14T21:00:00+00:00_L,2025-06-14 22:00:00+00:00,2025H1,matched,-0.0009722488183709892,,-0.004148581047388354,0.0031763322290173646
2025-06-15T20:00:00+00:00_S,2025-06-15 21:00:00+00:00,2025H1,matched,-0.0072730304691572805,,-0.0036238663245956207,-0.00364916414456166
2025-06-19T13:00:00+00:00_S,2025-06-19 14:00:00+00:00,2025H1,matched,-0.006844171167109446,,-0.006479793128852271,-0.0003643780382571746
2025-06-20T14:00:00+00:00_S,2025-06-20 15:00:00+00:00,2025H1,matched,0.002466692337312228,,0.004399409720968751,-0.0019327173836565228
2025-06-23T12:00:00+00:00_L,2025-06-23 13:00:00+00:00,2025H1,matched,-0.005846422482782108,,-0.0037855600292627783,-0.00206086245351933
2025-06-23T17:00:00+00:00_L,2025-06-23 18:00:00+00:00,2025H1,matched,0.021969486813023797,,0.0014140623162113303,0.02055542449681247
2025-06-26T21:00:00+00:00_S,2025-06-26 22:00:00+00:00,2025H1,matched,-0.003544261507412381,,0.0021255304557868224,-0.005669791963199203
2025-07-08T10:00:00+00:00_L,2025-07-08 11:00:00+00:00,2025H2,matched,-0.005809719934102063,,-0.0038987625307762546,-0.001910957403325808
2025-07-08T17:00:00+00:00_L,2025-07-08 18:00:00+00:00,2025H2,matched,-0.00531840433861863,,-0.003216651740147697,-0.002101752598470933
2025-07-17T04:00:00+00:00_L,2025-07-17 05:00:00+00:00,2025H2,matched,-0.0037257529599405963,,-0.002587663700695962,-0.0011380892592446346
2025-07-18T08:00:00+00:00_S,2025-07-18 09:00:00+00:00,2025H2,matched,-0.009148760783170616,,-0.00016346214019802123,-0.008985298642972595
2025-07-20T18:00:00+00:00_L,2025-07-20 19:00:00+00:00,2025H2,matched,-0.004931996595100794,,-0.002866277939234809,-0.0020657186558659855
2025-07-23T12:00:00+00:00_S,2025-07-23 13:00:00+00:00,2025H2,matched,-0.007720193554401121,,-0.004516134630362117,-0.0032040589240390034
2025-07-23T16:00:00+00:00_S,2025-07-23 17:00:00+00:00,2025H2,matched,-0.005315982099640902,,-0.002644296787632818,-0.002671685312008084
2025-07-28T13:00:00+00:00_S,2025-07-28 14:00:00+00:00,2025H2,matched,0.0008598874615712866,,-0.0011309720251272768,0.0019908594866985636
2025-07-29T10:00:00+00:00_S,2025-07-29 11:00:00+00:00,2025H2,matched,-0.006200296073977761,,-0.006213289082085477,1.2993008107716093e-05
2025-07-30T14:00:00+00:00_L,2025-07-30 15:00:00+00:00,2025H2,matched,-0.007979131164346785,,0.030950469246529222,-0.03892960041087601
2025-07-31T00:00:00+00:00_L,2025-07-31 01:00:00+00:00,2025H2,matched,-0.001658728730732582,,0.005797835238208946,-0.007456563968941528
2025-08-05T03:00:00+00:00_S,2025-08-05 04:00:00+00:00,2025H2,matched,-0.006318115158492786,,-0.004351904656234953,-0.001966210502257833
2025-08-06T12:00:00+00:00_S,2025-08-06 13:00:00+00:00,2025H2,matched,-0.005651397770522147,,-0.002468416880339865,-0.003182980890182282
2025-08-08T17:00:00+00:00_L,2025-08-08 18:00:00+00:00,2025H2,matched,-0.004645250934538157,,-0.0027633896735772896,-0.0018818612609608674
2025-08-08T20:00:00+00:00_L,2025-08-08 21:00:00+00:00,2025H2,matched,-0.004863644805343291,,-0.005852759320192133,0.0009891145148488425
2025-08-10T02:00:00+00:00_L,2025-08-10 03:00:00+00:00,2025H2,matched,0.007607933237225641,,-0.005637530444510761,0.013245463681736402
2025-08-17T23:00:00+00:00_S,2025-08-18 00:00:00+00:00,2025H2,matched,0.013876870950038757,,-0.0031824489956835383,0.017059319945722295
2025-08-20T18:00:00+00:00_S,2025-08-20 19:00:00+00:00,2025H2,matched,-0.005959209215826265,,-0.003465382284440634,-0.0024938269313856307
2025-08-22T14:00:00+00:00_L,2025-08-22 15:00:00+00:00,2025H2,matched,0.0048966530110115,,-0.004603456857851572,0.009500109868863071
2025-08-23T21:00:00+00:00_S,2025-08-23 22:00:00+00:00,2025H2,matched,-0.0039671190228758296,,-0.0019256380876121824,-0.002041480935263647
2025-08-29T01:00:00+00:00_S,2025-08-29 02:00:00+00:00,2025H2,matched,0.0064692605684042465,,0.0024540267857919127,0.004015233782612334
2025-08-31T11:00:00+00:00_S,2025-08-31 12:00:00+00:00,2025H2,matched,-0.0040408219777421355,,-0.002317120879694562,-0.0017237010980475733
2025-08-31T15:00:00+00:00_L,2025-08-31 16:00:00+00:00,2025H2,matched,-0.0031180940909280013,,-0.0037318851158932836,0.0006137910249652823
2025-08-31T23:00:00+00:00_S,2025-09-01 00:00:00+00:00,2025H2,matched,-0.0038419644416758363,,-0.003903124029470127,6.115958779429054e-05
2025-09-01T07:00:00+00:00_L,2025-09-01 08:00:00+00:00,2025H2,matched,-0.008663503582238772,,-0.008567850569429101,-9.565301280967109e-05
2025-09-01T21:00:00+00:00_S,2025-09-01 22:00:00+00:00,2025H2,matched,-0.0127136857287915,,-0.005398142612489681,-0.007315543116301819
2025-09-01T23:00:00+00:00_L,2025-09-02 00:00:00+00:00,2025H2,matched,0.004185051464244307,,-0.003907201457636676,0.008092252921880982
2025-09-02T13:00:00+00:00_L,2025-09-02 14:00:00+00:00,2025H2,matched,-0.004076432891705005,,-0.004394955994290478,0.00031852310258547335
2025-09-05T21:00:00+00:00_S,2025-09-05 22:00:00+00:00,2025H2,matched,-0.0044140410540738344,,-0.0012647885059861752,-0.0031492525480876594
2025-09-10T07:00:00+00:00_L,2025-09-10 08:00:00+00:00,2025H2,matched,0.004067911539699322,,0.005153472158198578,-0.0010855606184992555
2025-09-14T06:00:00+00:00_S,2025-09-14 07:00:00+00:00,2025H2,matched,-0.0037519946549902077,,-0.0039251185894474015,0.00017312393445719377
2025-09-14T23:00:00+00:00_S,2025-09-15 00:00:00+00:00,2025H2,matched,-0.008496775044607883,,-0.0027985390648155657,-0.005698235979792318
2025-09-15T04:00:00+00:00_L,2025-09-15 05:00:00+00:00,2025H2,matched,-0.006661206896551695,,0.002425818681793999,-0.009087025578345695
2025-09-15T08:00:00+00:00_S,2025-09-15 09:00:00+00:00,2025H2,matched,-0.005414865127651767,,-0.004400641796526955,-0.0010142233311248123
2025-09-15T22:00:00+00:00_S,2025-09-15 23:00:00+00:00,2025H2,matched,-0.002566677948157235,,-0.0015784397342779942,-0.0009882382138792407
2025-09-16T15:00:00+00:00_L,2025-09-16 16:00:00+00:00,2025H2,matched,0.004172562553925731,,-0.0016261158012277326,0.005798678355153464
2025-09-20T17:00:00+00:00_S,2025-09-20 18:00:00+00:00,2025H2,matched,-0.0023506920120823765,,-0.003383021009112954,0.0010323289970305773
2025-09-21T07:00:00+00:00_L,2025-09-21 08:00:00+00:00,2025H2,matched,-0.0038397801937729552,,0.002905856030688271,-0.006745636224461227
2025-09-28T13:00:00+00:00_L,2025-09-28 14:00:00+00:00,2025H2,matched,0.01621130109922997,,-0.0026582849896547005,0.01886958608888467
2025-09-30T18:00:00+00:00_L,2025-09-30 19:00:00+00:00,2025H2,matched,0.03996417574296629,,-0.0003135615646125209,0.04027773730757881
2025-10-04T19:00:00+00:00_L,2025-10-04 20:00:00+00:00,2025H2,matched,0.006278113108515894,,-0.0010772797194571453,0.00735539282797304
2025-10-07T06:00:00+00:00_S,2025-10-07 07:00:00+00:00,2025H2,matched,-0.005050028707577646,,-0.00614225653695673,0.0010922278293790848
2025-10-09T02:00:00+00:00_S,2025-10-09 03:00:00+00:00,2025H2,matched,-0.006910320227903275,,-0.0030296590381003355,-0.00388066118980294
2025-10-09T11:00:00+00:00_L,2025-10-09 12:00:00+00:00,2025H2,matched,-0.00681760581861812,,-0.00206258637541919,-0.00475501944319893
2025-10-21T14:00:00+00:00_L,2025-10-21 15:00:00+00:00,2025H2,matched,-0.011736143381651519,,-0.0072886923657063925,-0.004447451015945126
2025-10-28T13:00:00+00:00_L,2025-10-28 14:00:00+00:00,2025H2,matched,-0.011392968479390307,,-0.003864745335489378,-0.007528223143900928
2025-10-28T16:00:00+00:00_L,2025-10-28 17:00:00+00:00,2025H2,matched,-0.007279841119104289,,-1.0584980494219784e-05,-0.00726925613861007
2025-10-28T19:00:00+00:00_S,2025-10-28 20:00:00+00:00,2025H2,matched,0.00518663423323207,,-0.0007623228095866927,0.005948957042818763
2025-10-31T08:00:00+00:00_L,2025-10-31 09:00:00+00:00,2025H2,matched,-0.006923645770182117,,-0.0038885424166915264,-0.0030351033534905905
2025-11-02T23:00:00+00:00_L,2025-11-03 00:00:00+00:00,2025H2,matched,-0.007747568527831426,,-0.004975541588345676,-0.00277202693948575
2025-11-06T13:00:00+00:00_L,2025-11-06 14:00:00+00:00,2025H2,matched,-0.00494084324831001,,-0.0014852959768608658,-0.003455547271449144
2025-11-08T13:00:00+00:00_S,2025-11-08 14:00:00+00:00,2025H2,matched,-0.005861952398734214,,-0.006610154752029564,0.0007482023532953495
2025-11-09T00:00:00+00:00_S,2025-11-09 01:00:00+00:00,2025H2,matched,-0.004353565479729314,,-0.003841614128318551,-0.000511951351410763
2025-11-09T13:00:00+00:00_L,2025-11-09 14:00:00+00:00,2025H2,matched,0.02840772067007613,,-0.010642314118125586,0.039050034788201717
2025-11-12T14:00:00+00:00_S,2025-11-12 15:00:00+00:00,2025H2,matched,0.018517931544684396,,0.05851079560230003,-0.03999286405761563
2025-11-13T12:00:00+00:00_L,2025-11-13 13:00:00+00:00,2025H2,matched,-0.006177286887567244,,9.568559601243834e-05,-0.006272972483579682
2025-11-13T13:00:00+00:00_S,2025-11-13 14:00:00+00:00,2025H2,matched,-0.01019983066523533,,0.03415375048496616,-0.04435358115020149
2025-11-17T13:00:00+00:00_S,2025-11-17 14:00:00+00:00,2025H2,matched,-0.017231069507726682,,-0.008435837927046162,-0.00879523158068052
2025-11-18T22:00:00+00:00_L,2025-11-18 23:00:00+00:00,2025H2,matched,-0.003948363009887988,,0.0008869524051501338,-0.004835315415038122
2025-11-19T03:00:00+00:00_S,2025-11-19 04:00:00+00:00,2025H2,matched,0.0017881386291055418,,-0.008205238476028347,0.009993377105133889
2025-11-19T13:00:00+00:00_S,2025-11-19 14:00:00+00:00,2025H2,matched,-0.006264994531917754,,-0.004144212524472315,-0.002120782007445439
2025-11-19T15:00:00+00:00_S,2025-11-19 16:00:00+00:00,2025H2,matched,-0.008408552152221247,,-0.007634984445015498,-0.0007735677072057499
2025-11-25T13:00:00+00:00_S,2025-11-25 14:00:00+00:00,2025H2,matched,-0.006405994910415156,,-0.004146789103987838,-0.0022592058064273184
2025-11-26T03:00:00+00:00_S,2025-11-26 04:00:00+00:00,2025H2,matched,-0.006828892971979748,,-0.0018443754732471527,-0.004984517498732595
2025-11-26T16:00:00+00:00_L,2025-11-26 17:00:00+00:00,2025H2,matched,0.03855971934300739,,-0.00037679210117783833,0.03893651144418523
2025-11-28T08:00:00+00:00_L,2025-11-28 09:00:00+00:00,2025H2,matched,-0.006543996228614011,,-0.0037692469012015044,-0.002774749327412507
2025-11-30T23:00:00+00:00_S,2025-12-01 00:00:00+00:00,2025H2,matched,0.038479823199721874,,-0.004446636673224756,0.04292645987294663
2025-12-04T13:00:00+00:00_S,2025-12-04 14:00:00+00:00,2025H2,matched,-0.007852076124567507,,-0.005938963580279119,-0.0019131125442883876
2025-12-07T06:00:00+00:00_L,2025-12-07 07:00:00+00:00,2025H2,matched,-0.004483553567027452,,-0.002854941456990869,-0.0016286121100365833
2025-12-07T23:00:00+00:00_L,2025-12-08 00:00:00+00:00,2025H2,matched,-0.0035475626441846524,,-0.001803787447236488,-0.0017437751969481645
2025-12-08T20:00:00+00:00_L,2025-12-08 21:00:00+00:00,2025H2,matched,-0.006314472714128437,,-0.004140710706466857,-0.00217376200766158
2025-12-09T15:00:00+00:00_L,2025-12-09 16:00:00+00:00,2025H2,matched,-0.0034772005054206617,,-0.005551374694988933,0.0020741741895682715
2025-12-12T15:00:00+00:00_S,2025-12-12 16:00:00+00:00,2025H2,matched,-0.0064374566741551825,,0.003461330432680489,-0.009898787106835671
2025-12-14T08:00:00+00:00_S,2025-12-14 09:00:00+00:00,2025H2,matched,0.013894601408289577,,-0.003390404694190902,0.017285006102480478
2025-12-16T18:00:00+00:00_L,2025-12-16 19:00:00+00:00,2025H2,matched,-0.005346989475843443,,-0.004578889752658224,-0.0007680997231852187
2025-12-17T08:00:00+00:00_S,2025-12-17 09:00:00+00:00,2025H2,matched,-0.009512014359330577,,0.0072615250360192896,-0.016773539395349868
2025-12-21T13:00:00+00:00_S,2025-12-21 14:00:00+00:00,2025H2,matched,-0.01047051466678228,,-0.0027381346978055184,-0.007732379968976763
2025-12-21T22:00:00+00:00_L,2025-12-21 23:00:00+00:00,2025H2,matched,-0.0061122856370763295,,-0.005078818191710742,-0.0010334674453655879
2025-12-22T19:00:00+00:00_S,2025-12-22 20:00:00+00:00,2025H2,matched,0.00033961852514275033,,-0.005246237575149043,0.005585856100291793
2025-12-26T02:00:00+00:00_L,2025-12-26 03:00:00+00:00,2025H2,matched,-0.007716182989644381,,-0.001150501571685723,-0.0065656814179586576
2025-12-27T23:00:00+00:00_L,2025-12-28 00:00:00+00:00,2025H2,matched,-0.0039764668378239314,,-0.003711795293029524,-0.00026467154479440725
2026-01-06T16:00:00+00:00_S,2026-01-06 17:00:00+00:00,2026P1,matched,-0.013640633095016062,,0.017269841242702737,-0.030910474337718798
2026-01-07T00:00:00+00:00_S,2026-01-07 01:00:00+00:00,2026P1,matched,-0.004560760048258448,,-0.0005818890046349964,-0.003978871043623451
2026-01-11T22:00:00+00:00_S,2026-01-11 23:00:00+00:00,2026P1,matched,-0.004382620573199157,,0.008419589623941256,-0.012802210197140413
2026-01-12T15:00:00+00:00_L,2026-01-12 16:00:00+00:00,2026P1,matched,-0.008630214131360113,,-0.006029587906786499,-0.002600626224573614
2026-01-15T18:00:00+00:00_S,2026-01-15 19:00:00+00:00,2026P1,matched,-0.0002054887615992023,,0.0013066123232139421,-0.0015121010848131444
2026-01-18T23:00:00+00:00_S,2026-01-19 00:00:00+00:00,2026P1,matched,0.005707334892032236,,-0.0004362758431093814,0.006143610735141618
2026-01-21T16:00:00+00:00_S,2026-01-21 17:00:00+00:00,2026P1,matched,-0.025428041465074935,,0.002611686673461271,-0.028039728138536207
2026-01-22T00:00:00+00:00_L,2026-01-22 01:00:00+00:00,2026P1,matched,-0.0009806683076869476,,-0.003580854638213484,0.0026001863305265363
2026-01-22T14:00:00+00:00_S,2026-01-22 15:00:00+00:00,2026P1,matched,-0.009263743051266314,,0.00045408278646560187,-0.009717825837731916
2026-01-23T01:00:00+00:00_L,2026-01-23 02:00:00+00:00,2026P1,matched,-0.006531802709737631,,-0.0032216079274461147,-0.0033101947822915165
2026-01-26T18:00:00+00:00_L,2026-01-26 19:00:00+00:00,2026P1,matched,-0.008720492466462558,,-0.0044003614205757585,-0.004320131045886799
2026-01-26T21:00:00+00:00_L,2026-01-26 22:00:00+00:00,2026P1,matched,0.00048432952637567257,,-0.005671311093355944,0.006155640619731616
2026-01-27T17:00:00+00:00_S,2026-01-27 18:00:00+00:00,2026P1,matched,-0.010433774868493726,,0.0007446923134329207,-0.011178467181926647
2026-01-29T01:00:00+00:00_S,2026-01-29 02:00:00+00:00,2026P1,matched,0.0035189233131605064,,-0.0014909624564815767,0.005009885769642083
2026-02-03T14:00:00+00:00_S,2026-02-03 15:00:00+00:00,2026P1,matched,0.01274186191167326,,0.0016514566912456685,0.01109040522042759
2026-02-03T16:00:00+00:00_S,2026-02-03 17:00:00+00:00,2026P1,matched,0.0036342301716426623,,0.043203109278018036,-0.039568879106375375
2026-02-10T18:00:00+00:00_S,2026-02-10 19:00:00+00:00,2026P1,matched,-0.006523369045924985,,0.004843300292695975,-0.01136666933862096
2026-02-16T12:00:00+00:00_L,2026-02-16 13:00:00+00:00,2026P1,matched,-0.01576882260146284,,-0.005670001318658133,-0.010098821282804708
2026-02-16T13:00:00+00:00_S,2026-02-16 14:00:00+00:00,2026P1,matched,-0.003935172454143874,,-0.00793686039685511,0.004001687942711236
2026-02-18T10:00:00+00:00_S,2026-02-18 11:00:00+00:00,2026P1,matched,-0.007714732589468863,,-0.0031817210030909223,-0.004533011586377941
2026-02-22T12:00:00+00:00_S,2026-02-22 13:00:00+00:00,2026P1,matched,0.0028818345683957487,,-0.006894339723763555,0.009776174292159304
2026-02-25T01:00:00+00:00_L,2026-02-25 02:00:00+00:00,2026P1,matched,-0.017461694956426688,,-0.007306770191748854,-0.010154924764677834
