epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,2962.22,0.42615,1.14632,0.96194,0.07184,0.45251,0.05677,0.02277,1.91772,4.58616,2.44145,0.000812,0.000812,0.000812
38,3041.37,0.42255,1.12928,0.96979,0.70259,0.79609,0.77989,0.555,0.29669,1.13444,0.81574,0.000779,0.000779,0.000779
39,3121.65,0.42521,1.15233,0.9617,0.57771,0.82922,0.70264,0.512,0.30868,1.26981,0.8119,0.000746,0.000746,0.000746
40,3200.73,0.41994,1.15345,0.96336,0.64631,0.84078,0.75957,0.55924,0.26194,1.12035,0.80519,0.000713,0.000713,0.000713
41,3281.06,0.40723,1.11559,0.95372,0.34788,0.89665,0.42195,0.30633,0.33683,1.66906,0.82353,0.00068,0.00068,0.00068
42,3359.87,0.39857,1.11369,0.95347,0.38723,0.76257,0.42414,0.30626,0.42709,2.74515,0.88181,0.000647,0.000647,0.000647
43,3438.91,0.38222,1.11824,0.93852,0.59766,0.83818,0.7463,0.56281,0.24365,1.16091,0.79934,0.000614,0.000614,0.000614
44,3519.03,0.39394,1.16094,0.94811,0.33463,0.93855,0.41347,0.30791,0.2949,1.65382,0.82402,0.000581,0.000581,0.000581
45,3598.21,0.38586,1.1041,0.9444,0.07356,0.53073,0.07418,0.03182,1.54982,4.49695,2.21747,0.000548,0.000548,0.000548
46,3677.29,0.37575,1.129,0.93938,0.47308,0.68156,0.53315,0.36602,0.31997,1.29872,0.84607,0.000515,0.000515,0.000515
47,3757.36,0.37048,1.08461,0.93656,0.11357,0.41899,0.09013,0.05257,1.12002,3.23622,1.5857,0.000482,0.000482,0.000482
48,3836.18,0.37795,1.07297,0.95001,0.36439,0.73184,0.37774,0.27327,0.42165,2.66982,0.92765,0.000449,0.000449,0.000449
49,3915.28,0.37917,1.07474,0.95611,0.65702,0.87709,0.78834,0.58411,0.23366,1.11622,0.79214,0.000416,0.000416,0.000416
50,3995.46,0.36271,1.06117,0.9368,0.5326,0.71229,0.62729,0.45094,0.29468,1.37461,0.82119,0.000383,0.000383,0.000383
51,4078.92,0.36084,1.08043,0.94467,0.20446,0.55307,0.20672,0.12687,0.65972,2.01953,1.16627,0.00035,0.00035,0.00035
52,4157.84,0.3576,1.07358,0.9389,0.55916,0.62003,0.5847,0.42899,0.31357,2.02983,0.86664,0.000317,0.000317,0.000317
53,4236.69,0.33909,1.0753,0.92945,0.38,0.68994,0.38361,0.2786,0.52177,3.01459,0.99751,0.000284,0.000284,0.000284
54,4315.59,0.34754,1.05504,0.93291,0.43795,0.63128,0.48407,0.35697,0.35776,2.03295,0.88005,0.000251,0.000251,0.000251
55,4394.71,0.33878,1.01359,0.92878,0.68994,0.7933,0.78601,0.58164,0.2158,1.12473,0.79731,0.000218,0.000218,0.000218
56,4473.66,0.33547,1.03504,0.92817,0.47152,0.68536,0.55279,0.40315,0.2907,1.84735,0.85536,0.000185,0.000185,0.000185
57,4552.72,0.32834,1.00333,0.9255,0.69202,0.85989,0.77714,0.56003,0.22413,1.1378,0.80313,0.000152,0.000152,0.000152
58,4631.71,0.31369,0.98069,0.91602,0.66665,0.82123,0.776,0.56508,0.22484,1.14389,0.80429,0.000119,0.000119,0.000119
59,4710.71,0.31427,0.98185,0.91509,0.51141,0.82743,0.65986,0.48858,0.24001,1.37836,0.81313,8.6e-05,8.6e-05,8.6e-05
60,4789.69,0.31065,0.9888,0.91941,0.67849,0.81844,0.77265,0.56899,0.21448,1.13229,0.79785,5.3e-05,5.3e-05,5.3e-05
