event_id,signal_time,decision_time,direction,signal_open,signal_high,signal_low,signal_close,initial_stop,signal_atr,ma,ma_side,body_ratio,range_atr,close_location,volume_ratio,ma_slope_atr,cross_count24,efficiency24,is_engulf,breakout20,extension_atr,fold,population,parent_event_id,matched_event_id,source_mother_decision_time,transferred_risk_atr,entry_open,vol_bucket,known_5m_colour,known_5m_available,known_hourly_colour,signed_hourly_slope_sign,source_segment_id,prior_breakout_window_start,prior_breakout_window_end,prior_breakout_available_at,prior_breakout_signal_available_at,prior_breakout_count,prior_breakout_high,prior_breakout_low,prior_breakout_signal_close,prior_breakout_raw_segment_id,prior_breakout_known,prior_breakout_reason,prior_breakout_gate_state
2023-01-30T09:00:00+00:00_S,2023-01-30 09:00:00+00:00,2023-01-30 10:00:00+00:00,-1,23553.4,23553.5,23111.0,23193.4,23553.5,160.64059752551796,23426.26125,-1,0.8135593220338984,2.754596327554797,0.81378531073446,5.088475657780566,-0.0800363266283995,0.0,0.0578383206788737,False,True,1.449579082666247,2023H1,case,,,,,,,,,,,,2023-01-29 13:00:00+00:00,2023-01-30 08:00:00+00:00,2023-01-30 09:00:00+00:00,2023-01-30 10:00:00+00:00,20,23977.3,23420.1,23193.4,0,True,known,accepted
2023-02-05T11:00:00+00:00_S,2023-02-05 11:00:00+00:00,2023-02-05 12:00:00+00:00,-1,23396.6,23403.0,23346.1,23356.3,23403.0,71.93191949053097,23375.825,-1,0.7082601054481238,0.7910257421601504,0.8207381370825928,0.6446531156489584,0.0294433497905604,7.0,0.0124249616082668,True,False,0.2714372164442477,2023H1,case,,,,,,,,,,,,2023-02-04 15:00:00+00:00,2023-02-05 10:00:00+00:00,2023-02-05 11:00:00+00:00,2023-02-05 12:00:00+00:00,20,23477.5,23222.9,23356.3,0,True,known,abstain
2023-02-07T09:00:00+00:00_L,2023-02-07 09:00:00+00:00,2023-02-07 10:00:00+00:00,1,22878.6,23041.0,22878.6,23014.3,22878.6,108.26599973549902,22899.24625,1,0.835591133004923,1.500009240174712,0.835591133004923,1.1777937600953226,-0.0308730350079064,4.0,0.1581769436997299,True,False,1.0626951238716036,2023H1,case,,,,,,,,,,,,2023-02-06 13:00:00+00:00,2023-02-07 08:00:00+00:00,2023-02-07 09:00:00+00:00,2023-02-07 10:00:00+00:00,20,23165.6,22633.4,23014.3,0,True,known,abstain
2023-02-11T21:00:00+00:00_L,2023-02-11 21:00:00+00:00,2023-02-11 22:00:00+00:00,1,21672.5,21856.0,21664.1,21825.8,21664.1,84.14263323648643,21712.55125,1,0.7988535695674732,2.2806512301636483,0.8426263678999453,2.0516755136488847,-0.0264729057592052,2.0,0.452362628905655,False,True,1.345914022938983,2023H1,case,,,,,,,,,,,,2023-02-11 01:00:00+00:00,2023-02-11 20:00:00+00:00,2023-02-11 21:00:00+00:00,2023-02-11 22:00:00+00:00,20,21776.9,21614.4,21825.8,0,True,known,accepted
2023-02-13T01:00:00+00:00_S,2023-02-13 01:00:00+00:00,2023-02-13 02:00:00+00:00,-1,21813.2,21836.1,21661.3,21712.5,21836.1,115.41043582143588,21807.6475,-1,0.5760869565217457,1.5145944017614794,0.7070938215102921,1.5927896312312997,-0.0183547815087596,1.0,0.0977782328248171,True,False,0.8244271787276867,2023H1,case,,,,,,,,,,,,2023-02-12 05:00:00+00:00,2023-02-13 00:00:00+00:00,2023-02-13 01:00:00+00:00,2023-02-13 02:00:00+00:00,20,22088.0,21631.4,21712.5,0,True,known,abstain
2023-02-13T08:00:00+00:00_S,2023-02-13 08:00:00+00:00,2023-02-13 09:00:00+00:00,-1,21871.5,21876.9,21703.6,21723.2,21876.9,106.90293782396954,21823.77875,-1,0.8557414887478175,1.6210967025561571,0.8869013271782928,1.554864316612113,-0.0228868047639317,2.0,0.0649478610723359,True,False,0.9408417771045487,2023H1,case,,,,,,,,,,,,2023-02-12 12:00:00+00:00,2023-02-13 07:00:00+00:00,2023-02-13 08:00:00+00:00,2023-02-13 09:00:00+00:00,20,22088.0,21626.1,21723.2,0,True,known,abstain
2023-02-14T08:00:00+00:00_S,2023-02-14 08:00:00+00:00,2023-02-14 09:00:00+00:00,-1,21769.3,21774.8,21668.7,21696.4,21774.8,101.0348128631119,21727.845,-1,0.6870876531573875,1.050133087728378,0.7389255419415541,0.7051190256789289,0.0502095913568026,4.0,0.0203647416413367,True,False,0.3112293585637622,2023H1,case,,,,,,,,,,,,2023-02-13 12:00:00+00:00,2023-02-14 07:00:00+00:00,2023-02-14 08:00:00+00:00,2023-02-14 09:00:00+00:00,20,21852.8,21345.9,21696.4,0,True,known,abstain
2023-02-16T23:00:00+00:00_S,2023-02-16 23:00:00+00:00,2023-02-17 00:00:00+00:00,-1,23997.5,24098.6,23490.0,23499.0,24098.6,305.9907214243895,23964.48125,-1,0.819093000328625,1.9889491980899296,0.985211961879724,3.2805757946117184,-0.1671918887883939,0.0,0.2463853470361321,False,True,1.521226682407824,2023H1,case,,,,,,,,,,,,2023-02-16 03:00:00+00:00,2023-02-16 22:00:00+00:00,2023-02-16 23:00:00+00:00,2023-02-17 00:00:00+00:00,20,25251.2,23950.0,23499.0,0,True,known,accepted
2023-02-19T17:00:00+00:00_S,2023-02-19 17:00:00+00:00,2023-02-19 18:00:00+00:00,-1,24780.0,24811.0,24313.7,24360.8,24811.0,181.12819500719976,24647.59375,-1,0.842951940478587,2.745569236088462,0.9052885582143604,4.8744440442539245,-0.0208576951065835,2.0,0.2022950212844714,False,True,1.5833744160515753,2023H1,case,,,,,,,,,,,,2023-02-18 21:00:00+00:00,2023-02-19 16:00:00+00:00,2023-02-19 17:00:00+00:00,2023-02-19 18:00:00+00:00,20,25200.0,24561.4,24360.8,0,True,known,accepted
2023-02-20T09:00:00+00:00_L,2023-02-20 09:00:00+00:00,2023-02-20 10:00:00+00:00,1,24457.7,24959.4,24370.0,24890.7,24370.0,212.61970362294684,24578.8425,1,0.7346454021038326,2.7720855120992223,0.8834407872412614,2.1923724230111556,-0.0132944718598632,2.0,0.1311987156617905,False,False,1.4667384757202009,2023H1,case,,,,,,,,,,,,2023-02-19 13:00:00+00:00,2023-02-20 08:00:00+00:00,2023-02-20 09:00:00+00:00,2023-02-20 10:00:00+00:00,20,25200.0,23832.5,24890.7,0,True,known,abstain
2023-02-23T02:00:00+00:00_L,2023-02-23 02:00:00+00:00,2023-02-23 03:00:00+00:00,1,24187.2,24598.0,24165.0,24529.8,24165.0,207.56153115539976,24192.86,1,0.7912240184757472,2.086128376437039,0.8424942263279429,2.23297042824609,-0.0668857884666148,0.0,0.1570627456175208,False,True,1.6233258548653422,2023H1,case,,,,,,,,,,,,2023-02-22 06:00:00+00:00,2023-02-23 01:00:00+00:00,2023-02-23 02:00:00+00:00,2023-02-23 03:00:00+00:00,20,24244.0,23573.0,24529.8,0,True,known,accepted
2023-02-23T11:00:00+00:00_S,2023-02-23 11:00:00+00:00,2023-02-23 12:00:00+00:00,-1,24258.1,24271.9,23646.6,23778.0,24271.9,206.07445245193736,24141.27125,-1,0.7677914600991466,3.034340222963064,0.7898608667839424,4.709564858501627,0.0494643232678737,1.0,0.1536548182620557,False,False,1.7628155536879428,2023H1,case,,,,,,,,,,,,2023-02-22 15:00:00+00:00,2023-02-23 10:00:00+00:00,2023-02-23 11:00:00+00:00,2023-02-23 12:00:00+00:00,20,24598.0,23573.0,23778.0,0,True,known,abstain
2023-02-28T19:00:00+00:00_S,2023-02-28 19:00:00+00:00,2023-02-28 20:00:00+00:00,-1,23483.2,23492.4,23200.0,23263.1,23492.4,148.2511119483343,23422.10375,-1,0.7527359781121788,1.9723292200459392,0.7841997264021948,2.020503178848787,0.0182854165321657,7.0,0.0118907809747509,False,False,1.072529898159661,2023H1,case,,,,,,,,,,,,2023-02-27 23:00:00+00:00,2023-02-28 18:00:00+00:00,2023-02-28 19:00:00+00:00,2023-02-28 20:00:00+00:00,20,23599.8,23199.9,23263.1,0,True,known,abstain
2023-03-07T01:00:00+00:00_L,2023-03-07 01:00:00+00:00,2023-03-07 02:00:00+00:00,1,22411.4,22511.4,22411.4,22481.7,22411.4,85.08046149207307,22420.05375,1,0.7029999999999927,1.1753579875600109,0.7029999999999927,1.437506427311648,0.0166019315742823,9.0,0.1234207968901871,False,False,0.724564123406232,2023H1,case,,,,,,,,,,,,2023-03-06 05:00:00+00:00,2023-03-07 00:00:00+00:00,2023-03-07 01:00:00+00:00,2023-03-07 02:00:00+00:00,20,22599.0,22310.0,22481.7,0,True,known,abstain
2023-03-11T01:00:00+00:00_L,2023-03-11 01:00:00+00:00,2023-03-11 02:00:00+00:00,1,20219.2,20686.5,20219.2,20580.0,20219.2,250.17760269848264,20411.49375,1,0.7720950139096936,1.8678730428286796,0.7720950139096936,2.11585104647545,-0.1388397001117438,0.0,0.1573386827148106,False,True,0.6735465052924202,2023H1,case,,,,,,,,,,,,2023-03-10 05:00:00+00:00,2023-03-11 00:00:00+00:00,2023-03-11 01:00:00+00:00,2023-03-11 02:00:00+00:00,20,20310.0,19525.0,20580.0,0,True,known,accepted
2023-03-11T07:00:00+00:00_S,2023-03-11 07:00:00+00:00,2023-03-11 08:00:00+00:00,-1,20288.8,20322.9,19822.0,19855.4,20322.9,248.63173377529,20211.56875,-1,0.8652425633858984,2.0146261798291127,0.9333200239568747,1.8823906319736048,0.1459169462500036,1.0,0.0283264431174399,False,False,1.4325152489259378,2023H1,case,,,,,,,,,,,,2023-03-10 11:00:00+00:00,2023-03-11 06:00:00+00:00,2023-03-11 07:00:00+00:00,2023-03-11 08:00:00+00:00,20,20686.5,19573.3,19855.4,0,True,known,abstain
2023-03-19T14:00:00+00:00_L,2023-03-19 14:00:00+00:00,2023-03-19 15:00:00+00:00,1,27170.0,27368.0,27170.0,27329.7,27170.0,234.507255804883,27238.722500000003,1,0.8065656565656603,0.8443235554499938,0.8065656565656603,1.8957645058168633,0.0225810354928738,5.0,0.101052631578947,True,False,0.3879517488179266,2023H1,case,,,,,,,,,,,,2023-03-18 18:00:00+00:00,2023-03-19 13:00:00+00:00,2023-03-19 14:00:00+00:00,2023-03-19 15:00:00+00:00,20,27463.9,26802.1,27329.7,0,True,known,abstain
2023-03-20T18:00:00+00:00_L,2023-03-20 18:00:00+00:00,2023-03-20 19:00:00+00:00,1,27619.2,28042.9,27567.3,27983.0,27567.3,366.5207697445163,27637.351249999996,1,0.764928511354074,1.297607227911039,0.8740538267451615,0.7969712752315674,0.0413380393437462,2.0,0.0754610250028283,False,False,0.9430536507956664,2023H1,case,,,,,,,,,,,,2023-03-19 22:00:00+00:00,2023-03-20 17:00:00+00:00,2023-03-20 18:00:00+00:00,2023-03-20 19:00:00+00:00,20,28498.0,27132.7,27983.0,0,True,known,abstain
2023-04-02T04:00:00+00:00_S,2023-04-02 04:00:00+00:00,2023-04-02 05:00:00+00:00,-1,28479.6,28491.1,28380.1,28385.1,28491.1,126.29432169963998,28444.278750000005,-1,0.8513513513513513,0.8788993717705396,0.954954954954955,0.8861265645946073,-0.0964644847267364,2.0,0.1682957170783732,True,False,0.4685780738483914,2023H1,case,,,,,,,,,,,,2023-04-01 08:00:00+00:00,2023-04-02 03:00:00+00:00,2023-04-02 04:00:00+00:00,2023-04-02 05:00:00+00:00,20,28588.0,28211.1,28385.1,0,True,known,abstain
2023-04-03T08:00:00+00:00_L,2023-04-03 08:00:00+00:00,2023-04-03 09:00:00+00:00,1,27956.9,28465.7,27955.4,28332.9,27955.4,197.50027178579776,28205.53,1,0.7368214775622194,2.5837939127165037,0.7397609249461112,4.917045507637462,-0.0521433881594993,1.0,0.023150660155542,False,False,0.6449105049239825,2023H1,case,,,,,,,,,,,,2023-04-02 12:00:00+00:00,2023-04-03 07:00:00+00:00,2023-04-03 08:00:00+00:00,2023-04-03 09:00:00+00:00,20,28360.0,27555.0,28332.9,0,True,known,abstain
2023-04-03T14:00:00+00:00_S,2023-04-03 14:00:00+00:00,2023-04-03 15:00:00+00:00,-1,28259.2,28302.7,27939.7,27994.9,28302.7,209.4253642134304,28181.7375,-1,0.728099173553717,1.7333144023092542,0.8479338842975187,1.6399696665818253,0.0367812021986746,3.0,0.1105585158871121,True,False,0.8921436078276901,2023H1,case,,,,,,,,,,,,2023-04-02 18:00:00+00:00,2023-04-03 13:00:00+00:00,2023-04-03 14:00:00+00:00,2023-04-03 15:00:00+00:00,20,28583.2,27555.0,27994.9,0,True,known,abstain
2023-04-09T06:00:00+00:00_S,2023-04-09 06:00:00+00:00,2023-04-09 07:00:00+00:00,-1,27997.2,27997.2,27850.1,27887.1,27997.2,77.39366968208749,27975.84375,-1,0.7484704282800854,1.900672246247654,0.7484704282800854,4.818456918322258,-0.028399178843633,2.0,0.3193301163780875,False,False,1.1466538589594868,2023H1,case,,,,,,,,,,,,2023-04-08 10:00:00+00:00,2023-04-09 05:00:00+00:00,2023-04-09 06:00:00+00:00,2023-04-09 07:00:00+00:00,20,28093.8,27862.8,27887.1,0,True,known,abstain
2023-04-09T18:00:00+00:00_L,2023-04-09 18:00:00+00:00,2023-04-09 19:00:00+00:00,1,27905.7,28065.8,27905.7,28031.1,27905.7,82.18959810172721,27973.95125,1,0.7832604622111116,1.9479350635324988,0.7832604622111116,1.6627213701593058,0.0087855805358613,2.0,0.1726366819283562,False,False,0.6953282571021073,2023H1,case,,,,,,,,,,,,2023-04-08 22:00:00+00:00,2023-04-09 17:00:00+00:00,2023-04-09 18:00:00+00:00,2023-04-09 19:00:00+00:00,20,28093.8,27783.8,28031.1,0,True,known,abstain
2023-04-14T15:00:00+00:00_S,2023-04-14 15:00:00+00:00,2023-04-14 16:00:00+00:00,-1,30592.0,30620.4,30091.5,30232.8,30620.4,212.17493137968145,30418.983750000003,-1,0.6791453961051234,2.4927544293795427,0.7328417470221235,4.283477799771857,-0.0757315354309283,0.0,0.0766515767666695,False,False,0.8775011675004757,2023H1,case,,,,,,,,,,,,2023-04-13 19:00:00+00:00,2023-04-14 14:00:00+00:00,2023-04-14 15:00:00+00:00,2023-04-14 16:00:00+00:00,20,31068.2,30202.0,30232.8,0,True,known,abstain
2023-04-16T18:00:00+00:00_L,2023-04-16 18:00:00+00:00,2023-04-16 19:00:00+00:00,1,30296.9,30507.8,30294.3,30505.5,30294.3,95.18278597532964,30330.66875,1,0.977049180327862,2.243052646676437,0.98922716627635,1.451206361869957,-0.0159123660629784,5.0,0.1949622166246851,True,True,1.8367948385679072,2023H1,case,,,,,,,,,,,,2023-04-15 22:00:00+00:00,2023-04-16 17:00:00+00:00,2023-04-16 18:00:00+00:00,2023-04-16 19:00:00+00:00,20,30400.7,30120.0,30505.5,0,True,known,accepted
2023-04-18T08:00:00+00:00_S,2023-04-18 08:00:00+00:00,2023-04-18 09:00:00+00:00,-1,29769.0,29826.9,29680.7,29693.6,29826.9,147.4607611534536,29761.245000000003,-1,0.5157318741450142,0.9914501922844352,0.9117647058823684,1.2035811494576434,0.101818046707632,0.0,0.1415815546449747,True,False,0.4587322042208229,2023H1,case,,,,,,,,,,,,2023-04-17 12:00:00+00:00,2023-04-18 07:00:00+00:00,2023-04-18 08:00:00+00:00,2023-04-18 09:00:00+00:00,20,29800.0,29091.5,29693.6,0,True,known,abstain
2023-04-18T09:00:00+00:00_L,2023-04-18 09:00:00+00:00,2023-04-18 10:00:00+00:00,1,29693.6,29925.0,29691.1,29889.9,29691.1,153.63499249963556,29747.825,1,0.8392475416844878,1.5224396226045722,0.8499358700299344,1.6254966096836392,-0.0919197059443689,0.0,0.0037440625873152,True,True,0.9247567737560682,2023H1,case,,,,,,,,,,,,2023-04-17 13:00:00+00:00,2023-04-18 08:00:00+00:00,2023-04-18 09:00:00+00:00,2023-04-18 10:00:00+00:00,20,29826.9,29091.5,29889.9,0,True,known,accepted
2023-04-19T08:00:00+00:00_S,2023-04-19 08:00:00+00:00,2023-04-19 09:00:00+00:00,-1,30074.4,30077.3,28917.6,29170.1,30077.3,240.59847948438895,29908.105,-1,0.7797706303354336,4.820063711480134,0.7822712770544108,12.937588729712251,-0.0521996925898315,1.0,0.160243656065383,True,True,3.0673718370189693,2023H1,case,,,,,,,,,,,,2023-04-18 12:00:00+00:00,2023-04-19 07:00:00+00:00,2023-04-19 08:00:00+00:00,2023-04-19 09:00:00+00:00,20,30498.9,29947.8,29170.1,0,True,known,accepted
2023-04-25T17:00:00+00:00_L,2023-04-25 17:00:00+00:00,2023-04-25 18:00:00+00:00,1,27401.9,27665.7,27322.0,27628.0,27322.0,175.82706291607707,27427.885,1,0.6578411405295259,1.9547616521584623,0.8903113180098905,2.788981345106617,-0.041669732435692,2.0,0.1741259223501829,False,True,1.1381353739356588,2023H1,case,,,,,,,,,,,,2023-04-24 21:00:00+00:00,2023-04-25 16:00:00+00:00,2023-04-25 17:00:00+00:00,2023-04-25 18:00:00+00:00,20,27598.4,27184.3,27628.0,0,True,known,accepted
2023-04-29T13:00:00+00:00_L,2023-04-29 13:00:00+00:00,2023-04-29 14:00:00+00:00,1,29285.8,29399.4,29282.8,29388.0,29282.8,130.7186959149663,29329.96,1,0.876500857632923,0.8919917627991909,0.9022298456260612,0.98138216287072,-0.062905436816894,5.0,0.3495856619772616,True,False,0.4440068774688237,2023H1,case,,,,,,,,,,,,2023-04-28 17:00:00+00:00,2023-04-29 12:00:00+00:00,2023-04-29 13:00:00+00:00,2023-04-29 14:00:00+00:00,20,29451.4,29120.8,29388.0,0,True,known,abstain
2023-05-01T01:00:00+00:00_S,2023-05-01 01:00:00+00:00,2023-05-01 02:00:00+00:00,-1,29322.0,29322.1,28363.2,28510.0,29322.1,223.57098609699833,29291.855000000003,-1,0.8468036291584126,4.289018073141075,0.8469079153196375,4.78084574633941,0.0188325718831791,6.0,0.2617604106739845,False,True,3.4971219371944273,2023H1,case,,,,,,,,,,,,2023-04-30 05:00:00+00:00,2023-05-01 00:00:00+00:00,2023-05-01 01:00:00+00:00,2023-05-01 02:00:00+00:00,20,29972.1,29150.0,28510.0,0,True,known,accepted
2023-05-03T20:00:00+00:00_L,2023-05-03 20:00:00+00:00,2023-05-03 21:00:00+00:00,1,28320.6,28583.9,28282.7,28519.0,28282.7,246.12324375458743,28415.95,1,0.65869853917663,1.2237771427241997,0.784528552456835,0.783178787457953,0.0453736096991149,3.0,0.0769005705368904,True,False,0.4186926778145006,2023H1,case,,,,,,,,,,,,2023-05-03 00:00:00+00:00,2023-05-03 19:00:00+00:00,2023-05-03 20:00:00+00:00,2023-05-03 21:00:00+00:00,20,28815.4,28101.1,28519.0,0,True,known,abstain
2023-05-05T13:00:00+00:00_L,2023-05-05 13:00:00+00:00,2023-05-05 14:00:00+00:00,1,28950.0,29250.0,28894.7,29174.1,28894.7,206.4001512048163,29041.7375,1,0.6307345904869097,1.7214134676065511,0.7863777089783236,2.4439727882173368,0.0654977717849841,5.0,0.21931975690372,True,False,0.6412907123728436,2023H1,case,,,,,,,,,,,,2023-05-04 17:00:00+00:00,2023-05-05 12:00:00+00:00,2023-05-05 13:00:00+00:00,2023-05-05 14:00:00+00:00,20,29557.5,28669.5,29174.1,0,True,known,abstain
2023-05-15T01:00:00+00:00_L,2023-05-15 01:00:00+00:00,2023-05-15 02:00:00+00:00,1,26800.0,27300.0,26778.1,27210.6,26778.1,149.11246386042723,26860.402500000004,1,0.7867407549338904,3.500042762947784,0.8287028166315363,5.983018426734573,0.0227121635508473,3.0,0.3469653179190712,True,True,2.3485461304414352,2023H1,case,,,,,,,,,,,,2023-05-14 05:00:00+00:00,2023-05-15 00:00:00+00:00,2023-05-15 01:00:00+00:00,2023-05-15 02:00:00+00:00,20,27200.0,26721.0,27210.6,0,True,known,accepted
2023-05-22T13:00:00+00:00_L,2023-05-22 13:00:00+00:00,2023-05-22 14:00:00+00:00,1,26733.9,27121.0,26692.8,27003.0,26692.8,126.97557692840368,26906.120000000003,1,0.6284446520317564,3.372302062793108,0.7244278374591318,5.873183897990513,-0.0369329555082637,0.0,0.1014057112545314,True,True,0.7629813728243506,2023H1,case,,,,,,,,,,,,2023-05-21 17:00:00+00:00,2023-05-22 12:00:00+00:00,2023-05-22 13:00:00+00:00,2023-05-22 14:00:00+00:00,20,26931.4,26527.3,27003.0,0,True,known,accepted
2023-05-24T03:00:00+00:00_S,2023-05-24 03:00:00+00:00,2023-05-24 04:00:00+00:00,-1,27168.3,27168.3,26666.0,26787.2,27168.3,129.3843010065727,27117.9775,-1,0.758709934302208,3.882232976429517,0.758709934302208,9.811280938612038,-0.0469950111363101,0.0,0.4662291933418633,True,True,2.5565505044015864,2023H1,case,,,,,,,,,,,,2023-05-23 07:00:00+00:00,2023-05-24 02:00:00+00:00,2023-05-24 03:00:00+00:00,2023-05-24 04:00:00+00:00,20,27386.8,27100.3,26787.2,0,True,known,accepted
2023-06-06T16:00:00+00:00_L,2023-06-06 16:00:00+00:00,2023-06-06 17:00:00+00:00,1,26065.6,26411.4,26064.1,26366.7,26064.1,200.2030891245793,26127.5225,1,0.8669737978692763,1.7347384674164066,0.871292830405988,2.9392745398552584,-0.1392044787546914,0.0,0.2944339025932964,False,True,1.1946743731370195,2023H1,case,,,,,,,,,,,,2023-06-05 20:00:00+00:00,2023-06-06 15:00:00+00:00,2023-06-06 16:00:00+00:00,2023-06-06 17:00:00+00:00,20,26163.0,25343.7,26366.7,0,True,known,accepted
