open_time,open,high,low,close,segment_id,role,event_id,population
2023-01-05 08:00:00+00:00,16827.1,16830.7,16794.5,16808.2,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 09:00:00+00:00,16808.2,16812.0,16780.9,16806.6,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 10:00:00+00:00,16806.6,16838.4,16803.6,16824.4,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 11:00:00+00:00,16824.5,16836.9,16815.8,16833.0,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 12:00:00+00:00,16832.9,16833.0,16816.3,16820.5,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 13:00:00+00:00,16820.5,16828.6,16774.1,16779.2,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 14:00:00+00:00,16779.1,16838.9,16755.9,16831.4,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 15:00:00+00:00,16831.4,16881.0,16827.3,16846.2,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 16:00:00+00:00,16846.2,16864.0,16825.1,16840.0,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 17:00:00+00:00,16840.0,16846.8,16813.0,16814.2,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 18:00:00+00:00,16814.2,16848.0,16802.0,16845.6,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 19:00:00+00:00,16845.7,16879.8,16832.6,16869.1,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 20:00:00+00:00,16869.1,16873.0,16851.9,16862.1,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 21:00:00+00:00,16862.2,16865.0,16836.6,16851.5,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 22:00:00+00:00,16851.5,16859.7,16837.1,16841.2,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-05 23:00:00+00:00,16841.2,16849.7,16822.9,16834.4,0,prior,2023-01-06T00:00:00+00:00_L,case
2023-01-06 00:00:00+00:00,16834.3,16871.9,16827.5,16861.5,0,k1,2023-01-06T00:00:00+00:00_L,case
2023-01-07 18:00:00+00:00,16930.4,16941.3,16930.3,16939.7,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-07 19:00:00+00:00,16939.7,16945.8,16938.0,16944.0,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-07 20:00:00+00:00,16944.0,16952.0,16935.5,16947.4,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-07 21:00:00+00:00,16947.5,16950.0,16938.2,16939.1,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-07 22:00:00+00:00,16939.0,16939.6,16929.0,16935.5,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-07 23:00:00+00:00,16935.5,16948.3,16930.0,16946.8,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 00:00:00+00:00,16946.8,16954.0,16911.0,16925.6,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 01:00:00+00:00,16925.7,16935.9,16915.1,16932.2,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 02:00:00+00:00,16932.2,16934.9,16920.6,16931.6,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 03:00:00+00:00,16931.6,16947.0,16929.9,16946.9,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 04:00:00+00:00,16946.9,16947.0,16938.2,16938.2,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 05:00:00+00:00,16938.2,16945.5,16938.2,16945.5,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 06:00:00+00:00,16945.5,16956.6,16936.4,16956.6,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 07:00:00+00:00,16956.6,16957.5,16948.7,16956.5,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 08:00:00+00:00,16956.5,16957.5,16941.4,16946.7,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 09:00:00+00:00,16946.6,16967.9,16922.4,16934.9,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 10:00:00+00:00,16934.9,16937.5,16933.6,16937.3,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 11:00:00+00:00,16937.3,16939.7,16923.5,16923.6,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 12:00:00+00:00,16923.6,16930.0,16920.7,16920.7,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 13:00:00+00:00,16920.7,16937.5,16920.0,16931.0,0,prior,2023-01-08T14:00:00+00:00_L,case
2023-01-08 14:00:00+00:00,16931.0,16956.5,16931.0,16954.7,0,k1,2023-01-08T14:00:00+00:00_L,case
2023-01-08 00:00:00+00:00,16946.8,16954.0,16911.0,16925.6,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 01:00:00+00:00,16925.7,16935.9,16915.1,16932.2,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 02:00:00+00:00,16932.2,16934.9,16920.6,16931.6,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 03:00:00+00:00,16931.6,16947.0,16929.9,16946.9,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 04:00:00+00:00,16946.9,16947.0,16938.2,16938.2,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 05:00:00+00:00,16938.2,16945.5,16938.2,16945.5,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 06:00:00+00:00,16945.5,16956.6,16936.4,16956.6,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 07:00:00+00:00,16956.6,16957.5,16948.7,16956.5,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 08:00:00+00:00,16956.5,16957.5,16941.4,16946.7,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 09:00:00+00:00,16946.6,16967.9,16922.4,16934.9,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 10:00:00+00:00,16934.9,16937.5,16933.6,16937.3,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 11:00:00+00:00,16937.3,16939.7,16923.5,16923.6,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 12:00:00+00:00,16923.6,16930.0,16920.7,16920.7,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 13:00:00+00:00,16920.7,16937.5,16920.0,16931.0,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 14:00:00+00:00,16931.0,16956.5,16931.0,16954.7,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 15:00:00+00:00,16954.7,17018.0,16939.2,16999.2,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 16:00:00+00:00,17000.1,17026.2,16916.1,16936.2,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 17:00:00+00:00,16936.2,16953.9,16919.9,16928.4,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 18:00:00+00:00,16928.4,16934.5,16918.8,16927.3,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 19:00:00+00:00,16927.2,16939.4,16923.2,16928.3,0,prior,2023-01-08T20:00:00+00:00_L,case
2023-01-08 20:00:00+00:00,16927.4,16984.5,16926.2,16970.0,0,k1,2023-01-08T20:00:00+00:00_L,case
2023-01-17 19:00:00+00:00,21362.7,21381.7,21285.0,21336.8,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-17 20:00:00+00:00,21336.9,21398.5,21260.0,21393.2,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-17 21:00:00+00:00,21393.9,21411.6,21270.4,21305.1,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-17 22:00:00+00:00,21305.2,21334.1,21193.7,21226.0,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-17 23:00:00+00:00,21225.9,21269.7,21118.8,21127.4,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 00:00:00+00:00,21127.3,21244.3,21101.1,21203.9,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 01:00:00+00:00,21204.0,21266.4,21175.8,21246.6,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 02:00:00+00:00,21246.6,21354.9,21151.6,21291.3,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 03:00:00+00:00,21291.3,21378.8,21260.0,21260.0,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 04:00:00+00:00,21260.0,21302.1,21230.1,21281.4,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 05:00:00+00:00,21281.3,21322.8,21255.7,21313.0,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 06:00:00+00:00,21313.0,21316.0,21246.3,21261.0,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 07:00:00+00:00,21261.0,21311.5,21248.0,21308.0,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 08:00:00+00:00,21308.0,21316.1,21210.0,21246.5,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 09:00:00+00:00,21246.4,21283.1,21140.0,21227.4,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 10:00:00+00:00,21227.4,21255.0,21160.0,21177.2,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 11:00:00+00:00,21177.1,21236.8,21169.4,21204.7,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 12:00:00+00:00,21202.2,21298.8,21202.2,21258.6,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 13:00:00+00:00,21258.2,21480.7,21183.2,21401.5,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 14:00:00+00:00,21401.6,21666.0,21311.0,21420.6,0,prior,2023-01-18T15:00:00+00:00_S,case
2023-01-18 15:00:00+00:00,21420.7,21560.0,20830.4,21035.7,0,k1,2023-01-18T15:00:00+00:00_S,case
2023-01-22 14:00:00+00:00,22898.2,23055.1,22865.2,22996.0,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-22 15:00:00+00:00,22995.1,23079.6,22632.8,22785.8,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-22 16:00:00+00:00,22785.8,22859.9,22685.0,22813.9,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-22 17:00:00+00:00,22814.0,22963.9,22777.3,22928.4,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-22 18:00:00+00:00,22928.4,22941.8,22818.4,22838.9,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-22 19:00:00+00:00,22840.1,22862.8,22667.0,22717.4,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-22 20:00:00+00:00,22717.4,22730.8,22300.0,22463.2,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-22 21:00:00+00:00,22463.1,22641.4,22322.0,22587.3,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-22 22:00:00+00:00,22587.3,22711.1,22545.6,22683.9,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-22 23:00:00+00:00,22681.8,22796.8,22650.1,22713.3,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-23 00:00:00+00:00,22713.3,22818.3,22666.1,22749.5,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-23 01:00:00+00:00,22749.6,22833.4,22689.9,22698.3,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-23 02:00:00+00:00,22699.8,22763.2,22691.0,22763.2,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-23 03:00:00+00:00,22763.1,22779.4,22653.8,22666.1,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-23 04:00:00+00:00,22666.1,22762.0,22666.1,22761.9,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-23 05:00:00+00:00,22761.9,22770.0,22710.2,22724.9,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-23 06:00:00+00:00,22725.0,22797.9,22695.0,22779.9,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-23 07:00:00+00:00,22779.9,22787.6,22603.6,22695.9,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-23 08:00:00+00:00,22696.0,22774.5,22662.5,22723.0,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-23 09:00:00+00:00,22723.0,22791.4,22706.8,22787.9,0,prior,2023-01-23T10:00:00+00:00_L,case
2023-01-23 10:00:00+00:00,22787.8,22959.0,22769.9,22912.9,0,k1,2023-01-23T10:00:00+00:00_L,case
2023-01-23 00:00:00+00:00,22713.3,22818.3,22666.1,22749.5,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 01:00:00+00:00,22749.6,22833.4,22689.9,22698.3,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 02:00:00+00:00,22699.8,22763.2,22691.0,22763.2,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 03:00:00+00:00,22763.1,22779.4,22653.8,22666.1,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 04:00:00+00:00,22666.1,22762.0,22666.1,22761.9,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 05:00:00+00:00,22761.9,22770.0,22710.2,22724.9,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 06:00:00+00:00,22725.0,22797.9,22695.0,22779.9,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 07:00:00+00:00,22779.9,22787.6,22603.6,22695.9,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 08:00:00+00:00,22696.0,22774.5,22662.5,22723.0,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 09:00:00+00:00,22723.0,22791.4,22706.8,22787.9,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 10:00:00+00:00,22787.8,22959.0,22769.9,22912.9,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 11:00:00+00:00,22912.1,22931.6,22823.2,22906.0,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 12:00:00+00:00,22906.0,22982.1,22807.9,22907.5,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 13:00:00+00:00,22907.5,22934.9,22657.0,22793.0,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 14:00:00+00:00,22793.0,23161.8,22491.5,22625.2,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 15:00:00+00:00,22625.4,22922.1,22590.2,22848.0,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 16:00:00+00:00,22848.1,22942.3,22766.6,22914.0,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 17:00:00+00:00,22914.1,23075.9,22851.0,23069.5,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 18:00:00+00:00,23069.4,23186.6,22854.1,22936.0,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 19:00:00+00:00,22935.9,22971.5,22654.1,22795.8,0,prior,2023-01-23T20:00:00+00:00_L,case
2023-01-23 20:00:00+00:00,22795.8,23039.8,22761.2,23028.2,0,k1,2023-01-23T20:00:00+00:00_L,case
2023-01-25 00:00:00+00:00,22633.0,22707.0,22501.6,22656.1,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 01:00:00+00:00,22656.0,22668.8,22335.0,22495.6,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 02:00:00+00:00,22495.5,22590.2,22487.0,22553.1,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 03:00:00+00:00,22553.1,22651.0,22539.5,22646.1,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 04:00:00+00:00,22646.1,22658.0,22620.0,22621.7,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 05:00:00+00:00,22621.7,22737.9,22608.2,22670.0,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 06:00:00+00:00,22670.1,22739.0,22634.4,22707.5,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 07:00:00+00:00,22711.6,22769.6,22695.8,22710.1,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 08:00:00+00:00,22710.0,22737.9,22655.0,22656.3,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 09:00:00+00:00,22656.3,22710.0,22572.4,22605.2,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 10:00:00+00:00,22605.2,22630.1,22472.1,22610.2,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 11:00:00+00:00,22612.1,22627.0,22560.7,22601.1,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 12:00:00+00:00,22601.1,22750.6,22595.9,22696.4,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 13:00:00+00:00,22696.4,22731.0,22560.1,22598.4,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 14:00:00+00:00,22598.4,22625.9,22416.9,22439.0,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 15:00:00+00:00,22438.9,22610.3,22336.0,22581.0,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 16:00:00+00:00,22581.0,22705.7,22521.1,22634.4,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 17:00:00+00:00,22635.1,22654.2,22514.7,22570.6,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 18:00:00+00:00,22570.1,22735.2,22556.0,22728.6,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 19:00:00+00:00,22728.6,22766.0,22659.6,22751.0,0,prior,2023-01-25T20:00:00+00:00_L,case
2023-01-25 20:00:00+00:00,22752.4,22957.6,22752.4,22938.2,0,k1,2023-01-25T20:00:00+00:00_L,case
2023-01-26 20:00:00+00:00,23072.8,23170.0,23043.4,23115.3,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-26 21:00:00+00:00,23115.2,23119.9,22966.6,23083.3,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-26 22:00:00+00:00,23084.5,23155.0,22992.9,23006.9,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-26 23:00:00+00:00,23008.1,23035.6,22967.8,23008.9,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 00:00:00+00:00,23007.7,23076.5,22900.0,22927.3,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 01:00:00+00:00,22927.2,22969.9,22520.2,22646.6,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 02:00:00+00:00,22646.9,22809.9,22605.3,22778.5,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 03:00:00+00:00,22778.6,22836.0,22760.0,22769.4,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 04:00:00+00:00,22769.5,22858.0,22760.9,22799.0,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 05:00:00+00:00,22799.0,23110.1,22792.5,23036.7,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 06:00:00+00:00,23040.0,23059.9,22969.1,23003.6,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 07:00:00+00:00,23003.5,23082.1,22937.5,23075.2,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 08:00:00+00:00,23075.1,23085.0,22925.0,22969.6,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 09:00:00+00:00,22969.6,22990.4,22903.1,22951.3,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 10:00:00+00:00,22951.5,22995.4,22906.2,22950.4,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 11:00:00+00:00,22950.3,22974.0,22919.0,22972.2,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 12:00:00+00:00,22972.6,22994.9,22857.6,22936.2,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 13:00:00+00:00,22934.4,23029.8,22850.0,22901.7,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 14:00:00+00:00,22901.7,23061.9,22838.1,22966.4,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 15:00:00+00:00,22966.5,23150.0,22929.0,22930.0,0,prior,2023-01-27T16:00:00+00:00_L,case
2023-01-27 16:00:00+00:00,22930.0,23148.4,22923.6,23135.2,0,k1,2023-01-27T16:00:00+00:00_L,case
2023-01-28 00:00:00+00:00,23075.0,23187.9,23045.0,23154.2,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 01:00:00+00:00,23154.2,23173.7,23076.1,23094.2,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 02:00:00+00:00,23094.1,23128.0,23068.9,23085.6,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 03:00:00+00:00,23085.2,23141.6,23079.6,23119.9,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 04:00:00+00:00,23120.0,23137.5,23080.0,23091.8,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 05:00:00+00:00,23091.7,23111.5,23030.0,23068.3,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 06:00:00+00:00,23068.3,23082.7,23015.0,23044.1,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 07:00:00+00:00,23044.0,23044.1,22954.3,22996.1,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 08:00:00+00:00,22996.1,23021.8,22952.0,22977.5,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 09:00:00+00:00,22977.4,23022.5,22892.8,23004.9,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 10:00:00+00:00,23004.8,23016.0,22951.4,22976.0,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 11:00:00+00:00,22976.1,23005.0,22938.9,22983.8,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 12:00:00+00:00,22983.8,22983.9,22915.3,22958.1,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 13:00:00+00:00,22958.0,22978.8,22880.0,22975.0,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 14:00:00+00:00,22975.1,22984.4,22952.2,22952.7,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 15:00:00+00:00,22952.7,23048.7,22937.9,23016.5,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 16:00:00+00:00,23016.4,23062.7,23008.6,23017.8,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 17:00:00+00:00,23017.9,23029.9,22970.4,23021.0,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 18:00:00+00:00,23021.0,23029.8,22977.7,22997.9,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 19:00:00+00:00,22998.0,23047.8,22990.5,23041.5,0,prior,2023-01-28T20:00:00+00:00_S,case
2023-01-28 20:00:00+00:00,23041.6,23045.4,22954.2,22965.9,0,k1,2023-01-28T20:00:00+00:00_S,case
2023-01-29 13:00:00+00:00,23480.6,23670.0,23464.7,23542.6,0,prior,2023-01-30T09:00:00+00:00_S,case
2023-01-29 14:00:00+00:00,23542.6,23601.1,23420.1,23542.8,0,prior,2023-01-30T09:00:00+00:00_S,case
2023-01-29 15:00:00+00:00,23542.7,23550.0,23468.6,23523.1,0,prior,2023-01-30T09:00:00+00:00_S,case
2023-01-29 16:00:00+00:00,23523.1,23658.0,23471.7,23588.4,0,prior,2023-01-30T09:00:00+00:00_S,case
2023-01-29 17:00:00+00:00,23588.5,23644.1,23550.8,23592.9,0,prior,2023-01-30T09:00:00+00:00_S,case
2023-01-29 18:00:00+00:00,23592.9,23771.2,23536.8,23684.9,0,prior,2023-01-30T09:00:00+00:00_S,case
2023-01-29 19:00:00+00:00,23681.9,23977.3,23660.9,23903.8,0,prior,2023-01-30T09:00:00+00:00_S,case
2023-01-29 20:00:00+00:00,23903.8,23914.8,23587.5,23700.9,0,prior,2023-01-30T09:00:00+00:00_S,case
2023-01-29 21:00:00+00:00,23698.9,23836.9,23656.3,23801.1,0,prior,2023-01-30T09:00:00+00:00_S,case
2023-01-29 22:00:00+00:00,23801.1,23825.3,23725.2,23773.5,0,prior,2023-01-30T09:00:00+00:00_S,case
2023-01-29 23:00:00+00:00,23773.5,23882.1,23729.7,23742.0,0,prior,2023-01-30T09:00:00+00:00_S,case
