candidate_id,timeframe_min,arm,policy,kind,bucket,taken,closed,censored,weeks,symbols,win_rate,mean_net_bp,mean_net_r,wins,sum_net_r,mean_gross_bp,median_net_bp,ge5r,ge10r,pf_r,ge5r_rate,win_rate_low,win_rate_high,mean_net_bp_low,mean_net_bp_high,mean_net_r_low,mean_net_r_high,matched,paired_target_mean_net_bp,random_mean_net_bp,random_win_rate,mean_excess_bp,random_coverage,period_kind,period,selection_source,validated,analysis_start,old_window_start,analysis_end_exclusive,period_start_bjt,period_end_bjt,calendar_period_start_observed,calendar_period_end_observed,calendar_period_complete_in_analysis_window,cross_period_exit,period_end_known_closed,period_end_known_closed_rate,period_end_outcome_scope
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,28,28,0,18,2,0.39285714285714285,33.89151465095482,0.1084399301137304,11.0,3.036318043184451,53.89151465095479,-58.78820268263949,1.0,0.0,1.172162832201952,0.03571428571428571,0.181737012987013,0.5925925925925926,-80.05257448309415,158.85787192921123,-0.6793116197293223,0.9412668809521317,4,-45.790541481348995,146.21321385741174,0.5,-192.00375533876073,0.14285714285714285,year,2026,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2026-01-01T00:00:00+08:00,2027-01-01T00:00:00+08:00,True,False,False,0.0,28.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,2,2,0,2,2,0.0,-108.2965823522895,-1.263856905849194,0.0,-2.527713811698388,-88.2965823522895,-108.2965823522895,0.0,0.0,0.0,0.0,0.0,0.0,-141.515910989594,-75.077253714985,-1.3631263116983878,-1.1645875,0,,,,,0.0,month,2020-02,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2020-02-01T00:00:00+08:00,2020-03-01T00:00:00+08:00,False,True,False,0.0,2.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,4,4,0,3,2,0.25,-83.3102986214405,-0.7130619992675529,1.0,-2.8522479970702115,-63.31029862144049,-123.48701839819049,0.0,0.0,0.18368227246073368,0.0,0.0,1.0,-162.95241534052,121.67954662544999,-1.1834594594594592,0.6417934782608671,0,,,,,0.0,month,2020-03,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2020-03-01T00:00:00+08:00,2020-04-01T00:00:00+08:00,True,True,True,0.0,4.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,2,2,0,2,2,0.0,-254.6600912911375,-1.099970414193377,0.0,-2.199940828386754,-234.6600912911375,-254.6600912911375,0.0,0.0,0.0,0.0,0.0,0.0,-344.76808683594,-164.552095746335,-1.1383584229390662,-1.061582405447688,0,,,,,0.0,month,2020-04,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2020-04-01T00:00:00+08:00,2020-05-01T00:00:00+08:00,True,True,True,0.0,2.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,3,3,0,3,2,0.6666666666666666,325.16624802424764,1.3528689429529581,2.0,4.058606828858874,345.1662480242477,492.185206403535,0.0,0.0,4.63972309052194,0.0,0.0,1.0,-193.782019085886,677.095556755094,-1.1150867052023086,2.71134875995188,0,,,,,0.0,month,2020-05,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2020-05-01T00:00:00+08:00,2020-06-01T00:00:00+08:00,True,True,True,0.0,3.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,month,2020-06,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2020-06-01T00:00:00+08:00,2020-07-01T00:00:00+08:00,True,True,True,0.0,0.0,,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,2,2,0,1,1,0.5,180.19568615299949,1.38350090260534,1.0,2.76700180521068,200.1956861529995,180.19568615299949,0.0,0.0,3.2102553782556975,0.0,,,,,,,0,,,,,0.0,month,2020-07,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2020-07-01T00:00:00+08:00,2020-08-01T00:00:00+08:00,True,True,True,1.0,1.0,0.5,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,2,2,0,2,2,0.5,25.9706089424145,0.149153162393166,1.0,0.298306324786332,45.9706089424145,25.9706089424145,0.0,0.0,1.264734384528806,0.0,0.0,1.0,-177.711697624889,229.652915509718,-1.1268136752136673,1.4251199999999993,0,,,,,0.0,month,2020-08,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2020-08-01T00:00:00+08:00,2020-09-01T00:00:00+08:00,True,True,True,0.0,2.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,2,2,0,2,2,0.5,39.796492797278,0.006594767511139299,1.0,0.013189535022278598,59.796492797278,39.796492797278,0.0,0.0,1.0099215450450605,0.0,0.0,1.0,-80.719556144457,160.312541739013,-1.3293831719128328,1.3425727069351114,0,,,,,0.0,month,2020-09,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2020-09-01T00:00:00+08:00,2020-10-01T00:00:00+08:00,True,True,True,0.0,2.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,2,2,0,2,2,0.0,-124.72119569291951,-0.9190132587450928,0.0,-1.8380265174901855,-104.72119569291951,-124.72119569291951,0.0,0.0,0.0,0.0,0.0,0.0,-130.755308040376,-118.68708334546301,-1.2026607669616405,-0.635365750528545,0,,,,,0.0,month,2020-10,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2020-10-01T00:00:00+08:00,2020-11-01T00:00:00+08:00,True,True,True,0.0,2.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,2,2,0,1,2,0.0,-202.09802999798302,-1.1252712890004442,0.0,-2.2505425780008883,-182.098029997983,-202.09802999798302,0.0,0.0,0.0,0.0,,,,,,,0,,,,,0.0,month,2020-11,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2020-11-01T00:00:00+08:00,2020-12-01T00:00:00+08:00,True,True,True,0.0,2.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,1,1,0,1,1,1.0,773.223716990532,4.2246642468239575,1.0,4.2246642468239575,793.223716990532,773.223716990532,0.0,0.0,,0.0,,,,,,,0,,,,,0.0,month,2020-12,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2020-12-01T00:00:00+08:00,2021-01-01T00:00:00+08:00,True,True,True,0.0,1.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,3,3,0,2,2,0.0,-389.152686183707,-1.065172985272028,0.0,-3.195518955816084,-369.15268618370703,-440.691238351521,0.0,0.0,0.0,0.0,0.0,0.0,-521.788386291439,-322.834836129841,-1.07783075840557,-1.0398574390049442,0,,,,,0.0,month,2021-01,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2021-01-01T00:00:00+08:00,2021-02-01T00:00:00+08:00,True,True,True,0.0,3.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,4,4,0,3,2,0.25,-50.403047581039004,0.02010519668929439,1.0,0.08042078675717756,-30.40304758103899,-209.632853082998,0.0,0.0,1.0244238283814355,0.0,0.0,1.0,-268.6006685394965,508.8761169687189,-1.1304742338640683,3.3731390904242904,0,,,,,0.0,month,2021-02,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2021-02-01T00:00:00+08:00,2021-03-01T00:00:00+08:00,True,True,True,0.0,4.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,3,3,0,2,2,0.0,-194.53694867028034,-1.122136325172758,0.0,-3.366408975518274,-174.53694867028034,-163.767583468474,0.0,0.0,0.0,0.0,0.0,0.0,-209.92163127118351,-163.767583468474,-1.139113418459763,-1.1136477785292556,0,,,,,0.0,month,2021-03,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2021-03-01T00:00:00+08:00,2021-04-01T00:00:00+08:00,True,True,True,0.0,3.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,3,3,0,2,2,0.3333333333333333,-78.374110221501,-0.5193954049666804,1.0,-1.5581862149000412,-58.37411022150099,-103.906680109138,0.0,0.0,0.10531927462010657,0.0,0.0,1.0,-130.84455539384402,26.566780123184998,-0.8708057358888639,0.1834252568776865,0,,,,,0.0,month,2021-04,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2021-04-01T00:00:00+08:00,2021-05-01T00:00:00+08:00,True,True,True,0.0,3.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,2,2,0,2,2,0.0,-187.68014296150702,-1.1230130819534614,0.0,-2.246026163906923,-167.680142961507,-187.68014296150702,0.0,0.0,0.0,0.0,0.0,0.0,-216.911393000432,-158.44889292258202,-1.1444576376004956,-1.1015685263064272,0,,,,,0.0,month,2021-05,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2021-05-01T00:00:00+08:00,2021-06-01T00:00:00+08:00,True,True,True,0.0,2.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,month,2021-06,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2021-06-01T00:00:00+08:00,2021-07-01T00:00:00+08:00,True,True,True,0.0,0.0,,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,month,2021-07,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2021-07-01T00:00:00+08:00,2021-08-01T00:00:00+08:00,True,True,True,0.0,0.0,,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,month,2021-08,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2021-08-01T00:00:00+08:00,2021-09-01T00:00:00+08:00,True,True,True,0.0,0.0,,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,month,2021-09,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2021-09-01T00:00:00+08:00,2021-10-01T00:00:00+08:00,True,True,True,0.0,0.0,,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,2,2,0,2,1,0.5,167.99871619877595,2.1768703589408913,1.0,4.353740717881783,187.998716198776,167.99871619877595,1.0,0.0,4.951102986584124,0.5,0.0,1.0,-216.26094026757602,552.2583726651279,-1.1019051471613888,5.455645865043171,1,552.2583726651279,-119.59986425375101,0.0,671.858236918879,0.5,month,2021-10,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2021-10-01T00:00:00+08:00,2021-11-01T00:00:00+08:00,True,True,True,0.0,2.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,month,2021-11,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2021-11-01T00:00:00+08:00,2021-12-01T00:00:00+08:00,True,True,True,0.0,0.0,,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,month,2021-12,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2021-12-01T00:00:00+08:00,2022-01-01T00:00:00+08:00,True,True,True,0.0,0.0,,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,1,1,0,1,1,0.0,-91.632974763943,-1.2792010253086248,0.0,-1.2792010253086248,-71.632974763943,-91.632974763943,0.0,0.0,0.0,0.0,,,,,,,1,-91.632974763943,-97.54809449270701,0.0,5.915119728764004,1.0,month,2022-01,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2022-01-01T00:00:00+08:00,2022-02-01T00:00:00+08:00,True,True,True,0.0,1.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,2,2,0,1,2,0.5,307.843882286875,0.995370407970742,1.0,1.990740815941484,327.84388228687504,307.843882286875,0.0,0.0,2.721319560965264,0.0,,,,,,,1,763.466811636479,-136.01901544366402,0.0,899.4858270801429,0.5,month,2022-02,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2022-02-01T00:00:00+08:00,2022-03-01T00:00:00+08:00,True,True,True,0.0,2.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,month,2022-03,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2022-03-01T00:00:00+08:00,2022-04-01T00:00:00+08:00,True,True,True,0.0,0.0,,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,1,1,0,1,1,0.0,-65.90997310424301,-1.4356351931330489,0.0,-1.4356351931330489,-45.909973104243,-65.90997310424301,0.0,0.0,0.0,0.0,,,,,,,0,,,,,0.0,month,2022-04,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2022-04-01T00:00:00+08:00,2022-05-01T00:00:00+08:00,True,True,True,0.0,1.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,month,2022-05,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2022-05-01T00:00:00+08:00,2022-06-01T00:00:00+08:00,True,True,True,0.0,0.0,,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,2,2,0,1,2,0.0,-366.02997265859904,-1.05845253367808,0.0,-2.11690506735616,-346.029972658599,-366.02997265859904,0.0,0.0,0.0,0.0,,,,,,,2,-366.02997265859904,-245.52353195397748,0.0,-120.5064407046215,1.0,month,2022-06,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2022-06-01T00:00:00+08:00,2022-07-01T00:00:00+08:00,True,True,True,0.0,2.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,2,2,0,2,1,0.5,-76.24491876061951,-0.47478452377202124,1.0,-0.9495690475440425,-56.2449187606195,-76.24491876061951,0.0,0.0,0.07226012596272854,0.0,0.0,1.0,-159.09805544062903,6.6082179193899995,-1.0235294117647185,0.073960364220676,0,,,,,0.0,month,2022-07,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2022-07-01T00:00:00+08:00,2022-08-01T00:00:00+08:00,True,True,True,0.0,2.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,2,2,0,1,1,0.5,7.1691470796855015,-0.17111819837188808,1.0,-0.34223639674377615,27.16914707968549,7.1691470796855015,0.0,0.0,0.6783024978164838,0.0,,,,,,,0,,,,,0.0,month,2022-08,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2022-08-01T00:00:00+08:00,2022-09-01T00:00:00+08:00,True,True,True,0.0,2.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,3,3,0,3,2,0.3333333333333333,34.15936799423533,0.4593696497819956,1.0,1.3781089493459868,54.15936799423534,-86.643686085257,0.0,0.0,1.6712919213786996,0.0,0.0,1.0,-120.194920431733,309.316710499696,-1.300103448275863,3.431029453015428,1,-120.194920431733,-218.72062300097102,0.0,98.52570256923802,0.3333333333333333,month,2022-09,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2022-09-01T00:00:00+08:00,2022-10-01T00:00:00+08:00,True,True,True,0.0,3.0,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,2,2,0,2,2,0.0,-142.74964018923453,-0.9105901042315184,0.0,-1.8211802084630369,-122.74964018923448,-142.74964018923453,0.0,0.0,0.0,0.0,0.0,0.0,-201.33292469575602,-84.166355682713,-1.311689822294027,-0.5094903861690099,0,,,,,0.0,month,2022-10,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2022-10-01T00:00:00+08:00,2022-11-01T00:00:00+08:00,True,True,True,1.0,1.0,0.5,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,month,2022-11,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2022-11-01T00:00:00+08:00,2022-12-01T00:00:00+08:00,True,True,True,0.0,0.0,,eventual exits may occur after entry period; incomplete current period is right-censored
baseline_15_v9_both_4h20,15,v9_both,baseline,4h,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,month,2022-12,fixed pre-expansion clock observation,False,2020-02-01 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-09-23 04:00:00+00:00,2022-12-01T00:00:00+08:00,2023-01-01T00:00:00+08:00,True,True,True,0.0,0.0,,eventual exits may occur after entry period; incomplete current period is right-censored
