scope,timeframe_min,arm,policy,kind,bucket,period,analysis_start,analysis_split,analysis_end_exclusive,taken,closed,censored,weeks,symbols,win_rate,mean_net_bp,mean_net_r,wins,sum_net_r,mean_gross_bp,median_net_bp,ge5r,ge10r,pf_r,ge5r_rate,win_rate_low,win_rate_high,mean_net_bp_low,mean_net_bp_high,mean_net_r_low,mean_net_r_high,matched,paired_target_mean_net_bp,random_mean_net_bp,random_win_rate,mean_excess_bp,random_coverage,test_scope,fixed_incumbent_symbols,run_universe_symbols,fixed_universe_coverage,fixed_universe_rule,first_analysis_month_removed
all_fixed_incumbents,15,v9_both,baseline,overall,0,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,727,727,0,281,2,0.2984869325997249,-1.1615632355708938,0.010630673242621645,217.0,7.728499447385936,18.838436764429108,-86.87152052709601,33.0,7.0,1.0134979996905287,0.0453920220082531,0.26440053996170176,0.3342291265781199,-20.288923119433175,19.37589281692696,-0.14832100568311848,0.17910635849199402,616,-4.158115958332144,-8.624622202245732,0.2792207792207792,4.466506243913584,0.8473177441540578,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,8,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,166,166,0,122,2,0.3072289156626506,5.273382771383747,0.08325284075094966,51.0,13.819971564657642,25.273382771383762,-97.81998201426799,10.0,2.0,1.1062145348635404,0.060240963855421686,0.23528525868178596,0.37663892993234305,-36.588696748802626,48.876170116231584,-0.2795547234197439,0.45693208424343196,20,38.04966955218189,139.82628106707023,0.4,-101.77661151488834,0.12048192771084337,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,8,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,67,67,0,52,2,0.2537313432835821,-12.548598962511043,0.025082337869057014,17.0,1.6805166372268199,7.451401037488979,-137.33003985852798,4.0,1.0,1.0307573416781664,0.05970149253731343,0.14925373134328357,0.3538709677419354,-86.41936026303257,66.40283257436748,-0.5062705655855729,0.5938843128190894,11,59.35269239127837,190.30956071122853,0.36363636363636365,-130.9568683199502,0.16417910447761194,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,8,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,99,99,0,70,2,0.3434343434343434,17.33472394482769,0.1226207568427356,34.0,12.139454927430824,37.33472394482769,-75.08712096626701,6.0,1.0,1.1608389324759305,0.06060606060606061,0.2475222006736756,0.43564356435643564,-26.990485264300716,64.4338605346156,-0.327907656924613,0.5969780826518643,9,12.012641637730665,78.12449483532123,0.4444444444444444,-66.11185319759056,0.09090909090909091,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,8,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,12,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,104,104,0,79,2,0.33653846153846156,23.033559125720185,0.14159058209923656,35.0,14.725420538320602,43.03355912572019,-72.517406153309,6.0,2.0,1.179343001212046,0.057692307692307696,0.24324324324324326,0.43272405660377344,-25.15891213307743,77.80900756254314,-0.3617375010438926,0.7022168817268819,14,-91.143463826244,-45.8954560082585,0.21428571428571427,-45.2480078179855,0.1346153846153846,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,12,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,53,53,0,42,2,0.4339622641509434,67.45019702241716,0.5175775274509008,23.0,27.43160895489774,87.45019702241717,-74.622380988575,3.0,1.0,1.7843410629390692,0.05660377358490566,0.29409229208924953,0.5740740740740741,-18.54104175001117,165.0532562616013,-0.18054825901016572,1.378359227732986,6,-101.83011326249965,-56.87276078794534,0.16666666666666666,-44.95735247455433,0.11320754716981132,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,12,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,51,51,0,37,2,0.23529411764705882,-23.124907708102157,-0.24914094934464978,12.0,-12.706188416577138,-3.1249077081021768,-71.58558795366301,3.0,1.0,0.7304212931447649,0.058823529411764705,0.12727272727272726,0.3600425531914891,-64.6863229158651,30.043974553928745,-0.8444877483526233,0.5057754465220853,8,-83.12847674905224,-37.66247742349338,0.25,-45.465999325558876,0.1568627450980392,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,12,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,16,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,129,129,0,98,2,0.24031007751937986,-18.462658380006822,-0.14817484199805928,31.0,-19.114554617749647,1.5373416199931762,-99.73836324916199,5.0,1.0,0.8296303444512194,0.03875968992248062,0.16391013964784457,0.3181818181818182,-63.66553971395379,33.0023185285233,-0.5248853439109912,0.3012596814096352,17,-18.08704532697841,3.3481064762005293,0.17647058823529413,-21.435151803178936,0.13178294573643412,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,16,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,74,74,0,55,2,0.28378378378378377,-15.399266280272757,0.025475956515780128,21.0,1.8852207821677296,4.600733719727259,-118.11615308310951,2.0,1.0,1.0331594566782056,0.02702702702702703,0.1917808219178082,0.3888888888888889,-76.71033844935897,61.64590439205332,-0.43395937501294907,0.6137532077045826,10,-45.5547845166915,22.02540819959201,0.1,-67.58019271628349,0.13513513513513514,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,16,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,55,55,0,43,2,0.18181818181818182,-22.584313205103552,-0.381814098180316,10.0,-20.99977539991738,-2.5843132051035793,-79.723183688562,3.0,0.0,0.620541366731105,0.05454545454545454,0.08620689655172414,0.2962962962962963,-68.86619998243008,35.57813858283602,-0.8766809903539644,0.21292964097344322,7,21.152582086897432,-23.333753128644425,0.2857142857142857,44.486335215541864,0.12727272727272726,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,16,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,20,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,138,138,0,107,2,0.2898550724637681,-9.270638361485991,-0.11938134873083214,40.0,-16.474626124854836,10.729361638513996,-96.87845338423651,4.0,0.0,0.8431111752240552,0.028985507246376812,0.20587228041901692,0.375,-57.298464567238945,39.82425218747796,-0.42569320919135806,0.18302932130106594,19,43.203365331914625,24.22816193915195,0.3157894736842105,18.975203392762687,0.13768115942028986,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,20,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,54,54,0,44,2,0.25925925925925924,-42.48887192131684,-0.20026961056866452,14.0,-10.814558970707884,-22.488871921316843,-134.46143666963502,1.0,0.0,0.754367347294202,0.018518518518518517,0.1509433962264151,0.37932758620689644,-118.17285687268587,42.107135073964756,-0.621516897719102,0.29656533388158374,6,61.972890631455506,-177.15577684984132,0.0,239.12866748129684,0.1111111111111111,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,20,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,84,84,0,63,2,0.30952380952380953,12.083940355548135,-0.06738175183508271,26.0,-5.660067154146948,32.0839403555481,-81.0594357848525,3.0,0.0,0.9071829758191244,0.03571428571428571,0.20475831899024668,0.4146341463414634,-42.84012741027372,73.56761453231776,-0.47133128871051333,0.36939868049949903,13,34.54050750135732,117.17459522637962,0.46153846153846156,-82.63408772502231,0.15476190476190477,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,baseline,4h,20,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,overall,0,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,109,109,0,92,2,0.3853211009174312,77.91087985401671,0.35337742421263313,42.0,38.51813923917701,97.91087985401668,-75.793496716238,6.0,0.0,1.6903422126520824,0.05504587155963303,0.2990145276209864,0.4727272727272727,-14.303289184337416,183.75224827042524,-0.013068086444244948,0.7564472518583374,10,-5.9173851117785095,108.76865338909629,0.5,-114.6860385008748,0.09174311926605505,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,overall,0,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,50,50,0,39,2,0.34,112.94873110227545,0.4882741465262809,17.0,24.413707326314046,132.9487311022754,-108.5873817109765,4.0,0.0,1.9125297988764671,0.08,0.20833333333333334,0.4716981132075472,-57.065132396879335,317.19400930283547,-0.09280627726883059,1.1240468982846112,4,29.478815914826487,141.6806328427695,0.5,-112.20181692794299,0.08,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,overall,0,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,59,59,0,53,2,0.423728813559322,48.21778557583135,0.23905816801462657,25.0,14.104431912862967,68.21778557583133,-71.484300641491,2.0,0.0,1.4856589710902866,0.03389830508474576,0.2999561403508772,0.55,-36.37727579784515,142.32210746982958,-0.21689440581569477,0.7806574982383514,6,-29.5148524628485,86.82733375331416,0.5,-116.34218621616267,0.1016949152542373,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,overall,0,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,0,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,24,24,0,23,2,0.2916666666666667,135.64225273719524,0.3039222810186732,7.0,7.294134744448156,155.64225273719526,-108.423605150285,2.0,0.0,1.486005866781407,0.08333333333333333,0.125,0.4782608695652174,-132.98419969247732,542.3242836801628,-0.5907431549864622,1.4990437805197985,0,,,,,0.0,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,0,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,10,10,0,10,2,0.2,216.41789615107692,0.14316954454207315,2.0,1.4316954454207313,236.41789615107683,-201.337501575706,1.0,0.0,1.178131188414915,0.1,0.0,0.5,-258.1910857075316,1059.3436592739931,-1.0546890588039275,1.9158974854762625,0,,,,,0.0,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,0,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,14,14,0,13,2,0.35714285714285715,77.94536458442266,0.41874566421624476,5.0,5.862439299027427,97.94536458442265,-57.862073451747,1.0,0.0,1.8409732825441332,0.07142857142857142,0.14285714285714285,0.5714285714285714,-116.87304652741682,378.1832691971935,-0.6568624920886764,2.13378695124441,0,,,,,0.0,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,0,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,4,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,12,12,0,12,2,0.4166666666666667,-18.329693147705083,0.2696051602195868,5.0,3.2352619226350416,1.6703068522948414,-56.9295795927095,0.0,0.0,1.6501530856002453,0.0,0.16666666666666666,0.6666666666666666,-222.9570079031664,194.20541935909264,-0.4019002682648942,0.979047598891031,0,,,,,0.0,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,4,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,5,5,0,5,2,0.4,-106.02330009901661,0.2662219095059795,2.0,1.3311095475298975,-86.02330009901678,-7.600189907002,0.0,0.0,1.7721116424755152,0.0,0.0,0.8,-482.7503736728134,195.38833157633977,-0.6849399880045913,1.1571391527463726,0,,,,,0.0,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,4,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,7,7,0,7,2,0.42857142857142855,44.30859753180313,0.27202176787216353,3.0,1.9041523751051446,64.30859753180314,-106.258969278417,0.0,0.0,1.5855024241136337,0.0,0.14285714285714285,0.7142857142857143,-152.64499124883213,312.28280354466085,-0.7106956156109633,1.27369738732576,0,,,,,0.0,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,4,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,8,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,12,12,0,12,2,0.75,158.44573804429322,0.6341853166760522,9.0,7.610223800112626,178.44573804429325,67.977965430382,0.0,0.0,3.5057264296227966,0.0,0.5,1.0,-30.904314579678104,393.3121279087334,0.006116605213461542,1.2776834988470527,0,,,,,0.0,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,8,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,4,4,0,4,2,0.75,294.8380827283285,0.9239433186140588,3.0,3.695773274456235,314.83808272832846,206.91626434957453,0.0,0.0,4.515722229800359,0.0,0.25,1.0,-214.49812074714248,892.0961045825535,-0.4518213028477471,2.2997079400758644,0,,,,,0.0,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,8,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,8,8,0,8,2,0.75,90.24956570227563,0.48930631570704874,6.0,3.91445052565639,110.24956570227562,67.977965430382,0.0,0.0,2.971102170726393,0.0,0.5,1.0,-36.69785607152268,217.43737433289525,-0.18452009054301588,1.1050358002027352,0,,,,,0.0,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,8,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,12,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,13,13,0,12,2,0.46153846153846156,117.52993866031017,0.7250931147753623,6.0,9.42621049207971,137.52993866031017,-75.233477035652,2.0,0.0,2.456144962586443,0.15384615384615385,0.16666666666666666,0.7333333333333333,-99.06750704417004,413.6883291513982,-0.5428950091086365,2.320573689396714,0,,,,,0.0,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,12,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,3,3,0,3,1,0.6666666666666666,649.041998645239,4.030598049737825,2.0,12.091794149213474,669.0419986452391,745.0119414036279,2.0,0.0,12.094285338151773,0.6666666666666666,0.0,1.0,-242.43984644793,1444.5539009800189,-1.0899119484182906,7.4182091503268035,0,,,,,0.0,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,12,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,10,10,0,9,2,0.4,-41.9236793351685,-0.2665583657133763,4.0,-2.665583657133763,-21.923679335168494,-78.64194347884,0.0,0.0,0.5048594783713896,0.0,0.0,0.7272727272727273,-148.50496357199938,47.37953823551785,-0.8500752792484327,0.2515274973855273,0,,,,,0.0,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,12,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
all_fixed_incumbents,15,v9_both,retest,4h,16,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,21,21,0,21,2,0.42857142857142855,148.0526678773032,0.9077434249390934,9.0,19.06261192372096,168.05266787730315,-42.259529336768,2.0,0.0,3.104891493107274,0.09523809523809523,0.19047619047619047,0.6666666666666666,-18.31295656510296,341.5251131432011,-0.09849299298213625,2.0284464311207993,1,-136.821580117194,-31.408105474538,0.0,-105.413474642656,0.047619047619047616,descriptive same-clock matched random,2,2,1.0,merged source first_ms < analysis_start; not a point-in-time universe,False
