symbol,first_source_utc,last_source_utc,source_gap_count,fixed_incumbent_before_analysis_start,coverage_rule
BTCUSDT,2020-01-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
ETHUSDT,2020-01-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
