period_kind,period,timeframe_min,arm,policy,kind,bucket,analysis_start,analysis_end_exclusive,entry_period_controls_same_period,taken,closed,censored,weeks,symbols,win_rate,mean_net_bp,mean_net_r,wins,sum_net_r,mean_gross_bp,median_net_bp,ge5r,ge10r,pf_r,ge5r_rate,win_rate_low,win_rate_high,mean_net_bp_low,mean_net_bp_high,mean_net_r_low,mean_net_r_high,matched,paired_target_mean_net_bp,random_mean_net_bp,random_win_rate,mean_excess_bp,random_coverage,source_available_symbols,source_universe_symbols,source_coverage_is_span_only,period_start_bjt,period_end_bjt,calendar_period_start_observed,calendar_period_end_observed,calendar_period_complete_in_analysis_window,cross_period_exit,period_end_known_closed,period_end_known_closed_rate,period_end_outcome_scope
month,2020-03,15,v9_both,baseline,4h,8,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,3,3,0,2,2,0.0,-189.603208696841,-1.120878196523144,0.0,-3.362634589569432,-169.603208696841,-180.949675915811,0.0,0.0,0.0,0.0,0.0,0.0,-226.569590247206,-171.12001792165853,-1.132907458719141,-1.0968196721311498,2,-203.7596330815085,883.6443556089481,0.5,-1087.4039886904563,0.6666666666666666,2,2,True,2020-03-01T00:00:00+08:00,2020-04-01T00:00:00+08:00,True,True,True,0,3,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-03,15,v9_both,baseline,4h,12,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,2,2,0,1,2,0.5,75.599736451755,0.45091811430147644,1.0,0.9018362286029529,95.59973645175499,75.599736451755,0.0,0.0,1.7197339085699794,0.0,,,,,,,0,,,,,0.0,2,2,True,2020-03-01T00:00:00+08:00,2020-04-01T00:00:00+08:00,True,True,True,0,2,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-03,15,v9_both,baseline,4h,16,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,1,1,0,1,1,0.0,-128.45342445402,-0.9347243243243388,0.0,-0.9347243243243388,-108.45342445402,-128.45342445402,0.0,0.0,0.0,0.0,,,,,,,0,,,,,0.0,2,2,True,2020-03-01T00:00:00+08:00,2020-04-01T00:00:00+08:00,True,True,True,0,1,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-03,15,v9_both,baseline,4h,20,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,4,4,0,3,2,0.25,-83.3102986214405,-0.7130619992675529,1.0,-2.8522479970702115,-63.31029862144049,-123.48701839819049,0.0,0.0,0.18368227246073368,0.0,0.0,1.0,-162.95241534052,121.67954662544999,-1.1834594594594592,0.6417934782608671,0,,,,,0.0,2,2,True,2020-03-01T00:00:00+08:00,2020-04-01T00:00:00+08:00,True,True,True,0,4,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-04,15,v9_both,baseline,overall,0,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,7,7,0,4,2,0.42857142857142855,159.46368918039394,1.3619065251211495,3.0,9.533345675848047,179.4636891803941,-122.569310449882,1.0,1.0,3.1154709634156843,0.14285714285714285,0.14285714285714285,1.0,-176.44544069699944,402.36684172758544,-0.6119327161169968,3.0776963992103066,3,82.85711884000932,284.34999536683836,0.6666666666666666,-201.49287652682898,0.42857142857142855,2,2,True,2020-04-01T00:00:00+08:00,2020-05-01T00:00:00+08:00,True,True,True,0,7,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-04,15,v9_both,baseline,4h,0,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,2020-04-01T00:00:00+08:00,2020-05-01T00:00:00+08:00,True,True,True,0,0,,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-04,15,v9_both,baseline,4h,4,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,2,2,0,2,2,0.5,-74.226727905822,-0.3871078714516514,1.0,-0.7742157429033028,-54.226727905822,-74.226727905822,0.0,0.0,0.3034857332515194,0.0,0.0,1.0,-199.279545567616,50.826089755972,-1.1115576232451834,0.3373418803418806,1,50.826089755972,-115.019659239843,0.0,165.845748995815,0.5,2,2,True,2020-04-01T00:00:00+08:00,2020-05-01T00:00:00+08:00,True,True,True,0,2,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-04,15,v9_both,baseline,4h,8,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,1,1,0,1,1,1.0,1499.563960774887,10.153975060616611,1.0,10.153975060616611,1519.5639607748878,1499.563960774887,1.0,1.0,,1.0,,,,,,,0,,,,,0.0,2,2,True,2020-04-01T00:00:00+08:00,2020-05-01T00:00:00+08:00,True,True,True,0,1,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-04,15,v9_both,baseline,4h,12,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,1,1,0,1,1,1.0,397.02481233167197,3.5485172855314007,1.0,3.5485172855314007,417.024812331672,397.02481233167197,0.0,0.0,,0.0,,,,,,,0,,,,,0.0,2,2,True,2020-04-01T00:00:00+08:00,2020-05-01T00:00:00+08:00,True,True,True,0,1,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-04,15,v9_both,baseline,4h,16,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,1,1,0,1,1,0.0,-122.569310449882,-1.194990099009906,0.0,-1.194990099009906,-102.569310449882,-122.569310449882,0.0,0.0,0.0,0.0,,,,,,,0,,,,,0.0,2,2,True,2020-04-01T00:00:00+08:00,2020-05-01T00:00:00+08:00,True,True,True,0,1,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-04,15,v9_both,baseline,4h,20,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,2,2,0,2,2,0.0,-254.6600912911375,-1.099970414193377,0.0,-2.199940828386754,-234.6600912911375,-254.6600912911375,0.0,0.0,0.0,0.0,0.0,0.0,-344.76808683594,-164.552095746335,-1.1383584229390662,-1.061582405447688,0,,,,,0.0,2,2,True,2020-04-01T00:00:00+08:00,2020-05-01T00:00:00+08:00,True,True,True,0,2,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-05,15,v9_both,baseline,overall,0,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,9,9,0,3,2,0.4444444444444444,68.15334693912233,0.1612918857618056,4.0,1.4516269718562502,88.15334693912247,-101.82009811044199,0.0,0.0,1.2479153572773152,0.0,0.25,0.6666666666666666,8.176181750910994,219.19924919227049,-0.23436170683184798,0.6854470349419753,9,68.15334693912233,107.32120313713222,0.4444444444444444,-39.16785619800987,1.0,2,2,True,2020-05-01T00:00:00+08:00,2020-06-01T00:00:00+08:00,True,True,True,0,9,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-05,15,v9_both,baseline,4h,0,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,1,1,0,1,1,0.0,-238.697058370553,-1.0914507042253516,0.0,-1.0914507042253516,-218.697058370553,-238.697058370553,0.0,0.0,0.0,0.0,,,,,,,0,,,,,0.0,2,2,True,2020-05-01T00:00:00+08:00,2020-06-01T00:00:00+08:00,True,True,True,0,1,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-05,15,v9_both,baseline,4h,4,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,2020-05-01T00:00:00+08:00,2020-06-01T00:00:00+08:00,True,True,True,0,0,,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-05,15,v9_both,baseline,4h,8,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,1,1,0,1,1,0.0,-101.82009811044199,-1.2444387193596866,0.0,-1.2444387193596866,-81.82009811044199,-101.82009811044199,0.0,0.0,0.0,0.0,,,,,,,1,-101.82009811044199,-128.086707992342,0.0,26.266609881900013,1.0,2,2,True,2020-05-01T00:00:00+08:00,2020-06-01T00:00:00+08:00,True,True,True,0,1,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-05,15,v9_both,baseline,4h,12,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,3,3,0,2,2,0.3333333333333333,-54.05071841323733,-0.5720493907558034,1.0,-1.7161481722674101,-34.05071841323699,-109.792152143446,0.0,0.0,0.28623400495770046,0.0,0.0,1.0,-119.956014739133,77.759874238554,-1.202178433959793,0.6882086956521759,0,,,,,0.0,2,2,True,2020-05-01T00:00:00+08:00,2020-06-01T00:00:00+08:00,True,True,True,0,3,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-05,15,v9_both,baseline,4h,16,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,1,1,0,1,1,1.0,140.550690100065,1.445057738849825,1.0,1.445057738849825,160.550690100065,140.550690100065,0.0,0.0,,0.0,,,,,,,0,,,,,0.0,2,2,True,2020-05-01T00:00:00+08:00,2020-06-01T00:00:00+08:00,True,True,True,0,1,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-05,15,v9_both,baseline,4h,20,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,3,3,0,3,2,0.6666666666666666,325.16624802424764,1.3528689429529581,2.0,4.058606828858874,345.1662480242477,492.185206403535,0.0,0.0,4.63972309052194,0.0,0.0,1.0,-193.782019085886,677.095556755094,-1.1150867052023086,2.71134875995188,0,,,,,0.0,2,2,True,2020-05-01T00:00:00+08:00,2020-06-01T00:00:00+08:00,True,True,True,0,3,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-06,15,v9_both,baseline,overall,0,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,10,10,0,3,2,0.6,45.784664601175784,0.5998154279056083,6.0,5.998154279056083,65.78466460117579,31.7522030091655,0.0,0.0,2.388467907031248,0.0,0.4,1.0,-38.05754930453651,141.342230940109,-0.45460155977185196,1.749426293820121,8,66.70537386040375,-57.25528584983287,0.125,123.96065971023663,0.8,2,2,True,2020-06-01T00:00:00+08:00,2020-07-01T00:00:00+08:00,True,True,True,0,10,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-06,15,v9_both,baseline,4h,0,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,2,2,0,1,2,1.0,104.648715842012,0.9272170123996315,2.0,1.854434024799263,124.648715842012,104.648715842012,0.0,0.0,,0.0,,,,,,,1,177.38585180605799,225.627911064241,1.0,-48.24205925818302,0.5,2,2,True,2020-06-01T00:00:00+08:00,2020-07-01T00:00:00+08:00,True,True,True,0,2,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-06,15,v9_both,baseline,4h,4,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,4,4,0,2,2,0.75,150.07478899032247,0.9604565821874766,3.0,3.8418263287499066,170.0747889903225,153.77439229117698,0.0,0.0,4.128447747241234,0.0,0.5,1.0,-38.05754930453651,338.20712728518146,-0.4546015597718519,2.375514724146805,0,,,,,0.0,2,2,True,2020-06-01T00:00:00+08:00,2020-07-01T00:00:00+08:00,True,True,True,0,4,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-06,15,v9_both,baseline,4h,8,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,2,2,0,2,2,0.5,33.447450468399,1.1186961988223545,1.0,2.237392397644709,53.447450468399005,33.447450468399,0.0,0.0,2.9347033076895337,0.0,0.0,1.0,-147.834360199505,214.729261136303,-1.156452459016392,3.393844856661101,0,,,,,0.0,2,2,True,2020-06-01T00:00:00+08:00,2020-07-01T00:00:00+08:00,True,True,True,0,2,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-06,15,v9_both,baseline,4h,12,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,2020-06-01T00:00:00+08:00,2020-07-01T00:00:00+08:00,True,True,True,0,0,,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-06,15,v9_both,baseline,4h,16,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,2,2,0,1,1,0.0,-209.32242128517703,-0.9677492360688975,0.0,-1.935498472137795,-189.32242128517697,-209.32242128517703,0.0,0.0,0.0,0.0,,,,,,,1,-285.901559848056,-122.87808738389701,0.0,-163.023472464159,0.5,2,2,True,2020-06-01T00:00:00+08:00,2020-07-01T00:00:00+08:00,True,True,True,0,2,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-06,15,v9_both,baseline,4h,20,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,2020-06-01T00:00:00+08:00,2020-07-01T00:00:00+08:00,True,True,True,0,0,,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-07,15,v9_both,baseline,overall,0,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,11,11,0,3,2,0.2727272727272727,-21.34940779312218,-0.2347273846939708,3.0,-2.582001231633679,-1.3494077931222688,-99.398996428022,0.0,0.0,0.6970025267236388,0.0,0.0,0.5,-71.238398331308,-5.741869862965136,-0.6305618969354687,-0.07979918599259876,10,-15.999780257344893,47.636020049723705,0.3,-63.635800307068614,0.9090909090909091,2,2,True,2020-07-01T00:00:00+08:00,2020-08-01T00:00:00+08:00,True,True,True,1,10,0.9090909090909091,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-07,15,v9_both,baseline,4h,0,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,1,1,0,1,1,1.0,185.54315476190402,1.318255506607923,1.0,1.318255506607923,205.543154761904,185.54315476190402,0.0,0.0,,0.0,,,,,,,0,,,,,0.0,2,2,True,2020-07-01T00:00:00+08:00,2020-08-01T00:00:00+08:00,True,True,True,0,1,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-07,15,v9_both,baseline,4h,4,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,2020-07-01T00:00:00+08:00,2020-08-01T00:00:00+08:00,True,True,True,0,0,,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-07,15,v9_both,baseline,4h,8,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,2,2,0,1,1,0.0,-133.455937769385,-1.1765444938820913,0.0,-2.3530889877641825,-113.455937769385,-133.455937769385,0.0,0.0,0.0,0.0,,,,,,,1,-129.06355772847,-122.266271068745,0.0,-6.797286659725003,0.5,2,2,True,2020-07-01T00:00:00+08:00,2020-08-01T00:00:00+08:00,True,True,True,0,2,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-07,15,v9_both,baseline,4h,12,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,2,2,0,2,2,0.5,-60.032763145172,-0.2802864316808061,1.0,-0.5605728633616122,-40.032763145172,-60.032763145172,0.0,0.0,0.5179730595578469,0.0,0.0,1.0,-142.737609420267,22.672083129923003,-1.1629492385786788,0.6023763752170667,0,,,,,0.0,2,2,True,2020-07-01T00:00:00+08:00,2020-08-01T00:00:00+08:00,True,True,True,0,2,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-07,15,v9_both,baseline,4h,16,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,4,4,0,3,2,0.0,-98.45015274078325,-0.9383991730816217,0.0,-3.7535966923264867,-78.45015274078351,-106.2205598729465,0.0,0.0,0.0,0.0,0.0,0.0,-176.47813114962204,-71.238398331308,-1.3646595110316166,-0.6305618969354687,0,,,,,0.0,2,2,True,2020-07-01T00:00:00+08:00,2020-08-01T00:00:00+08:00,True,True,True,0,4,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-07,15,v9_both,baseline,4h,20,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,2,2,0,1,1,0.5,180.19568615299949,1.38350090260534,1.0,2.76700180521068,200.1956861529995,180.19568615299949,0.0,0.0,3.2102553782556975,0.0,,,,,,,0,,,,,0.0,2,2,True,2020-07-01T00:00:00+08:00,2020-08-01T00:00:00+08:00,True,True,True,1,1,0.5,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-08,15,v9_both,baseline,overall,0,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,12,12,0,4,2,0.4166666666666667,-15.519120180047251,-0.07280951425901387,5.0,-0.8737141711081664,4.480879819952753,-72.1841104293685,0.0,0.0,0.8914800190979839,0.0,0.2857142857142857,0.6363636363636364,-77.8333439561528,52.739699894701,-0.34325625213378547,0.44744362217850536,11,5.618563281487365,-58.29676760849645,0.18181818181818182,63.91533088998382,0.9166666666666666,2,2,True,2020-08-01T00:00:00+08:00,2020-09-01T00:00:00+08:00,True,True,True,0,12,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-08,15,v9_both,baseline,4h,0,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,1,1,0,1,1,0.0,-248.03363825692801,-1.087706358381505,0.0,-1.087706358381505,-228.033638256928,-248.03363825692801,0.0,0.0,0.0,0.0,,,,,,,0,,,,,0.0,2,2,True,2020-08-01T00:00:00+08:00,2020-09-01T00:00:00+08:00,True,True,True,0,1,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-08,15,v9_both,baseline,4h,4,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,2,2,0,2,2,0.0,-134.6710399573845,-1.1798266411652554,0.0,-2.3596532823305107,-114.6710399573845,-134.6710399573845,0.0,0.0,0.0,0.0,0.0,0.0,-154.569225269394,-114.772854645375,-1.211030891438663,-1.1486223908918476,0,,,,,0.0,2,2,True,2020-08-01T00:00:00+08:00,2020-09-01T00:00:00+08:00,True,True,True,0,2,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-08,15,v9_both,baseline,4h,8,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,2,2,0,2,2,0.5,-46.4784953822185,-0.2937439218315503,1.0,-0.5874878436631006,-26.478495382218508,-46.4784953822185,0.0,0.0,0.4919323287309253,0.0,0.0,1.0,-147.944237831263,54.98724706682601,-1.1563180987202877,0.5688302550571871,1,-147.944237831263,-198.00776196636502,0.0,50.06352413510202,0.5,2,2,True,2020-08-01T00:00:00+08:00,2020-09-01T00:00:00+08:00,True,True,True,0,2,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-08,15,v9_both,baseline,4h,12,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,3,3,0,2,2,0.6666666666666666,85.34862718459867,0.6648749876614889,2.0,1.9946249629844666,105.34862718459867,76.99711018972201,0.0,0.0,3.1360466436150514,0.0,0.5,1.0,2.1610307710075034,251.723820011781,-0.2161517160386467,2.42692839506176,0,,,,,0.0,2,2,True,2020-08-01T00:00:00+08:00,2020-09-01T00:00:00+08:00,True,True,True,0,3,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-08,15,v9_both,baseline,4h,16,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,2,2,0,2,1,0.5,58.058083668471,0.43410101274807555,1.0,0.8682020254961511,78.058083668471,58.058083668471,0.0,0.0,1.6260026643239047,0.0,0.0,1.0,-71.69317221103,187.809339547972,-1.3868982912937384,2.2551003167898895,1,187.809339547972,-76.008655267402,0.0,263.817994815374,0.5,2,2,True,2020-08-01T00:00:00+08:00,2020-09-01T00:00:00+08:00,True,True,True,0,2,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-08,15,v9_both,baseline,4h,20,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,2,2,0,2,2,0.5,25.9706089424145,0.149153162393166,1.0,0.298306324786332,45.9706089424145,25.9706089424145,0.0,0.0,1.264734384528806,0.0,0.0,1.0,-177.711697624889,229.652915509718,-1.1268136752136673,1.4251199999999993,0,,,,,0.0,2,2,True,2020-08-01T00:00:00+08:00,2020-09-01T00:00:00+08:00,True,True,True,0,2,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-09,15,v9_both,baseline,overall,0,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,14,14,0,4,2,0.2857142857142857,-60.12897606652529,-0.22026265227190994,4.0,-3.083677131806739,-40.12897606652528,-76.06270536300451,0.0,0.0,0.7144842806634137,0.0,0.0,0.5454545454545454,-87.25396577106488,33.07568260020366,-1.11856560003665,0.6340123977838996,12,-57.12069455335266,-4.531651094443503,0.16666666666666666,-52.58904345890916,0.8571428571428571,2,2,True,2020-09-01T00:00:00+08:00,2020-10-01T00:00:00+08:00,True,True,True,0,14,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-09,15,v9_both,baseline,4h,0,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,4,4,0,2,2,0.25,-107.68622473586649,-0.1440219363370975,1.0,-0.57608774534839,-87.68622473586652,-56.863326239721005,0.0,0.0,0.7961356230069989,0.0,0.0,0.5,-158.509123232012,-56.863326239721005,-0.8865637050468458,0.5985198323726508,1,82.410666676953,-15.0224477845,0.0,97.433114461453,0.25,2,2,True,2020-09-01T00:00:00+08:00,2020-10-01T00:00:00+08:00,True,True,True,0,4,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
month,2020-09,15,v9_both,baseline,4h,4,2020-02-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,True,1,1,0,1,1,0.0,-338.899528288562,-1.0627156775907884,0.0,-1.0627156775907884,-318.89952828856195,-338.899528288562,0.0,0.0,0.0,0.0,,,,,,,1,-338.899528288562,-121.53077163386399,0.0,-217.368756654698,1.0,2,2,True,2020-09-01T00:00:00+08:00,2020-10-01T00:00:00+08:00,True,True,True,0,1,1.0,eventual exits may occur after entry period; incomplete current period is right-censored
