entry_month,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2023-01,7,-7.556075159359028,-30.387524495789613,-52.89252611551319,0.715591989565714,False,0.2857142857142857,5,0
2023-02,6,-41.52761692757744,-38.77345863919633,-249.16570156546462,0.12057255463759545,False,0.3333333333333333,4,0
2023-03,3,-6.283898521409007,-115.9236042114886,-18.851695564227022,0.9303070800783608,False,0.3333333333333333,2,0
2023-04,4,-46.401451340386515,-35.761429285854334,-185.60580536154606,0.0,False,0.0,4,0
2023-06,3,-26.882463752787192,-37.98568122705735,-80.64739125836157,0.04889266799796545,False,0.3333333333333333,2,0
2023-07,6,-32.384264299438364,-33.26040183877608,-194.3055857966302,0.005182877047375763,False,0.16666666666666666,5,0
2023-08,3,-24.257837101494523,-22.686024408384835,-72.77351130448356,0.0,False,0.0,3,0
2023-09,4,-44.32838183912794,-37.050608862866355,-177.31352735651177,0.0,False,0.0,4,0
2023-10,4,-18.877929832629132,-32.618288939391654,-75.51171933051653,0.33244398616373044,False,0.25,3,0
2023-12,6,-27.914256036271606,-23.52728780354916,-167.48553621762963,0.10893371228595083,False,0.16666666666666666,5,0
2024-01,5,-40.13749865151727,-50.51738598267573,-200.6874932575863,0.28279900075774234,False,0.2,4,0
2024-02,5,-13.584239123757488,-37.87335722819638,-67.92119561878744,0.7118307170868969,False,0.2,4,0
2024-03,3,97.26175838070449,1.657633178810975,291.7852751421135,9.816299059759034,False,0.6666666666666666,1,0
2024-04,5,-38.45089568701486,-52.43382899113634,-192.2544784350743,0.30761726211508356,False,0.2,4,0
2024-05,5,-46.919664083449035,-47.13322283820041,-234.5983204172452,0.0,False,0.0,5,0
2024-06,2,123.02127697827459,123.02127697827459,246.04255395654917,inf,True,1.0,0,0
2024-07,5,-15.458888513957033,-44.01771250872042,-77.29444256978516,0.6887416481800017,False,0.2,4,0
2024-08,6,5.971514768324627,-39.67888127461182,35.82908860994777,1.17302511099721,False,0.16666666666666666,5,0
2024-09,5,33.79555664544909,-25.672020657359056,168.97778322724542,1.7357766565037167,False,0.2,4,0
2024-10,6,-44.50708461305093,-48.73845828037069,-267.0425076783055,0.0207281857262321,False,0.16666666666666666,5,0
2024-11,5,3.2414403473211073,-32.4728043257949,16.207201736605537,1.0614889590289753,False,0.4,3,0
2024-12,7,-26.169404325580164,-40.249387189598124,-183.18583027906115,0.4702001699397654,False,0.42857142857142855,4,0
