outcome,direction,fold,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
colour_exit,-1,2023H1,8,-38.8523090351643,-45.06374836627634,-310.8184722813144,0.35786665095537085,False,0.25,6,0
colour_exit,-1,2023H2,16,-30.835337427558613,-26.554857433132,-493.3653988409378,0.07480924011125419,False,0.125,14,0
colour_exit,-1,2024H1,12,-42.32854031415267,-47.81830191897594,-507.94248376983194,0.15647850929760224,False,0.16666666666666666,10,0
colour_exit,-1,2024H2,13,41.87248576682623,-10.736635419306122,544.342314968741,3.12262274356508,False,0.46153846153846156,7,0
colour_exit,1,2023H1,11,35.47237999146187,8.031467582965153,390.1961799060806,2.630913000288827,False,0.6363636363636364,4,0
colour_exit,1,2023H2,9,-0.4221688751213228,-20.501645396902006,-3.799519876091905,0.9810195149494353,False,0.4444444444444444,5,0
colour_exit,1,2024H1,13,37.16176373887275,-33.09611812897016,483.1029286053457,2.2360148362395758,False,0.38461538461538464,8,0
colour_exit,1,2024H2,23,-24.91943702511416,-38.5967854917446,-573.1470515776257,0.4596353921766148,False,0.21739130434782608,18,0
hard_stop,-1,2024H1,1,-42.299356244828154,-42.299356244828154,-42.299356244828154,0.0,False,0.0,1,0
hard_stop,1,2023H2,2,-80.40940259590732,-80.40940259590732,-160.81880519181465,0.0,False,0.0,2,0
hard_stop,1,2024H1,1,-46.95893390722182,-46.95893390722182,-46.95893390722182,0.0,False,0.0,1,0
