event_id,signal_time,decision_time,direction,signal_open,signal_high,signal_low,signal_close,initial_stop,signal_atr,ma,ma_side,body_ratio,range_atr,close_location,volume_ratio,ma_slope_atr,cross_count24,efficiency24,is_engulf,breakout20,extension_atr,fold,context_available,context_side,context_slope_atr,context_valid,entry_time,entry_price,exit_time,exit_price,closed,outcome,gross_return,net_return,net_r,risk_pct,risk_atr,hold_minutes,partial_fraction,exit_remaining_fraction,partial_exit_time,partial_exit_price,realised_partial_gross_return,marked_gross_return,marked_net_return,max_favourable_r,max_adverse_r,bars_to_first_positive,funding_modelled,diagnostic_eligible,net_loser,hard_stop,colour_exit,fees_flip,never_positive,giveback,early_30min,fee_to_risk,observed_cost_fraction,primary_loss_reason,entry_day,entry_month,diagnostic_explanation
2023-01-23T20:00:00+00:00_L,2023-01-23 20:00:00+00:00,2023-01-23 21:00:00+00:00,1,22795.8,23039.8,22761.2,23028.2,22761.2,228.90482931102892,22803.712499999998,1,0.8341708542713664,1.2170997040060056,0.9583632447954106,1.1006693160490448,0.01705403075919638,3.0,0.2534314165246245,True,False,0.9807023323871255,2023H1,2023-01-23 20:00:00+00:00,1,0.10750830702362978,True,2023-01-23 21:00:00+00:00,23028.3,2023-01-23 22:55:00+00:00,22900.1,True,colour_exit,-0.005567063135359596,-0.007567063135359596,-0.6524020965930449,0.01159877194582312,1.1668604843503376,115.0,0.0,1.0,,,0.0,-0.005567063135359596,-0.007567063135359596,0.09921377761138205,-0.6645451141894457,0.0,False,True,True,False,True,False,False,False,False,0.1724320479221275,0.002,other_loss,2023-01-23,2023-01,"other_loss; outcome=colour_exit; gross=-55.67bp; net=-75.67bp; held=115min; recorded MFE=0.099R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-02-14T08:00:00+00:00_S,2023-02-14 08:00:00+00:00,2023-02-14 09:00:00+00:00,-1,21769.3,21774.8,21668.7,21696.4,21774.8,101.0348128631119,21727.844999999998,-1,0.6870876531573875,1.050133087728378,0.7389255419415541,0.7051190256789289,0.050209591356802676,4.0,0.020364741641336778,True,False,0.31122935856376227,2023H1,2023-02-14 08:00:00+00:00,-1,-0.1356058113207312,True,2023-02-14 09:00:00+00:00,21696.3,2023-02-14 09:45:00+00:00,21728.1,True,colour_exit,-0.0014656876979024513,-0.0034656876979024514,-0.957867515923579,0.00361812843664588,0.776959918818839,45.0,0.0,1.0,,,0.0,-0.0014656876979024513,-0.0034656876979024514,0.15159235668787027,-0.5299363057325119,0.0,False,True,True,False,True,False,False,False,False,0.552771974522293,0.002,other_loss,2023-02-14,2023-02,"other_loss; outcome=colour_exit; gross=-14.66bp; net=-34.66bp; held=45min; recorded MFE=0.152R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-02-23T11:00:00+00:00_S,2023-02-23 11:00:00+00:00,2023-02-23 12:00:00+00:00,-1,24258.1,24271.9,23646.6,23778.0,24271.9,206.07445245193736,24141.27125,-1,0.7677914600991466,3.034340222963064,0.7898608667839424,4.709564858501627,0.04946432326787372,1.0,0.15365481826205576,False,False,1.7628155536879428,2023H1,2023-02-23 08:00:00+00:00,-1,-0.022202997156402678,True,2023-02-23 12:00:00+00:00,23778.0,2023-02-23 13:15:00+00:00,24108.0,True,colour_exit,-0.01387837496845834,-0.015878374968458342,-0.76443814537356,0.02077130120279256,2.3967065986269867,75.0,0.0,1.0,,,0.0,-0.01387837496845834,-0.015878374968458342,0.3557400283458194,-0.780927313221299,0.0,False,True,True,False,True,False,False,False,False,0.09628669771208719,0.0020000000000000018,other_loss,2023-02-23,2023-02,"other_loss; outcome=colour_exit; gross=-138.78bp; net=-158.78bp; held=75min; recorded MFE=0.356R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-03-07T01:00:00+00:00_L,2023-03-07 01:00:00+00:00,2023-03-07 02:00:00+00:00,1,22411.4,22511.4,22411.4,22481.7,22411.4,85.08046149207307,22420.05375,1,0.7029999999999927,1.1753579875600109,0.7029999999999927,1.437506427311648,0.016601931574282303,9.0,0.12342079689018719,False,False,0.724564123406232,2023H1,2023-03-07 00:00:00+00:00,-1,-0.10761076108387653,True,2023-03-07 02:00:00+00:00,22481.6,2023-03-07 03:40:00+00:00,22450.0,True,colour_exit,-0.0014055939079068436,-0.0034055939079068436,-1.0906438746438984,0.0031225535549069946,0.8251013072670934,100.0,0.0,1.0,,,0.0,-0.0014055939079068436,-0.0034055939079068436,1.0455840455841097,-0.5213675213675223,0.0,False,True,True,False,True,False,False,True,False,0.6405014245014511,0.002,giveback,2023-03-07,2023-03,"giveback; outcome=colour_exit; gross=-14.06bp; net=-34.06bp; held=100min; recorded MFE=1.046R; flags=colour_exit, giveback. Descriptive, not a proven causal mechanism."
2023-03-11T07:00:00+00:00_S,2023-03-11 07:00:00+00:00,2023-03-11 08:00:00+00:00,-1,20288.8,20322.9,19822.0,19855.4,20322.9,248.63173377529,20211.56875,-1,0.8652425633858984,2.0146261798291127,0.9333200239568749,1.8823906319736048,0.14591694625000365,1.0,0.0283264431174399,False,False,1.4325152489259378,2023H1,2023-03-11 04:00:00+00:00,-1,-0.1366480974700404,True,2023-03-11 08:00:00+00:00,19855.4,2023-03-11 09:55:00+00:00,20122.6,True,colour_exit,-0.013457296251901063,-0.015457296251901063,-0.6564936898395645,0.023545232027559253,1.8802909544222548,115.0,0.0,1.0,,,0.0,-0.013457296251901063,-0.015457296251901063,0.19037433155080213,-0.7786096256684492,0.0,False,True,True,False,True,False,False,False,False,0.08494288770053476,0.002,other_loss,2023-03-11,2023-03,"other_loss; outcome=colour_exit; gross=-134.57bp; net=-154.57bp; held=115min; recorded MFE=0.190R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-03-20T18:00:00+00:00_L,2023-03-20 18:00:00+00:00,2023-03-20 19:00:00+00:00,1,27619.2,28042.9,27567.3,27983.0,27567.3,366.5207697445163,27637.351249999996,1,0.764928511354074,1.2976072279110393,0.8740538267451615,0.7969712752315674,0.04133803934374626,2.0,0.07546102500282838,False,False,0.9430536507956664,2023H1,2023-03-20 16:00:00+00:00,1,0.14727810642266626,True,2023-03-20 19:00:00+00:00,27980.6,2023-03-20 19:30:00+00:00,27712.2,True,colour_exit,-0.00959236042114886,-0.01159236042114886,-0.7848081296878741,0.014770948442849664,1.1276305031447207,30.0,0.0,1.0,,,0.0,-0.00959236042114886,-0.01159236042114886,0.07113476893298211,-0.846358577304621,0.0,False,True,True,False,True,False,False,False,True,0.13540091942898644,0.002,early_reversal,2023-03-20,2023-03,"early_reversal; outcome=colour_exit; gross=-95.92bp; net=-115.92bp; held=30min; recorded MFE=0.071R; flags=colour_exit, early_30min. Descriptive, not a proven causal mechanism."
2023-04-03T14:00:00+00:00_S,2023-04-03 14:00:00+00:00,2023-04-03 15:00:00+00:00,-1,28259.2,28302.7,27939.7,27994.9,28302.7,209.4253642134304,28181.7375,-1,0.728099173553717,1.7333144023092542,0.8479338842975187,1.6399696665818253,0.03678120219867462,3.0,0.11055851588711212,True,False,0.8921436078276901,2023H1,2023-04-03 12:00:00+00:00,1,0.037259616124668264,True,2023-04-03 15:00:00+00:00,27995.0,2023-04-03 18:30:00+00:00,28094.3,True,colour_exit,-0.0035470619753528165,-0.005547061975352817,-0.5046798830029305,0.010991248437220958,1.4692585167783987,210.0,0.0,1.0,,,0.0,-0.0035470619753528165,-0.005547061975352817,0.373740656483587,-0.46538836529086897,0.0,False,True,True,False,True,False,False,False,False,0.18196295092622644,0.002,other_loss,2023-04-03,2023-04,"other_loss; outcome=colour_exit; gross=-35.47bp; net=-55.47bp; held=210min; recorded MFE=0.374R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-04-18T08:00:00+00:00_S,2023-04-18 08:00:00+00:00,2023-04-18 09:00:00+00:00,-1,29769.0,29826.9,29680.7,29693.6,29826.9,147.4607611534536,29761.245000000003,-1,0.5157318741450142,0.9914501922844351,0.9117647058823684,1.2035811494576434,0.10181804670763203,0.0,0.1415815546449747,True,False,0.45873220422082295,2023H1,2023-04-18 08:00:00+00:00,-1,-0.04760378482705296,True,2023-04-18 09:00:00+00:00,29693.6,2023-04-18 09:05:00+00:00,29708.0,True,colour_exit,-0.0004849529865020852,-0.0024849529865020852,-0.5535423855963744,0.004489182854217842,0.9039692929652354,5.0,0.0,1.0,,,0.0,-0.0004849529865020852,-0.0024849529865020852,0.0007501875468757886,-0.18079519879971234,0.0,False,True,True,False,True,False,False,False,True,0.4455153788447015,0.002,early_reversal,2023-04-18,2023-04,"early_reversal; outcome=colour_exit; gross=-4.85bp; net=-24.85bp; held=5min; recorded MFE=0.001R; flags=colour_exit, early_30min. Descriptive, not a proven causal mechanism."
2023-05-01T01:00:00+00:00_S,2023-05-01 01:00:00+00:00,2023-05-01 02:00:00+00:00,-1,29322.0,29322.1,28363.2,28510.0,29322.1,223.57098609699833,29291.855000000003,-1,0.8468036291584126,4.289018073141075,0.8469079153196375,4.78084574633941,0.018832571883179158,6.0,0.2617604106739845,False,True,3.4971219371944273,2023H1,2023-05-01 00:00:00+00:00,1,0.11281162337326162,True,2023-05-01 02:00:00+00:00,28510.1,2023-05-01 05:10:00+00:00,28611.9,True,colour_exit,-0.0035706644312016866,-0.005570664431201687,-0.19559137931034876,0.028481134755753226,3.6319560698618845,190.0,0.0,1.0,,,0.0,-0.0035706644312016866,-0.005570664431201687,0.1102216748768473,-0.21317733990148052,0.0,False,True,True,False,True,False,False,False,False,0.07022192118226601,0.002,other_loss,2023-05-01,2023-05,"other_loss; outcome=colour_exit; gross=-35.71bp; net=-55.71bp; held=190min; recorded MFE=0.110R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-06-12T08:00:00+00:00_L,2023-06-12 08:00:00+00:00,2023-06-12 09:00:00+00:00,1,25804.5,25950.0,25783.7,25937.4,25783.7,147.33872678611903,25822.93375,1,0.7991581479254483,1.1286917134923051,0.9242333132892447,0.9299584814298798,0.03343203406721342,6.0,0.1379881330205608,True,False,0.7768918090772136,2023H1,2023-06-12 08:00:00+00:00,-1,-0.06111732812270419,True,2023-06-12 09:00:00+00:00,25937.4,2023-06-12 11:30:00+00:00,25954.0,True,colour_exit,0.0006400024674793059,-0.0013599975325206941,-0.22950422901758027,0.005925805979011031,1.0431744820431081,150.0,0.0,1.0,,,0.0,0.0006400024674793059,-0.0013599975325206941,1.090435914118398,-0.13662979830839234,0.0,False,True,True,False,True,True,False,True,False,0.33750683148991384,0.002,cost_flip,2023-06-12,2023-06,"cost_flip; outcome=colour_exit; gross=6.40bp; net=-13.60bp; held=150min; recorded MFE=1.090R; flags=colour_exit, fees_flip, giveback. Descriptive, not a proven causal mechanism."
