entry_month,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2023-01,2,-33.8195818853154,-33.8195818853154,-67.6391637706308,0.10613718214448976,False,0.5,1,0
2023-02,4,-5.05467895793448,-10.778836969528287,-20.21871583173792,0.8954784412123614,False,0.5,2,0
2023-03,4,-13.226908660823865,-74.98977164527852,-52.90763464329546,0.8262774607529323,False,0.25,3,0
2023-04,3,1.9728709677376637,-24.849529865020852,5.918612903212991,1.073687772387393,False,0.3333333333333333,2,0
2023-05,4,55.91970518125712,66.83539931142126,223.6788207250285,5.015298776070366,False,0.75,1,0
2023-06,2,-4.727105878905551,-4.727105878905551,-9.454211757811102,0.3048361094973351,False,0.5,1,0
2023-07,7,-28.039997901575667,-20.501645396902006,-196.2799853110297,0.015613709204573466,False,0.2857142857142857,5,0
2023-08,5,12.816371450564041,-14.285344971274299,64.0818572528202,1.8499299210855331,False,0.2,4,0
2023-09,5,-28.936394378065817,-27.954056759236217,-144.68197189032907,0.10623039167836179,False,0.2,4,0
2023-10,5,-47.11209196660948,-32.447201420204834,-235.56045983304742,0.13766369014247734,False,0.2,4,0
2023-11,2,-2.7997959624653617,-2.7997959624653617,-5.599591924930723,0.8741096420093194,False,0.5,1,0
2023-12,3,-46.64785740077595,-28.19955521501048,-139.94357220232783,0.0,False,0.0,3,0
2024-01,3,-60.65219206316047,-50.51738598267573,-181.9565761894814,0.0,False,0.0,3,0
2024-02,6,-16.72948603443172,-35.74337794013891,-100.37691620659031,0.6256752928948073,False,0.16666666666666666,5,0
2024-03,3,99.64593740917108,8.810170264210733,298.93781222751323,10.032413138682957,False,0.6666666666666666,1,0
2024-04,4,-28.022768657585107,-40.8923481705503,-112.09107463034043,0.4324715487192785,False,0.25,3,0
2024-05,6,-18.453981657212665,-46.03907588124898,-110.72388994327598,0.5630942633565106,False,0.16666666666666666,5,0
2024-06,5,18.422559885127765,-42.299356244828154,92.11279942563883,1.6217939904038963,False,0.4,3,0
2024-07,6,-17.961789701237024,-18.712742915826237,-107.77073820742214,0.6478328304950044,False,0.5,3,0
2024-08,6,11.816043430874704,-29.73640190289449,70.89626058524821,1.4017857322252498,False,0.3333333333333333,4,0
2024-09,4,50.102921602677434,-25.04704831207514,200.41168641070973,2.0110304803891577,False,0.25,3,0
2024-10,8,-37.939698158597054,-37.204259930660434,-303.51758526877643,0.018282728398022,False,0.125,7,0
2024-11,8,6.2785204370737056,-32.23117403012453,50.228163496589644,1.2188037141556567,False,0.25,6,0
2024-12,4,15.236869093691613,-3.9977297353649237,60.94747637476645,1.6239026083208532,False,0.5,2,0
