event_id,decision_time,entry_time,fold,direction,match_status,matched_controls,available_controls,event_risk_atr,month,utc_session,vol_bucket,ltf_side,context_side,context_slope_sign,event_net_return,control_mean_return,excess
2023-09-17T16:00:00+00:00_S,2023-09-17 17:00:00+00:00,2023-09-17 17:00:00+00:00,2023H2,-1,matched,3,4,0.6939956873148853,2023-09,2.0,0.0,-1.0,1.0,1.0,-0.0024753694488355276,-0.0019691138566427405,-0.0005062555921927872
2023-09-27T03:00:00+00:00_L,2023-09-27 04:00:00+00:00,2023-09-27 04:00:00+00:00,2023H2,1,insufficient_exact_controls,0,0,0.5771825912433097,,,,,,,-0.0027954056759236217,,
2023-10-06T09:00:00+00:00_L,2023-10-06 10:00:00+00:00,2023-10-06 10:00:00+00:00,2023H2,1,matched,3,9,0.9379287616855678,2023-10,1.0,1.0,1.0,1.0,1.0,-0.0047880101119538426,-0.0019122350062429332,-0.0028757751057109093
2023-10-06T12:00:00+00:00_S,2023-10-06 13:00:00+00:00,2023-10-06 13:00:00+00:00,2023H2,-1,matched,3,10,3.4037479409900784,2023-10,2.0,2.0,-1.0,1.0,1.0,-0.016305317072454972,0.0008868306066889282,-0.0171921476791439
2023-10-08T15:00:00+00:00_S,2023-10-08 16:00:00+00:00,2023-10-08 16:00:00+00:00,2023H2,-1,insufficient_exact_controls,0,1,0.5604982070036131,,,,,,,-0.0029784946236559567,,
2023-10-30T08:00:00+00:00_L,2023-10-30 09:00:00+00:00,2023-10-30 09:00:00+00:00,2023H2,1,matched,3,6,1.2732179152537288,2023-10,1.0,1.0,1.0,1.0,1.0,0.003760495966780521,-0.0021491560549874427,0.005909652021767964
2023-10-31T12:00:00+00:00_S,2023-10-31 13:00:00+00:00,2023-10-31 13:00:00+00:00,2023H2,-1,matched,3,4,1.118871980801197,2023-10,2.0,1.0,-1.0,1.0,1.0,-0.0032447201420204835,-0.004091851195344274,0.0008471310533237908
2023-11-01T05:00:00+00:00_S,2023-11-01 06:00:00+00:00,2023-11-01 06:00:00+00:00,2023H2,-1,insufficient_exact_controls,0,1,0.5911092764111132,,,,,,,-0.004447991104565173,,
2023-11-26T10:00:00+00:00_S,2023-11-26 11:00:00+00:00,2023-11-26 11:00:00+00:00,2023H2,-1,matched,3,6,0.7922428467522367,2023-11,1.0,0.0,-1.0,1.0,1.0,0.0038880319120721003,-0.0017181172089326662,0.0056061491210047665
2023-12-20T04:00:00+00:00_L,2023-12-20 05:00:00+00:00,2023-12-20 05:00:00+00:00,2023H2,1,matched,3,20,1.3826805257773218,2023-12,0.0,2.0,1.0,1.0,1.0,-0.002819955521501048,0.004985044361329775,-0.007804999882830823
2023-12-22T18:00:00+00:00_L,2023-12-22 19:00:00+00:00,2023-12-22 19:00:00+00:00,2023H2,1,matched,3,10,1.0629579425286806,2023-12,3.0,1.0,1.0,1.0,1.0,-0.008945313050775392,-0.005698311142959894,-0.0032470019078154983
2023-12-26T05:00:00+00:00_S,2023-12-26 06:00:00+00:00,2023-12-26 06:00:00+00:00,2023H2,-1,matched,3,6,2.8663643469863276,2023-12,1.0,1.0,-1.0,1.0,1.0,-0.0022290886479563437,-0.0014547465874007442,-0.0007743420605555995
2024-01-15T10:00:00+00:00_S,2024-01-15 11:00:00+00:00,2024-01-15 11:00:00+00:00,2024H1,-1,insufficient_exact_controls,0,2,0.7211044033030288,,,,,,,-0.005051738598267573,,
2024-01-15T14:00:00+00:00_S,2024-01-15 15:00:00+00:00,2024-01-15 15:00:00+00:00,2024H1,-1,matched,3,9,2.2804013772602048,2024-01,2.0,1.0,-1.0,-1.0,-1.0,-0.00880096398332708,-0.004487069465809455,-0.004313894517517625
2024-01-31T20:00:00+00:00_S,2024-01-31 21:00:00+00:00,2024-01-31 21:00:00+00:00,2024H1,-1,insufficient_exact_controls,0,1,2.1719229535442763,,,,,,,-0.004342955037353489,,
2024-02-07T03:00:00+00:00_S,2024-02-07 04:00:00+00:00,2024-02-07 04:00:00+00:00,2024H1,-1,matched,3,4,1.1401171051772234,2024-02,0.0,0.0,-1.0,1.0,1.0,-0.006015323164607176,-0.0015822156725810242,-0.004433107492026152
2024-02-12T14:00:00+00:00_L,2024-02-12 15:00:00+00:00,2024-02-12 15:00:00+00:00,2024H1,1,matched,3,14,2.790830536634924,2024-02,2.0,1.0,1.0,1.0,1.0,0.016777774818317548,-0.008323196983274548,0.025100971801592098
2024-02-16T10:00:00+00:00_L,2024-02-16 11:00:00+00:00,2024-02-16 11:00:00+00:00,2024H1,1,matched,3,22,1.3247964382975996,2024-02,1.0,2.0,1.0,1.0,1.0,-0.0037873357228196385,-0.0022666158694522025,-0.001520719853367436
2024-02-19T17:00:00+00:00_L,2024-02-19 18:00:00+00:00,2024-02-19 18:00:00+00:00,2024H1,1,matched,3,15,1.5685676313950743,2024-02,3.0,1.0,1.0,1.0,1.0,-0.0033613398652081444,-0.003329004707728232,-3.2335157479912446e-05
2024-02-25T17:00:00+00:00_L,2024-02-25 18:00:00+00:00,2024-02-25 18:00:00+00:00,2024H1,1,matched,3,8,1.0405174171000389,2024-02,3.0,0.0,1.0,1.0,-1.0,-0.0028977635411050456,0.006004877647404501,-0.008902641188509548
2024-02-29T19:00:00+00:00_L,2024-02-29 20:00:00+00:00,2024-02-29 20:00:00+00:00,2024H1,1,matched,3,16,0.93282257113173,2024-02,3.0,2.0,1.0,1.0,1.0,-0.010753704145236574,-0.004573558916040682,-0.006180145229195892
2024-03-11T06:00:00+00:00_L,2024-03-11 07:00:00+00:00,2024-03-11 07:00:00+00:00,2024H1,1,matched,3,13,1.5460180464587976,2024-03,1.0,1.0,1.0,1.0,1.0,0.03232237600922727,-0.004661714748906381,0.03698409075813365
2024-03-16T01:00:00+00:00_S,2024-03-16 02:00:00+00:00,2024-03-16 02:00:00+00:00,2024H1,-1,matched,3,6,0.5170330019463036,2024-03,0.0,2.0,-1.0,-1.0,1.0,0.0008810170264210732,-0.005633234997571436,0.006514252023992509
2024-03-27T05:00:00+00:00_L,2024-03-27 06:00:00+00:00,2024-03-27 06:00:00+00:00,2024H1,1,matched,3,13,0.553751150398778,2024-03,1.0,0.0,1.0,1.0,1.0,-0.003309611812897016,-0.004685408280524881,0.0013757964676278656
2024-04-03T19:00:00+00:00_S,2024-04-03 20:00:00+00:00,2024-04-03 20:00:00+00:00,2024H1,-1,matched,3,5,0.6268286978404628,2024-04,3.0,1.0,-1.0,-1.0,-1.0,-0.0029350867349964265,-0.005462468815260096,0.0025273820802636697
2024-04-19T01:00:00+00:00_S,2024-04-19 02:00:00+00:00,2024-04-19 02:00:00+00:00,2024H1,-1,matched,3,10,2.180611274277704,2024-04,0.0,2.0,-1.0,-1.0,-1.0,-0.011572271386430575,-0.0031799092719076234,-0.008392362114522952
2024-04-21T22:00:00+00:00_L,2024-04-21 23:00:00+00:00,2024-04-21 23:00:00+00:00,2024H1,1,matched,3,10,1.0743146530259013,2024-04,3.0,0.0,1.0,1.0,1.0,-0.005243382899113634,-0.004007706703170594,-0.0012356761959430402
2024-04-30T08:00:00+00:00_S,2024-04-30 09:00:00+00:00,2024-04-30 09:00:00+00:00,2024H1,-1,matched,3,12,2.3491739696669938,2024-04,1.0,1.0,-1.0,-1.0,-1.0,0.008541633557506591,-0.0011087980749134106,0.009650431632420001
2024-05-07T11:00:00+00:00_S,2024-05-07 12:00:00+00:00,2024-05-07 12:00:00+00:00,2024H1,-1,matched,3,3,1.1974023203903348,2024-05,2.0,1.0,-1.0,1.0,1.0,-0.0045119217855276155,-0.007147149701421049,0.0026352279158934335
2024-05-13T06:00:00+00:00_L,2024-05-13 07:00:00+00:00,2024-05-13 07:00:00+00:00,2024H1,1,matched,3,3,2.0609922246184498,2024-05,1.0,0.0,1.0,-1.0,-1.0,0.014270352163961554,-0.006481743942484054,0.020752096106445607
2024-05-20T06:00:00+00:00_S,2024-05-20 07:00:00+00:00,2024-05-20 07:00:00+00:00,2024H1,-1,matched,3,4,1.998044850006006,2024-05,1.0,0.0,-1.0,1.0,1.0,-0.010709767769643051,-0.0039534465959291465,-0.006756321173713904
2024-05-23T11:00:00+00:00_L,2024-05-23 12:00:00+00:00,2024-05-23 12:00:00+00:00,2024H1,1,matched,3,11,1.0994802759038016,2024-05,2.0,0.0,1.0,1.0,1.0,-0.004713322283820041,-0.006927584309030693,0.002214262025210652
2024-05-26T13:00:00+00:00_L,2024-05-26 14:00:00+00:00,2024-05-26 14:00:00+00:00,2024H1,1,matched,3,8,0.7360400260037409,2024-05,2.0,0.0,1.0,1.0,1.0,-0.004695893390722182,-0.0033170461049886915,-0.0013788472857334901
2024-05-30T06:00:00+00:00_S,2024-05-30 07:00:00+00:00,2024-05-30 07:00:00+00:00,2024H1,-1,matched,3,4,0.8496583641340231,2024-05,1.0,0.0,-1.0,-1.0,-1.0,-0.0007118359285762637,-0.0023855120230782015,0.0016736760945019378
2024-06-02T11:00:00+00:00_L,2024-06-02 12:00:00+00:00,2024-06-02 12:00:00+00:00,2024H1,1,matched,3,7,3.2834197518109742,2024-06,2.0,0.0,1.0,-1.0,-1.0,-0.005019068029373351,-0.0033013244055137077,-0.001717743623859643
2024-06-04T10:00:00+00:00_L,2024-06-04 11:00:00+00:00,2024-06-04 11:00:00+00:00,2024H1,1,insufficient_exact_controls,0,2,0.5236517802176276,,,,,,,0.02333859291639806,,
2024-06-06T19:00:00+00:00_S,2024-06-06 20:00:00+00:00,2024-06-06 20:00:00+00:00,2024H1,-1,insufficient_exact_controls,0,1,1.541206786559898,,,,,,,-0.005565034572181602,,
2024-06-10T12:00:00+00:00_S,2024-06-10 13:00:00+00:00,2024-06-10 13:00:00+00:00,2024H1,-1,matched,3,3,0.7541319875637448,2024-06,2.0,0.0,-1.0,-1.0,1.0,-0.004229935624482815,-0.002352186575750683,-0.0018777490487321322
2024-06-10T14:00:00+00:00_L,2024-06-10 15:00:00+00:00,2024-06-10 15:00:00+00:00,2024H1,1,matched,3,5,1.6515862662516243,2024-06,2.0,0.0,1.0,-1.0,1.0,0.0006867252522035922,-0.0017914102898017481,0.00247813554200534
2024-07-11T01:00:00+00:00_L,2024-07-11 02:00:00+00:00,2024-07-11 02:00:00+00:00,2024H2,1,matched,3,4,1.6501265184420069,2024-07,0.0,2.0,1.0,1.0,-1.0,-0.01307831697439765,0.009049309048340228,-0.02212762602273788
2024-07-23T02:00:00+00:00_L,2024-07-23 03:00:00+00:00,2024-07-23 03:00:00+00:00,2024H2,1,matched,3,13,0.8531762428566605,2024-07,0.0,1.0,1.0,1.0,1.0,-0.004401771250872042,-0.0025736185395728657,-0.0018281527112991767
2024-07-24T18:00:00+00:00_S,2024-07-24 19:00:00+00:00,2024-07-24 19:00:00+00:00,2024H2,-1,matched,3,7,1.7937097096394525,2024-07,3.0,1.0,-1.0,1.0,1.0,0.0006592226677067953,-0.003931821768941318,0.004591044436648113
2024-07-27T21:00:00+00:00_L,2024-07-27 22:00:00+00:00,2024-07-27 22:00:00+00:00,2024H2,1,matched,3,8,2.0503545057737704,2024-07,3.0,2.0,1.0,1.0,1.0,-0.013122065393678993,-0.004198277142599865,-0.008923788251079128
2024-07-28T23:00:00+00:00_L,2024-07-29 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024H2,1,matched,3,9,0.8200949394775,2024-07,0.0,0.0,1.0,1.0,1.0,0.017103445243922266,-0.0018059689858334043,0.018909414229755672
2024-07-31T19:00:00+00:00_S,2024-07-31 20:00:00+00:00,2024-07-31 20:00:00+00:00,2024H2,-1,matched,3,3,2.5024706101408656,2024-07,3.0,2.0,-1.0,-1.0,1.0,0.0020624118865774105,-0.005433052024660376,0.007495463911237787
2024-08-02T14:00:00+00:00_S,2024-08-02 15:00:00+00:00,2024-08-02 15:00:00+00:00,2024H2,-1,matched,3,11,3.0640639197819097,2024-08,2.0,2.0,-1.0,-1.0,-1.0,-0.0010736635419306122,0.0003885425651104889,-0.0014622061070411012
2024-08-08T01:00:00+00:00_L,2024-08-08 02:00:00+00:00,2024-08-08 02:00:00+00:00,2024H2,1,matched,3,6,1.9552920219691579,2024-08,0.0,2.0,1.0,-1.0,-1.0,0.00044455778125596264,-0.0047686481032967265,0.005213205884552689
2024-08-15T17:00:00+00:00_S,2024-08-15 18:00:00+00:00,2024-08-15 18:00:00+00:00,2024H2,-1,insufficient_exact_controls,0,0,1.242949220391047,,,,,,,0.024290359012854812,,
2024-08-22T20:00:00+00:00_L,2024-08-22 21:00:00+00:00,2024-08-22 21:00:00+00:00,2024H2,1,matched,3,4,0.8227420338662607,2024-08,3.0,1.0,1.0,1.0,1.0,-0.0057595472061339175,0.003044841539180833,-0.00880438874531475
2024-08-23T12:00:00+00:00_L,2024-08-23 13:00:00+00:00,2024-08-23 13:00:00+00:00,2024H2,1,matched,3,4,1.1001465828667292,2024-08,2.0,0.0,1.0,1.0,1.0,-0.005938463148873139,-0.005262008909501753,-0.0006764542393713864
2024-08-31T13:00:00+00:00_S,2024-08-31 14:00:00+00:00,2024-08-31 14:00:00+00:00,2024H2,-1,insufficient_exact_controls,0,2,1.0250375595083623,,,,,,,-0.004873616838648285,,
2024-09-05T03:00:00+00:00_S,2024-09-05 04:00:00+00:00,2024-09-05 04:00:00+00:00,2024H2,-1,matched,3,9,1.2683329612685452,2024-09,0.0,1.0,-1.0,-1.0,-1.0,-0.0025672020657359056,3.8051046149735826e-05,-0.0026052531118856415
2024-09-06T13:00:00+00:00_S,2024-09-06 14:00:00+00:00,2024-09-06 14:00:00+00:00,2024H2,-1,insufficient_exact_controls,0,2,2.0854127873025794,,,,,,,0.039863685399771365,,
2024-09-13T07:00:00+00:00_L,2024-09-13 08:00:00+00:00,2024-09-13 08:00:00+00:00,2024H2,1,matched,3,13,0.9760672315795738,2024-09,1.0,0.0,1.0,1.0,1.0,-0.002442207596679123,-0.002596212542463559,0.00015400494578443613
2024-09-22T22:00:00+00:00_L,2024-09-22 23:00:00+00:00,2024-09-22 23:00:00+00:00,2024H2,1,matched,3,7,3.874555851605723,2024-09,3.0,0.0,1.0,1.0,1.0,-0.014813107096285359,-0.002917980887802076,-0.011895126208483283
2024-10-03T07:00:00+00:00_S,2024-10-03 08:00:00+00:00,2024-10-03 08:00:00+00:00,2024H2,-1,matched,3,6,1.0281834100790472,2024-10,1.0,2.0,-1.0,-1.0,-1.0,0.0005652472189306996,-0.0036281234611747278,0.004193370680105427
2024-10-05T22:00:00+00:00_L,2024-10-05 23:00:00+00:00,2024-10-05 23:00:00+00:00,2024H2,1,insufficient_exact_controls,0,0,0.9160189201276309,,,,,,,-0.0036694840552992086,,
2024-10-06T01:00:00+00:00_L,2024-10-06 02:00:00+00:00,2024-10-06 02:00:00+00:00,2024H2,1,insufficient_exact_controls,0,1,0.8018126027426388,,,,,,,-0.003771367930832879,,
2024-10-07T19:00:00+00:00_L,2024-10-07 20:00:00+00:00,2024-10-07 20:00:00+00:00,2024H2,1,insufficient_exact_controls,0,0,1.104305119980567,,,,,,,-0.0020946688798146856,,
2024-10-18T01:00:00+00:00_L,2024-10-18 02:00:00+00:00,2024-10-18 02:00:00+00:00,2024H2,1,matched,3,8,1.9709691966852705,2024-10,0.0,1.0,1.0,1.0,1.0,-0.00687371512481638,-0.004893804136810692,-0.001979910988005688
2024-10-19T14:00:00+00:00_L,2024-10-19 15:00:00+00:00,2024-10-19 15:00:00+00:00,2024H2,1,matched,3,7,0.7365749467944316,2024-10,2.0,0.0,1.0,1.0,1.0,-0.003442166910688103,-0.004020357831575985,0.0005781909208878817
2024-10-30T20:00:00+00:00_L,2024-10-30 21:00:00+00:00,2024-10-30 21:00:00+00:00,2024H2,1,matched,3,13,2.4183552882514956,2024-10,3.0,2.0,1.0,1.0,1.0,-0.007205924295182629,-0.003963361567052531,-0.003242562728130098
2024-10-31T01:00:00+00:00_L,2024-10-31 02:00:00+00:00,2024-10-31 02:00:00+00:00,2024H2,1,matched,3,9,0.7184782601783062,2024-10,0.0,2.0,1.0,1.0,1.0,-0.0038596785491744594,-0.0009999189855991817,-0.0028597595635752775
2024-11-01T15:00:00+00:00_S,2024-11-01 16:00:00+00:00,2024-11-01 16:00:00+00:00,2024H2,-1,insufficient_exact_controls,0,2,3.015201246145639,,,,,,,-0.0031989543734454156,,
2024-11-02T08:00:00+00:00_S,2024-11-02 09:00:00+00:00,2024-11-02 09:00:00+00:00,2024H2,-1,insufficient_exact_controls,0,1,0.5292510328950998,,,,,,,-0.0023116396698630286,,
2024-11-04T16:00:00+00:00_S,2024-11-04 17:00:00+00:00,2024-11-04 17:00:00+00:00,2024H2,-1,insufficient_exact_controls,0,0,2.1564333337845363,,,,,,,-0.005875911783893349,,
2024-11-13T13:00:00+00:00_L,2024-11-13 14:00:00+00:00,2024-11-13 14:00:00+00:00,2024H2,1,matched,3,29,1.4699680261388324,2024-11,2.0,2.0,1.0,1.0,1.0,0.02522347877864961,-0.0016157236470293306,0.026839202425678943
2024-11-22T15:00:00+00:00_L,2024-11-22 16:00:00+00:00,2024-11-22 16:00:00+00:00,2024H2,1,matched,3,11,1.7958458683535579,2024-11,2.0,1.0,1.0,1.0,1.0,0.002755146932114318,0.003559506186861851,-0.0008043592547475331
2024-11-23T14:00:00+00:00_L,2024-11-23 15:00:00+00:00,2024-11-23 15:00:00+00:00,2024H2,1,insufficient_exact_controls,0,2,0.6800778615740699,,,,,,,-0.0032472804325794895,,
2024-11-28T18:00:00+00:00_L,2024-11-28 19:00:00+00:00,2024-11-28 19:00:00+00:00,2024H2,1,insufficient_exact_controls,0,0,0.6846654727424442,,,,,,,-0.004342301140416447,,
2024-11-28T22:00:00+00:00_L,2024-11-28 23:00:00+00:00,2024-11-28 23:00:00+00:00,2024H2,1,insufficient_exact_controls,0,0,1.0074400743422571,,,,,,,-0.0039797219609072326,,
2024-12-06T17:00:00+00:00_L,2024-12-06 18:00:00+00:00,2024-12-06 18:00:00+00:00,2024H2,1,insufficient_exact_controls,0,1,1.598145670728007,,,,,,,0.0032253927718868276,,
2024-12-09T15:00:00+00:00_S,2024-12-09 16:00:00+00:00,2024-12-09 16:00:00+00:00,2024H2,-1,insufficient_exact_controls,0,0,2.7585967603979147,,,,,,,-0.005743809730224923,,
2024-12-14T19:00:00+00:00_L,2024-12-14 20:00:00+00:00,2024-12-14 20:00:00+00:00,2024H2,1,matched,3,13,0.9380933925541327,2024-12,3.0,0.0,1.0,1.0,1.0,-0.004024938718959812,-0.0032410995000388115,-0.0007838392189210008
2024-12-23T13:00:00+00:00_S,2024-12-23 14:00:00+00:00,2024-12-23 14:00:00+00:00,2024H2,-1,matched,3,5,1.6574938460231752,2024-12,2.0,2.0,-1.0,-1.0,-1.0,0.012638103314774553,-0.002918252410816408,0.015556355725590961
