outcome,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
hard_stop,11,-44.53729857527455,-45.39701169436248,-489.91028432801994,0.0,False,0.0,11,0
transition_colour_exit,44,-16.92679003424971,-21.40419593572638,-744.7787615069872,0.3500076287810694,False,0.18181818181818182,36,0
