primary_loss_reason,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
cost_flip,12,-13.2145557796447,-15.940456184463363,-158.5746693557364,0.0,False,0.0,12,0
early_reversal,14,-39.46721371709688,-34.32174095042704,-552.5409920393563,0.0,False,0.0,14,0
hard_stop,11,-44.53729857527455,-45.39701169436248,-489.91028432801994,0.0,False,0.0,11,0
other_loss,10,-43.47112659429985,-38.998453682670394,-434.71126594299847,0.0,False,0.0,10,0
