event_id,mother_decision_time,before,after,difference
2023-01-02T02:00:00+00:00_L,2023-01-02 03:00:00+00:00,0.0008031467582965152,0.004480393043373445,0.0036772462850769294
2023-01-06T00:00:00+00:00_L,2023-01-06 01:00:00+00:00,-0.003791062479613359,-0.0040164279571806,-0.0002253654775672409
2023-01-08T14:00:00+00:00_L,2023-01-08 15:00:00+00:00,-0.003397842486154377,-0.003397842486154377,0.0
2023-01-08T20:00:00+00:00_L,2023-01-08 21:00:00+00:00,0.011641801071308635,0.013562849515907473,0.0019210484445988385
2023-01-18T15:00:00+00:00_S,2023-01-18 16:00:00+00:00,-6.49639617366065e-05,0.00801274176064515,0.008077705722381756
2023-01-23T10:00:00+00:00_L,2023-01-23 11:00:00+00:00,-0.0030387524495789613,-0.0082063276609301,-0.005167575211351139
2023-01-23T20:00:00+00:00_L,2023-01-23 21:00:00+00:00,-0.007567063135359596,-0.00676804627349825,0.0007990168618613458
2023-01-25T20:00:00+00:00_L,2023-01-25 21:00:00+00:00,0.001666357140677423,0.007294498720480604,0.005628141579803181
2023-01-27T16:00:00+00:00_L,2023-01-27 17:00:00+00:00,-0.0008026902728310841,-0.006776271655313136,-0.005973581382482052
2023-01-28T20:00:00+00:00_S,2023-01-28 21:00:00+00:00,-0.0036851143874805353,-0.0031843698020534977,0.0005007445854270376
2023-01-30T09:00:00+00:00_S,2023-01-30 10:00:00+00:00,-0.0014222469420048772,0.01129694351385946,0.012719190455864338
2023-02-05T11:00:00+00:00_S,2023-02-05 12:00:00+00:00,0.016012270779190207,0.013897209746406737,-0.00211506103278347
2023-02-07T09:00:00+00:00_L,2023-02-07 10:00:00+00:00,-0.003872699859656213,-0.004837292362773858,-0.000964592503117645
2023-02-11T21:00:00+00:00_L,2023-02-11 22:00:00+00:00,-0.0022611588120481346,-0.003773130881800422,-0.0015119720697522876
2023-02-13T01:00:00+00:00_S,2023-02-13 02:00:00+00:00,-0.004289004029936814,-0.0076925734024178,-0.0034035693724809857
2023-02-13T08:00:00+00:00_S,2023-02-13 09:00:00+00:00,0.00210622793247728,0.0034688327172456308,0.001362604784768351
2023-02-14T08:00:00+00:00_S,2023-02-14 09:00:00+00:00,-0.0034656876979024514,-0.005618128436645884,-0.002152440738743433
2023-02-16T23:00:00+00:00_S,2023-02-17 00:00:00+00:00,-0.01696659432316272,-0.012991957104557582,0.003974637218605139
2023-02-19T17:00:00+00:00_S,2023-02-19 18:00:00+00:00,-0.008067149137750638,-0.0038841823100319566,0.0041829668277186816
2023-02-20T09:00:00+00:00_L,2023-02-20 10:00:00+00:00,-0.004699651696722927,-0.005832541248026344,-0.0011328895513034176
2023-02-23T02:00:00+00:00_L,2023-02-23 03:00:00+00:00,-0.006292720312761289,-0.011841051125361378,-0.0055483308126000885
2023-02-23T11:00:00+00:00_S,2023-02-23 12:00:00+00:00,-0.015878374968458342,-0.011306922365211578,0.0045714526032467635
2023-02-28T19:00:00+00:00_S,2023-02-28 20:00:00+00:00,0.001309920303996794,-0.003289579339219582,-0.004599499643216376
2023-03-07T01:00:00+00:00_L,2023-03-07 02:00:00+00:00,-0.0034055939079068436,-0.004090598533912136,-0.0006850046260052922
