event_id,mother_decision_time,before,after,difference
2023-01-02T02:00:00+00:00_L,2023-01-02 03:00:00+00:00,0.0026062913562765093,0.0063159286262438235,0.003709637269967314
2023-01-06T00:00:00+00:00_L,2023-01-06 01:00:00+00:00,,,
2023-01-08T14:00:00+00:00_L,2023-01-08 15:00:00+00:00,,,
2023-01-08T20:00:00+00:00_L,2023-01-08 21:00:00+00:00,,,
2023-01-18T15:00:00+00:00_S,2023-01-18 16:00:00+00:00,,,
2023-01-23T10:00:00+00:00_L,2023-01-23 11:00:00+00:00,,,
2023-01-23T20:00:00+00:00_L,2023-01-23 21:00:00+00:00,-0.0016718531281247158,0.005682660586682023,0.007354513714806739
2023-01-25T20:00:00+00:00_L,2023-01-25 21:00:00+00:00,0.003139111375741484,0.012540918333461566,0.009401806957720082
2023-01-27T16:00:00+00:00_L,2023-01-27 17:00:00+00:00,,,
2023-01-28T20:00:00+00:00_S,2023-01-28 21:00:00+00:00,,,
2023-01-30T09:00:00+00:00_S,2023-01-30 10:00:00+00:00,,,
2023-02-05T11:00:00+00:00_S,2023-02-05 12:00:00+00:00,0.017495909765348205,0.005757110887071353,-0.011738798878276852
2023-02-07T09:00:00+00:00_L,2023-02-07 10:00:00+00:00,,,
2023-02-11T21:00:00+00:00_L,2023-02-11 22:00:00+00:00,,,
2023-02-13T01:00:00+00:00_S,2023-02-13 02:00:00+00:00,,,
2023-02-13T08:00:00+00:00_S,2023-02-13 09:00:00+00:00,,,
2023-02-14T08:00:00+00:00_S,2023-02-14 09:00:00+00:00,-0.0005406890795326045,-0.0032116414673704075,-0.002670952387837803
2023-02-16T23:00:00+00:00_S,2023-02-17 00:00:00+00:00,,,
2023-02-19T17:00:00+00:00_S,2023-02-19 18:00:00+00:00,,,
2023-02-20T09:00:00+00:00_L,2023-02-20 10:00:00+00:00,,,
2023-02-23T02:00:00+00:00_L,2023-02-23 03:00:00+00:00,-0.0026291999682584257,-0.006037768673688438,-0.0034085687054300124
2023-02-23T11:00:00+00:00_S,2023-02-23 12:00:00+00:00,-0.00985988207504707,0.004112631098725027,0.013972513173772096
2023-02-28T19:00:00+00:00_S,2023-02-28 20:00:00+00:00,0.002901897659849384,0.00016509233586144622,-0.0027368053239879377
2023-03-07T01:00:00+00:00_L,2023-03-07 02:00:00+00:00,0.000847214121153776,0.0001622094951484838,-0.0006850046260052922
2023-03-11T01:00:00+00:00_L,2023-03-11 02:00:00+00:00,,,
2023-03-11T07:00:00+00:00_S,2023-03-11 08:00:00+00:00,-0.010811244605109627,-0.016360612485145237,-0.00554936788003561
2023-03-19T14:00:00+00:00_L,2023-03-19 15:00:00+00:00,0.030896946408925926,0.029289916031601578,-0.0016070303773243477
2023-03-20T18:00:00+00:00_L,2023-03-20 19:00:00+00:00,-0.007217796414120348,-0.004281620402247221,0.002936176011873127
2023-04-02T04:00:00+00:00_S,2023-04-02 05:00:00+00:00,-0.0005606929433570329,-0.0009850170319879075,-0.00042432408863087457
2023-04-03T08:00:00+00:00_L,2023-04-03 09:00:00+00:00,9.085622482070876e-05,-0.009338820982808693,-0.009429677207629402
2023-04-03T14:00:00+00:00_S,2023-04-03 15:00:00+00:00,-0.0023457479551019325,-0.004698222695256845,-0.002352474740154913
2023-04-09T06:00:00+00:00_S,2023-04-09 07:00:00+00:00,-0.0006240187710246556,-0.0026108903630566544,-0.001986871592031999
2023-04-09T18:00:00+00:00_L,2023-04-09 19:00:00+00:00,0.006055605327690413,0.005148463753561372,-0.0009071415741290414
2023-04-14T15:00:00+00:00_S,2023-04-14 16:00:00+00:00,,,
2023-04-16T18:00:00+00:00_L,2023-04-16 19:00:00+00:00,-0.005835864399230525,0.0004903816355006363,0.006326246034731161
2023-04-18T08:00:00+00:00_S,2023-04-18 09:00:00+00:00,-0.003441027657523484,-0.0020468617824892883,0.0013941658750341959
2023-04-18T09:00:00+00:00_L,2023-04-18 10:00:00+00:00,0.013728331092863607,0.00903496292463668,-0.004693368168226927
2023-04-19T08:00:00+00:00_S,2023-04-19 09:00:00+00:00,,,
2023-04-25T17:00:00+00:00_L,2023-04-25 18:00:00+00:00,0.012324690804443834,0.02488974644222064,0.012565055637776806
2023-04-29T13:00:00+00:00_L,2023-04-29 14:00:00+00:00,0.0014539141307176777,0.0002981962708971846,-0.0011557178598204931
2023-05-01T01:00:00+00:00_S,2023-05-01 02:00:00+00:00,-0.0026383956295848257,-0.004953079930463122,-0.0023146843008782967
2023-05-03T20:00:00+00:00_L,2023-05-03 21:00:00+00:00,0.017794608680059554,0.020938836364923663,0.0031442276848641093
2023-05-05T13:00:00+00:00_L,2023-05-05 14:00:00+00:00,0.009382982850465163,0.01632384265229599,0.006940859801830826
2023-05-15T01:00:00+00:00_L,2023-05-15 02:00:00+00:00,0.008528202771591201,0.005409089454658751,-0.0031191133169324496
2023-05-22T13:00:00+00:00_L,2023-05-22 14:00:00+00:00,,,
2023-05-24T03:00:00+00:00_S,2023-05-24 04:00:00+00:00,,,
2023-06-06T16:00:00+00:00_L,2023-06-06 17:00:00+00:00,,,
2023-06-12T08:00:00+00:00_L,2023-06-12 09:00:00+00:00,0.002176302144001071,0.0006973226224552915,-0.0014789795215457793
2023-06-12T13:00:00+00:00_S,2023-06-12 14:00:00+00:00,,,
2023-06-13T15:00:00+00:00_S,2023-06-13 16:00:00+00:00,,,
2023-06-14T05:00:00+00:00_S,2023-06-14 06:00:00+00:00,,,
2023-06-18T14:00:00+00:00_L,2023-06-18 15:00:00+00:00,0.0029524870817715376,-0.0030042447533778307,-0.005956731835149368
2023-06-25T03:00:00+00:00_L,2023-06-25 04:00:00+00:00,,,
2023-06-25T11:00:00+00:00_L,2023-06-25 12:00:00+00:00,,,
2023-06-25T14:00:00+00:00_S,2023-06-25 15:00:00+00:00,,,
2023-07-02T17:00:00+00:00_S,2023-07-02 18:00:00+00:00,-0.0022919766805317896,-0.0006792584329361846,0.001612718247595605
2023-07-10T12:00:00+00:00_S,2023-07-10 13:00:00+00:00,,,
2023-07-13T13:00:00+00:00_L,2023-07-13 14:00:00+00:00,-0.004463870989689775,-0.004089498085626678,0.0003743729040630965
2023-07-14T17:00:00+00:00_S,2023-07-14 18:00:00+00:00,,,
2023-07-17T22:00:00+00:00_S,2023-07-17 23:00:00+00:00,-0.0010157481818833247,0.007733755383047917,0.008749503564931243
2023-07-18T02:00:00+00:00_S,2023-07-18 03:00:00+00:00,0.0040750231740511,0.01123519503596393,0.00716017186191283
2023-07-19T14:00:00+00:00_S,2023-07-19 15:00:00+00:00,-0.0024302608688318017,-0.0018663545875503562,0.0005639062812814455
2023-07-20T14:00:00+00:00_S,2023-07-20 15:00:00+00:00,,,
2023-07-23T04:00:00+00:00_L,2023-07-23 05:00:00+00:00,0.002027686462941565,0.002826636943800402,0.0007989504808588368
2023-07-24T02:00:00+00:00_S,2023-07-24 03:00:00+00:00,0.0008116225866312923,0.02302881271297071,0.022217190126339416
2023-07-26T02:00:00+00:00_L,2023-07-26 03:00:00+00:00,-0.00273870083276484,-0.001959397789761841,0.000779303043002999
2023-07-26T12:00:00+00:00_L,2023-07-26 13:00:00+00:00,0.0030732949852843396,-0.0023235939948202202,-0.00539688898010456
2023-07-28T14:00:00+00:00_L,2023-07-28 15:00:00+00:00,-0.005204172350375809,-0.006472231762117975,-0.0012680594117421657
2023-07-30T13:00:00+00:00_S,2023-07-30 14:00:00+00:00,4.90491533055395e-05,0.0016325008176326277,0.0015834516643270882
