fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe
2025-06,6,7.288100081970561,-12.71189991802944,-28.87977209959423,0.16666666666666666,0.5401028674356261,-0.06767536991101464,-0.09602499865134917,22.5,31.306226323743928,89.57307767499124,0.8629780115196336
2025-07,11,-16.54790778311696,-36.54790778311696,-37.61930174317694,0.0,0.0,-0.2610471179377871,-0.2610471179377871,8.0,-26.86491809375378,-22.41716656507518,
2025-08,5,-2.1048567174705046,-22.104856717470508,-23.33711107405038,0.0,0.0,-0.10208112347260334,-0.10208112347260334,11.0,-10.640568832527846,-5.656835103989383,0.18030274684728276
2025-09,7,5.391362360027637,-14.608637639972365,-20.643955492839133,0.2857142857142857,0.16011894430739443,-0.08917295044347906,-0.09436791648518539,34.0,7.9292682910057755,18.839931139614368,0.2998855854796638
2025-10,5,5.0993067375424275,-14.900693262457573,-27.35008688919514,0.2,0.5227552420185203,-0.045322287717737275,-0.053826010178613215,17.0,42.002865992767354,81.60818303804213,0.2274959716599591
