fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe
2026-03,6,-27.91217127417589,-47.9121712741759,-51.80585361258023,0.0,0.0,-0.08697675756481427,-0.08697675756481427,11.5,-18.628551285121542,-9.39136537241118,0.09358123655391594
2026-04,7,-9.28896487529017,-29.28896487529017,-36.03066281036783,0.14285714285714285,0.0593605242980153,-0.05382653586464714,-0.05382653586464714,26.0,4.798392498419855,12.938281341978737,0.26116949050416677
