setup_id,match_status,matched_control_count,candidate_net_return,control_mean_net_return,paired_excess_return
194e63c317ec730b,matched_exact,3,0.0072836535183490765,0.004138921936514115,0.0031447315818349617
714c0fcaff9e48cb,matched_exact,3,-0.005002354426806908,-0.002245704687066656,-0.002756649739740252
1bb880d2c2cfeb40,matched_exact,3,-0.0036988713876169293,-0.0018149257482954033,-0.001883945639321526
0f0da9fec035df20,matched_exact,3,-0.004896512599367851,-0.001393463200053877,-0.0035030493993139736
f08dc2f1e7dbcdb4,matched_exact,3,-0.00663980656276064,-0.005852840480034041,-0.0007869660827265991
623106c627cfa469,matched_exact,3,-0.003598775738156588,-0.002698101989775543,-0.0009006737483810453
353683eb6cd7f8d1,matched_exact,3,-0.0011518396935532678,-0.003738229063706893,0.0025863893701536253
395e03ac3bfc0879,matched_exact,3,-0.003219253390748909,-0.001544738479286386,-0.001674514911462523
0efdd99a72ee1eab,matched_exact,3,-0.004044535783088497,-0.0012661784600743024,-0.0027783573230141948
09688c6d5873d767,matched_exact,3,0.003937418175229725,-0.002830262664676451,0.006767680839906176
25ded877771f6963,matched_exact,3,-0.001110461408512507,0.0019860837884466847,-0.0030965451969591916
f197cbd70d435534,matched_exact,3,-0.001801916605791724,-0.004201384436895089,0.0023994678311033656
a814234bf8283ae9,matched_exact,3,-0.005772272640790275,-0.003741469169198029,-0.002030803471592246
b8774eb7450f03a9,matched_exact,3,0.0022566727161932388,-0.0029804477469658718,0.0052371204631591105
e833c4b9d0ef78b8,matched_exact,3,-0.005551610098038183,-0.004265541294502561,-0.0012860688035356222
520ce9ef2bb82b0f,matched_exact,3,0.0045525082619745924,-0.0006619002702323188,0.005214408532206912
cdd6596b9acaaf40,matched_exact,3,-0.004330837771700511,-0.002268989477952331,-0.0020618482937481805
9adadb577522e860,matched_exact,3,-0.0024960078251416535,-0.012172689546923151,0.009676681721781499
2cf478409bda0122,matched_exact,3,0.02680940909990663,0.00043524344347921237,0.026374165656427417
120b228f9739ab5f,matched_exact,3,0.014118493227767327,0.011312138256047771,0.002806354971719556
6bc5615f7cbbc76f,matched_exact,3,-0.014576490691391662,-0.005401912466869091,-0.00917457822452257
99dfcdc1f5d155c7,matched_exact,3,-0.006910464946723758,0.000695817391478114,-0.0076062823382018726
397bca02d7a093e7,matched_exact,3,-0.0033029303918865587,-0.0014669257064484984,-0.0018360046854380603
27a7c3d37bcd8462,matched_exact,3,-0.0068686064814673636,-0.003394777668268932,-0.0034738288131984318
d8a38d8f37d2ce34,matched_exact,3,0.004904491387908151,0.0028959115168630304,0.002008579871045121
a1fcb7cf766c883c,matched_exact,3,-0.0027409836990980245,-0.001350314946711819,-0.0013906687523862055
f2c7ea94b0f422fd,matched_exact,3,-0.0006541421777078293,-0.0027221352133887677,0.0020679930356809384
ed267b97ad96d4c3,matched_exact,3,-0.004561934253898279,0.0006736463097065472,-0.005235580563604826
