fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe
2025-06,5,22.39083418854939,2.390834188549393,-30.079599776231518,0.4,1.1055019783736562,-0.001860121960842287,-0.027542236422799293,35.0,65.00973188990052,74.5252127664681,0.6342502230468481
2025-07,5,-14.983991749964432,-34.98399174996443,-35.795329151281344,0.0,0.0,-0.11184213323738912,-0.11184213323738912,6.0,-32.62032087744558,-31.047093989962065,
2025-08,8,-7.659558036826744,-27.65955803682674,-30.42366043847276,0.0,0.0,-0.19515611289489365,-0.19515611289489365,6.5,-18.89864624253451,-9.06654775799788,0.24173790500098347
2025-09,5,-3.8229156020667965,-23.822915602066796,-28.915332148995425,0.2,0.08883275341586223,-0.06848071359684338,-0.0740911430490373,31.0,-3.350355580585677,11.612880046220367,0.3728530437149479
2025-10,6,-30.723894029613167,-50.72389402961317,-50.25062658482736,0.0,0.0,-0.09538734025844064,-0.09538734025844064,13.5,-22.868633863050697,-16.933962264150654,0.0872483221476614
