signal_i,entry_i,exit_i,side,entry_price,initial_risk,initial_stop,exit_price,exit_reason,tp_i,tp_price,partial,gross_r,net_r,tail_price_r,gross_pnl,fees,net_pnl,censored,ambiguous_bar_count,entry_open_beyond_target,same_open_be_approximation,marketable_be_approximation,signal_time,entry_time,exit_time,signal_close,month,hold_hours
316,317,514,1,4603.7,138.111,4465.589,4603.7,break_even,492.0,4620.76,True,0.0617619161399179,-0.004966512442888692,0.0,8.5300000000002,9.21593,-0.6859299999998001,False,0,False,False,False,2026-01-15T13:22:00+00:00,2026-01-15T13:23:00+00:00,2026-01-15T16:40:00+00:00,2026-01-15T13:23:00+00:00,2026-01,3.3
992,993,1299,1,4600.0,138.0,4462.0,4604.2,opposite_signal_close,1292.0,4600.46,True,0.016884057971013965,-0.04979949275362371,0.030434782608694335,2.3299999999999272,9.20233,-6.872330000000073,False,1,False,False,False,2026-01-16T00:38:00+00:00,2026-01-16T00:39:00+00:00,2026-01-16T05:45:00+00:00,2026-01-16T00:39:00+00:00,2026-01,5.116666666666666
1299,1300,1643,-1,4604.1,138.12300000000002,4742.223,4604.1,break_even,1600.0,4597.7,True,0.023167756275205956,-0.04347574263518551,-0.0,3.200000000000273,9.205000000000002,-6.004999999999729,False,0,False,False,False,2026-01-16T05:45:00+00:00,2026-01-16T05:46:00+00:00,2026-01-16T11:29:00+00:00,2026-01-16T05:46:00+00:00,2026-01,5.733333333333333
1658,1659,1746,-1,4608.0,138.24,4746.24,4593.7,opposite_signal_close,1744.0,4596.63,True,0.09284577546296321,0.026271954571759504,0.10344328703703834,12.835000000000036,9.203165000000002,3.6318350000000343,False,0,False,False,False,2026-01-16T11:44:00+00:00,2026-01-16T11:45:00+00:00,2026-01-16T13:12:00+00:00,2026-01-16T11:45:00+00:00,2026-01,1.4666666666666666
1746,1747,1861,1,4594.4,137.832,4456.567999999999,4614.4,opposite_signal_close,1859.0,4612.92,True,0.13973532996691784,0.07292892797028425,0.14510418480468978,19.26000000000022,9.20806,10.051940000000219,False,0,False,False,False,2026-01-16T13:12:00+00:00,2026-01-16T13:13:00+00:00,2026-01-16T15:07:00+00:00,2026-01-16T13:13:00+00:00,2026-01,1.9166666666666667
1861,1862,1889,-1,4614.4,138.432,4752.831999999999,4550.0,opposite_signal_close,1878.0,4588.22,True,0.32716423948219714,0.2608247370550127,0.4652103559870524,45.28999999999951,9.18351,36.10648999999951,False,0,False,False,False,2026-01-16T15:07:00+00:00,2026-01-16T15:08:00+00:00,2026-01-16T15:35:00+00:00,2026-01-16T15:08:00+00:00,2026-01,0.4666666666666667
1889,1890,2234,1,4550.3,136.50900000000001,4413.791,4597.1,opposite_signal_close,2159.0,4596.47,True,0.34052699821989846,0.2735198045550119,0.342834538382086,46.48500000000013,9.147085,37.33791500000012,False,0,False,False,False,2026-01-16T15:35:00+00:00,2026-01-16T15:36:00+00:00,2026-01-16T21:20:00+00:00,2026-01-16T15:36:00+00:00,2026-01,5.75
2234,2235,3185,-1,4597.2,137.916,4735.116,4598.6900000000005,break_even_marketable,3185.0,4598.6900000000005,True,-0.010803677600863506,-0.07748114794513103,-0.010803677600863506,-1.4900000000006912,9.19589,-10.685890000000692,False,1,False,False,True,2026-01-16T21:20:00+00:00,2026-01-16T21:21:00+00:00,2026-01-17T13:11:00+00:00,2026-01-16T21:21:00+00:00,2026-01,15.85
3267,3268,3350,-1,4601.3,138.039,4739.339,4597.4,opposite_signal_close,3336.0,4598.64,True,0.02376140076355378,-0.042881504502349344,0.028252885054227763,3.2800000000002,9.19932,-5.9193199999998,False,0,False,False,False,2026-01-17T14:33:00+00:00,2026-01-17T14:34:00+00:00,2026-01-17T15:56:00+00:00,2026-01-17T14:34:00+00:00,2026-01,1.3833333333333333
3350,3351,3761,1,4597.4,137.922,4459.478,4599.8,opposite_signal_close,3733.0,4598.8,True,0.013775902321606023,-0.05290454024738225,0.017401139774659197,1.9000000000005457,9.1967,-7.296699999999454,False,0,False,False,False,2026-01-17T15:56:00+00:00,2026-01-17T15:57:00+00:00,2026-01-17T22:47:00+00:00,2026-01-17T15:57:00+00:00,2026-01,6.85
