venue,symbol,asset,timeframe_min,arm,signal_i,side,signal_bar_open,signal_close,in_window,htf_sma60,htf_slope,htf_slope_aligned,htf_close_time,signal_atr_pct,rv,momentum,signal_price,policy,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,mfe_known_r,mfe_upper_r,close_peak_r,stop_bar_excursion_ambiguous,trade_key,status,first_touch_i,first_touch_clock,first_touch_phase,first_close4_i,first_close4_clock,first4_observation,first4_ambiguous,max_giveback_r,first4_bar_close_features,four_r_target_price,four_r_stop_target_ambiguous,fee_r,entry_context,review_label,entry_time_beijing,exit_time_beijing,net_bp,gross_bp,month,week,period,protective_stop,loss,gross_loss,mfe_known_net_r,giveback_r,holding_hours,fold,matched,control_net_bp,control_net_r,excess_bp,control_exit_time,utc_week,control_signal_close,control_in_window
binance_um,BTCUSDT,BTC,15,ordinary,235016,1,2026-09-14 02:00:00+00:00,2026-09-14 02:15:00+00:00,True,77201.975,-35.3083333333343,False,2026-09-14 02:00:00+00:00,0.0028481381275713,2.271410844534797,0.1189314770633224,77357.4,baseline,235017,2026-09-14 02:15:00+00:00,77357.5,76565.6,791.8999999999942,0.0102368871796528,235100,2026-09-14 23:00:00+00:00,78383.1,trailing_stop,0.0132579258636849,0.0112579258636849,1.2951130193206373,1.0997411289304349,False,2.7950498800353714,2.7950498800353714,2.7950498800353714,2.5863114029549448,False,BTCUSDT:15:ordinary:baseline:2026-09-14 02:15:00+00:00,closed,,,,,,not_reached,False,,,,,0.1953718903902029,上级SMA60斜率不同向或未知,盈利但未兑现4R,2026-09-14 10:15:00+08:00,2026-09-15 07:00:00+08:00,112.579258636849,132.579258636849,2026-09,2026-09-14,later,True,False,False,2.5996779896451683,1.499936860714734,20.75,later,True,61.959305892660424,1.2883343139877677,50.61995274418861,2026-09-14 23:00:00+00:00,2026-W38,2026-09-14 12:00:00+00:00,True
binance_um,BTCUSDT,BTC,15,ordinary,235680,1,2026-09-21 00:00:00+00:00,2026-09-21 00:15:00+00:00,True,80931.07,51.88166666668258,True,2026-09-21 00:00:00+00:00,0.0027207878999751,7.596838477404338,0.1612652751702574,81643.7,baseline,235681,2026-09-21 00:15:00+00:00,81643.7,81045.5,598.1999999999971,0.0073269584793437,235687,2026-09-21 01:45:00+00:00,81045.5,initial_stop,-0.0073269584793437,-0.0093269584793437,-0.999999999999997,-1.2729645603477084,False,0.7626211969241045,0.7626211969241045,0.7626211969241045,0.2069541959211025,False,BTCUSDT:15:ordinary:baseline:2026-09-21 00:15:00+00:00,closed,,,,,,not_reached,False,,,,,0.2729645603477129,上级SMA60斜率同向,亏损,2026-09-21 08:15:00+08:00,2026-09-21 09:45:00+08:00,-93.269584793437,-73.269584793437,2026-09,2026-09-21,later,True,True,True,0.4896566365763916,1.7626211969241017,1.5,later,True,27.44592198155484,0.3963164469118672,-120.71550677499212,2026-09-24 14:45:00+00:00,2026-W39,2026-09-24 10:00:00+00:00,True
binance_um,BTCUSDT,BTC,15,joint,233036,1,2026-08-24 11:00:00+00:00,2026-08-24 11:15:00+00:00,True,77250.24500000001,-13.70833333331393,False,2026-08-24 11:00:00+00:00,0.0034276195879375,1.2175310794689749,0.1133009372524613,77810.0,baseline,233037,2026-08-24 11:15:00+00:00,77810.1,77276.5,533.6000000000058,0.0068577215554279,233119,2026-08-25 07:45:00+00:00,79557.1,trailing_stop,0.0224520981209379,0.0204520981209379,3.2739880059969555,2.982345952023945,False,6.485007496251792,6.485007496251792,6.485007496251792,5.943590704647612,False,BTCUSDT:15:joint:baseline:2026-08-24 11:15:00+00:00,closed,233053.0,2026-08-24 15:30:00+00:00,intrabar,233097.0,2026-08-25 02:30:00+00:00,known,False,3.2110194902548264,"{'bar_open': Timestamp('2026-08-24 15:15:00+0000', tz='UTC'), 'bar_close': Timestamp('2026-08-24 15:30:00+0000', tz='UTC'), 'open': 79512.1, 'high': 79974.1, 'low': 79490.1, 'close': 79853.2, 'atr': 476.39183246692164, 'atr_pct_of_close': 0.005965845231836941, 'observed_at': Timestamp('2026-08-24 15:30:00+0000', tz='UTC')}",,,0.2916420539730133,上级SMA60斜率不同向或未知,已知浮盈达4R但兑现较低,2026-08-24 19:15:00+08:00,2026-08-25 15:45:00+08:00,204.52098120937904,224.520981209379,2026-08,2026-08-24,later,True,False,False,6.193365442278779,3.211019490254837,20.5,later,True,94.46247838052592,1.735273716583877,110.05850282885363,2026-08-30 20:30:00+00:00,2026-W35,2026-08-28 23:30:00+00:00,True
binance_um,BTCUSDT,BTC,15,joint,233339,1,2026-08-27 14:45:00+00:00,2026-08-27 15:00:00+00:00,True,79002.375,-5.220000000001164,False,2026-08-27 14:00:00+00:00,0.0041562636963403,2.1955382183192387,0.1274867419099607,80161.2,baseline,233340,2026-08-27 15:00:00+00:00,80161.3,78797.3,1364.0,0.0170156921107816,233413,2026-08-28 09:15:00+00:00,79352.3,opposite_v6_next_open,-0.0100921516991365,-0.0120921516991365,-0.5931085043988247,-0.7106470674486781,False,0.9814516129032236,0.9814516129032236,0.9814516129032236,0.6851906158357707,False,BTCUSDT:15:joint:baseline:2026-08-27 15:00:00+00:00,closed,,,,,,not_reached,False,,,,,0.1175385630498536,上级SMA60斜率不同向或未知,亏损,2026-08-27 23:00:00+08:00,2026-08-28 17:15:00+08:00,-120.921516991365,-100.921516991365,2026-08,2026-08-24,later,False,True,True,0.8639130498533699,1.5745601173020485,18.25,later,True,-149.73315317292847,-1.1541625984634845,28.811636181562683,2026-08-25 13:45:00+00:00,2026-W35,2026-08-24 15:45:00+00:00,True
binance_um,BTCUSDT,BTC,15,joint,233700,1,2026-08-31 09:00:00+00:00,2026-08-31 09:15:00+00:00,True,78043.68166666666,17.701666666660458,True,2026-08-31 09:00:00+00:00,0.0030799933856239,3.2668211159855045,0.391710387385521,78616.7,baseline,233701,2026-08-31 09:15:00+00:00,78616.7,77901.5,715.1999999999971,0.0090973037535281,233714,2026-08-31 12:30:00+00:00,77901.5,initial_stop,-0.0090973037535281,-0.0110973037535281,-0.999999999999997,-1.2198453579418325,False,0.2136465324384837,0.2136465324384837,0.2136465324384837,0.0894854586129757,False,BTCUSDT:15:joint:baseline:2026-08-31 09:15:00+00:00,closed,,,,,,not_reached,False,,,,,0.2198453579418367,上级SMA60斜率同向,亏损,2026-08-31 17:15:00+08:00,2026-08-31 20:30:00+08:00,-110.973037535281,-90.973037535281,2026-08,2026-08-31,later,True,True,True,-0.006198825503353,1.2136465324384806,3.25,later,True,-70.74212054256955,-1.3941498657554243,-40.23091699271177,2026-09-04 12:30:00+00:00,2026-W36,2026-09-04 07:45:00+00:00,True
binance_um,BTCUSDT,BTC,15,joint,234003,1,2026-09-03 12:45:00+00:00,2026-09-03 13:00:00+00:00,True,77588.61666666667,-10.665000000008147,False,2026-09-03 12:00:00+00:00,0.0030055322772946,6.212761763834867,0.3514805722057752,78616.5,baseline,234004,2026-09-03 13:00:00+00:00,78616.5,77799.3,817.1999999999971,0.0103947644578427,234080,2026-09-04 08:00:00+00:00,80495.6,trailing_stop,0.0239021070640388,0.0219021070640388,2.299437102300558,2.1070325501713354,False,4.486417033773882,4.486417033773882,4.486417033773882,3.809226627508573,False,BTCUSDT:15:joint:baseline:2026-09-03 13:00:00+00:00,closed,234038.0,2026-09-03 21:45:00+00:00,intrabar,,,known,False,2.1869799314733283,"{'bar_open': Timestamp('2026-09-03 21:30:00+0000', tz='UTC'), 'bar_close': Timestamp('2026-09-03 21:45:00+0000', tz='UTC'), 'open': 81729.4, 'high': 82282.8, 'low': 81472.4, 'close': 81477.1, 'atr': 344.29797433650026, 'atr_pct_of_close': 0.004225702367125244, 'observed_at': Timestamp('2026-09-03 21:45:00+0000', tz='UTC')}",,,0.1924045521292239,上级SMA60斜率不同向或未知,已知浮盈达4R但兑现较低,2026-09-03 21:00:00+08:00,2026-09-04 16:00:00+08:00,219.021070640388,239.021070640388,2026-09,2026-08-31,later,True,False,False,4.294012481644658,2.186979931473324,19.0,later,True,462.7539504561873,5.182938739789918,-243.73287981579895,2026-09-04 08:00:00+00:00,2026-W36,2026-09-02 12:00:00+00:00,True
binance_um,BTCUSDT,BTC,15,joint,235063,1,2026-09-14 13:45:00+00:00,2026-09-14 14:00:00+00:00,True,77249.465,6.866666666654055,True,2026-09-14 13:00:00+00:00,0.0030566796591831,5.608537970358852,-0.0220904125107273,78139.2,baseline,235064,2026-09-14 14:00:00+00:00,78139.2,77393.8,745.3999999999942,0.0095393861211785,235124,2026-09-15 05:00:00+00:00,77393.8,initial_stop,-0.0095393861211785,-0.0115393861211785,-1.000000000000001,-1.2096570968607487,False,1.920713710759335,1.920713710759335,1.920713710759335,1.6989535819694377,False,BTCUSDT:15:joint:baseline:2026-09-14 14:00:00+00:00,closed,,,,,,not_reached,False,,,,,0.2096570968607484,上级SMA60斜率同向,亏损,2026-09-14 22:00:00+08:00,2026-09-15 13:00:00+08:00,-115.393861211785,-95.393861211785,2026-09,2026-09-14,later,True,True,True,1.7110566138985863,2.920713710759336,15.0,later,True,-68.09940282761494,-1.4158055781207668,-47.29445838417058,2026-09-15 13:30:00+00:00,2026-W38,2026-09-15 08:15:00+00:00,True
binance_um,BTCUSDT,BTC,15,joint,235680,1,2026-09-21 00:00:00+00:00,2026-09-21 00:15:00+00:00,True,80931.07,51.88166666668258,True,2026-09-21 00:00:00+00:00,0.0027207878999751,7.596838477404338,0.1612652751702574,81643.7,baseline,235681,2026-09-21 00:15:00+00:00,81643.7,81045.5,598.1999999999971,0.0073269584793437,235687,2026-09-21 01:45:00+00:00,81045.5,initial_stop,-0.0073269584793437,-0.0093269584793437,-0.999999999999997,-1.2729645603477084,False,0.7626211969241045,0.7626211969241045,0.7626211969241045,0.2069541959211025,False,BTCUSDT:15:joint:baseline:2026-09-21 00:15:00+00:00,closed,,,,,,not_reached,False,,,,,0.2729645603477129,上级SMA60斜率同向,亏损,2026-09-21 08:15:00+08:00,2026-09-21 09:45:00+08:00,-93.269584793437,-73.269584793437,2026-09,2026-09-21,later,True,True,True,0.4896566365763916,1.7626211969241017,1.5,later,True,-79.25743471201895,-1.3375103916866484,-14.012150081418335,2026-09-24 22:15:00+00:00,2026-W39,2026-09-24 21:45:00+00:00,True
binance_um,ETHUSDT,ETH,15,ordinary,230681,1,2026-07-30 22:15:00+00:00,2026-07-30 22:30:00+00:00,True,1908.8268333333333,0.7065000000000055,True,2026-07-30 22:00:00+00:00,0.0029027096614988,2.346194992535772,0.0033677471447739,1931.24,baseline,230682,2026-07-30 22:30:00+00:00,1931.24,1913.99,17.25,0.0089320850852302,230695,2026-07-31 01:45:00+00:00,1913.99,initial_stop,-0.0089320850852302,-0.0109320850852302,-1.0000000000000036,-1.2239118840579748,False,0.3089855072463726,0.3089855072463726,0.3089855072463726,0.0,False,ETHUSDT:15:ordinary:baseline:2026-07-30 22:30:00+00:00,closed,,,,,,not_reached,False,,,,,0.2239118840579713,上级SMA60斜率同向,亏损,2026-07-31 06:30:00+08:00,2026-07-31 09:45:00+08:00,-109.320850852302,-89.320850852302,2026-07,2026-07-27,later,True,True,True,0.0850736231884012,1.308985507246376,3.25,later,True,-82.0796689084313,-1.322166666666662,-27.24118194387117,2026-08-02 09:00:00+00:00,2026-W31,2026-08-02 03:30:00+00:00,True
binance_um,ETHUSDT,ETH,15,ordinary,230700,-1,2026-07-31 03:00:00+00:00,2026-07-31 03:15:00+00:00,True,1911.574,0.2550000000001091,False,2026-07-31 03:00:00+00:00,0.0036397042452183,0.9346151352654752,0.0608247662739339,1900.82,baseline,230701,2026-07-31 03:15:00+00:00,1900.83,1914.66,13.830000000000156,0.007275769006171,230840,2026-08-01 14:00:00+00:00,1872.46,trailing_stop,0.0149250590531504,0.0129250590531504,2.0513376717281018,1.7764526391901434,False,3.872017353579129,3.872017353579129,3.872017353579129,3.18365871294284,False,ETHUSDT:15:ordinary:baseline:2026-07-31 03:15:00+00:00,closed,,,,,,not_reached,False,,,,,0.2748850325379605,上级SMA60斜率不同向或未知,盈利但未兑现4R,2026-07-31 11:15:00+08:00,2026-08-01 22:00:00+08:00,129.250590531504,149.250590531504,2026-07,2026-07-27,later,True,False,False,3.5971323210411685,1.8206796818510271,34.75,later,True,-44.22774076317413,-0.6622611415168164,173.4783312946786,2026-07-29 18:00:00+00:00,2026-W31,2026-07-29 07:45:00+00:00,True
binance_um,ETHUSDT,ETH,15,ordinary,231230,1,2026-08-05 15:30:00+00:00,2026-08-05 15:45:00+00:00,True,1864.3368333333333,0.1941666666666606,True,2026-08-05 15:00:00+00:00,0.0036727651911213,0.6621452129618793,0.0126253278354601,1877.03,baseline,231231,2026-08-05 15:45:00+00:00,1877.04,1863.24,13.799999999999956,0.007352001022887,231273,2026-08-06 02:15:00+00:00,1896.93,trailing_stop,0.010596471039509,0.008596471039509,1.4413043478260903,1.1692695652173934,False,3.6340579710145113,3.6340579710145113,3.6340579710145113,3.3521739130434884,False,ETHUSDT:15:ordinary:baseline:2026-08-05 15:45:00+00:00,closed,,,,,,not_reached,False,,,,,0.2720347826086993,上级SMA60斜率同向,盈利但未兑现4R,2026-08-05 23:45:00+08:00,2026-08-06 10:15:00+08:00,85.96471039509,105.96471039509,2026-08,2026-08-03,later,True,False,False,3.362023188405812,2.192753623188421,10.5,later,True,-75.79194732737824,-1.3584746716698,161.75665772246828,2026-08-06 02:15:00+00:00,2026-W32,2026-08-06 00:30:00+00:00,True
binance_um,ETHUSDT,ETH,15,ordinary,231478,1,2026-08-08 05:30:00+00:00,2026-08-08 05:45:00+00:00,True,1909.6035,0.3554999999998927,True,2026-08-08 05:00:00+00:00,0.0009871060079087,1.1509425847273935,0.003085186589793,1917.02,baseline,231479,2026-08-08 05:45:00+00:00,1917.02,1913.23,3.789999999999963,0.001977026843747,231486,2026-08-08 07:30:00+00:00,1913.23,initial_stop,-0.001977026843747,-0.003977026843747,-0.9999999999999812,-2.0116200527704393,False,0.0448548812665103,0.0448548812665103,0.0448548812665103,0.0,False,ETHUSDT:15:ordinary:baseline:2026-08-08 05:45:00+00:00,closed,,,,,,not_reached,False,,,,,1.0116200527704822,上级SMA60斜率同向,亏损,2026-08-08 13:45:00+08:00,2026-08-08 15:30:00+08:00,-39.77026843747,-19.77026843747,2026-08,2026-08-03,later,True,True,True,-0.966765171503972,1.0448548812664915,1.75,later,True,-38.676030693197674,-2.0708913649025327,-1.0942377442724194,2026-08-08 18:15:00+00:00,2026-W32,2026-08-08 17:15:00+00:00,True
