symbol,signal_i,signal_time,entry_time,conf,atr,atr_pct,outcome,gross_ret,net_ret,segment
0G_USDT_SWAP,18350,2026-04-01 14:00:00+00:00,2026-04-01 14:15:00+00:00,0.4374116063117981,0.0029928571428571383,0.006010960319054305,tp,0.030042733817076117,0.029442733817076117,preholdout
0G_USDT_SWAP,18406,2026-04-02 04:00:00+00:00,2026-04-02 04:15:00+00:00,0.39594075083732605,0.00482857142857142,0.009736986143519701,tp,0.04867511520737322,0.04807511520737322,preholdout
0G_USDT_SWAP,18430,2026-04-02 10:00:00+00:00,2026-04-02 10:15:00+00:00,0.731134831905365,0.00580714285714286,0.011348725536726322,timeout,0.0031268321282000855,0.0025268321282000857,preholdout
0G_USDT_SWAP,18486,2026-04-03 00:00:00+00:00,2026-04-03 00:15:00+00:00,0.30476388335227966,0.0053000000000000035,0.010363707469691051,tp,0.051788157123314305,0.0511881571233143,preholdout
0G_USDT_SWAP,18582,2026-04-04 00:00:00+00:00,2026-04-04 00:15:00+00:00,0.32766491174697876,0.001999999999999978,0.00387146728610139,sl,-0.0077459333849728695,-0.00834593338497287,preholdout
0G_USDT_SWAP,18700,2026-04-05 05:30:00+00:00,2026-04-05 05:45:00+00:00,0.4034106433391571,0.002592857142857139,0.005165054069436532,sl,-0.010332166339339088,-0.010932166339339088,preholdout
0G_USDT_SWAP,18784,2026-04-06 02:30:00+00:00,2026-04-06 02:45:00+00:00,0.3646544814109802,0.0021214285714285597,0.00427621159328474,tp,0.021376749006736917,0.020776749006736917,preholdout
0G_USDT_SWAP,18802,2026-04-06 07:00:00+00:00,2026-04-06 07:15:00+00:00,0.39870166778564453,0.0012785714285714186,0.002578804817610768,tp,0.012894024088053735,0.012294024088053735,preholdout
0G_USDT_SWAP,18874,2026-04-07 01:00:00+00:00,2026-04-07 01:15:00+00:00,0.3370669186115265,0.0038785714285714335,0.007768018082458308,timeout,0.007612179487179516,0.007012179487179516,preholdout
0G_USDT_SWAP,18912,2026-04-07 10:30:00+00:00,2026-04-07 10:45:00+00:00,0.37515270709991455,0.0026214285714285723,0.005217811646951776,sl,-0.010441858480097932,-0.011041858480097932,preholdout
0G_USDT_SWAP,18940,2026-04-07 17:30:00+00:00,2026-04-07 17:45:00+00:00,0.3813343048095703,0.002942857142857108,0.005778239039578065,sl,-0.011547408839933881,-0.012147408839933881,preholdout
0G_USDT_SWAP,18958,2026-04-07 22:00:00+00:00,2026-04-07 22:15:00+00:00,0.3488571047782898,0.0022999999999999848,0.0044878048780487515,tp,0.02243464689816621,0.02183464689816621,preholdout
0G_USDT_SWAP,19060,2026-04-08 23:30:00+00:00,2026-04-08 23:45:00+00:00,0.4848884046077728,0.0023642857142857315,0.004492277625471654,sl,-0.008986262692077918,-0.009586262692077917,preholdout
0G_USDT_SWAP,19142,2026-04-09 20:00:00+00:00,2026-04-09 20:15:00+00:00,0.47591346502304077,0.002664285714285714,0.005014654082977064,sl,-0.010027420829076927,-0.010627420829076927,preholdout
0G_USDT_SWAP,19160,2026-04-10 00:30:00+00:00,2026-04-10 00:45:00+00:00,0.476055383682251,0.0028785714285714447,0.005481949016513892,timeout,0.023601065854586878,0.023001065854586878,preholdout
0G_USDT_SWAP,19276,2026-04-11 05:30:00+00:00,2026-04-11 05:45:00+00:00,0.3917839229106903,0.0017857142857142713,0.0033185547030556983,sl,-0.006638343069569785,-0.007238343069569785,preholdout
0G_USDT_SWAP,19302,2026-04-11 12:00:00+00:00,2026-04-11 12:15:00+00:00,0.3093489110469818,0.001821428571428561,0.003388704318936858,sl,-0.006777408637873794,-0.007377408637873794,preholdout
0G_USDT_SWAP,19320,2026-04-11 16:30:00+00:00,2026-04-11 16:45:00+00:00,0.34184250235557556,0.0026071428571428712,0.004852303847278748,tp,0.024266035528135443,0.023666035528135444,preholdout
0G_USDT_SWAP,19356,2026-04-12 01:30:00+00:00,2026-04-12 01:45:00+00:00,0.3195008635520935,0.003642857142857146,0.006772368735558925,sl,-0.013547256016575582,-0.014147256016575582,preholdout
0G_USDT_SWAP,19378,2026-04-12 07:00:00+00:00,2026-04-12 07:15:00+00:00,0.5084335207939148,0.002557142857142869,0.004798541672251583,tp,0.02397920908798623,0.02337920908798623,preholdout
0G_USDT_SWAP,19396,2026-04-12 11:30:00+00:00,2026-04-12 11:45:00+00:00,0.4172818958759308,0.00282142857142857,0.005158004700966307,sl,-0.010310354728407023,-0.010910354728407023,preholdout
0G_USDT_SWAP,19414,2026-04-12 16:00:00+00:00,2026-04-12 16:15:00+00:00,0.7148699164390564,0.01743571428571427,0.02640174785844075,sl,-0.05284350442707764,-0.05344350442707764,preholdout
0G_USDT_SWAP,19492,2026-04-13 11:30:00+00:00,2026-04-13 11:45:00+00:00,0.3789759576320648,0.008285714285714276,0.014137031710824564,timeout,0.010917775503241245,0.010317775503241245,preholdout
0G_USDT_SWAP,19544,2026-04-14 00:30:00+00:00,2026-04-14 00:45:00+00:00,0.3198700547218323,0.005371428571428575,0.009033684109365244,sl,-0.018067368218730562,-0.01866736821873056,preholdout
0G_USDT_SWAP,19576,2026-04-14 08:30:00+00:00,2026-04-14 08:45:00+00:00,0.39960283041000366,0.004449999999999986,0.007513084585514074,sl,-0.015028706518068202,-0.015628706518068202,preholdout
0G_USDT_SWAP,19600,2026-04-14 14:30:00+00:00,2026-04-14 14:45:00+00:00,0.42487427592277527,0.004464285714285714,0.007489155702542718,sl,-0.01497579910864033,-0.01557579910864033,preholdout
0G_USDT_SWAP,19622,2026-04-14 20:00:00+00:00,2026-04-14 20:15:00+00:00,0.7142899632453918,0.0052499999999999925,0.008656224237427852,sl,-0.017309594460929723,-0.017909594460929722,preholdout
0G_USDT_SWAP,19640,2026-04-15 00:30:00+00:00,2026-04-15 00:45:00+00:00,0.3477647304534912,0.006821428571428566,0.011188172168982394,sl,-0.02237634433796487,-0.02297634433796487,preholdout
0G_USDT_SWAP,19670,2026-04-15 08:00:00+00:00,2026-04-15 08:15:00+00:00,0.5435400009155273,0.00412857142857141,0.006973938223938193,timeout,0.0028716216216215784,0.0022716216216215786,preholdout
0G_USDT_SWAP,19726,2026-04-15 22:00:00+00:00,2026-04-15 22:15:00+00:00,0.30843111872673035,0.0022785714285714315,0.0037919311508927134,sl,-0.007582600427858299,-0.008182600427858299,preholdout
0G_USDT_SWAP,19752,2026-04-16 04:30:00+00:00,2026-04-16 04:45:00+00:00,0.3862881064414978,0.0027928571428571447,0.0046586441081853955,tp,0.023293220540927084,0.022693220540927084,preholdout
0G_USDT_SWAP,19770,2026-04-16 09:00:00+00:00,2026-04-16 09:15:00+00:00,0.433380663394928,0.0026428571428571373,0.004423932277966417,tp,0.022119661389832235,0.021519661389832235,preholdout
0G_USDT_SWAP,19926,2026-04-18 00:00:00+00:00,2026-04-18 00:15:00+00:00,0.5095674991607666,0.002700000000000012,0.004433497536945832,sl,-0.008872822872165731,-0.00947282287216573,preholdout
0G_USDT_SWAP,20074,2026-04-19 13:00:00+00:00,2026-04-19 13:15:00+00:00,0.310415655374527,0.0036357142857142816,0.006267392321520913,sl,-0.012534784643041919,-0.013134784643041918,preholdout
0G_USDT_SWAP,20092,2026-04-19 17:30:00+00:00,2026-04-19 17:45:00+00:00,0.3941073417663574,0.0029142857142857343,0.0050993625796775756,sl,-0.010200510025501375,-0.010800510025501375,preholdout
0G_USDT_SWAP,20110,2026-04-19 22:00:00+00:00,2026-04-19 22:15:00+00:00,0.41293907165527344,0.002828571428571442,0.004990422421615106,sl,-0.009975564904149081,-0.010575564904149081,preholdout
0G_USDT_SWAP,20140,2026-04-20 05:30:00+00:00,2026-04-20 05:45:00+00:00,0.3213174641132355,0.0028142857142857214,0.004927833504264964,tp,0.02466075809924395,0.02406075809924395,preholdout
0G_USDT_SWAP,20222,2026-04-21 02:00:00+00:00,2026-04-21 02:15:00+00:00,0.3422497510910034,0.0019142857142857256,0.0033268781965341077,sl,-0.006649134123951739,-0.007249134123951739,preholdout
0G_USDT_SWAP,20250,2026-04-21 09:00:00+00:00,2026-04-21 09:15:00+00:00,0.3039086163043976,0.002150000000000033,0.0037534916201117895,tp,0.018770735114370884,0.018170735114370885,preholdout
0G_USDT_SWAP,20268,2026-04-21 13:30:00+00:00,2026-04-21 13:45:00+00:00,0.3364410996437073,0.004464285714285714,0.0076600647122266885,timeout,0.008238928939237944,0.007638928939237944,preholdout
0G_USDT_SWAP,20298,2026-04-21 21:00:00+00:00,2026-04-21 21:15:00+00:00,0.3958389461040497,0.002385714285714285,0.0041253921592846006,tp,0.020623394586050114,0.020023394586050115,preholdout
0G_USDT_SWAP,20316,2026-04-22 01:30:00+00:00,2026-04-22 01:45:00+00:00,0.5404042601585388,0.0022357142857142775,0.00387472146570932,tp,0.01937696555481261,0.01877696555481261,preholdout
0G_USDT_SWAP,20368,2026-04-22 14:30:00+00:00,2026-04-22 14:45:00+00:00,0.40504372119903564,0.002085714285714286,0.0035598468778192285,sl,-0.007119693755638479,-0.0077196937556384786,preholdout
0G_USDT_SWAP,20392,2026-04-22 20:30:00+00:00,2026-04-22 20:45:00+00:00,0.4409116506576538,0.0015642857142857086,0.0026698851583644113,sl,-0.00533977031672872,-0.00593977031672872,preholdout
0G_USDT_SWAP,20508,2026-04-24 01:30:00+00:00,2026-04-24 01:45:00+00:00,0.30576422810554504,0.0017642857142856944,0.0030747398297066826,sl,-0.006146266205489304,-0.006746266205489303,preholdout
0G_USDT_SWAP,20528,2026-04-24 06:30:00+00:00,2026-04-24 06:45:00+00:00,0.4611494839191437,0.0022928571428571204,0.004051700199429441,tp,0.020254921756688304,0.019654921756688305,preholdout
0G_USDT_SWAP,20576,2026-04-24 18:30:00+00:00,2026-04-24 18:45:00+00:00,0.5400394797325134,0.002899999999999974,0.005057551447506059,sl,-0.010115102895012051,-0.010715102895012051,preholdout
0G_USDT_SWAP,20594,2026-04-24 23:00:00+00:00,2026-04-24 23:15:00+00:00,0.444783091545105,0.0020357142857142757,0.0035695498609754086,sl,-0.00714035175627592,-0.00774035175627592,preholdout
0G_USDT_SWAP,20612,2026-04-25 03:30:00+00:00,2026-04-25 03:45:00+00:00,0.3065054416656494,0.002042857142857148,0.0035808188305997335,sl,-0.007160382554704303,-0.007760382554704303,preholdout
