symbol,signal_time,segment,outcome,net_ret,ctrl_mean,excess,cell,week,n_ctrl
0G_USDT_SWAP,2026-04-21 13:30:00+00:00,preholdout,timeout,0.007638928939237944,-0.004242304173098826,0.01188123311233677,0G_USDT_SWAP|2026-04|q3,2026-W16,8
0G_USDT_SWAP,2026-04-21 21:00:00+00:00,preholdout,tp,0.020023394586050115,0.0016536962229863651,0.01836969836306375,0G_USDT_SWAP|2026-04|q1,2026-W16,8
0G_USDT_SWAP,2026-04-22 01:30:00+00:00,preholdout,tp,0.01877696555481261,-0.004722907609102055,0.023499873163914664,0G_USDT_SWAP|2026-04|q1,2026-W16,8
0G_USDT_SWAP,2026-04-22 14:30:00+00:00,preholdout,sl,-0.0077196937556384786,-0.005510364767518743,-0.0022093289881197353,0G_USDT_SWAP|2026-04|q1,2026-W16,8
0G_USDT_SWAP,2026-04-22 20:30:00+00:00,preholdout,sl,-0.00593977031672872,-0.0009987606271768777,-0.004941009689551842,0G_USDT_SWAP|2026-04|q0,2026-W16,8
0G_USDT_SWAP,2026-04-24 01:30:00+00:00,preholdout,sl,-0.006746266205489303,-0.003926167600250493,-0.0028200986052388105,0G_USDT_SWAP|2026-04|q0,2026-W16,8
0G_USDT_SWAP,2026-04-24 06:30:00+00:00,preholdout,tp,0.019654921756688305,-0.0015841631144885258,0.02123908487117683,0G_USDT_SWAP|2026-04|q1,2026-W16,8
0G_USDT_SWAP,2026-04-24 18:30:00+00:00,preholdout,sl,-0.010715102895012051,0.0021650426544104658,-0.012880145549422517,0G_USDT_SWAP|2026-04|q2,2026-W16,8
0G_USDT_SWAP,2026-04-24 23:00:00+00:00,preholdout,sl,-0.00774035175627592,0.002500807054552235,-0.010241158810828155,0G_USDT_SWAP|2026-04|q1,2026-W16,8
0G_USDT_SWAP,2026-04-25 03:30:00+00:00,preholdout,sl,-0.007760382554704303,-0.0016805208342481302,-0.006079861720456173,0G_USDT_SWAP|2026-04|q1,2026-W16,8
0G_USDT_SWAP,2026-04-25 08:00:00+00:00,preholdout,tp,0.019199233252623116,-0.0008536924599848277,0.020052925712607944,0G_USDT_SWAP|2026-04|q1,2026-W16,8
0G_USDT_SWAP,2026-04-25 14:30:00+00:00,preholdout,sl,-0.01065547850208044,-0.006469015991025697,-0.004186462511054742,0G_USDT_SWAP|2026-04|q2,2026-W16,8
1INCH_USDT_SWAP,2026-04-02 00:00:00+00:00,preholdout,sl,-0.00684571677777086,-0.0020913187643734864,-0.0047543980133973734,1INCH_USDT_SWAP|2026-04|q0,2026-W13,8
1INCH_USDT_SWAP,2026-04-03 16:00:00+00:00,preholdout,sl,-0.006476879377050836,0.0041009397963312245,-0.010577819173382061,1INCH_USDT_SWAP|2026-04|q0,2026-W13,8
1INCH_USDT_SWAP,2026-04-04 12:30:00+00:00,preholdout,tp,0.0154823283591911,-0.0034134046461324584,0.01889573300532356,1INCH_USDT_SWAP|2026-04|q0,2026-W13,8
1INCH_USDT_SWAP,2026-04-04 17:30:00+00:00,preholdout,tp,0.016006551223254274,0.0025459463880615797,0.013460604835192694,1INCH_USDT_SWAP|2026-04|q0,2026-W13,8
1INCH_USDT_SWAP,2026-04-04 22:00:00+00:00,preholdout,tp,0.013394434771288589,-0.002957278378136554,0.016351713149425143,1INCH_USDT_SWAP|2026-04|q0,2026-W13,8
1INCH_USDT_SWAP,2026-04-05 06:30:00+00:00,preholdout,sl,-0.00834862921495889,0.0019630409006872913,-0.010311670115646182,1INCH_USDT_SWAP|2026-04|q1,2026-W13,8
1INCH_USDT_SWAP,2026-04-05 17:30:00+00:00,preholdout,tp,0.017849579349590906,-0.0034780546540362327,0.02132763400362714,1INCH_USDT_SWAP|2026-04|q1,2026-W13,8
1INCH_USDT_SWAP,2026-04-05 23:00:00+00:00,preholdout,tp,0.01682457474289605,0.0023059974290241987,0.01451857731387185,1INCH_USDT_SWAP|2026-04|q1,2026-W13,8
1INCH_USDT_SWAP,2026-04-06 23:00:00+00:00,preholdout,sl,-0.007069426741367412,-0.003734285976907028,-0.003335140764460384,1INCH_USDT_SWAP|2026-04|q0,2026-W14,8
1INCH_USDT_SWAP,2026-04-07 21:00:00+00:00,preholdout,tp,0.020450220375665507,-0.008726807222666454,0.02917702759833196,1INCH_USDT_SWAP|2026-04|q1,2026-W14,8
1INCH_USDT_SWAP,2026-04-08 23:00:00+00:00,preholdout,sl,-0.007546279001103339,-0.00437319639109433,-0.0031730826100090093,1INCH_USDT_SWAP|2026-04|q0,2026-W14,8
1INCH_USDT_SWAP,2026-04-09 15:30:00+00:00,preholdout,tp,0.017122007722007716,0.004876230550528927,0.012245777171478789,1INCH_USDT_SWAP|2026-04|q1,2026-W14,8
1INCH_USDT_SWAP,2026-04-10 03:00:00+00:00,preholdout,tp,0.017680187536870774,-0.003401065941493791,0.021081253478364564,1INCH_USDT_SWAP|2026-04|q1,2026-W14,8
1INCH_USDT_SWAP,2026-04-10 07:30:00+00:00,preholdout,tp,0.01374324273897647,-0.0011275705701903303,0.0148708133091668,1INCH_USDT_SWAP|2026-04|q0,2026-W14,8
1INCH_USDT_SWAP,2026-04-10 12:30:00+00:00,preholdout,tp,0.01553748055029185,0.0015075223014492274,0.014029958248842622,1INCH_USDT_SWAP|2026-04|q0,2026-W14,8
1INCH_USDT_SWAP,2026-04-11 01:30:00+00:00,preholdout,sl,-0.005598769533653302,-0.003871310830735313,-0.0017274587029179889,1INCH_USDT_SWAP|2026-04|q0,2026-W14,8
1INCH_USDT_SWAP,2026-04-11 06:00:00+00:00,preholdout,tp,0.013286525042162479,-0.006279762707346783,0.019566287749509262,1INCH_USDT_SWAP|2026-04|q0,2026-W14,8
1INCH_USDT_SWAP,2026-04-11 10:30:00+00:00,preholdout,sl,-0.006123583231758944,0.006038232588649568,-0.012161815820408511,1INCH_USDT_SWAP|2026-04|q0,2026-W14,8
1INCH_USDT_SWAP,2026-04-11 15:00:00+00:00,preholdout,tp,0.013050003093485186,0.0011116248926660056,0.01193837820081918,1INCH_USDT_SWAP|2026-04|q0,2026-W14,8
1INCH_USDT_SWAP,2026-04-12 01:30:00+00:00,preholdout,sl,-0.010088551518168187,0.008540067775434052,-0.01862861929360224,1INCH_USDT_SWAP|2026-04|q2,2026-W14,8
1INCH_USDT_SWAP,2026-04-12 13:00:00+00:00,preholdout,sl,-0.006403279708747055,-0.0016530450717108479,-0.0047502346370362075,1INCH_USDT_SWAP|2026-04|q0,2026-W14,8
1INCH_USDT_SWAP,2026-04-13 01:00:00+00:00,preholdout,sl,-0.01003204392235375,0.0048060176867226224,-0.014838061609076372,1INCH_USDT_SWAP|2026-04|q2,2026-W15,8
1INCH_USDT_SWAP,2026-04-13 05:30:00+00:00,preholdout,sl,-0.006717544242953854,-0.0013211308478073384,-0.005396413395146515,1INCH_USDT_SWAP|2026-04|q0,2026-W15,8
1INCH_USDT_SWAP,2026-04-13 10:00:00+00:00,preholdout,sl,-0.0084463794340623,-0.001794858909414606,-0.006651520524647694,1INCH_USDT_SWAP|2026-04|q1,2026-W15,8
1INCH_USDT_SWAP,2026-04-13 14:30:00+00:00,preholdout,tp,0.024706880039929425,-0.006096989882956646,0.03080386992288607,1INCH_USDT_SWAP|2026-04|q2,2026-W15,8
1INCH_USDT_SWAP,2026-04-13 19:00:00+00:00,preholdout,tp,0.01860415493943284,0.0016457197432910194,0.01695843519614182,1INCH_USDT_SWAP|2026-04|q1,2026-W15,8
1INCH_USDT_SWAP,2026-04-14 18:30:00+00:00,preholdout,tp,0.020336093056131533,-0.00836140523167762,0.028697498287809153,1INCH_USDT_SWAP|2026-04|q1,2026-W15,8
1INCH_USDT_SWAP,2026-04-15 01:30:00+00:00,preholdout,sl,-0.007385488102777459,0.0005139385809514625,-0.007899426683728922,1INCH_USDT_SWAP|2026-04|q0,2026-W15,8
1INCH_USDT_SWAP,2026-04-15 06:00:00+00:00,preholdout,tp,0.013482261664363882,0.006022365308605591,0.0074598963557582915,1INCH_USDT_SWAP|2026-04|q0,2026-W15,8
1INCH_USDT_SWAP,2026-04-15 10:30:00+00:00,preholdout,tp,0.015483756922843362,0.001010212080653692,0.01447354484218967,1INCH_USDT_SWAP|2026-04|q0,2026-W15,8
1INCH_USDT_SWAP,2026-04-15 15:00:00+00:00,preholdout,sl,-0.007210974217200471,-0.0007320944469294509,-0.0064788797702710205,1INCH_USDT_SWAP|2026-04|q0,2026-W15,8
1INCH_USDT_SWAP,2026-04-15 19:30:00+00:00,preholdout,sl,-0.006367617449664364,-0.004308984323703562,-0.0020586331259608015,1INCH_USDT_SWAP|2026-04|q0,2026-W15,8
1INCH_USDT_SWAP,2026-04-16 00:30:00+00:00,preholdout,tp,0.01569863301787582,-0.0003001694492770872,0.015998802467152906,1INCH_USDT_SWAP|2026-04|q0,2026-W15,8
1INCH_USDT_SWAP,2026-04-16 16:30:00+00:00,preholdout,timeout,-0.006711456391133307,-0.004292369991958821,-0.002419086399174486,1INCH_USDT_SWAP|2026-04|q3,2026-W15,8
1INCH_USDT_SWAP,2026-04-17 05:00:00+00:00,preholdout,tp,0.018422752704214607,-0.0022765227238086792,0.020699275428023287,1INCH_USDT_SWAP|2026-04|q1,2026-W15,8
1INCH_USDT_SWAP,2026-04-17 09:30:00+00:00,preholdout,sl,-0.008817446270543549,-0.007795653910162192,-0.0010217923603813572,1INCH_USDT_SWAP|2026-04|q1,2026-W15,8
1INCH_USDT_SWAP,2026-04-17 14:00:00+00:00,preholdout,sl,-0.011214727391209944,-0.006309011048872281,-0.004905716342337663,1INCH_USDT_SWAP|2026-04|q2,2026-W15,8
1INCH_USDT_SWAP,2026-04-18 01:00:00+00:00,preholdout,sl,-0.007935355538703903,-0.005060676539431094,-0.002874678999272809,1INCH_USDT_SWAP|2026-04|q1,2026-W15,8
1INCH_USDT_SWAP,2026-04-18 06:00:00+00:00,preholdout,sl,-0.008170232503865348,-0.006220582628363735,-0.0019496498755016134,1INCH_USDT_SWAP|2026-04|q1,2026-W15,8
1INCH_USDT_SWAP,2026-04-18 10:30:00+00:00,preholdout,sl,-0.010908204914618923,-0.0062098403556820995,-0.004698364558936824,1INCH_USDT_SWAP|2026-04|q2,2026-W15,8
1INCH_USDT_SWAP,2026-04-19 14:00:00+00:00,preholdout,sl,-0.008863717771500811,0.0016163204347148137,-0.010480038206215625,1INCH_USDT_SWAP|2026-04|q1,2026-W15,8
1INCH_USDT_SWAP,2026-04-19 18:30:00+00:00,preholdout,sl,-0.009551445650847822,-0.00528374980806302,-0.004267695842784802,1INCH_USDT_SWAP|2026-04|q1,2026-W15,8
1INCH_USDT_SWAP,2026-04-20 07:30:00+00:00,preholdout,tp,0.024231784684395952,-0.0021925151808375003,0.026424299865233453,1INCH_USDT_SWAP|2026-04|q2,2026-W16,8
1INCH_USDT_SWAP,2026-04-20 12:00:00+00:00,preholdout,tp,0.018335353104331032,0.01057550561445689,0.0077598474898741415,1INCH_USDT_SWAP|2026-04|q1,2026-W16,8
1INCH_USDT_SWAP,2026-04-20 16:30:00+00:00,preholdout,timeout,0.005459961726557539,0.008545955649202828,-0.0030859939226452887,1INCH_USDT_SWAP|2026-04|q2,2026-W16,8
1INCH_USDT_SWAP,2026-04-21 03:30:00+00:00,preholdout,sl,-0.005992841951753047,0.002663636639351003,-0.00865647859110405,1INCH_USDT_SWAP|2026-04|q0,2026-W16,8
1INCH_USDT_SWAP,2026-04-21 08:00:00+00:00,preholdout,sl,-0.007297140427341375,0.0019095349656592826,-0.009206675393000657,1INCH_USDT_SWAP|2026-04|q0,2026-W16,8
1INCH_USDT_SWAP,2026-04-21 12:30:00+00:00,preholdout,sl,-0.0068509528891598885,0.0032459519007787575,-0.010096904789938646,1INCH_USDT_SWAP|2026-04|q0,2026-W16,8
1INCH_USDT_SWAP,2026-04-21 17:00:00+00:00,preholdout,tp,0.02235537048900287,0.0029950316468728318,0.019360338842130037,1INCH_USDT_SWAP|2026-04|q2,2026-W16,8
1INCH_USDT_SWAP,2026-04-21 23:30:00+00:00,preholdout,tp,0.014620872613004755,-0.004480972886084119,0.019101845499088874,1INCH_USDT_SWAP|2026-04|q0,2026-W16,8
1INCH_USDT_SWAP,2026-04-23 00:00:00+00:00,preholdout,sl,-0.007673771476631019,-0.004774282124232251,-0.002899489352398768,1INCH_USDT_SWAP|2026-04|q1,2026-W16,8
1INCH_USDT_SWAP,2026-04-24 01:30:00+00:00,preholdout,tp,0.011688141943024966,-0.0031753765398797144,0.01486351848290468,1INCH_USDT_SWAP|2026-04|q0,2026-W16,8
1INCH_USDT_SWAP,2026-04-24 06:00:00+00:00,preholdout,tp,0.012799407132377084,-0.004336254090461632,0.017135661222838716,1INCH_USDT_SWAP|2026-04|q0,2026-W16,8
1INCH_USDT_SWAP,2026-04-24 10:30:00+00:00,preholdout,tp,0.01198439385791954,0.003437704995026842,0.008546688862892698,1INCH_USDT_SWAP|2026-04|q0,2026-W16,8
1INCH_USDT_SWAP,2026-04-24 18:30:00+00:00,preholdout,timeout,-0.002270146137787043,-0.004086014062872605,0.0018158679250855625,1INCH_USDT_SWAP|2026-04|q0,2026-W16,8
1INCH_USDT_SWAP,2026-04-25 00:00:00+00:00,preholdout,sl,-0.006754944025690279,-0.0039258877918346945,-0.002829056233855584,1INCH_USDT_SWAP|2026-04|q0,2026-W16,8
1INCH_USDT_SWAP,2026-04-25 12:00:00+00:00,preholdout,sl,-0.0061488612189642515,0.0009197432765740594,-0.007068604495538311,1INCH_USDT_SWAP|2026-04|q0,2026-W16,8
1INCH_USDT_SWAP,2026-04-25 16:30:00+00:00,preholdout,sl,-0.0073419442025286046,-0.001119586671106159,-0.0062223575314224455,1INCH_USDT_SWAP|2026-04|q0,2026-W16,8
2Z_USDT_SWAP,2026-04-01 13:00:00+00:00,preholdout,sl,-0.011669577622478621,-0.005888932200909688,-0.0057806454215689335,2Z_USDT_SWAP|2026-04|q2,2026-W13,8
2Z_USDT_SWAP,2026-04-02 02:00:00+00:00,preholdout,timeout,-0.0017863959926179389,0.003536432192317489,-0.005322828184935428,2Z_USDT_SWAP|2026-04|q4,2026-W13,8
2Z_USDT_SWAP,2026-04-02 19:30:00+00:00,preholdout,tp,0.021957384475988984,-0.00516295475408347,0.027120339230072454,2Z_USDT_SWAP|2026-04|q1,2026-W13,8
2Z_USDT_SWAP,2026-04-03 00:00:00+00:00,preholdout,sl,-0.008491938282430733,-0.00517703344666556,-0.003314904835765173,2Z_USDT_SWAP|2026-04|q1,2026-W13,8
2Z_USDT_SWAP,2026-04-03 10:00:00+00:00,preholdout,sl,-0.009013215449046163,-0.005190429410183491,-0.0038227860388626717,2Z_USDT_SWAP|2026-04|q1,2026-W13,8
2Z_USDT_SWAP,2026-04-03 14:30:00+00:00,preholdout,sl,-0.009820231822971492,0.010852317452132016,-0.020672549275103508,2Z_USDT_SWAP|2026-04|q2,2026-W13,8
2Z_USDT_SWAP,2026-04-04 10:00:00+00:00,preholdout,tp,0.0267540340198295,0.00251780859190923,0.02423622542792027,2Z_USDT_SWAP|2026-04|q2,2026-W13,8
2Z_USDT_SWAP,2026-04-07 00:30:00+00:00,preholdout,tp,0.04032038735110126,0.002596361182614042,0.03772402616848722,2Z_USDT_SWAP|2026-04|q4,2026-W14,8
2Z_USDT_SWAP,2026-04-07 05:30:00+00:00,preholdout,tp,0.040059732843886905,-0.012833448582892117,0.052893181426779026,2Z_USDT_SWAP|2026-04|q4,2026-W14,8
2Z_USDT_SWAP,2026-04-07 15:00:00+00:00,preholdout,timeout,-0.0013081317124986162,-0.003432167042571194,0.0021240353300725776,2Z_USDT_SWAP|2026-04|q4,2026-W14,8
2Z_USDT_SWAP,2026-04-07 20:00:00+00:00,preholdout,tp,0.028968027613745995,-0.0015473183756913003,0.030515345989437295,2Z_USDT_SWAP|2026-04|q3,2026-W14,8
2Z_USDT_SWAP,2026-04-08 07:00:00+00:00,preholdout,sl,-0.009669228443787436,-0.007075673633587059,-0.002593554810200377,2Z_USDT_SWAP|2026-04|q2,2026-W14,8
2Z_USDT_SWAP,2026-04-08 12:30:00+00:00,preholdout,sl,-0.012457707509881354,0.01404553302138355,-0.026503240531264904,2Z_USDT_SWAP|2026-04|q3,2026-W14,8
2Z_USDT_SWAP,2026-04-08 17:00:00+00:00,preholdout,sl,-0.019025155063186205,-0.013996987906654167,-0.005028167156532037,2Z_USDT_SWAP|2026-04|q4,2026-W14,8
2Z_USDT_SWAP,2026-04-08 21:30:00+00:00,preholdout,sl,-0.011193713620488887,0.0020416686697999516,-0.013235382290288839,2Z_USDT_SWAP|2026-04|q2,2026-W14,8
2Z_USDT_SWAP,2026-04-10 04:00:00+00:00,preholdout,sl,-0.012774717881171859,-0.002428105187055298,-0.010346612694116561,2Z_USDT_SWAP|2026-04|q3,2026-W14,8
2Z_USDT_SWAP,2026-04-10 08:30:00+00:00,preholdout,sl,-0.016584015984015887,-0.0017341893004444407,-0.014849826683571446,2Z_USDT_SWAP|2026-04|q3,2026-W14,8
2Z_USDT_SWAP,2026-04-10 13:00:00+00:00,preholdout,timeout,-0.00664001510003771,0.009832993713935855,-0.016473008813973566,2Z_USDT_SWAP|2026-04|q3,2026-W14,8
2Z_USDT_SWAP,2026-04-10 17:30:00+00:00,preholdout,tp,0.025878536063403446,0.010994107850836005,0.014884428212567441,2Z_USDT_SWAP|2026-04|q2,2026-W14,8
2Z_USDT_SWAP,2026-04-10 22:00:00+00:00,preholdout,sl,-0.01012380952380949,0.005978304279308403,-0.016102113803117893,2Z_USDT_SWAP|2026-04|q2,2026-W14,8
2Z_USDT_SWAP,2026-04-11 02:30:00+00:00,preholdout,sl,-0.012048669406212475,0.003770898250736416,-0.01581956765694889,2Z_USDT_SWAP|2026-04|q2,2026-W14,8
2Z_USDT_SWAP,2026-04-11 07:30:00+00:00,preholdout,sl,-0.009939415927296257,0.0019208781672906024,-0.01186029409458686,2Z_USDT_SWAP|2026-04|q2,2026-W14,8
2Z_USDT_SWAP,2026-04-12 01:30:00+00:00,preholdout,sl,-0.011197053502196973,-0.004689533504156653,-0.00650751999804032,2Z_USDT_SWAP|2026-04|q2,2026-W14,8
2Z_USDT_SWAP,2026-04-12 18:30:00+00:00,preholdout,sl,-0.019305323124932116,-0.004815236259207598,-0.014490086865724519,2Z_USDT_SWAP|2026-04|q4,2026-W14,8
2Z_USDT_SWAP,2026-04-12 23:00:00+00:00,preholdout,sl,-0.01278001651527667,0.00121094305477171,-0.01399095957004838,2Z_USDT_SWAP|2026-04|q3,2026-W14,8
2Z_USDT_SWAP,2026-04-13 03:30:00+00:00,preholdout,sl,-0.014615469201379305,-0.003928369050007371,-0.010687100151371934,2Z_USDT_SWAP|2026-04|q3,2026-W15,8
2Z_USDT_SWAP,2026-04-13 09:30:00+00:00,preholdout,sl,-0.012753381531984975,-0.007794162066022108,-0.004959219465962866,2Z_USDT_SWAP|2026-04|q3,2026-W15,8
2Z_USDT_SWAP,2026-04-13 14:00:00+00:00,preholdout,tp,0.027110954848260583,-0.0021929944385460746,0.029303949286806658,2Z_USDT_SWAP|2026-04|q2,2026-W15,8
2Z_USDT_SWAP,2026-04-14 18:30:00+00:00,preholdout,tp,0.024622985816639954,-0.00020014307696906639,0.02482312889360902,2Z_USDT_SWAP|2026-04|q2,2026-W15,8
2Z_USDT_SWAP,2026-04-15 05:30:00+00:00,preholdout,tp,0.022205942164851878,0.0006965605624059297,0.02150938160244595,2Z_USDT_SWAP|2026-04|q2,2026-W15,8
2Z_USDT_SWAP,2026-04-15 16:30:00+00:00,preholdout,tp,0.024900617383368063,-0.0052561094739426405,0.030156726857310703,2Z_USDT_SWAP|2026-04|q2,2026-W15,8
2Z_USDT_SWAP,2026-04-17 14:30:00+00:00,preholdout,sl,-0.019892024761103366,0.004111884615720611,-0.02400390937682398,2Z_USDT_SWAP|2026-04|q4,2026-W15,8
2Z_USDT_SWAP,2026-04-18 04:00:00+00:00,preholdout,tp,0.0316014051522248,-0.001956886401038857,0.03355829155326366,2Z_USDT_SWAP|2026-04|q3,2026-W15,8
2Z_USDT_SWAP,2026-04-18 11:00:00+00:00,preholdout,sl,-0.023072625413801905,0.012471255543560518,-0.035543880957362425,2Z_USDT_SWAP|2026-04|q4,2026-W15,8
2Z_USDT_SWAP,2026-04-20 08:00:00+00:00,preholdout,sl,-0.015302889702889576,-0.013230516503819133,-0.002072373199070443,2Z_USDT_SWAP|2026-04|q3,2026-W16,8
