source,symbol,entry_time,exit_time,score,w,outcome,gross_ret
okx,SOON_USDT_SWAP,2025-10-06 18:00:00+00:00,2025-10-06 18:45:00+00:00,0.0533955226796331,1.0,tp,0.121077307790403
okx,SPX_USDT_SWAP,2025-10-10 12:00:00+00:00,2025-10-10 15:00:00+00:00,0.0268354895006172,1.0,sl,-0.021191916304918
okx,BNB_USDT_SWAP,2025-10-12 08:45:00+00:00,2025-10-12 11:00:00+00:00,0.022276136214512,1.0,tp,0.041457932294532
okx,ENS_USDT_SWAP,2025-10-12 15:30:00+00:00,2025-10-13 09:30:00+00:00,0.0232704099188229,1.0,timeout,0.0251063574809755
okx,YGG_USDT_SWAP,2025-10-12 15:45:00+00:00,2025-10-13 05:15:00+00:00,0.0449891902336736,1.0,tp,0.0774794382633863
okx,NEO_USDT_SWAP,2025-10-12 15:45:00+00:00,2025-10-13 06:45:00+00:00,0.0369269400972491,1.0,tp,0.061702356766645
okx,IOTA_USDT_SWAP,2025-10-12 15:45:00+00:00,2025-10-12 21:00:00+00:00,0.0354138087948191,1.0,tp,0.0576000658064885
okx,SPK_USDT_SWAP,2025-10-12 15:45:00+00:00,2025-10-13 09:45:00+00:00,0.022016203933368,1.0,timeout,0.0194007858546167
okx,PENGU_USDT_SWAP,2025-10-12 16:00:00+00:00,2025-10-13 10:00:00+00:00,0.0300086343481033,1.0,timeout,0.0331783939733931
okx,KAITO_USDT_SWAP,2025-10-12 16:00:00+00:00,2025-10-13 10:00:00+00:00,0.028122631929062,1.0,timeout,0.0374027789915232
okx,VANA_USDT_SWAP,2025-10-12 16:30:00+00:00,2025-10-13 10:30:00+00:00,0.0348959725355101,1.0,timeout,0.0484037075180225
okx,BLUR_USDT_SWAP,2025-10-12 16:30:00+00:00,2025-10-13 07:45:00+00:00,0.0337095099496969,1.0,tp,0.0602229899007629
okx,KSM_USDT_SWAP,2025-10-12 16:30:00+00:00,2025-10-13 10:30:00+00:00,0.02923245261833,1.0,timeout,0.0365535248041775
okx,EDEN_USDT_SWAP,2025-10-13 04:00:00+00:00,2025-10-13 05:30:00+00:00,0.0502395796553492,1.0,tp,0.0740515646363717
okx,SIGN_USDT_SWAP,2025-10-13 18:45:00+00:00,2025-10-14 05:00:00+00:00,0.0247229477942882,1.0,sl,-0.0258545304327858
okx,NEIRO_USDT_SWAP,2025-10-23 17:15:00+00:00,2025-10-24 06:00:00+00:00,0.0223039897984573,1.0,tp,0.0426458660730932
okx,COAI_USDT_SWAP,2025-11-03 14:15:00+00:00,2025-11-03 14:30:00+00:00,0.0252346635643108,1.0,sl,-0.1116737253866273
okx,GRASS_USDT_SWAP,2025-11-05 02:45:00+00:00,2025-11-05 04:45:00+00:00,0.0549115858147036,1.0,tp,0.1047137072737547
okx,ENA_USDT_SWAP,2025-11-05 15:30:00+00:00,2025-11-06 07:30:00+00:00,0.0270865349773792,1.0,sl,-0.0204911395428907
okx,CVX_USDT_SWAP,2025-11-05 16:15:00+00:00,2025-11-06 07:30:00+00:00,0.0258301108372827,1.0,sl,-0.018451809495723
okx,LA_USDT_SWAP,2025-11-05 16:30:00+00:00,2025-11-05 21:45:00+00:00,0.0234286443448151,1.0,tp,0.0457271228255786
okx,SOON_USDT_SWAP,2025-11-05 21:30:00+00:00,2025-11-05 21:45:00+00:00,0.0278942008460551,1.0,sl_ambiguous,-0.1033424665663818
okx,CC_USDT_SWAP,2025-11-06 09:45:00+00:00,2025-11-06 17:00:00+00:00,0.0509268390493554,1.0,tp,0.1024663096561888
okx,SOON_USDT_SWAP,2025-11-07 07:00:00+00:00,2025-11-07 07:15:00+00:00,0.0518651453176218,1.0,sl,-0.0845946757300927
okx,POPCAT_USDT_SWAP,2025-11-09 14:30:00+00:00,2025-11-10 08:30:00+00:00,0.0204802888514252,1.0,timeout,-0.0006906077348067
okx,ARKM_USDT_SWAP,2025-11-09 14:45:00+00:00,2025-11-10 08:45:00+00:00,0.0278483042155456,1.0,timeout,0.0041506077675659
okx,ANIME_USDT_SWAP,2025-11-09 14:45:00+00:00,2025-11-09 18:45:00+00:00,0.0202236855095234,1.0,tp,0.034195332721304
okx,BOME_USDT_SWAP,2025-11-09 15:00:00+00:00,2025-11-10 01:00:00+00:00,0.0347995843732184,1.0,tp,0.0451491440565985
okx,PNUT_USDT_SWAP,2025-11-09 15:00:00+00:00,2025-11-09 16:00:00+00:00,0.0238638795895349,1.0,tp,0.040057448325939
okx,MANA_USDT_SWAP,2025-11-09 15:00:00+00:00,2025-11-10 09:00:00+00:00,0.0222234237318691,1.0,timeout,-0.0008591065292096
okx,ZIL_USDT_SWAP,2025-11-09 15:00:00+00:00,2025-11-10 09:00:00+00:00,0.0217491376888934,1.0,timeout,-0.0106138107416881
okx,RENDER_USDT_SWAP,2025-11-09 15:45:00+00:00,2025-11-09 16:45:00+00:00,0.0301671000936742,1.0,sl,-0.0257155229683951
okx,BIO_USDT_SWAP,2025-11-09 16:15:00+00:00,2025-11-10 10:15:00+00:00,0.0291908742229455,1.0,timeout,0.0209210200544689
okx,MON_USDT_SWAP,2025-11-10 06:00:00+00:00,2025-11-10 08:30:00+00:00,0.0202356867285394,1.0,sl,-0.0288924344997579
okx,SENT_USDT_SWAP,2025-11-20 19:15:00+00:00,2025-11-20 20:45:00+00:00,0.0386734693594489,1.0,sl,-0.0585014003812045
okx,BONK_USDT_SWAP,2025-11-23 02:15:00+00:00,2025-11-23 20:15:00+00:00,0.0215331117937363,1.0,timeout,0.0168209528110183
okx,PIEVERSE_USDT_SWAP,2025-11-24 04:00:00+00:00,2025-11-24 06:30:00+00:00,0.0670108446921396,1.0,tp,0.1342885496574715
okx,ETHFI_USDT_SWAP,2025-11-28 23:00:00+00:00,2025-11-29 17:00:00+00:00,0.0203158470431476,1.0,timeout,-0.0019526482792288
okx,GALA_USDT_SWAP,2025-12-02 14:15:00+00:00,2025-12-02 15:15:00+00:00,0.0209859436694782,1.0,tp,0.0262268115347301
okx,JELLYJELLY_USDT_SWAP,2025-12-03 10:45:00+00:00,2025-12-03 12:15:00+00:00,0.0354810421913827,1.0,tp,0.1015112516888365
okx,0G_USDT_SWAP,2025-12-03 15:45:00+00:00,2025-12-03 23:45:00+00:00,0.0213804134479771,1.0,sl,-0.0187818426614434
okx,LUNA_USDT_SWAP,2025-12-08 22:00:00+00:00,2025-12-08 22:15:00+00:00,0.0263965689519069,1.0,sl,-0.0497439319825567
okx,PIEVERSE_USDT_SWAP,2025-12-17 16:45:00+00:00,2025-12-17 18:30:00+00:00,0.0370196871542265,1.0,tp,0.0723478462691085
okx,WET_USDT_SWAP,2025-12-18 10:30:00+00:00,2025-12-18 17:45:00+00:00,0.0335903718895005,1.0,tp,0.0799012770346689
okx,XPL_USDT_SWAP,2025-12-20 18:30:00+00:00,2025-12-20 19:00:00+00:00,0.0211918791781234,1.0,tp,0.0353958128467997
okx,SOON_USDT_SWAP,2025-12-21 18:00:00+00:00,2025-12-21 19:30:00+00:00,0.0280739590481835,1.0,tp,0.0649215468348078
okx,ANIME_USDT_SWAP,2025-12-22 05:30:00+00:00,2025-12-22 06:45:00+00:00,0.0709386106488176,1.0,tp,0.0761439375759349
okx,WOO_USDT_SWAP,2025-12-23 00:15:00+00:00,2025-12-23 00:45:00+00:00,0.023774204542689,1.0,tp,0.0355582096213751
okx,FARTCOIN_USDT_SWAP,2025-12-24 15:15:00+00:00,2025-12-25 09:15:00+00:00,0.0215963061287536,1.0,timeout,0.0340829234012649
okx,LA_USDT_SWAP,2026-01-02 14:15:00+00:00,2026-01-03 02:00:00+00:00,0.0218664760864875,1.0,tp,0.031334708820115
okx,MUBARAK_USDT_SWAP,2026-01-02 17:00:00+00:00,2026-01-02 18:15:00+00:00,0.0221112429147378,1.0,sl,-0.0263887090491842
okx,PIEVERSE_USDT_SWAP,2026-01-05 02:00:00+00:00,2026-01-05 10:45:00+00:00,0.050381806721384,1.0,tp,0.1010174999578468
okx,PARTI_USDT_SWAP,2026-01-13 12:30:00+00:00,2026-01-13 16:45:00+00:00,0.0213146609627158,1.0,tp,0.0340072697618298
okx,APT_USDT_SWAP,2026-01-19 00:15:00+00:00,2026-01-19 18:15:00+00:00,0.0211092210008514,1.0,timeout,-0.0111317254174396
okx,GRT_USDT_SWAP,2026-01-19 00:15:00+00:00,2026-01-19 18:15:00+00:00,0.0206042845289099,1.0,timeout,0.0114697252600692
okx,PIPPIN_USDT_SWAP,2026-01-27 14:00:00+00:00,2026-01-27 15:45:00+00:00,0.0427895091423539,1.0,tp,0.0785480282640533
okx,ZAMA_USDT_SWAP,2026-02-06 16:15:00+00:00,2026-02-06 19:30:00+00:00,0.033515275758562,1.0,sl,-0.0348344747677518
okx,RESOLV_USDT_SWAP,2026-02-07 05:30:00+00:00,2026-02-07 08:30:00+00:00,0.0205706293773093,1.0,sl,-0.0152513369947477
okx,YGG_USDT_SWAP,2026-02-07 16:30:00+00:00,2026-02-08 10:30:00+00:00,0.033567370026812,1.0,timeout,-0.00638750887154
okx,ZRX_USDT_SWAP,2026-02-07 19:00:00+00:00,2026-02-08 01:00:00+00:00,0.020321917388494,1.0,sl,-0.0205085465272614
okx,BICO_USDT_SWAP,2026-02-07 19:30:00+00:00,2026-02-08 03:30:00+00:00,0.0242694246783067,1.0,sl,-0.0162637020803253
okx,VANA_USDT_SWAP,2026-02-07 20:30:00+00:00,2026-02-08 04:30:00+00:00,0.0215414794941972,1.0,sl,-0.0119982215469032
okx,LIT_USDT_SWAP,2026-02-08 08:15:00+00:00,2026-02-08 17:00:00+00:00,0.0236956669504829,1.0,sl,-0.0196958092561754
okx,BEAT_USDT_SWAP,2026-02-09 16:15:00+00:00,2026-02-10 09:00:00+00:00,0.0597648489534169,1.0,tp,0.0967944795663922
okx,EDEN_USDT_SWAP,2026-02-13 16:30:00+00:00,2026-02-13 19:30:00+00:00,0.0203277578412509,1.0,tp,0.0414508241718818
okx,S_USDT_SWAP,2026-02-13 17:15:00+00:00,2026-02-13 19:30:00+00:00,0.0205333168626666,1.0,sl,-0.0142938630693062
okx,AGLD_USDT_SWAP,2026-02-22 10:15:00+00:00,2026-02-22 14:00:00+00:00,0.0434314693982435,1.0,sl,-0.0652546682007524
okx,PIPPIN_USDT_SWAP,2026-02-26 08:45:00+00:00,2026-02-27 02:45:00+00:00,0.0382497379056744,1.0,timeout,-0.0108072423194004
okx,SPX_USDT_SWAP,2026-03-02 15:45:00+00:00,2026-03-02 23:45:00+00:00,0.0216645819665325,1.0,sl,-0.0289328257563223
okx,XPT_USDT_SWAP,2026-03-05 09:30:00+00:00,2026-03-05 13:00:00+00:00,0.0207163530022221,1.0,sl,-0.0122989266574731
okx,TRIA_USDT_SWAP,2026-03-19 05:00:00+00:00,2026-03-19 05:15:00+00:00,0.0355133229598639,1.0,tp,0.0617470513446314
okx,TURBO_USDT_SWAP,2026-04-07 21:30:00+00:00,2026-04-07 22:45:00+00:00,0.0210057282475557,1.0,tp,0.0302675742716009
okx,ARB_USDT_SWAP,2026-04-09 16:00:00+00:00,2026-04-09 22:15:00+00:00,0.0208572956181151,1.0,tp,0.0377995746005521
okx,HMSTR_USDT_SWAP,2026-04-10 13:15:00+00:00,2026-04-11 07:15:00+00:00,0.0238204963358709,1.0,timeout,-0.0123966942148761
okx,FARTCOIN_USDT_SWAP,2026-04-10 17:15:00+00:00,2026-04-10 23:15:00+00:00,0.0256654421536279,1.0,sl,-0.0209552285124716
okx,ALLO_USDT_SWAP,2026-04-11 10:15:00+00:00,2026-04-11 12:30:00+00:00,0.0211967172578533,1.0,sl,-0.0153629723542952
okx,RAVE_USDT_SWAP,2026-04-12 07:15:00+00:00,2026-04-12 17:30:00+00:00,0.084912982811758,1.0,tp,0.3487654926521217
okx,RLS_USDT_SWAP,2026-04-13 21:00:00+00:00,2026-04-13 21:30:00+00:00,0.0229489194422968,1.0,sl,-0.0254091744896992
okx,ZAMA_USDT_SWAP,2026-04-16 01:15:00+00:00,2026-04-16 02:45:00+00:00,0.035231374461721,1.0,sl,-0.0356214023103248
okx,PIPPIN_USDT_SWAP,2026-04-16 06:00:00+00:00,2026-04-16 06:15:00+00:00,0.0304363605584699,1.0,tp,0.1146681586980034
okx,GRASS_USDT_SWAP,2026-04-17 04:15:00+00:00,2026-04-17 06:15:00+00:00,0.0268627597260278,1.0,sl,-0.0198882924702689
okx,DOOD_USDT_SWAP,2026-04-17 13:45:00+00:00,2026-04-18 04:45:00+00:00,0.0213184052348191,1.0,sl,-0.0157497107635714
okx,BSB_USDT_SWAP,2026-04-25 03:30:00+00:00,2026-04-25 14:00:00+00:00,0.0705598394405349,1.0,tp,0.2368137431768726
okx,KAT_USDT_SWAP,2026-04-28 15:30:00+00:00,2026-04-29 00:15:00+00:00,0.0410288754217819,1.0,sl,-0.0283718798729523
okx,MOODENG_USDT_SWAP,2026-05-01 02:45:00+00:00,2026-05-01 20:45:00+00:00,0.0206055033198108,1.0,timeout,0.0157972683890077
