symbol,signal_time,conf,label,realized_ret
BAND_USDT_SWAP,2025-06-11 19:00:00+00:00,0.3584277331829071,1,0.0330742096306448
BABY_USDT_SWAP,2025-06-11 19:00:00+00:00,0.37248003482818604,1,0.0427747320112064
BIO_USDT_SWAP,2025-06-11 19:15:00+00:00,0.3608923554420471,1,0.0544218763481083
PENGU_USDT_SWAP,2025-06-11 21:15:00+00:00,0.4288783669471741,1,0.079590167899773
LINK_USDT_SWAP,2025-06-11 21:15:00+00:00,0.30364617705345154,1,0.0336975992639243
FARTCOIN_USDT_SWAP,2025-06-12 08:45:00+00:00,0.37378954887390137,0,-0.0235824142723249
APE_USDT_SWAP,2025-06-12 09:00:00+00:00,0.3502112925052643,1,0.0371255762796678
MERL_USDT_SWAP,2025-06-12 09:45:00+00:00,0.4003294110298157,0,-0.0308476215108965
PI_USDT_SWAP,2025-06-12 10:00:00+00:00,0.31893283128738403,1,0.0128594953623313
ACH_USDT_SWAP,2025-06-12 19:00:00+00:00,0.31380900740623474,1,0.038679367598901
KMNO_USDT_SWAP,2025-06-13 10:15:00+00:00,0.35827863216400146,0,-0.0269809620989232
BERA_USDT_SWAP,2025-06-14 09:30:00+00:00,0.3667598068714142,0,-0.0098279515373055
BLUR_USDT_SWAP,2025-06-14 09:45:00+00:00,0.4169171452522278,1,0.0211444046131259
INIT_USDT_SWAP,2025-06-14 23:45:00+00:00,0.40465837717056274,0,-0.0166401823120909
1INCH_USDT_SWAP,2025-06-15 09:30:00+00:00,0.32974475622177124,0,-0.0072234426423006
CVX_USDT_SWAP,2025-06-15 11:15:00+00:00,0.37955790758132935,0,-0.0092305621993784
DYDX_USDT_SWAP,2025-06-15 11:15:00+00:00,0.33205464482307434,0,-0.0086231684638431
DOT_USDT_SWAP,2025-06-15 12:15:00+00:00,0.38614827394485474,0,-0.0060600375727547
EIGEN_USDT_SWAP,2025-06-15 12:15:00+00:00,0.30100610852241516,0,-0.0157702881715401
LAYER_USDT_SWAP,2025-06-15 12:15:00+00:00,0.3491801619529724,0,-0.007487139128062
LPT_USDT_SWAP,2025-06-15 12:30:00+00:00,0.40524542331695557,0,-0.0104784955172532
HMSTR_USDT_SWAP,2025-06-16 00:30:00+00:00,0.36071062088012695,0,-0.0139155850646403
LAYER_USDT_SWAP,2025-06-16 00:45:00+00:00,0.37070760130882263,0,-0.0093748071737116
ETHFI_USDT_SWAP,2025-06-16 01:00:00+00:00,0.4547047019004822,0,-0.0164769186957675
LUNA_USDT_SWAP,2025-06-16 01:00:00+00:00,0.36132603883743286,0,-0.0110022559301068
MASK_USDT_SWAP,2025-06-16 01:00:00+00:00,0.34453830122947693,0,-0.0176344933957074
MANA_USDT_SWAP,2025-06-16 01:00:00+00:00,0.33605724573135376,0,-0.0095822299973581
LDO_USDT_SWAP,2025-06-16 01:00:00+00:00,0.3784627318382263,0,-0.012351740568355
GRT_USDT_SWAP,2025-06-16 01:00:00+00:00,0.4121551513671875,0,-0.0111562703668952
ETC_USDT_SWAP,2025-06-16 01:00:00+00:00,0.36286818981170654,0,-0.0087407692906035
GALA_USDT_SWAP,2025-06-16 01:00:00+00:00,0.5159680247306824,0,-0.0131784233790875
LQTY_USDT_SWAP,2025-06-16 01:00:00+00:00,0.42719295620918274,0,-0.0170507109283852
LPT_USDT_SWAP,2025-06-16 01:00:00+00:00,0.40660688281059265,0,-0.0166226379778504
NEIRO_USDT_SWAP,2025-06-16 01:15:00+00:00,0.38697418570518494,0,-0.016805423832588
MOVE_USDT_SWAP,2025-06-16 01:15:00+00:00,0.48337796330451965,0,-0.0125034603333155
INJ_USDT_SWAP,2025-06-16 01:15:00+00:00,0.5465864539146423,0,-0.0150444878704378
METIS_USDT_SWAP,2025-06-16 01:15:00+00:00,0.4221407473087311,0,-0.0127780401408075
MEME_USDT_SWAP,2025-06-16 01:15:00+00:00,0.4090658128261566,0,-0.0134489791970502
ORDI_USDT_SWAP,2025-06-16 01:15:00+00:00,0.4936915934085846,0,-0.0131045429592381
PENGU_USDT_SWAP,2025-06-16 01:15:00+00:00,0.45479902625083923,0,-0.0156845750749901
MERL_USDT_SWAP,2025-06-16 01:15:00+00:00,0.33825790882110596,0,-0.0124383454507709
LTC_USDT_SWAP,2025-06-16 01:15:00+00:00,0.3680908679962158,0,-0.0078451844427663
MORPHO_USDT_SWAP,2025-06-16 01:15:00+00:00,0.40428802371025085,0,-0.0118953169536539
MEW_USDT_SWAP,2025-06-16 01:15:00+00:00,0.47230231761932373,0,-0.0150731774822184
AR_USDT_SWAP,2025-06-16 11:00:00+00:00,0.4683881103992462,0,-0.0137791744439769
APE_USDT_SWAP,2025-06-16 13:00:00+00:00,0.4032285511493683,0,-0.0105453256194537
HUMA_USDT_SWAP,2025-06-16 13:15:00+00:00,0.36868536472320557,0,-0.0148305538597705
ACT_USDT_SWAP,2025-06-16 23:00:00+00:00,0.43546804785728455,1,0.0346902564561273
ACH_USDT_SWAP,2025-06-16 23:00:00+00:00,0.504089891910553,1,0.0371845382308824
AIXBT_USDT_SWAP,2025-06-16 23:15:00+00:00,0.3574608564376831,1,0.0634225290620849
ALGO_USDT_SWAP,2025-06-16 23:15:00+00:00,0.4044429659843445,1,0.0381918729738857
AEVO_USDT_SWAP,2025-06-16 23:15:00+00:00,0.36989814043045044,1,0.0419503479899876
AGLD_USDT_SWAP,2025-06-16 23:15:00+00:00,0.41409340500831604,0,-0.0123778822363939
ANIME_USDT_SWAP,2025-06-16 23:30:00+00:00,0.3469824194908142,1,0.0493951965000321
ARKM_USDT_SWAP,2025-06-16 23:30:00+00:00,0.4054291844367981,1,0.0451931706249506
API3_USDT_SWAP,2025-06-16 23:30:00+00:00,0.3546515107154846,1,0.0374922971256825
AXS_USDT_SWAP,2025-06-16 23:45:00+00:00,0.38561269640922546,1,0.0363105308171376
BABY_USDT_SWAP,2025-06-17 00:00:00+00:00,0.3596014380455017,0,-0.0240569424388724
BAND_USDT_SWAP,2025-06-17 00:00:00+00:00,0.37123700976371765,0,-0.016097265440416
AVAX_USDT_SWAP,2025-06-18 02:30:00+00:00,0.36185523867607117,0,-0.0122952562242125
MAGIC_USDT_SWAP,2025-06-18 03:00:00+00:00,0.3952540457248688,0,-0.0366488857629553
AGLD_USDT_SWAP,2025-06-18 12:45:00+00:00,0.4068693220615387,0,-0.0192719716768791
GPS_USDT_SWAP,2025-06-18 15:00:00+00:00,0.30779266357421875,0,-0.0240235087251202
BABY_USDT_SWAP,2025-06-19 02:00:00+00:00,0.34510886669158936,0,-0.0206844350498216
1INCH_USDT_SWAP,2025-06-19 13:30:00+00:00,0.3801158666610718,1,0.0195177993512634
ALGO_USDT_SWAP,2025-06-19 13:45:00+00:00,0.4489513635635376,0,-0.008831685399336
AR_USDT_SWAP,2025-06-19 14:00:00+00:00,0.31464993953704834,0,-0.011282214666724
BAT_USDT_SWAP,2025-06-19 14:30:00+00:00,0.4139065742492676,0,-0.0069504554780688
BAND_USDT_SWAP,2025-06-19 14:30:00+00:00,0.3809433579444885,1,0.0204463939540722
BONK_USDT_SWAP,2025-06-19 14:45:00+00:00,0.33746278285980225,0,-0.0118921793662302
BIGTIME_USDT_SWAP,2025-06-19 14:45:00+00:00,0.39479801058769226,0,-0.0092868696459604
BLUR_USDT_SWAP,2025-06-19 14:45:00+00:00,0.3554251194000244,0,-0.0094763274802065
NEAR_USDT_SWAP,2025-06-19 16:45:00+00:00,0.3496183753013611,0,-0.0118097727119101
INJ_USDT_SWAP,2025-06-19 16:45:00+00:00,0.4303710460662842,0,-0.0158987238884774
NEIRO_USDT_SWAP,2025-06-19 16:45:00+00:00,0.3907378911972046,0,-0.014193814788824
NEO_USDT_SWAP,2025-06-19 16:45:00+00:00,0.3300917148590088,0,-0.0104078064473747
OP_USDT_SWAP,2025-06-19 16:45:00+00:00,0.33793115615844727,0,-0.0109743745724857
PEPE_USDT_SWAP,2025-06-19 17:00:00+00:00,0.33503443002700806,0,-0.0131354118627037
AIXBT_USDT_SWAP,2025-06-20 02:15:00+00:00,0.33525627851486206,0,-0.0141569565001992
ATH_USDT_SWAP,2025-06-20 02:30:00+00:00,0.3822658658027649,0,-0.0164386160366863
AR_USDT_SWAP,2025-06-20 02:30:00+00:00,0.3937819004058838,0,-0.011630618222434
ANIME_USDT_SWAP,2025-06-20 02:30:00+00:00,0.4407851994037628,0,-0.0159188365008493
ARKM_USDT_SWAP,2025-06-20 02:30:00+00:00,0.34364938735961914,0,-0.0101788564708502
BABY_USDT_SWAP,2025-06-20 03:00:00+00:00,0.36888813972473145,0,-0.0146817026339085
AVAX_USDT_SWAP,2025-06-20 04:30:00+00:00,0.41462406516075134,0,-0.0078938261182145
ADA_USDT_SWAP,2025-06-20 04:30:00+00:00,0.3807910978794098,0,-0.007116248434135
GMX_USDT_SWAP,2025-06-20 04:30:00+00:00,0.4048502445220947,0,-0.0063686757014045
AAVE_USDT_SWAP,2025-06-20 04:30:00+00:00,0.3671736717224121,0,-0.0101107568110504
GPS_USDT_SWAP,2025-06-20 04:30:00+00:00,0.5272275805473328,0,-0.0169208481943829
CFX_USDT_SWAP,2025-06-20 04:45:00+00:00,0.38044214248657227,0,-0.0086994090423504
IOST_USDT_SWAP,2025-06-20 04:45:00+00:00,0.33576005697250366,0,-0.0100528849259278
BTC_USDT_SWAP,2025-06-20 04:45:00+00:00,0.3357451856136322,0,-0.0030236450655439
KMNO_USDT_SWAP,2025-06-20 04:45:00+00:00,0.49445411562919617,0,-0.0132882867703709
LAYER_USDT_SWAP,2025-06-20 04:45:00+00:00,0.436775803565979,0,-0.0098842981895105
HUMA_USDT_SWAP,2025-06-20 04:45:00+00:00,0.4280984401702881,0,-0.0193299553075453
CHZ_USDT_SWAP,2025-06-20 04:45:00+00:00,0.4516528844833374,0,-0.0068240667157725
LRC_USDT_SWAP,2025-06-20 05:00:00+00:00,0.4041028618812561,0,-0.00739611338079
FIL_USDT_SWAP,2025-06-20 05:00:00+00:00,0.34793761372566223,0,-0.008358438811737
ME_USDT_SWAP,2025-06-20 05:00:00+00:00,0.4429330825805664,0,-0.0107638629080063
GRT_USDT_SWAP,2025-06-20 05:00:00+00:00,0.3008607029914856,0,-0.0084096471859238
LUNA_USDT_SWAP,2025-06-20 05:00:00+00:00,0.3833763897418976,0,-0.0084697929449671
ICP_USDT_SWAP,2025-06-20 05:00:00+00:00,0.34460583329200745,0,-0.0095075534184869
MINA_USDT_SWAP,2025-06-20 05:15:00+00:00,0.44278210401535034,0,-0.0088942904883279
OP_USDT_SWAP,2025-06-20 05:15:00+00:00,0.3974376618862152,0,-0.0106629813103245
MOODENG_USDT_SWAP,2025-06-20 05:15:00+00:00,0.35230591893196106,0,-0.0139087802669315
MOVE_USDT_SWAP,2025-06-20 05:15:00+00:00,0.4924044907093048,0,-0.0142832170070988
ACH_USDT_SWAP,2025-06-20 14:30:00+00:00,0.43420976400375366,1,0.0304500060922674
1INCH_USDT_SWAP,2025-06-20 14:30:00+00:00,0.5186761617660522,1,0.0267424497354005
ACT_USDT_SWAP,2025-06-20 14:30:00+00:00,0.3039851784706116,1,0.0344700693507999
ALGO_USDT_SWAP,2025-06-20 14:45:00+00:00,0.4619939625263214,0,-0.0118161991613185
AGLD_USDT_SWAP,2025-06-20 14:45:00+00:00,0.3975265324115753,0,-0.0127771864838588
AEVO_USDT_SWAP,2025-06-20 14:45:00+00:00,0.5343664288520813,1,0.0413063094778183
API3_USDT_SWAP,2025-06-20 15:00:00+00:00,0.5002704858779907,1,0.0443363387329107
ARKM_USDT_SWAP,2025-06-20 15:00:00+00:00,0.4522877335548401,1,0.0387666442811709
AR_USDT_SWAP,2025-06-20 15:00:00+00:00,0.3947220742702484,1,0.0376939057408922
AXS_USDT_SWAP,2025-06-20 15:15:00+00:00,0.33496853709220886,1,0.0278334861044466
CORE_USDT_SWAP,2025-06-20 16:00:00+00:00,0.3058796226978302,1,0.0303527867657502
PI_USDT_SWAP,2025-06-21 06:30:00+00:00,0.304671049118042,1,0.0189444651566019
PARTI_USDT_SWAP,2025-06-22 20:00:00+00:00,0.3664945065975189,0,-0.0183265160763708
ATH_USDT_SWAP,2025-06-23 05:30:00+00:00,0.34609729051589966,1,0.0276176063469069
NOT_USDT_SWAP,2025-06-23 08:30:00+00:00,0.3697761297225952,0,-0.0095943821981371
JELLYJELLY_USDT_SWAP,2025-06-24 08:45:00+00:00,0.38264933228492737,0,-0.0148365346035707
LA_USDT_SWAP,2025-06-24 17:45:00+00:00,0.32019954919815063,1,0.0586646579430205
ACH_USDT_SWAP,2025-06-24 18:30:00+00:00,0.3741926848888397,0,0.012951969778737
AR_USDT_SWAP,2025-06-24 19:00:00+00:00,0.31724074482917786,0,-0.0167916175299703
BIO_USDT_SWAP,2025-06-25 08:15:00+00:00,0.3328673839569092,0,-0.013088537050113
BRETT_USDT_SWAP,2025-06-25 08:15:00+00:00,0.4109576940536499,0,-0.0219171279844186
BLUR_USDT_SWAP,2025-06-25 08:15:00+00:00,0.3742309808731079,0,-0.0095856155051922
COMP_USDT_SWAP,2025-06-25 08:30:00+00:00,0.3877069652080536,1,0.0309643941463571
DOOD_USDT_SWAP,2025-06-25 08:45:00+00:00,0.32484331727027893,0,-0.0141189290451471
CVX_USDT_SWAP,2025-06-25 08:45:00+00:00,0.38208335638046265,0,-0.0108632582972179
ETHW_USDT_SWAP,2025-06-25 09:00:00+00:00,0.36858999729156494,0,-0.0093836252449317
GMT_USDT_SWAP,2025-06-25 09:30:00+00:00,0.4335366487503052,0,-0.0110214718272056
AAVE_USDT_SWAP,2025-06-25 09:30:00+00:00,0.30808308720588684,0,-0.0135079267962917
APE_USDT_SWAP,2025-06-25 09:30:00+00:00,0.45040327310562134,0,-0.0105075708788053
ADA_USDT_SWAP,2025-06-25 09:30:00+00:00,0.42977604269981384,0,-0.0099707962683455
GMX_USDT_SWAP,2025-06-25 09:30:00+00:00,0.4081656038761139,0,-0.0090056194813398
GRASS_USDT_SWAP,2025-06-25 09:30:00+00:00,0.42997434735298157,0,-0.0242918337706306
ATOM_USDT_SWAP,2025-06-25 09:30:00+00:00,0.32342350482940674,0,-0.0089986561757305
ICX_USDT_SWAP,2025-06-25 09:45:00+00:00,0.37972939014434814,0,-0.0095821100485938
CRV_USDT_SWAP,2025-06-25 09:45:00+00:00,0.3696834444999695,0,-0.012135642505049
DOT_USDT_SWAP,2025-06-25 09:45:00+00:00,0.37983667850494385,0,-0.0105721816120002
HUMA_USDT_SWAP,2025-06-25 09:45:00+00:00,0.38763824105262756,1,0.0636590796223552
KMNO_USDT_SWAP,2025-06-25 09:45:00+00:00,0.4242846965789795,0,-0.0137821131081381
LUNA_USDT_SWAP,2025-06-25 10:00:00+00:00,0.3482154607772827,0,-0.0107609964832715
ETC_USDT_SWAP,2025-06-25 10:00:00+00:00,0.32400694489479065,0,-0.0088189746083583
GRT_USDT_SWAP,2025-06-25 10:00:00+00:00,0.4200509786605835,0,-0.0114798228432011
LRC_USDT_SWAP,2025-06-25 10:00:00+00:00,0.3360893726348877,0,-0.0104734751846946
ONT_USDT_SWAP,2025-06-25 10:30:00+00:00,0.35448411107063293,0,-0.0089530655785451
NOT_USDT_SWAP,2025-06-25 10:30:00+00:00,0.3297978937625885,0,-0.0160634753569568
ONE_USDT_SWAP,2025-06-25 10:30:00+00:00,0.32681524753570557,0,-0.0118747083717446
BERA_USDT_SWAP,2025-06-25 20:30:00+00:00,0.37252604961395264,0,-0.0160992824351945
FLOW_USDT_SWAP,2025-06-25 21:45:00+00:00,0.35361385345458984,0,-0.0083425858826077
FLOKI_USDT_SWAP,2025-06-25 21:45:00+00:00,0.38978853821754456,0,-0.0140367515787021
ATOM_USDT_SWAP,2025-06-25 22:00:00+00:00,0.3933006823062897,0,-0.0084226186119198
ARB_USDT_SWAP,2025-06-25 22:00:00+00:00,0.40311598777770996,1,0.0421019190635871
GMT_USDT_SWAP,2025-06-25 22:00:00+00:00,0.3788125514984131,0,-0.0116800063038831
DOT_USDT_SWAP,2025-06-25 22:15:00+00:00,0.3768920600414276,0,-0.0104756155082132
CFX_USDT_SWAP,2025-06-25 22:15:00+00:00,0.4030391275882721,0,-0.0125586112630675
IMX_USDT_SWAP,2025-06-25 22:15:00+00:00,0.3793402910232544,0,-0.0149488721031372
EIGEN_USDT_SWAP,2025-06-25 22:15:00+00:00,0.32348328828811646,0,-0.0167547500176555
JUP_USDT_SWAP,2025-06-25 22:15:00+00:00,0.39763250946998596,0,-0.0148724841152073
IOST_USDT_SWAP,2025-06-25 22:15:00+00:00,0.3984844982624054,0,-0.0092983278144536
LUNA_USDT_SWAP,2025-06-25 22:30:00+00:00,0.41262537240982056,0,-0.0139701586548627
ETC_USDT_SWAP,2025-06-25 22:30:00+00:00,0.32101061940193176,0,-0.0088954740827511
HYPE_USDT_SWAP,2025-06-25 22:30:00+00:00,0.4472443461418152,0,-0.0163555306009112
ME_USDT_SWAP,2025-06-25 22:30:00+00:00,0.3988272249698639,0,-0.0094677987936115
HBAR_USDT_SWAP,2025-06-25 22:30:00+00:00,0.38306552171707153,0,-0.0102653203733062
FIL_USDT_SWAP,2025-06-25 22:30:00+00:00,0.3937147259712219,0,-0.0099787340899698
LINK_USDT_SWAP,2025-06-25 22:45:00+00:00,0.38234248757362366,0,-0.0095885520715417
MINA_USDT_SWAP,2025-06-25 22:45:00+00:00,0.4119916558265686,0,-0.0130684006030037
LTC_USDT_SWAP,2025-06-25 22:45:00+00:00,0.36497071385383606,0,-0.0067090155510236
NEAR_USDT_SWAP,2025-06-25 22:45:00+00:00,0.37425854802131653,0,-0.0113359115787428
AXS_USDT_SWAP,2025-06-26 08:45:00+00:00,0.35093528032302856,1,0.0247032057478358
AUCTION_USDT_SWAP,2025-06-26 08:45:00+00:00,0.36778900027275085,1,0.0228398051100189
BABY_USDT_SWAP,2025-06-26 09:00:00+00:00,0.3907870650291443,1,0.0443918857448957
BAT_USDT_SWAP,2025-06-26 09:00:00+00:00,0.4125121235847473,1,0.0226351427264082
BICO_USDT_SWAP,2025-06-26 09:00:00+00:00,0.4305132329463959,1,0.0389488281345831
BLUR_USDT_SWAP,2025-06-26 09:15:00+00:00,0.46544164419174194,1,0.0320311042562293
BONK_USDT_SWAP,2025-06-26 09:15:00+00:00,0.3781622350215912,1,0.0355374471509217
BIO_USDT_SWAP,2025-06-26 09:15:00+00:00,0.42713919281959534,1,0.0383309653406744
BOME_USDT_SWAP,2025-06-26 09:15:00+00:00,0.4361601173877716,1,0.0396997767889324
CORE_USDT_SWAP,2025-06-26 09:30:00+00:00,0.3299809992313385,0,0.0166986564299422
COMP_USDT_SWAP,2025-06-26 09:30:00+00:00,0.3771904408931732,0,0.0006577504933129
CELO_USDT_SWAP,2025-06-26 09:30:00+00:00,0.3968554437160492,0,-0.0113731053502346
DOOD_USDT_SWAP,2025-06-26 09:45:00+00:00,0.4405537545681,0,-0.011858402313098
CRO_USDT_SWAP,2025-06-26 09:45:00+00:00,0.40584230422973633,1,0.0181654382385845
EGLD_USDT_SWAP,2025-06-26 10:00:00+00:00,0.3410986065864563,1,0.0277252124346374
ENS_USDT_SWAP,2025-06-26 10:00:00+00:00,0.43621954321861267,1,0.0317706642584159
ETHW_USDT_SWAP,2025-06-26 10:00:00+00:00,0.4001775085926056,1,0.0274947612631415
APT_USDT_SWAP,2025-06-26 10:30:00+00:00,0.33229464292526245,0,-0.0141237120352362
AAVE_USDT_SWAP,2025-06-26 10:30:00+00:00,0.4577714204788208,0,-0.0023261223540359
CELO_USDT_SWAP,2025-06-26 22:00:00+00:00,0.33248287439346313,0,-0.0134943259527932
ETH_USDT_SWAP,2025-06-26 22:00:00+00:00,0.41354215145111084,0,-0.0117878786567967
COMP_USDT_SWAP,2025-06-26 22:00:00+00:00,0.4740400016307831,0,-0.01021189395096
EGLD_USDT_SWAP,2025-06-26 22:30:00+00:00,0.4489896297454834,0,-0.0121750154135129
ENS_USDT_SWAP,2025-06-26 22:30:00+00:00,0.43064579367637634,0,-0.0141958332728382
ENJ_USDT_SWAP,2025-06-26 22:30:00+00:00,0.4753676652908325,0,-0.0138794544987744
ETHW_USDT_SWAP,2025-06-26 22:30:00+00:00,0.37728700041770935,0,-0.0127073342524933
FARTCOIN_USDT_SWAP,2025-06-26 22:45:00+00:00,0.33176353573799133,0,-0.0312503008831566
FLOKI_USDT_SWAP,2025-06-26 22:45:00+00:00,0.4064159095287323,0,-0.0154508320698286
GAS_USDT_SWAP,2025-06-26 22:45:00+00:00,0.3022090494632721,0,-0.010131055545417
AVAX_USDT_SWAP,2025-06-26 23:00:00+00:00,0.31290778517723083,0,-0.01201879415836
CFX_USDT_SWAP,2025-06-26 23:15:00+00:00,0.3862490653991699,0,-0.0136711017802541
ME_USDT_SWAP,2025-06-26 23:30:00+00:00,0.49098458886146545,0,-0.0103369709771491
MOODENG_USDT_SWAP,2025-06-26 23:45:00+00:00,0.3083299398422241,0,-0.0172679990941677
MERL_USDT_SWAP,2025-06-26 23:45:00+00:00,0.37635356187820435,0,-0.0139061396660215
ORDI_USDT_SWAP,2025-06-26 23:45:00+00:00,0.3377380967140198,0,-0.0179764365136844
PI_USDT_SWAP,2025-06-27 00:00:00+00:00,0.4895821213722229,0,-0.0153142052455553
A_USDT_SWAP,2025-06-27 09:00:00+00:00,0.4026358127593994,0,-0.0089935369648813
BAT_USDT_SWAP,2025-06-27 10:00:00+00:00,0.3215351998806,0,-0.0081352797133542
BIO_USDT_SWAP,2025-06-27 10:15:00+00:00,0.38933634757995605,0,-0.013685908436166
BIGTIME_USDT_SWAP,2025-06-27 10:15:00+00:00,0.3899812400341034,0,-0.0101302994656707
CELO_USDT_SWAP,2025-06-27 10:30:00+00:00,0.4091390073299408,1,0.0239220441127625
DYDX_USDT_SWAP,2025-06-27 10:45:00+00:00,0.4141533374786377,0,-0.0101634008654155
ETHW_USDT_SWAP,2025-06-27 11:00:00+00:00,0.32905203104019165,0,-0.0093418748566015
ENJ_USDT_SWAP,2025-06-27 11:00:00+00:00,0.4389587938785553,0,-0.00944622335909
FLOKI_USDT_SWAP,2025-06-27 11:15:00+00:00,0.38877928256988525,0,-0.0123073015897312
GLM_USDT_SWAP,2025-06-27 11:15:00+00:00,0.42361366748809814,0,-0.007079784695157
ATOM_USDT_SWAP,2025-06-27 11:30:00+00:00,0.40172481536865234,0,-0.0068162192104906
ARB_USDT_SWAP,2025-06-27 11:30:00+00:00,0.3300052583217621,0,-0.0112896872544202
APE_USDT_SWAP,2025-06-27 11:30:00+00:00,0.3132837414741516,0,-0.0090888276651407
KSM_USDT_SWAP,2025-06-27 11:45:00+00:00,0.35468995571136475,0,-0.0092685702679421
DOGE_USDT_SWAP,2025-06-27 11:45:00+00:00,0.3867315649986267,0,-0.0074892518221819
PEPE_USDT_SWAP,2025-06-27 12:30:00+00:00,0.352041095495224,0,-0.0116128343218511
PEOPLE_USDT_SWAP,2025-06-27 12:30:00+00:00,0.37171486020088196,0,-0.0123742185416707
ONT_USDT_SWAP,2025-06-27 12:30:00+00:00,0.3791100084781647,0,-0.007616067858709
BTC_USDT_SWAP,2025-06-28 00:15:00+00:00,0.33231908082962036,0,-0.0030431863960578
JTO_USDT_SWAP,2025-06-28 00:45:00+00:00,0.4142647981643677,0,-0.0102239069175187
NMR_USDT_SWAP,2025-06-28 01:00:00+00:00,0.4168790578842163,0,-0.0089218672196891
ACH_USDT_SWAP,2025-06-28 10:00:00+00:00,0.32964688539505005,0,-0.0061526095213183
