fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe
2026-03,11,-59.46109595657501,-79.46109595657501,-113.02931946938209,0.18181818181818182,0.14340202808578656,-0.0832061246189375,-0.0832061246189375,22.0,0.5792664565218301,145.7480767835186,0.13818355166702273
2026-04,10,-56.60342973579068,-76.60342973579068,-92.27040349800318,0.0,0.0,-0.11374353718976993,-0.11374353718976993,13.5,-36.609385937172526,-36.283252041234654,
