fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe
2023H1,41,-0.11092229130493182,-20.11092229130493,-60.607787666339455,0.24390243902439024,0.6255804619659988,0.010726214563915315,-0.17365929454437912,24.0,118.64351721301715,388.4405557716311,0.41957497447412706
2023H2,35,2.9494472260608657,-17.05055277393914,-54.97436662640865,0.14285714285714285,0.6726076241773572,-0.16444397297391744,-0.2025408615040254,10.0,43.53961570791908,805.083853097084,0.34469386215649755
2024H1,43,11.150817355527565,-8.849182644472432,-60.87843968494309,0.23255813953488372,0.8559770525281482,-0.006208903512760489,-0.14924655931380615,26.0,248.49031684453664,682.4811240720314,0.42899064467333586
2024H2,42,14.61695115662426,-5.383048843375744,-68.56944531502886,0.23809523809523808,0.9159842303687905,-0.032168957537149545,-0.13081493192879035,23.5,312.4125089635111,484.456363117787,0.4664751867151354
