fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe
2025H1,54,1.2217702338161984,-18.778229766183813,-101.26233495685808,0.2222222222222222,0.7832581111354489,-0.12916831407879326,-0.21033172361304975,19.5,97.44962254520156,1677.3002693825254,0.31478399360555753
2025H2,47,56.962394869372794,36.962394869372794,-75.43877181291901,0.2765957446808511,1.5263569429127541,0.23635957918708494,-0.07445499223745367,28.0,473.2606779401303,731.4550321722846,0.4967824430727099
2026P1,13,9.884302919407661,-10.115697080592348,-103.08297509285009,0.23076923076923078,0.8843448750655428,-0.042805064934703485,-0.05806871003662495,35.0,124.22175412388212,792.8843450879145,0.2492134683348431
